POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
1B,5,Bill Tomba,,Colorado,MLB,MLB,08/22/2010,27,VEN,6' 1',200 lbs,Left,Right,3.0 Stars,3.0 Stars,38,48,44,87,67,26,39,28,36,45,48,15,51,41,47,100,77,30,57,10,Flyball,Normal,Spray,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,1,1,1,1,31,35,32,65,20,45,40,75,57,61,48,193,169,.237,.332,.538,31.8,.367,.870,.270,0.71,31,0.8,6.4,0.6,0.5,1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,38,Danny Alfaro,,New York,MLB,MLB,03/17/2014,23,VEN,6' 5',200 lbs,Right,Right,3.0 Stars,3.0 Stars,51,48,81,61,50,55,52,60,87,81,55,70,47,49,80,57,49,51,6,8,Line Drive,Normal,Normal,1,10,1,10,10,1,10,1,10,11,1,10,1,10,10,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,1,1,3,1,4,29,27,56,22,56,57,63,68,66,60,73,17,15,.133,.235,.533,1.5,.322,.769,.000,-0.09,2,0.1,0.2,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,3,Yeremi Cabrera,,Tampa Bay,MLB,MLB,07/02/2005,32,DOM,5' 11',185 lbs,Left,Left,3.0 Stars,3.0 Stars,46,49,63,49,58,45,45,42,55,43,50,41,50,48,67,51,60,47,43,14,Line Drive,Normal,Normal,1,1,1,33,1,1,1,1,34,1,1,1,1,32,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,3,-,1,2,1,8,8,17,6,71,69,79,74,58,79,91,596,530,.238,.312,.409,76.1,.313,.722,.290,1.82,71,3.1,3.2,5.9,1.4,7.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,54,Jaden Calhoun,,Chicago,MLB,MLB,10/19/2010,26,USA,6' 0',195 lbs,Right,Left,3.0 Stars,3.0 Stars,48,53,53,58,52,45,62,62,61,92,60,59,51,45,50,51,50,42,27,2,Normal,Normal,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,86-88,3/4,Normal,1,4,4,1,2,8,9,36,2,68,51,66,66,46,50,52,230,199,.261,.335,.422,29.7,.320,.757,.324,0.55,28,0.7,2.4,-0.8,1.1,0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,63,Fernando Cardona,,Pittsburgh,MLB,MLB,07/14/2011,26,DOM,6' 0',190 lbs,Switch,Right,3.0 Stars,3.0 Stars,45,51,48,71,48,40,55,49,51,80,49,45,49,44,47,67,48,39,16,5,Normal,Normal,Pull,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,SIDE,Normal,1,3,4,1,2,7,1,23,1,67,54,46,53,49,52,92,394,361,.233,.294,.443,47.3,.316,.738,.281,-2.61,48,1.3,3.2,-2.0,1.6,-0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,30,Valentino Cattarinussi,,New York,MLB,MLB,08/06/2014,23,VEN,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,56,51,54,60,51,60,56,66,59,77,60,78,50,53,53,56,49,57,21,5,Normal,Normal,Normal,1,10,1,11,10,1,10,1,11,10,1,10,1,11,10,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,90-92,3/4,Normal,1,1,3,1,2,23,20,46,11,41,46,71,30,26,30,20,327,295,.264,.327,.410,39.8,.320,.737,.294,0.06,41,0.3,4.2,0.0,-2.9,-2.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,2,Sandy Cepeda,,Indianapolis,MLB,MLB,03/24/2013,24,CUB,6' 3',200 lbs,Switch,Right,3.0 Stars,3.0 Stars,54,57,53,58,50,51,48,43,46,43,43,40,61,60,56,65,52,57,21,1,Normal,Normal,Normal,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,3/4,Normal,1,2,4,3,4,18,9,26,6,64,68,43,50,30,25,71,27,23,.304,.407,.391,4.1,.355,.799,.389,0.10,4,0.2,1.3,0.0,0.1,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,29,Antonio Charo,,San Diego,MLB,MLB,12/21/2013,23,VEN,6' 3',200 lbs,Left,Right,3.0 Stars,4.5 Stars,50,48,86,52,50,55,43,43,68,43,42,44,49,53,92,57,55,59,47,7,Line Drive,Pull,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,3/4,Normal,1,6,7,11,12,37,24,36,20,74,49,60,79,74,76,90,56,51,.255,.321,.392,7.0,.313,.714,.324,-0.04,6,0.5,0.4,0.1,0.3,0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,47,Jose Familia,,Philadelphia,MLB,MLB,08/16/2007,30,DOM,6' 2',200 lbs,Left,Right,3.0 Stars,3.0 Stars,47,50,47,54,65,46,44,43,41,46,59,43,53,49,49,58,67,47,48,36,Normal,Normal,Normal,1,1,1,46,1,1,1,1,45,1,1,1,1,46,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,1,-,1,-,1,69,66,56,66,53,38,39,86,49,60,96,569,501,.222,.309,.341,55.0,.288,.651,.285,-1.23,56,1.4,-9.4,-3.0,0.5,-2.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,12,Kendall George,,Los Angeles,MLB,MLB,10/29/2004,32,USA,5' 10',195 lbs,Left,Left,3.0 Stars,3.0 Stars,57,46,47,18,82,77,42,50,43,17,65,61,47,60,48,19,88,83,81,83,Line Drive,Spray,Spray,1,1,1,7,1,1,1,1,9,1,1,1,1,7,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,1,1,1,1,12,10,12,9,80,82,50,68,75,78,100,612,530,.243,.340,.342,72.7,.303,.681,.287,1.97,68,3.7,-4.9,5.4,1.5,6.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,31,Alban Isufaj,,Tampa Bay,MLB,MLB,11/06/2009,27,USA,6' 1',200 lbs,Right,Right,3.0 Stars,3.0 Stars,62,83,46,39,51,47,88,73,49,43,56,54,81,60,45,37,50,45,65,8,Line Drive,Normal,Normal,1,2,1,1,2,1,2,1,1,2,1,2,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,88-90,90-92,3/4,GB'er,1,6,7,9,10,65,54,65,79,44,34,40,34,31,29,59,640,573,.250,.323,.330,64.0,.286,.653,.326,-0.63,62,1.6,-6.3,-2.1,-0.9,-2.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,25,Yasahiko Nishiyama,,Boston,MLB,MLB,03/22/2008,29,JPN,6' 0',200 lbs,Switch,Right,3.0 Stars,3.0 Stars,50,46,49,54,75,57,41,41,43,41,49,43,48,55,52,60,88,63,17,9,Flyball,Normal,Normal,1,4,1,8,3,1,4,1,8,2,1,5,1,8,4,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,OTT,Normal,1,1,1,2,5,45,65,65,70,43,50,53,27,45,48,62,630,530,.242,.359,.409,84.4,.336,.768,.276,1.90,87,2.0,9.4,-1.6,0.5,-1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,26,Woo-jin Park,,Los Angeles,MLB,MLB,04/10/2008,29,KOR,6' 0',195 lbs,Right,Right,3.0 Stars,3.0 Stars,82,61,39,25,24,95,71,94,41,30,29,100,59,77,38,24,22,90,55,12,Line Drive,Normal,Spray,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,1,66,64,50,21,19,42,6,6,22,42,8,13,5,16,251,238,.282,.315,.378,27.4,.302,.693,.304,-1.35,27,0.7,-1.3,-0.3,1.2,0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,28,Elian Peña,,Toronto,MLB,MLB,10/19/2007,29,DOM,5' 10',200 lbs,Left,Right,3.0 Stars,3.0 Stars,52,50,49,40,43,55,41,42,43,37,39,43,54,57,51,42,44,60,68,43,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,90-92,90-92,3/4,Normal,9,12,2,2,2,75,73,60,65,54,51,46,69,66,73,85,557,510,.257,.311,.422,67.6,.312,.732,.294,-0.08,66,4.2,-0.3,1.8,-0.7,1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,44,Mike Prado,,Cincinnati,MLB,MLB,10/08/2009,27,DOM,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,46,46,49,61,54,47,49,53,53,88,61,58,44,44,47,55,52,44,45,12,Normal,Normal,Pull,1,3,1,8,1,1,3,1,8,1,1,3,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,89-91,3/4,Normal,1,1,2,1,2,13,13,45,6,68,29,70,67,49,56,96,576,506,.261,.344,.453,79.7,.341,.796,.303,0.45,81,2.7,7.5,-0.1,3.6,3.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,27,Gabriel Ramirez,,Arizona,MLB,MLB,04/14/2012,25,DOM,6' 1',195 lbs,Left,Left,3.0 Stars,3.0 Stars,57,49,54,57,48,69,43,44,46,43,42,47,51,62,58,64,50,81,12,1,Flyball,Normal,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,86-88,86-88,3/4,Normal,1,3,4,4,3,33,26,20,3,58,70,53,23,21,2,28,516,465,.267,.333,.458,70.2,.327,.791,.276,0.80,67,2.3,9.2,-0.8,-2.9,-3.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,9,Mike Schuette,,Texas,MLB,MLB,05/18/2010,27,USA,6' 0',195 lbs,Right,Right,3.0 Stars,3.0 Stars,63,51,52,40,46,81,62,88,64,53,53,100,48,58,49,36,44,74,79,1,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,2,2,2,2,60,58,29,60,46,44,31,86,70,75,97,214,193,.264,.336,.404,27.0,.324,.741,.290,0.29,27,0.6,3.2,-0.0,-0.5,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,11,Jason Tucker,,Houston,MLB,MLB,05/17/2010,27,USA,6' 0',195 lbs,Right,Left,3.0 Stars,3.0 Stars,48,50,51,62,55,46,54,53,56,83,67,53,49,46,50,59,51,44,42,2,Normal,Normal,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,SIDE,Normal,1,1,11,11,12,11,8,33,3,66,40,49,69,50,36,88,609,540,.230,.310,.370,63.9,.299,.681,.282,0.34,65,1.3,-3.8,-2.9,1.8,-1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,2,Frank Vig,,Texas,MLB,MLB,05/05/2009,28,USA,5' 10',200 lbs,Right,Right,3.0 Stars,3.0 Stars,57,61,53,47,46,52,73,76,57,58,50,70,58,53,52,44,45,48,40,9,Line Drive,Normal,Normal,1,3,1,3,3,1,3,1,3,3,1,3,1,3,3,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,3/4,Normal,1,4,4,2,1,73,39,68,54,50,41,47,79,49,58,34,296,260,.246,.334,.362,33.1,.309,.696,.319,-0.99,34,1.3,0.1,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,0,Kennew Blanco,,Chicago,MLB,MLB,06/21/2007,30,VEN,6' 4',200 lbs,Right,Right,3.0 Stars,3.0 Stars,49,43,53,48,52,58,47,54,61,49,58,63,42,48,51,47,50,57,63,64,Normal,Pull,Pull,1,1,1,43,1,1,1,1,41,1,1,1,1,44,1,11,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,88-90,88-90,3/4,Normal,8,9,3,-,3,60,74,65,57,62,54,40,71,59,71,90,576,509,.263,.339,.436,76.0,.335,.775,.286,1.15,79,3.6,13.0,0.8,2.2,3.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,21,Clint Bonk,,Jacksonville,MLB,MLB,10/30/2010,26,USA,6' 1',200 lbs,Left,Left,3.0 Stars,3.0 Stars,64,58,42,48,40,69,46,44,35,34,27,43,64,79,44,52,43,85,52,6,Line Drive,Pull,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,86-88,86-88,3/4,Normal,1,1,5,1,1,24,28,27,25,40,39,25,9,8,1,3,463,432,.292,.333,.414,54.8,.324,.747,.311,0.36,59,1.1,12.6,0.0,-3.5,-3.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,36,Bralyn Brazoban,,St. Louis,MLB,MLB,09/01/2006,31,DOM,6' 1',200 lbs,Left,Left,3.0 Stars,3.0 Stars,47,51,46,50,60,44,45,41,41,44,45,39,54,49,48,53,69,46,65,49,Normal,Normal,Normal,1,1,1,32,1,1,1,1,33,1,1,1,1,31,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,7,1,2,-,2,33,19,35,13,78,68,77,73,76,83,94,597,513,.230,.327,.366,74.0,.302,.693,.293,-0.54,66,5.0,-2.2,8.9,3.4,12.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,69,Rafael Castro,,St. Louis,MLB,MLB,06/11/2016,21,DOM,6' 1',190 lbs,Right,Right,3.0 Stars,4.5 Stars,58,60,55,45,60,54,75,84,64,57,74,82,57,52,52,41,57,49,54,2,Line Drive,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,87-89,3/4,Normal,1,3,10,9,3,22,10,17,7,42,37,46,37,29,37,31,414,362,.293,.372,.428,59.6,.348,.800,.368,2.93,61,1.3,14.1,-0.9,-4.1,-5.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,25,Jason Day,,Detroit,MLB,MLB,06/15/2010,27,USA,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,51,46,57,47,70,60,52,62,70,53,88,76,44,49,53,45,63,57,38,14,Normal,Normal,Spray,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,SIDE,Normal,1,1,11,12,7,63,52,31,62,58,43,36,58,21,21,4,616,535,.224,.313,.316,56.1,.281,.629,.267,-2.10,57,-0.0,-11.8,-2.0,1.3,-0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,31,Johan De Los Santos,,Pittsburgh,MLB,MLB,07/24/2008,29,DOM,5' 11',195 lbs,Left,Right,3.0 Stars,3.0 Stars,50,51,49,44,45,50,41,41,46,42,41,43,56,55,50,45,47,53,64,57,Normal,Normal,Normal,1,1,1,21,1,1,1,1,21,1,1,1,1,21,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,8,10,2,2,2,72,71,65,66,54,58,48,89,75,83,100,582,538,.234,.287,.366,61.1,.283,.653,.296,-0.88,55,2.9,-11.1,2.6,4.6,7.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,97,Jose Hernandez,,Cleveland,MLB,MLB,12/01/2011,25,DOM,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,48,47,58,61,30,50,52,61,70,100,39,73,45,45,55,54,27,46,45,6,Normal,Pull,Normal,1,6,1,14,3,1,6,1,14,3,1,6,1,14,3,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,89-91,SIDE,Normal,1,2,4,4,5,16,14,42,10,74,78,78,80,50,52,49,569,531,.243,.285,.420,61.9,.302,.705,.286,-0.21,62,1.6,-3.6,-2.8,1.9,-0.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,21,Mo Mixon,,Chicago,MLB,MLB,02/22/2010,27,USA,5' 10',190 lbs,Right,Right,3.0 Stars,3.0 Stars,49,50,80,51,46,49,55,57,86,61,52,59,49,48,79,48,44,47,71,78,Line Drive,Pull,Pull,1,1,1,15,1,1,1,1,15,1,1,1,1,15,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,3/4,Normal,1,10,3,2,4,71,56,29,43,38,34,31,90,69,85,100,381,339,.248,.323,.448,50.3,.331,.771,.306,0.20,51,2.2,5.6,0.9,-0.7,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,20,Danny Rodriguez,,Atlanta,MLB,MLB,09/29/2009,27,DOM,6' 4',200 lbs,Right,Right,3.0 Stars,3.0 Stars,53,53,56,40,46,52,58,61,61,44,49,62,52,50,54,38,46,50,27,8,Line Drive,Normal,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,90-92,3/4,Normal,1,6,2,1,1,16,11,13,7,64,48,35,76,66,77,97,498,439,.298,.378,.458,79.0,.361,.835,.359,1.09,79,3.8,21.9,0.2,3.7,3.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,26,Emmanuel Trevino,,Seattle,MLB,MLB,06/16/2011,26,DOM,6' 1',200 lbs,Left,Left,3.0 Stars,3.0 Stars,61,50,93,44,42,78,44,46,69,35,37,50,53,70,100,47,43,91,55,2,Line Drive,Normal,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,90-92,3/4,Normal,1,14,7,8,7,14,7,38,4,53,48,58,78,72,70,82,299,271,.277,.338,.384,36.2,.312,.722,.307,-0.02,35,0.7,2.7,-0.5,2.1,1.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,32,Quentin Young,,Miami,MLB,MLB,03/02/2007,30,USA,6' 6',200 lbs,Right,Right,3.0 Stars,3.0 Stars,45,56,47,67,50,37,66,52,52,88,60,43,54,43,45,61,48,35,26,30,Groundball,Pull,Pull,1,1,1,8,1,1,1,1,8,1,1,1,1,9,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,5,12,1,1,1,66,55,81,53,40,41,63,61,53,57,80,577,521,.225,.286,.422,63.2,.303,.708,.293,-1.63,64,1.6,-3.2,-2.0,-0.9,-2.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,12,Ashly Andujar,,Colorado,MLB,MLB,07/29/2007,30,DOM,6' 1',175 lbs,Switch,Right,2.5 Stars,2.5 Stars,59,56,45,34,45,61,66,69,47,35,47,66,53,57,45,34,44,60,70,53,Normal,Normal,Normal,1,1,1,42,1,1,1,1,40,1,1,1,1,44,1,3,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,86-88,86-88,3/4,Normal,7,1,2,-,3,77,70,64,69,63,57,46,75,79,68,92,642,572,.257,.329,.379,77.5,.306,.708,.295,-0.00,73,4.3,0.6,2.1,1.9,4.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,33,Tony Butler,,Arizona,MLB,MLB,05/20/2004,33,USA,6' 4',200 lbs,Right,Right,2.5 Stars,2.5 Stars,57,49,40,50,40,67,53,70,42,59,45,90,48,53,39,47,38,61,34,10,Normal,Spray,Pull,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,80-83,3/4,Normal,1,2,67,65,61,20,6,62,7,24,47,62,9,5,4,12,455,429,.254,.295,.392,48.1,.297,.686,.292,-1.21,48,2.7,-3.0,0.0,0.6,0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,5,Juan Cabada,,Tampa Bay,MLB,MLB,04/30/2008,29,DOM,5' 10',200 lbs,Left,Right,2.5 Stars,2.5 Stars,51,48,48,32,45,56,40,41,42,29,41,43,50,56,50,33,47,62,51,59,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,7,8,2,-,4,73,65,67,60,68,63,50,77,63,73,96,509,469,.264,.316,.401,59.3,.309,.717,.318,0.33,59,3.4,4.4,-1.6,2.1,0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,17,Tim Cummins,,Arizona,MLB,MLB,11/19/2013,23,USA,6' 5',200 lbs,Right,Right,2.5 Stars,3.0 Stars,60,60,67,48,36,58,75,78,85,65,39,70,57,57,62,44,34,55,33,8,Line Drive,Normal,Normal,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,OTT,Normal,1,1,1,2,2,49,50,47,73,50,39,44,70,61,70,58,140,127,.268,.329,.480,19.5,.345,.809,.326,0.47,20,0.8,4.5,-0.0,0.6,0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,6,Chase DeLauter,,Cleveland,MLB,MLB,10/08/2001,35,USA,6' 4',210 lbs,Left,Left,2.5 Stars,2.5 Stars,56,45,59,54,48,76,46,51,49,41,45,60,44,58,64,60,48,83,77,3,Line Drive,Pull,Pull,18,17,22,47,6,17,18,22,46,9,18,17,21,47,5,21,19,36,-,-,-,-,-,-,-,-,-,3,EX FB,86-88,86-88,3/4,Normal,34,50,2,2,1,9,15,41,6,51,56,57,45,35,70,73,175,155,.252,.326,.323,16.4,.290,.648,.290,-0.41,17,-0.0,-2.8,-0.2,-0.4,-0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,48,Dave Feliciano,,Boston,MLB,MLB,08/30/2012,25,PAN,6' 2',190 lbs,Right,Right,2.5 Stars,2.5 Stars,51,50,87,47,36,55,54,60,93,54,38,69,49,49,86,44,35,51,33,53,Line Drive,Spray,Spray,1,17,1,2,22,1,17,1,2,22,1,18,1,2,22,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,88-90,90-92,OTT,GB'er,1,4,1,1,1,23,22,44,12,76,62,60,100,84,77,88,214,201,.289,.327,.527,32.9,.360,.854,.331,-0.20,33,1.3,7.4,0.1,-0.3,-0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,32,Rey Gonzales,,Tampa Bay,MLB,MLB,09/27/2010,26,DOM,6' 0',200 lbs,Right,Right,2.5 Stars,2.5 Stars,34,47,32,84,43,13,50,36,34,95,45,15,46,33,31,81,42,12,32,9,Flyball,Spray,Spray,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,1,1,74,71,62,24,14,49,4,37,29,44,7,9,11,2,533,495,.210,.265,.406,51.0,.289,.671,.292,-2.54,53,2.2,-4.0,-0.5,-2.5,-3.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,7,Jackson Holliday,,Cleveland,MLB,MLB,12/04/2003,33,USA,6' 0',200 lbs,Left,Right,2.5 Stars,2.5 Stars,47,48,47,40,77,47,46,45,46,38,74,45,48,47,47,40,79,48,58,22,Normal,Pull,Spray,1,1,1,40,1,1,1,1,38,1,1,1,1,41,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,1,1,1,1,71,69,52,59,43,51,35,93,36,91,100,580,506,.209,.305,.326,58.4,.280,.631,.269,-1.29,53,1.7,-14.2,4.3,3.2,7.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,37,Marco Ibanez,,San Diego,MLB,MLB,07/17/2012,25,DOM,6' 2',200 lbs,Right,Right,2.5 Stars,3.5 Stars,43,50,56,77,59,36,54,47,61,88,76,41,49,41,54,74,55,35,45,5,Normal,Pull,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,80-83,3/4,Normal,1,2,13,12,6,47,29,58,32,23,15,44,25,29,43,41,157,133,.248,.357,.466,22.4,.356,.823,.342,0.50,24,0.6,6.7,-0.6,-1.5,-2.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,11,Ivan Juarez,,Colorado,MLB,MLB,07/15/2012,25,DOM,6' 3',190 lbs,Right,Right,2.5 Stars,2.5 Stars,49,46,42,63,61,53,52,65,46,100,100,83,44,46,40,55,53,48,39,2,Flyball,Normal,Normal,1,1,1,17,1,1,1,1,17,1,1,1,1,17,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,88-90,3/4,Normal,1,5,1,1,1,28,13,28,17,68,38,29,82,71,75,85,172,148,.311,.390,.581,35.0,.407,.971,.343,1.03,33,1.7,11.4,-1.2,0.9,-0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,5,Jorvorskie Lane Jr.,,Minnesota,MLB,MLB,07/01/2008,29,USA,5' 11',200 lbs,Right,Right,2.5 Stars,2.5 Stars,52,51,62,34,45,55,58,59,66,35,49,58,49,50,61,33,44,53,41,42,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,5,12,27,29,47,70,60,63,65,87,84,66,90,78,82,100,647,593,.234,.297,.337,65.6,.280,.634,.293,-0.47,60,2.1,-13.2,5.0,0.1,5.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
