POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
2B,15,Tomas Jimenez,,Los Angeles,MLB,MLB,09/26/2019,31,USA,6' 4',195 lbs,Right,Right,3.0 Stars,3.0 Stars,51,42,52,47,47,67,46,60,56,64,49,84,41,49,51,44,46,62,43,45,Normal,Pull,Normal,1,11,1,3,12,1,11,1,3,13,1,10,1,3,12,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,88-90,88-90,3/4,GB'er,1,3,10,11,12,77,59,72,56,42,34,56,70,59,67,74,576,528,.250,.309,.381,65.5,.298,.690,.282,-0.46,61,2.7,-6.5,4.8,-3.0,1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,15,Travis Latzig,,Toronto,MLB,MLB,05/05/2026,25,USA,6' 2',205 lbs,Switch,Right,3.0 Stars,3.0 Stars,57,58,52,50,44,55,49,45,46,40,39,43,61,62,56,55,46,60,46,1,Normal,Spray,Spray,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,SIDE,Normal,1,1,4,1,3,69,53,74,55,42,27,53,76,37,20,66,615,565,.242,.302,.396,67.0,.302,.699,.271,-1.12,67,2.9,-3.8,-1.4,1.4,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,4,Jesus Martinez,,Indianapolis,MLB,MLB,12/14/2019,31,DOM,6' 0',200 lbs,Right,Right,3.0 Stars,3.0 Stars,60,51,59,35,63,73,60,95,75,44,82,100,49,53,55,31,59,59,53,3,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,1,7,5,8,42,55,85,30,34,10,23,66,66,68,72,339,296,.236,.330,.331,36.9,.297,.661,.279,-0.14,36,1.7,0.0,2.5,2.1,4.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,65,Steve Mosier,,Washington,MLB,MLB,05/25/2023,28,USA,6' 4',200 lbs,Left,Right,3.0 Stars,3.0 Stars,50,51,42,57,49,50,41,37,33,37,39,34,56,58,44,69,53,58,57,11,Normal,Normal,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,87-89,87-89,3/4,GB'er,1,2,1,5,4,63,61,58,51,53,39,49,70,53,74,97,606,548,.234,.304,.416,74.3,.311,.720,.267,0.79,71,2.8,0.9,4.1,0.9,5.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,22,Curt Phillips,,New York,MLB,MLB,12/19/2019,31,USA,6' 0',200 lbs,Right,Right,3.0 Stars,3.0 Stars,48,42,46,46,88,56,45,57,50,57,100,79,41,45,45,44,83,51,29,9,Normal,Spray,Spray,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,1,6,59,58,58,18,24,53,7,27,36,42,18,14,6,14,447,389,.247,.338,.406,54.9,.324,.744,.295,-1.39,57,2.2,4.0,-1.0,-3.6,-4.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,18,Luis Santos,,Philadelphia,MLB,MLB,03/09/2025,26,DOM,6' 3',200 lbs,Right,Right,3.0 Stars,3.0 Stars,56,53,44,50,52,59,56,61,45,55,54,66,52,55,43,49,51,57,48,9,Normal,Normal,Normal,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,1,1,2,1,63,45,44,42,24,44,26,74,46,46,46,258,226,.252,.329,.332,26.9,.295,.661,.300,0.29,26,-0.0,-3.5,-0.3,-0.2,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,3,Matt Slade,,San Diego,MLB,MLB,10/07/2026,24,USA,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,47,55,45,63,46,41,61,53,48,89,50,47,53,45,44,58,45,39,15,1,Normal,Pull,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,OTT,Normal,1,3,48,63,45,28,9,67,8,51,47,54,12,15,14,37,375,337,.240,.309,.436,46.6,.318,.746,.307,1.14,46,1.3,3.7,0.0,0.9,0.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,38,Stuart Stuessy,,New York,MLB,MLB,11/06/2023,27,USA,6' 3',200 lbs,Left,Left,3.0 Stars,3.0 Stars,54,49,51,52,50,61,46,48,48,45,44,51,50,57,53,55,53,66,54,2,Normal,Normal,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,1,8,1,1,1,10,8,17,3,56,34,57,53,38,47,75,306,274,.277,.346,.456,44.7,.346,.803,.310,0.55,44,1.4,8.2,-0.6,-0.3,-0.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,18,Pat White,,Kansas City,MLB,MLB,11/01/2021,29,USA,6' 5',195 lbs,Right,Right,3.0 Stars,3.0 Stars,47,48,41,50,43,47,54,57,44,57,53,61,47,45,39,49,41,44,27,8,Normal,Normal,Normal,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,1,1,69,85,71,10,12,44,9,53,47,46,39,23,30,66,280,255,.235,.300,.384,26.9,.296,.684,.288,0.73,29,1.4,-4.3,0.0,-0.6,-0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,17,Orlando Zepeda,,Atlanta,MLB,MLB,01/22/2027,24,USA,6' 2',190 lbs,Left,Left,3.0 Stars,4.0 Stars,54,53,57,51,45,55,50,49,53,47,42,49,55,56,58,53,46,58,31,7,Flyball,Pull,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,1,1,2,2,2,24,15,31,3,76,57,62,53,51,54,64,558,508,.262,.319,.396,65.0,.308,.715,.313,0.32,64,3.0,-1.0,-1.0,2.1,1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,33,Victor Alba,,San Diego,MLB,MLB,04/08/2019,32,NCA,6' 1',200 lbs,Right,Right,3.0 Stars,3.0 Stars,62,50,52,38,19,81,56,76,58,43,23,94,49,60,51,36,18,78,56,2,Line Drive,Pull,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,SIDE,Normal,1,6,4,2,2,66,65,57,74,42,37,25,67,61,72,75,553,520,.248,.284,.350,56.1,.276,.634,.281,-1.79,49,2.2,-13.8,7.2,0.4,7.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,13,John Battcher,,Toronto,MLB,MLB,09/13/2025,26,USA,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,49,53,63,53,47,46,56,52,69,59,48,50,52,48,62,51,47,45,44,8,Normal,Pull,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,SIDE,Normal,1,1,3,2,1,76,42,64,46,49,39,60,54,41,46,39,544,500,.240,.290,.416,59.4,.303,.706,.289,-1.17,60,2.3,-2.8,-1.4,-2.7,-4.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,22,Chris Bloomer,,Toronto,MLB,MLB,09/19/2022,28,USA,6' 2',200 lbs,Switch,Right,3.0 Stars,3.0 Stars,66,69,50,35,27,59,55,51,44,25,22,49,76,74,53,37,28,63,57,8,Line Drive,Pull,Pull,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,80-83,80-83,3/4,GB'er,1,8,1,2,4,69,52,86,54,43,27,57,27,26,7,28,583,535,.264,.317,.396,67.0,.310,.714,.321,0.98,68,1.9,0.4,-1.9,-1.6,-3.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,45,Jesse Brunner,,Jacksonville,MLB,MLB,05/03/2027,24,USA,5' 11',185 lbs,Right,Right,3.0 Stars,3.5 Stars,50,57,50,56,49,46,66,61,56,79,63,56,55,48,49,51,46,43,44,4,Groundball,Pull,Pull,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,OTT,Normal,1,5,2,4,3,59,58,66,49,41,35,47,35,29,25,47,557,503,.270,.332,.485,80.1,.348,.817,.323,1.60,82,3.6,25.1,-2.4,-1.0,-3.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,1,Francisco Castro,,Minnesota,MLB,MLB,06/10/2024,27,USA,6' 0',185 lbs,Right,Right,3.0 Stars,3.0 Stars,64,56,47,39,43,73,58,72,49,41,44,83,55,62,47,38,42,70,54,1,Groundball,Pull,Pull,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,SIDE,Normal,1,9,4,1,1,79,31,48,72,43,18,61,57,22,18,72,514,480,.227,.274,.327,43.3,.264,.601,.265,-2.64,40,0.8,-18.9,-1.9,-1.9,-3.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,30,Miguel Juarez,,San Antonio,MLB,MLB,01/18/2023,28,PUR,6' 1',195 lbs,Right,Right,3.0 Stars,3.0 Stars,52,61,49,48,54,46,77,75,56,68,87,63,57,48,47,43,48,42,54,2,Line Drive,Normal,Spray,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,OTT,Normal,1,1,1,1,1,62,50,48,62,25,24,19,70,56,71,77,516,467,.270,.331,.409,67.9,.322,.740,.348,0.10,65,2.1,6.7,1.2,1.0,2.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,27,Tyler Kaiser,,Atlanta,MLB,MLB,05/07/2027,24,USA,6' 1',205 lbs,Right,Right,3.0 Stars,4.0 Stars,58,62,79,44,46,53,71,65,88,48,52,57,61,57,76,42,45,52,91,74,Line Drive,Normal,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,3/4,Normal,1,1,3,1,2,9,5,21,1,70,52,48,75,67,70,77,512,475,.246,.297,.404,58.4,.302,.701,.300,1.39,56,2.1,-3.3,-0.4,-0.2,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,3,Ron LaRosa,,Baltimore,MLB,MLB,08/22/2023,28,USA,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,46,42,48,66,47,53,44,53,52,92,51,68,41,45,47,60,46,49,21,4,Flyball,Pull,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,1,3,53,60,67,12,11,44,4,34,24,42,3,11,14,2,501,456,.239,.293,.397,51.0,.297,.690,.271,2.11,53,1.7,-6.1,-0.9,-2.2,-3.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,19,Alex Lopez,,Boston,MLB,MLB,01/03/2022,29,DOM,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,65,60,41,43,54,67,72,93,44,52,79,100,57,58,40,40,49,58,52,1,Groundball,Normal,Pull,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,88-90,OTT,Normal,1,1,1,3,4,32,24,30,10,51,36,34,34,20,21,8,395,351,.251,.329,.368,43.8,.306,.697,.295,-0.05,44,0.3,-4.6,0.0,-1.8,-1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,36,Brad Partington,,Toronto,MLB,MLB,05/01/2023,28,USA,6' 1',200 lbs,Left,Right,3.0 Stars,3.0 Stars,66,51,51,34,39,86,49,58,49,31,36,70,52,70,52,35,40,91,59,7,Groundball,Normal,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,SIDE,Normal,1,1,1,1,1,10,6,44,10,66,37,76,79,53,73,81,564,515,.274,.326,.400,70.3,.315,.726,.293,1.43,68,3.0,2.7,1.7,2.9,4.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,34,Freddy Priaulx,,Seattle,MLB,MLB,04/27/2027,24,USA,5' 11',185 lbs,Right,Right,3.0 Stars,3.0 Stars,53,54,60,55,55,53,67,69,79,97,67,65,51,50,56,48,51,50,41,4,Normal,Normal,Spray,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,SIDE,Normal,1,1,1,1,2,59,37,28,38,37,27,32,44,44,57,34,42,39,.231,.286,.615,5.9,.372,.901,.185,0.80,7,0.2,2.4,0.0,-1.5,-1.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,7,Ruben Ruiz,,Arizona,MLB,MLB,12/03/2025,25,MEX,6' 1',200 lbs,Right,Right,3.0 Stars,3.0 Stars,46,46,54,64,55,47,49,50,56,73,57,54,45,45,53,62,54,45,16,1,Flyball,Normal,Normal,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,87-89,89-91,3/4,GB'er,1,1,4,12,11,61,55,51,57,43,42,40,48,32,34,53,272,237,.241,.331,.333,27.4,.299,.664,.303,0.09,29,0.2,-2.2,-0.3,0.8,0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,48,Alvaro Salinas,,St. Louis,MLB,MLB,05/18/2019,32,DOM,6' 0',195 lbs,Left,Left,3.0 Stars,3.0 Stars,55,50,45,49,44,61,43,43,39,38,39,44,53,61,47,55,46,72,41,2,Normal,Normal,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,86-88,86-88,SIDE,Normal,1,4,5,7,7,44,36,43,3,51,50,72,45,43,57,76,513,452,.274,.347,.460,75.2,.346,.807,.280,1.15,74,2.6,15.2,0.7,2.6,3.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,17,Dale Sweet,,Washington,MLB,MLB,09/06/2021,30,USA,6' 3',200 lbs,Left,Right,3.0 Stars,3.0 Stars,38,48,44,81,54,27,43,34,40,65,51,21,49,40,45,87,55,29,41,3,Flyball,Normal,Pull,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,SIDE,Normal,1,9,3,2,2,10,10,17,10,68,47,52,76,41,32,60,342,304,.230,.316,.461,46.2,.335,.776,.278,0.29,46,1.3,5.2,-0.6,-0.3,-0.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,41,Tim Woods,,Chicago,MLB,MLB,09/28/2020,30,USA,6' 5',200 lbs,Left,Left,3.0 Stars,3.0 Stars,52,44,51,49,50,63,36,38,42,35,41,40,47,59,56,57,54,79,56,1,Normal,Pull,Normal,1,1,1,3,1,1,2,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,OTT,Normal,1,4,1,2,3,20,14,24,4,67,60,61,55,31,56,22,551,505,.257,.318,.453,71.9,.325,.771,.268,0.02,71,2.3,3.9,0.7,-2.1,-1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,13,Luis Zavala,,San Francisco,MLB,MLB,06/19/2022,29,DOM,6' 0',200 lbs,Right,Right,3.0 Stars,3.0 Stars,52,56,60,49,49,50,61,62,63,59,54,61,54,50,59,46,48,48,36,3,Line Drive,Normal,Spray,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,3/4,Normal,1,1,9,12,5,8,8,5,8,62,54,34,66,58,71,82,512,451,.235,.324,.375,60.5,.309,.699,.312,-1.00,59,1.1,2.0,5.6,-2.4,3.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,19,Guadalupe Aguirre,,Kansas City,MLB,MLB,08/08/2027,24,DOM,6' 2',190 lbs,Right,Right,3.0 Stars,3.0 Stars,63,57,83,41,31,68,69,81,91,50,35,84,55,59,79,38,30,63,50,1,Line Drive,Normal,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,90-92,SIDE,Normal,1,9,2,4,2,20,17,27,9,66,49,50,71,60,71,86,51,47,.234,.294,.255,3.3,.237,.549,.282,-0.21,2,-0.0,-3.2,-0.6,0.1,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,69,Pedro Alvarenga,,Cleveland,MLB,MLB,02/28/2020,31,PUR,6' 0',200 lbs,Switch,Right,3.0 Stars,3.0 Stars,55,55,47,47,53,56,61,70,50,57,59,74,53,51,45,45,51,51,48,7,Line Drive,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,4,9,5,5,64,62,63,53,6,22,34,47,43,75,48,609,550,.244,.307,.376,65.9,.297,.683,.276,0.08,64,1.2,-8.0,0.4,0.1,0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,41,Mike Atkins,,Minnesota,MLB,MLB,10/20/2014,36,USA,6' 6',205 lbs,Left,Left,3.0 Stars,3.0 Stars,43,52,57,55,56,36,45,37,49,42,48,27,55,45,61,60,59,38,44,5,Line Drive,Normal,Normal,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,3/4,Normal,3,1,4,4,4,7,7,28,4,63,59,57,67,59,69,91,613,543,.232,.315,.435,81.2,.324,.749,.300,2.14,78,2.4,7.6,3.3,0.4,3.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,14,Bobby Baldizon,,Toronto,MLB,MLB,02/27/2026,25,DOM,6' 1',195 lbs,Right,Right,3.0 Stars,3.0 Stars,62,55,50,38,51,73,62,91,57,45,72,100,52,57,49,36,47,61,53,38,Groundball,Normal,Pull,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,90-92,3/4,Normal,1,3,3,4,4,56,52,75,50,46,17,30,71,47,48,61,231,207,.271,.333,.396,27.8,.309,.729,.295,0.94,26,0.7,-0.1,-1.1,0.1,-1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,1,Justin Bliss,,Chicago,MLB,MLB,01/24/2022,29,USA,6' 1',200 lbs,Right,Right,3.0 Stars,3.0 Stars,51,52,47,56,47,51,60,68,52,84,52,73,50,48,46,50,45,47,35,5,Normal,Normal,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,89-91,3/4,Normal,1,5,1,1,2,42,63,32,44,39,32,27,71,50,71,44,288,261,.257,.316,.464,39.1,.331,.780,.294,0.64,38,0.9,3.6,0.3,0.6,0.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,38,Jose Cabanas,,Cincinnati,MLB,MLB,05/06/2026,25,DOM,6' 4',205 lbs,Left,Left,3.0 Stars,3.0 Stars,45,58,49,60,58,36,51,40,45,48,47,28,60,47,51,65,64,37,92,76,Line Drive,Pull,Spray,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,80-83,3/4,Normal,1,9,9,7,10,19,16,62,4,53,38,63,78,59,45,63,495,439,.248,.333,.442,66.4,.336,.775,.308,0.11,68,0.9,3.2,0.1,0.1,0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,12,Roberto Cantu,,Atlanta,MLB,MLB,03/16/2018,33,DOM,5' 10',200 lbs,Left,Right,3.0 Stars,3.0 Stars,51,48,77,41,47,57,42,42,58,32,38,43,50,56,85,44,51,64,28,3,Normal,Normal,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,1,2,2,2,69,56,62,54,35,24,28,82,79,81,100,577,522,.232,.302,.362,63.4,.291,.664,.291,0.43,58,2.7,-9.0,4.2,1.6,5.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,18,Jimmy Dempewolf,,New York,MLB,MLB,07/30/2020,31,USA,6' 0',200 lbs,Right,Right,3.0 Stars,3.0 Stars,55,43,58,53,41,76,46,60,64,65,44,87,42,53,56,50,41,72,59,3,Normal,Pull,Spray,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,87-89,3/4,Normal,1,6,8,8,12,6,4,23,1,58,35,68,57,56,66,77,416,379,.272,.332,.454,59.3,.333,.786,.299,2.55,56,2.6,8.4,1.7,1.4,3.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,15,Steve Doherty,,Texas,MLB,MLB,05/07/2021,30,USA,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,52,47,55,51,49,60,53,76,66,77,56,100,45,48,52,46,47,52,53,17,Normal,Normal,Spray,1,2,1,7,1,1,2,1,7,1,1,2,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,SIDE,Normal,1,3,10,10,9,8,7,37,6,64,54,73,75,72,76,95,323,290,.200,.279,.348,30.8,.273,.627,.227,-1.16,28,0.7,-10.1,3.0,2.0,5.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,51,Sandy Garza,,Colorado,MLB,MLB,07/31/2022,29,CUB,6' 0',200 lbs,Left,Right,3.0 Stars,3.0 Stars,39,52,73,76,48,22,42,30,51,52,35,13,56,41,84,87,55,25,2,3,Normal,Normal,Normal,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,84-86,85-87,3/4,Normal,1,1,2,2,4,21,18,39,10,64,60,49,65,59,67,52,581,515,.227,.308,.485,83.9,.337,.794,.304,0.53,80,1.5,3.6,2.5,0.8,3.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,16,Danny Gonzalez,,Milwaukee,MLB,MLB,07/28/2020,31,VEN,6' 3',195 lbs,Right,Right,3.0 Stars,3.0 Stars,51,50,47,50,59,52,55,61,50,62,68,67,49,48,46,47,57,49,26,4,Normal,Normal,Spray,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,1,5,7,9,5,59,56,79,60,22,24,43,32,35,46,74,574,510,.229,.307,.398,61.6,.305,.705,.268,-0.19,64,3.0,-2.4,-1.2,1.3,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,19,Jimmy Johnston,,Houston,MLB,MLB,06/30/2015,36,USA,6' 2',205 lbs,Right,Right,3.0 Stars,3.0 Stars,57,58,42,44,59,56,70,82,46,55,70,83,56,52,41,41,56,50,35,10,Line Drive,Normal,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,9,3,1,2,44,27,58,23,54,24,65,22,14,23,9,535,473,.266,.346,.404,65.7,.328,.750,.315,1.65,70,1.1,8.2,-2.1,-2.7,-4.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,33,Nick Navarre,,Washington,MLB,MLB,02/12/2025,26,USA,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,54,60,43,49,51,49,69,65,46,59,55,59,58,51,42,47,49,47,53,2,Normal,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,88-90,OTT,Normal,1,1,1,2,4,57,68,46,31,16,25,18,43,33,31,35,380,338,.219,.297,.302,30.9,.267,.599,.266,-1.03,30,-0.9,-13.6,-0.8,-1.1,-1.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,34,Jeremy Padilla,,Atlanta,MLB,MLB,12/13/2025,25,USA,6' 4',220 lbs,Switch,Right,3.0 Stars,3.0 Stars,50,50,42,53,52,50,43,41,37,40,45,39,53,54,44,59,56,55,29,11,Normal,Ex. Pull,Pull,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,3/4,Normal,1,4,62,71,69,17,14,65,8,65,70,68,21,33,35,68,498,435,.195,.285,.320,41.0,.268,.605,.223,-1.88,41,0.7,-17.1,-1.0,-0.7,-1.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,52,Edgar Pena,,Minnesota,MLB,MLB,12/24/2023,27,DOM,6' 3',200 lbs,Right,Right,3.0 Stars,3.0 Stars,50,52,46,52,45,50,58,60,49,65,48,60,51,49,45,49,44,47,27,4,Normal,Pull,Pull,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,9,1,1,4,53,42,42,36,69,71,70,54,18,22,8,510,460,.270,.324,.426,61.4,.321,.750,.313,-0.81,64,2.1,4.9,-1.3,0.8,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
