POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
2B,2,Tyler Freeman,,-,-,-,05/21/1999,29,USA,6' 0',195 lbs,Right,Right,2.5 Stars,2.5 Stars,51,42,45,20,43,66,43,54,46,21,45,75,41,50,45,19,42,63,61,52,Groundball,Spray,Spray,1,1,1,44,1,1,1,1,44,1,1,1,1,45,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,10,-,1,1,3,71,63,53,63,73,70,60,75,65,85,82,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,41,Dax Fulton,,San Francisco,MLB,MLB,10/16/2001,26,USA,6' 6',200 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,18,Normal,Normal,Normal,46,45,44,47,44,47,47,45,50,46,46,45,44,47,44,48,43,57,48,-,-,-,-,-,-,-,-,4,NEU,92-94,93-95,3/4,Normal,61,51,2,2,2,26,24,38,14,7,13,22,10,7,10,22,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.02,0,-0.1,-0.2,0.0,0.0,0.0,0,1,97.1,37,3.42,4.06,0.6,0.6,1.7,3.87
RP,57,Luis Garcia,,Toronto,MLB,MLB,01/30/1987,41,DOM,6' 2',225 lbs,Right,Right,2.5 Stars,2.5 Stars,8,11,1,1,5,1,11,8,1,1,8,1,11,6,1,1,5,1,44,14,Normal,Spray,Spray,35,50,56,37,58,31,46,53,33,50,38,55,59,40,64,-,-,-,35,40,26,-,-,-,-,-,-,3,GB,93-95,93-95,OTT,GB'er,31,39,2,2,2,7,17,49,10,30,22,11,10,7,11,18,11,11,.182,.182,.182,0.4,.160,.364,.333,-0.05,0,-0.1,-1.3,0.0,0.0,0.0,1,6,90.2,29,2.88,3.09,-0.2,1.9,2.3,3.69
2B,16,Theo Gillen,,Tampa Bay,MLB,MLB,09/12/2005,23,USA,6' 2',200 lbs,Left,Right,2.5 Stars,2.5 Stars,45,51,45,43,43,39,45,40,42,39,39,36,53,46,46,44,44,41,54,34,Normal,Normal,Normal,1,1,1,38,1,1,1,1,36,1,1,1,1,39,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,8,15,2,2,1,68,66,54,69,73,73,52,80,65,84,88,26,25,.200,.231,.240,1.4,.209,.471,.278,-0.45,0,0.0,-1.9,0.0,0.1,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,39,Oscar Gonzalez,,San Diego,MLB,MLB,01/10/1998,30,DOM,6' 4',230 lbs,Right,Right,2.5 Stars,2.5 Stars,56,56,50,51,24,55,56,57,50,51,25,56,56,55,50,50,24,55,50,28,Line Drive,Ex. Pull,Pull,1,1,1,45,1,1,1,1,44,1,1,1,1,45,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,7,-,1,1,1,22,23,20,16,47,54,69,42,13,79,47,257,242,.202,.226,.326,17.3,.236,.552,.250,-2.08,14,-1.0,-14.3,0.1,0.2,0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,23,Romy Gonzalez,,Boston,MLB,MLB,09/06/1996,32,USA,6' 0',205 lbs,Right,Right,2.5 Stars,2.5 Stars,51,61,47,48,29,44,65,55,48,51,31,46,60,50,46,47,29,43,45,24,Groundball,Pull,Pull,1,1,1,30,1,1,1,1,29,1,1,1,1,31,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83,80-83,OTT,Normal,1,-,3,3,4,55,64,64,58,54,53,40,67,74,82,60,95,89,.225,.274,.292,7.0,.252,.566,.339,-0.70,6,-0.3,-5.2,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,37,DL Hall,,Milwaukee,MLB,MLB,09/19/1998,30,USA,6' 2',200 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,40,Normal,Normal,Normal,54,49,37,44,52,55,49,37,44,52,54,49,36,44,52,71,49,75,54,-,-,-,-,-,-,-,-,4,NEU,94-96,94-96,OTT,Normal,40,70,1,1,2,28,44,65,27,8,19,20,18,16,14,29,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,2,4,78.0,25,2.88,4.13,0.4,0.4,1.3,4.36
RF,87,Rece Hinds,,Chicago,MLB,MLB,09/05/2000,28,USA,6' 4',210 lbs,Right,Right,2.5 Stars,2.5 Stars,41,57,52,62,38,22,58,41,53,66,38,23,56,41,52,62,38,22,49,30,Normal,Ex. Pull,Pull,1,1,1,39,1,1,1,1,38,1,1,1,1,41,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83,80-83,3/4,Normal,1,-,1,1,4,36,33,76,36,57,64,84,90,73,82,69,164,152,.158,.213,.289,9.7,.217,.503,.241,-1.34,6,-0.7,-13.0,1.0,0.9,1.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,78,Bryan Hoeing,,Boston,MLB,MLB,10/19/1996,31,USA,6' 6',205 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,27,Normal,Pull,Pull,36,50,57,56,49,32,47,54,52,45,40,53,60,60,52,-,-,-,38,39,31,-,-,-,-,-,-,3,EX GB,94-96,94-96,3/4,GB'er,38,42,1,2,2,24,12,66,7,20,7,18,10,2,9,17,4,4,.000,.000,.000,0.0,.000,.000,.000,-0.04,0,-0.1,-1.0,0.0,0.0,0.0,0,1,111.2,54,4.35,4.71,-1.0,-0.1,0.3,4.45
RP,33,Thomas Ireland,,Minnesota,MLB,MLB,06/27/2002,26,CAN,6' 1',180 lbs,Left,Left,2.5 Stars,2.5 Stars,8,1,1,1,1,13,1,8,1,1,1,13,1,8,1,1,1,13,57,20,Flyball,Pull,Pull,39,63,36,56,67,39,62,36,55,65,40,63,36,56,67,45,39,44,-,-,-,-,-,-,-,-,-,3,EX GB,91-93,91-93,3/4,GB'er,57,68,1,1,1,24,34,51,23,22,24,23,30,29,33,21,3,3,.000,.000,.000,0.0,.000,.000,.000,-0.04,0,-0.0,-0.8,0.0,0.0,0.0,0,4,99.0,43,3.91,3.85,0.2,0.6,0.5,4.16
1B,47,Edouard Julien,,Minnesota,MLB,MLB,04/30/1999,29,CAN,6' 2',190 lbs,Left,Right,2.5 Stars,2.5 Stars,43,54,47,46,81,33,52,42,46,44,79,31,55,43,48,46,82,34,62,46,Normal,Ex. Pull,Pull,1,1,1,53,1,1,1,1,52,1,1,1,1,55,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,-,-,3/4,Normal,1,-,-,-,-,47,46,53,47,41,43,54,49,37,82,67,82,73,.178,.268,.411,7.2,.293,.679,.188,-0.97,8,0.1,-0.9,0.1,0.2,0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,7,Ha-seong Kim,,Atlanta,MLB,MLB,10/17/1995,32,KOR,5' 9',185 lbs,Right,Right,2.5 Stars,2.5 Stars,44,38,43,34,56,52,39,45,44,35,58,55,38,44,43,34,55,51,67,50,Normal,Normal,Normal,1,1,1,35,1,1,1,1,35,1,1,1,1,36,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,75-80,75-80,OTT,Normal,9,-,2,2,1,69,76,73,66,38,29,19,72,71,87,85,397,358,.198,.272,.285,28.1,.249,.557,.252,-1.84,26,0.2,-19.2,-0.1,0.9,0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,47,John King,,New York,MLB,MLB,09/14/1994,34,USA,6' 2',205 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,11,Normal,Normal,Normal,21,60,80,43,74,27,80,92,51,93,19,54,76,39,63,-,-,-,31,34,-,-,-,-,-,-,-,2,EX GB,93-95,93-95,OTT,GB'er,22,70,2,2,2,29,13,66,8,23,15,8,11,6,13,15,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,4,48.2,17,3.14,2.77,-0.3,1.1,0.9,3.67
2B,12,Seaver King,,Washington,MLB,MLB,04/25/2003,25,USA,6' 0',200 lbs,Right,Right,2.5 Stars,2.5 Stars,47,45,41,40,38,49,46,48,43,43,40,51,45,46,41,40,37,48,51,44,Line Drive,Spray,Normal,1,1,1,43,1,1,1,1,41,1,1,1,1,44,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,1,1,1,1,66,74,59,66,70,59,55,70,76,79,86,32,29,.241,.312,.310,2.9,.281,.623,.389,-0.37,2,0.1,-0.7,0.2,0.4,0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,39,Andrew Kittredge,,Texas,MLB,MLB,03/17/1990,38,USA,6' 1',225 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,32,Normal,Normal,Normal,40,46,74,39,48,34,41,66,34,43,44,50,81,44,54,-,-,-,48,44,-,30,-,-,-,-,-,3,NEU,93-95,93-95,3/4,Normal,14,51,-,-,-,19,17,38,13,-,-,-,10,12,9,10,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.05,0,0.1,-0.3,0.0,0.0,0.0,0,2,60.1,27,4.03,3.79,0.1,0.5,0.4,3.55
RP,96,Landon Knack,,Colorado,MLB,MLB,07/15/1997,31,USA,6' 2',215 lbs,Left,Right,2.5 Stars,2.5 Stars,11,16,12,17,1,2,16,10,11,15,1,1,17,11,12,18,1,3,49,12,Flyball,Pull,Pull,50,47,48,58,45,48,46,47,57,43,52,48,48,59,46,58,49,47,57,-,-,-,-,-,-,-,-,4,EX FB,93-95,93-95,3/4,Normal,53,53,3,3,1,21,28,48,17,26,29,40,26,22,23,35,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,10.2,10,8.44,5.52,-0.1,-0.1,-0.3,5.66
LF,50,Steven Kwan,,New York,MLB,MLB,09/05/1997,31,USA,5' 9',185 lbs,Left,Left,2.5 Stars,2.5 Stars,53,48,34,18,73,60,46,49,32,16,66,53,49,55,35,19,75,63,60,46,Groundball,Spray,Spray,1,1,1,6,1,1,1,1,7,1,1,1,1,6,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83,80-83,OTT,Normal,1,-,1,1,1,41,40,65,15,57,70,61,43,55,79,83,149,128,.312,.403,.406,21.7,.358,.809,.371,1.06,23,0.6,5.6,-1.0,-1.1,-2.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,52,Eric Lauer,,San Diego,MLB,MLB,06/03/1995,33,USA,6' 3',200 lbs,Right,Left,2.5 Stars,2.5 Stars,7,12,1,1,11,1,12,7,1,1,11,1,12,6,1,1,11,1,61,14,Normal,Normal,Normal,37,45,43,42,46,38,46,44,43,48,37,45,43,41,46,39,38,30,26,-,-,38,-,-,-,-,-,5,NEU,90-92,90-92,3/4,Normal,51,65,1,1,1,18,57,46,21,14,25,50,21,12,14,24,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.02,0,0.1,-0.2,0.0,0.0,0.0,1,0,51.0,12,2.12,2.79,0.8,1.4,1.7,3.42
SP,46,Michael Lorenzen,,Cincinnati,MLB,MLB,01/04/1992,36,USA,6' 3',210 lbs,Right,Right,2.5 Stars,2.5 Stars,21,36,3,58,10,3,37,22,5,64,11,5,36,20,3,57,9,2,59,38,Flyball,Normal,Normal,29,47,46,59,45,27,46,46,57,43,31,48,46,60,46,48,22,16,35,33,-,32,-,-,-,-,-,6,NEU,96-98,96-98,3/4,Power,52,53,-,-,-,18,66,51,28,54,56,77,42,52,42,52,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,1,3,94.2,35,3.33,4.97,1.5,0.2,2.1,4.65
RP,10,Jesus Luzardo,,Indianapolis,MLB,MLB,09/30/1997,31,PER,6' 0',215 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,49,4,Normal,Normal,Normal,55,41,48,56,37,69,44,50,60,41,51,39,48,54,35,77,48,-,61,47,-,-,-,-,-,-,-,4,FB,95-97,95-97,3/4,Power,46,64,4,4,2,32,33,57,31,8,13,47,18,11,11,41,3,3,.000,.000,.000,0.0,.000,.000,.000,-0.06,0,-0.1,-0.7,0.0,0.0,0.0,2,1,65.0,27,3.74,3.64,-0.2,0.6,0.2,3.03
RP,51,Tyler Mahle,,Indianapolis,MLB,MLB,09/29/1994,34,USA,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,9,Normal,Normal,Normal,45,45,49,40,47,43,43,48,38,45,46,47,50,41,48,47,-,-,41,-,43,46,-,-,-,-,-,4,NEU,92-94,92-94,3/4,Normal,50,43,1,1,2,32,19,51,13,9,19,31,18,19,11,31,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,1,2,23.1,14,5.40,5.75,0.1,-0.5,-0.3,4.53
SP,17,German Marquez,,-,-,-,02/22/1995,33,VEN,6' 1',220 lbs,Right,Right,2.5 Stars,2.5 Stars,12,10,9,1,6,15,11,12,9,1,7,16,10,12,9,1,5,15,79,6,Normal,Normal,Normal,32,48,47,45,49,29,45,45,42,46,35,51,48,48,53,42,13,25,35,34,-,-,-,-,-,-,-,5,NEU,94-96,94-96,3/4,Normal,55,50,2,2,2,15,24,38,5,7,19,21,17,13,16,24,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,0,Nick Maton,,Houston,MLB,MLB,02/18/1997,31,USA,6' 1',180 lbs,Left,Right,2.5 Stars,2.5 Stars,42,36,47,49,57,49,35,40,46,45,53,45,37,43,48,50,58,50,55,52,Normal,Normal,Normal,1,1,1,39,1,1,1,1,37,1,1,1,1,40,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,75-80,75-80,3/4,Normal,2,-,2,2,3,51,59,65,54,53,54,73,50,18,61,63,280,248,.234,.318,.427,33.3,.320,.745,.254,0.02,35,1.0,2.8,-1.3,0.3,-1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,43,Lance McCullers Jr.,,Milwaukee,MLB,MLB,10/02/1993,35,USA,6' 1',200 lbs,Left,Right,2.5 Stars,2.5 Stars,9,11,1,1,10,5,10,8,1,1,9,2,11,9,1,1,10,5,46,22,Normal,Normal,Normal,50,51,39,44,56,47,48,38,41,51,53,54,39,46,59,-,49,53,65,54,-,40,-,-,-,-,-,5,EX GB,93-95,93-95,3/4,GB'er,43,63,-,-,-,29,29,46,32,-,-,-,22,19,20,33,3,3,.000,.000,.000,0.0,.000,.000,.000,-0.09,0,0.0,-0.8,0.0,0.0,0.0,0,1,137.1,70,4.59,4.51,-1.3,1.2,0.9,4.56
RP,57,Garrett McDaniels,,Los Angeles,MLB,MLB,12/15/1999,28,USA,6' 2',180 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,1,Normal,Pull,Pull,50,53,44,49,56,62,65,46,55,70,47,50,43,46,51,-,51,-,60,62,-,-,-,-,-,-,-,3,EX GB,93-95,93-95,3/4,GB'er,23,56,1,1,5,34,39,69,12,12,6,23,22,18,23,31,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,3,56.1,28,4.47,4.33,-0.0,0.2,-0.3,3.78
3B,24,Ryan McMahon,,-,-,-,12/14/1994,33,USA,6' 2',210 lbs,Left,Right,2.5 Stars,2.5 Stars,45,52,47,49,60,40,50,44,46,46,58,38,53,46,48,50,61,41,26,9,Line Drive,Spray,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,75-80,75-80,3/4,Normal,5,-,1,2,2,65,65,69,43,40,38,51,25,23,58,49,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,38,Tylor Megill,,New York,MLB,MLB,07/28/1995,33,USA,6' 7',230 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,7,Normal,Normal,Normal,52,45,45,45,45,50,44,44,44,44,55,47,45,46,47,77,-,36,55,-,42,46,-,-,-,-,-,5,FB,96-98,96-98,3/4,Power,40,38,1,1,2,13,19,46,36,28,26,31,4,13,2,3,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,1,3,54.0,24,4.00,3.85,-0.2,0.3,0.2,3.31
SP,51,Conner Menez,,-,-,-,05/29/1995,33,USA,6' 2',200 lbs,Left,Left,2.5 Stars,2.5 Stars,1,3,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,35,11,Normal,Normal,Normal,35,50,46,51,50,41,59,48,56,60,33,48,45,48,48,41,39,37,38,-,-,-,-,-,-,-,-,4,NEU,91-93,91-93,SIDE,Normal,55,70,-,-,-,25,33,28,27,-,-,-,11,15,13,16,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,25,Casey Mize,,Colorado,MLB,MLB,05/01/1997,31,USA,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,4,Normal,Normal,Normal,39,43,55,39,44,38,41,53,38,42,40,44,56,40,45,43,-,19,37,29,35,-,-,-,-,-,-,5,NEU,92-94,92-94,OTT,Normal,63,59,1,1,3,27,26,38,22,11,17,25,10,14,5,20,11,11,.182,.182,.182,0.4,.160,.364,.400,-0.11,0,0.0,-1.5,0.0,0.1,0.1,1,1,130.0,56,3.88,4.60,0.4,1.2,2.6,3.64
1B,34,Ryan O'Hearn,,Washington,MLB,MLB,07/26/1993,35,USA,6' 3',220 lbs,Left,Left,2.5 Stars,2.5 Stars,52,48,38,47,49,59,47,49,37,44,48,53,49,55,39,49,50,61,6,3,Normal,Pull,Pull,1,1,1,4,1,1,1,1,7,1,1,1,1,4,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,-,-,3/4,Normal,1,-,1,1,2,27,24,46,16,42,43,60,53,19,63,38,88,82,.256,.307,.317,8.5,.278,.624,.294,-0.85,8,-0.1,-2.2,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,45,Reese Olson,,Detroit,MLB,MLB,07/31/1999,29,USA,6' 1',165 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,6,Normal,Normal,Normal,49,48,45,57,46,45,46,45,54,44,52,49,46,58,47,60,46,42,55,46,-,-,-,-,-,-,-,5,NEU,95-97,95-97,3/4,Power,39,42,1,1,1,29,38,56,17,28,35,49,27,14,15,30,42,40,.075,.119,.075,0.5,.096,.194,.167,-0.56,-2,-0.7,-7.2,0.0,0.0,0.0,0,2,162.2,64,3.54,4.34,1.0,1.3,3.1,4.06
CF,1,Austin Overn,,Seattle,MLB,MLB,07/05/2003,25,USA,6' 0',180 lbs,Switch,Right,2.5 Stars,2.5 Stars,52,47,40,20,45,59,45,47,39,18,43,50,48,55,40,20,46,62,48,51,Groundball,Normal,Normal,1,1,1,39,1,1,1,1,38,1,1,1,1,41,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,1,1,1,1,24,20,29,12,83,79,51,83,93,96,76,49,47,.213,.245,.362,4.4,.263,.607,.229,0.11,3,0.2,-1.6,0.2,0.4,0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,24,Johan Oviedo,,Colorado,MLB,MLB,03/02/1998,30,CUB,6' 5',200 lbs,Right,Right,2.5 Stars,2.5 Stars,12,1,11,1,1,22,1,13,11,1,1,23,1,12,11,1,1,22,55,40,Normal,Spray,Spray,49,48,45,55,46,46,45,44,52,43,52,49,46,57,48,66,-,48,61,-,-,-,-,-,-,-,-,3,FB,95-97,95-97,3/4,Power,57,51,2,2,4,28,51,50,23,3,3,3,22,15,22,26,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,41,5,65.2,36,4.93,5.17,-0.3,-0.4,0.0,4.27
RF,5,Marcell Ozuna,,San Francisco,MLB,MLB,11/12/1990,37,DOM,6' 1',215 lbs,Right,Right,2.5 Stars,2.5 Stars,43,49,43,49,80,38,50,44,44,51,85,39,49,43,43,49,79,38,51,38,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,-,-,3/4,Normal,4,-,-,-,-,22,28,40,15,33,33,39,22,6,16,52,81,73,.205,.284,.397,8.6,.297,.681,.250,0.19,8,0.0,-0.4,0.1,0.1,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,8,Aaron Perry,,Philadelphia,MLB,MLB,06/07/1999,29,USA,5' 11',180 lbs,Right,Right,2.5 Stars,2.5 Stars,9,1,1,1,8,12,1,9,1,1,8,12,1,9,1,1,8,12,65,41,Normal,Spray,Spray,52,49,43,51,49,51,49,43,51,49,52,49,43,50,49,84,47,65,-,-,-,-,-,-,-,-,-,3,EX FB,95-97,96-98,3/4,Power,31,41,1,1,1,34,55,63,45,45,47,57,18,18,16,22,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,1,4,73.1,45,5.52,4.34,-0.5,0.1,-0.9,3.48
2B,10,Bryan Rincon,,Philadelphia,MLB,MLB,02/08/2004,24,USA,5' 11',195 lbs,Switch,Right,2.5 Stars,2.5 Stars,43,37,30,24,44,49,36,45,36,14,44,56,37,42,27,28,44,47,62,20,Normal,Pull,Pull,1,1,1,41,1,1,1,1,40,1,1,1,1,43,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,23,1,1,1,82,84,75,73,62,63,44,52,69,81,67,86,79,.291,.337,.405,11.2,.323,.742,.344,0.45,10,0.7,0.9,0.0,0.4,0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,3,Brendan Rodgers,,Los Angeles,MLB,MLB,08/09/1996,32,USA,6' 0',190 lbs,Right,Right,2.5 Stars,2.5 Stars,55,63,50,46,44,47,65,56,51,47,45,48,62,54,50,46,43,47,39,29,Line Drive,Pull,Pull,1,1,1,11,1,1,1,1,10,1,1,1,1,12,1,16,-,-,-,-,-,-,-,-,-,-,-,1,FB,90-92,90-92,3/4,Normal,1,-,1,2,5,53,71,69,56,56,59,58,25,6,14,81,121,110,.218,.281,.264,7.7,.247,.545,.311,-0.80,7,-0.8,-6.2,0.0,-2.0,-2.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,3,Jesus Sanchez,,Texas,MLB,MLB,10/07/1997,30,DOM,6' 3',220 lbs,Left,Right,2.5 Stars,2.5 Stars,47,50,49,50,56,45,48,45,47,47,52,43,50,48,49,50,58,46,55,54,Line Drive,Pull,Pull,1,1,1,13,1,1,1,1,12,1,1,1,1,13,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,75-80,75-80,OTT,Normal,4,-,2,2,1,8,22,35,6,51,58,62,45,43,70,54,119,109,.211,.277,.312,9.8,.262,.589,.288,-0.86,9,-0.5,-4.6,0.0,-1.1,-1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CL,15,Rafael Sanchez,,Toronto,MLB,MLB,08/22/1999,29,CUB,6' 1',205 lbs,Right,Right,2.5 Stars,2.5 Stars,10,1,1,1,1,16,1,10,1,1,1,16,1,10,1,1,1,16,62,22,Normal,Spray,Spray,38,44,55,51,42,39,43,56,48,42,37,44,53,52,42,47,-,-,39,-,28,-,-,21,-,-,-,4,FB,95-97,95-97,3/4,Power,52,38,4,4,5,30,40,61,25,35,24,30,19,13,18,25,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.01,0,-0.0,-0.3,0.0,0.0,0.0,11,0,24.2,7,2.55,3.71,2.1,0.3,0.6,4.12
RP,7,Cole Sands,,Milwaukee,MLB,MLB,07/17/1997,31,USA,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,9,Normal,Normal,Normal,61,42,59,57,39,56,40,58,55,36,67,43,61,58,40,86,-,-,65,-,54,63,-,-,-,-,-,4,EX FB,95-97,95-97,3/4,Power,27,51,1,1,5,24,37,48,18,17,15,14,10,15,4,14,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,1,69.1,27,3.50,3.87,0.3,0.5,0.5,2.55
RP,80,Emmet Sheehan,,Philadelphia,MLB,MLB,11/15/1999,28,USA,6' 5',215 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47,2,Normal,Normal,Normal,57,49,40,69,46,52,47,39,64,44,61,51,40,72,48,89,70,-,58,-,-,-,-,-,-,-,-,3,FB,95-97,96-98,3/4,Power,41,32,1,1,2,28,19,39,7,10,14,17,15,14,21,24,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,1,99.0,39,3.55,4.50,1.0,-0.0,1.3,3.87
2B,50,Lenyn Sosa,,Milwaukee,MLB,MLB,01/25/2000,28,VEN,6' 0',205 lbs,Right,Right,2.5 Stars,2.5 Stars,54,51,44,50,32,58,52,57,45,52,34,62,51,54,44,49,31,57,45,34,Normal,Ex. Pull,Pull,1,1,1,53,1,1,1,1,53,1,1,1,1,53,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,90-92,90-92,3/4,Normal,1,-,1,1,1,57,62,62,54,41,38,47,57,22,74,54,44,41,.293,.341,.366,5.6,.311,.707,.375,-0.01,5,0.3,0.1,0.1,-0.2,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
