POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
1B,33,Manny Medina,,Minnesota,MLB,MLB,06/24/2015,25,USA,6' 0',200 lbs,Left,Left,2.5 Stars,3.0 Stars,60,56,47,36,57,63,48,50,42,27,48,52,59,65,49,38,60,68,47,11,Line Drive,Normal,Normal,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,5,6,10,9,36,36,25,9,41,40,31,10,14,8,1,123,112,.241,.309,.357,11.2,.294,.666,.267,-0.88,12,0.2,-1.2,0.0,0.4,0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,0,Ramcell Medina,,Los Angeles,MLB,MLB,11/13/2007,32,DOM,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,45,51,65,51,45,41,52,47,73,56,47,43,51,45,62,50,44,41,50,38,Line Drive,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,OTT,Normal,7,11,2,-,3,65,65,69,63,45,35,47,82,61,72,99,544,500,.220,.276,.346,49.3,.272,.622,.296,-2.45,47,0.9,-16.1,1.5,2.6,4.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,43,Swaroop Miller,,Cincinnati,MLB,MLB,09/19/2013,26,USA,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,58,48,48,44,57,74,54,72,54,56,67,92,47,55,47,41,54,69,44,4,Normal,Pull,Spray,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,86-88,86-88,3/4,Normal,1,1,4,2,2,45,55,65,42,39,44,51,36,30,46,40,467,416,.224,.302,.370,46.8,.293,.672,.252,0.51,48,-0.7,-12.0,-1.3,-4.8,-6.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,0,Darell Morel,,Jacksonville,MLB,MLB,09/15/2007,33,DOM,6' 4',195 lbs,Left,Right,2.5 Stars,2.5 Stars,46,50,45,50,50,43,46,42,43,43,45,40,51,47,46,55,52,44,39,18,Normal,Ex. Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,OTT,Normal,8,9,3,-,3,46,61,68,53,50,52,64,50,48,47,87,376,343,.254,.309,.446,49.0,.319,.755,.321,0.38,46,1.7,8.7,-1.3,0.8,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,29,Totaro Mori,,Indianapolis,MLB,MLB,11/06/2005,34,JPN,6' 0',200 lbs,Right,Right,2.5 Stars,2.5 Stars,28,45,44,83,97,1,48,33,47,95,100,6,44,27,43,79,95,1,1,4,Flyball,Normal,Spray,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,89-91,3/4,Normal,3,1,5,3,1,43,59,60,21,27,36,51,11,30,49,30,417,349,.166,.300,.309,33.3,.277,.609,.297,-2.01,37,-0.1,-6.0,-3.7,-1.7,-5.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,5,PJ Morlando,,Chicago,MLB,MLB,05/16/2006,34,USA,6' 3',205 lbs,Left,Right,2.5 Stars,2.5 Stars,43,44,44,47,76,44,41,39,39,42,63,38,45,45,45,48,79,46,48,15,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,6,17,37,42,55,18,34,44,6,51,51,60,44,43,50,78,171,150,.287,.363,.507,29.7,.370,.869,.312,1.59,28,1.3,8.7,0.0,0.8,0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,25,Yasahiko Nishiyama,,Washington,MLB,MLB,03/22/2008,32,JPN,6' 0',205 lbs,Switch,Right,2.5 Stars,2.5 Stars,44,41,51,47,63,48,36,36,45,37,45,38,42,46,54,50,74,51,16,4,Normal,Normal,Normal,1,4,1,8,2,1,3,1,8,1,1,4,1,8,3,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,OTT,Normal,1,1,1,2,5,44,65,65,70,36,45,47,22,45,48,62,541,461,.226,.325,.384,61.6,.310,.709,.256,1.96,63,0.7,1.4,-2.4,0.0,-2.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,34,Andy Noonan,,Toronto,MLB,MLB,10/21/2009,30,USA,6' 3',200 lbs,Left,Right,2.5 Stars,2.5 Stars,52,50,36,52,39,55,44,42,31,40,34,41,53,57,37,58,40,61,23,10,Normal,Pull,Pull,1,11,1,10,12,1,11,1,10,11,1,11,1,10,12,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,1,12,5,6,44,40,58,21,11,17,31,22,10,5,7,158,142,.289,.342,.479,22.5,.345,.821,.292,1.14,23,0.7,5.0,0.0,-1.2,-1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,3,Josh O'Connell,,Chicago,MLB,MLB,04/25/2010,30,USA,6' 0',200 lbs,Right,Right,2.5 Stars,2.5 Stars,53,49,41,47,39,59,54,61,45,59,46,70,47,51,40,44,37,57,42,2,Normal,Normal,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,3/4,Normal,1,5,1,2,4,54,59,59,50,39,40,36,49,51,56,61,292,264,.265,.325,.443,38.0,.331,.769,.293,0.26,39,1.2,5.5,-0.2,1.9,1.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,50,Keith Olson,,Pittsburgh,MLB,MLB,07/29/2017,23,USA,5' 10',185 lbs,Right,Right,2.5 Stars,2.5 Stars,52,57,46,54,47,49,62,60,49,65,50,56,56,50,45,51,46,47,38,5,Normal,Spray,Normal,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,85-87,85-87,3/4,GB'er,1,2,2,1,3,20,17,42,11,66,59,59,38,26,29,36,114,104,.250,.307,.519,17.0,.348,.826,.264,0.12,16,0.8,3.8,0.0,0.5,0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,52,Josh Price,,Toronto,MLB,MLB,08/11/2006,34,USA,6' 0',200 lbs,Left,Left,2.5 Stars,2.5 Stars,45,44,60,49,48,48,39,38,55,39,43,39,45,48,62,53,50,51,22,7,Line Drive,Normal,Spray,1,4,1,1,6,1,4,1,1,6,1,4,1,1,6,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,3/4,Normal,1,5,2,4,5,17,17,29,3,57,60,78,52,56,61,85,318,289,.218,.286,.377,30.5,.289,.663,.244,-1.11,31,-0.1,-4.6,-0.7,0.5,-0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,30,Angelo Quiroga,,Boston,MLB,MLB,12/27/2009,30,DOM,6' 0',195 lbs,Right,Right,2.5 Stars,2.5 Stars,49,55,51,48,49,46,62,60,58,61,63,57,52,47,50,45,46,43,87,11,Line Drive,Spray,Pull,1,3,1,14,1,1,3,1,14,1,1,3,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,5,1,2,2,36,41,36,62,17,19,10,69,39,61,61,188,166,.223,.309,.428,22.4,.315,.736,.274,0.44,22,0.2,-0.4,0.0,-1.8,-1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,45,Andy Ramos,,Philadelphia,MLB,MLB,04/20/2017,23,DOM,6' 4',200 lbs,Right,Right,2.5 Stars,2.5 Stars,42,48,44,68,49,37,52,46,47,90,52,41,47,41,43,62,48,35,23,3,Normal,Pull,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,1,13,10,14,72,46,38,34,42,38,46,47,43,53,62,155,131,.183,.297,.382,16.0,.288,.678,.215,-0.00,15,0.5,-3.2,0.0,0.7,0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,40,Ryan Roberts,,Kansas City,MLB,MLB,12/13/2010,29,USA,5' 10',190 lbs,Right,Right,2.5 Stars,2.5 Stars,49,48,49,49,57,52,55,67,56,73,69,81,46,46,47,45,53,47,43,16,Line Drive,Spray,Normal,1,8,1,1,10,1,8,1,1,10,1,8,1,1,10,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,86-88,86-88,3/4,GB'er,1,1,1,2,1,35,63,76,30,39,16,53,19,31,45,51,259,225,.222,.317,.311,23.4,.283,.628,.280,-1.60,24,0.3,-6.0,-1.2,0.5,-0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,10,Travis Schaffer,,Boston,MLB,MLB,01/05/2006,34,USA,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,50,48,48,46,46,52,53,61,52,56,57,72,47,47,46,43,43,48,25,10,Normal,Spray,Spray,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,86-88,86-88,SIDE,Normal,1,2,3,1,1,14,14,34,7,66,45,62,53,37,50,31,242,225,.293,.335,.511,35.6,.355,.846,.320,1.03,37,1.4,7.4,-1.0,0.1,-1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,17,Ben Scritchfield,,San Francisco,MLB,MLB,10/17/2013,26,USA,5' 10',180 lbs,Right,Right,2.5 Stars,2.5 Stars,59,51,55,22,21,70,58,72,58,28,24,85,49,56,53,20,20,66,54,1,Line Drive,Normal,Normal,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,88-90,3/4,Normal,1,1,3,1,3,81,66,66,73,26,38,43,78,87,93,100,550,527,.224,.253,.319,46.0,.245,.572,.262,-2.53,35,2.1,-24.8,7.8,1.4,9.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,35,Nick Sparr,,Baltimore,MLB,MLB,07/15/2012,28,USA,6' 2',205 lbs,Right,Right,2.5 Stars,2.5 Stars,40,55,48,57,61,22,65,46,55,69,69,30,52,38,47,54,60,20,32,5,Normal,Pull,Spray,1,8,1,3,9,1,8,1,3,10,1,7,1,3,9,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,87-89,89-91,OTT,GB'er,1,6,3,3,4,62,51,64,49,54,33,42,76,47,49,69,257,235,.268,.327,.464,37.0,.339,.791,.402,0.84,36,0.9,6.3,-0.1,-1.3,-1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,10,Yong-zhan Thien,,Colorado,MLB,MLB,01/07/2016,24,TPE,6' 2',205 lbs,Switch,Right,2.5 Stars,4.0 Stars,47,49,53,57,57,47,42,38,45,41,41,36,51,50,57,64,65,50,80,1,Line Drive,Normal,Normal,1,1,1,15,1,1,1,1,15,1,1,1,1,15,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,90-92,3/4,Normal,1,5,10,5,6,63,38,83,25,46,30,61,36,18,33,42,173,147,.197,.289,.395,18.0,.291,.684,.210,0.64,17,0.0,-5.0,0.0,-0.0,-0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,51,Jason Tucker,,Detroit,MLB,MLB,05/17/2010,30,USA,6' 0',200 lbs,Right,Left,2.5 Stars,2.5 Stars,47,46,50,52,52,49,49,52,53,63,63,58,45,46,49,50,50,47,41,4,Normal,Normal,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,SIDE,Normal,1,1,11,11,12,7,8,29,3,64,40,49,64,51,36,95,567,510,.204,.277,.320,45.6,.263,.597,.243,-0.28,45,-0.2,-20.1,-0.5,2.2,1.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,25,Byron Wheeler,,Toronto,MLB,MLB,09/16/2014,25,USA,6' 5',205 lbs,Right,Right,2.5 Stars,2.5 Stars,50,51,62,47,39,49,56,57,73,55,42,58,50,48,61,45,39,47,45,6,Line Drive,Normal,Pull,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,90-92,90-92,3/4,Normal,1,1,3,4,2,41,40,87,28,44,36,66,76,56,75,76,362,331,.245,.298,.402,40.9,.298,.700,.310,-0.99,39,1.5,-2.4,1.2,-1.5,-0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,6,Dan Williams,,Colorado,MLB,MLB,06/21/2010,30,USA,6' 0',200 lbs,Right,Right,2.5 Stars,2.5 Stars,44,43,37,53,48,47,46,51,40,74,50,59,41,42,36,49,47,44,41,3,Normal,Pull,Pull,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,3/4,Normal,1,4,70,68,64,34,7,52,6,31,43,38,9,20,38,16,473,425,.207,.279,.360,38.7,.278,.639,.243,-3.32,43,1.2,-12.0,-1.5,-3.9,-5.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,30,Cory Adkins,,Texas,MLB,MLB,05/22/2009,31,USA,6' 0',200 lbs,Right,Right,2.5 Stars,2.5 Stars,42,42,52,40,53,43,44,46,58,46,56,49,41,40,51,38,52,41,16,17,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,86-88,86-88,3/4,GB'er,1,3,1,2,3,6,1,44,1,80,70,77,76,58,79,99,509,455,.180,.257,.292,39.0,.246,.550,.236,-1.77,33,-0.5,-26.1,4.8,1.4,6.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,19,Roman Anthony,,Jacksonville,MLB,MLB,05/13/2004,36,USA,6' 2',200 lbs,Left,Right,2.5 Stars,2.5 Stars,44,46,78,45,89,43,43,38,70,41,77,34,47,46,80,46,93,46,37,29,Line Drive,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,1,1,1,1,28,39,27,27,49,67,58,39,41,54,72,162,136,.169,.302,.191,9.1,.233,.494,.235,-0.82,8,-0.5,-7.6,-0.4,0.7,0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,21,Kenny Blakemore,,Indianapolis,MLB,MLB,03/07/2011,29,USA,6' 1',200 lbs,Left,Right,2.5 Stars,2.5 Stars,47,42,38,44,43,55,36,38,33,34,32,41,43,50,40,47,45,61,43,3,Normal,Spray,Spray,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,SIDE,Normal,1,2,63,58,63,36,21,56,31,39,34,47,11,3,4,10,461,421,.252,.308,.375,49.3,.298,.683,.296,-0.99,49,2.0,1.4,-1.6,-3.2,-4.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,16,Carlos Cajigas,,Philadelphia,MLB,MLB,04/14/2010,30,DOM,6' 1',205 lbs,Right,Right,2.5 Stars,2.5 Stars,41,56,41,51,73,25,61,44,43,61,94,29,55,40,41,49,66,23,27,1,Groundball,Normal,Spray,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,3/4,Normal,1,13,4,1,1,26,28,33,76,68,62,57,55,50,61,87,516,451,.208,.302,.366,52.7,.295,.668,.280,-0.56,54,1.1,-5.8,-0.0,-0.3,-0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,63,Fernando Cardona,,Pittsburgh,MLB,MLB,07/14/2011,29,DOM,6' 0',200 lbs,Switch,Right,2.5 Stars,2.5 Stars,41,47,43,61,47,35,50,44,45,68,48,39,47,40,42,59,47,33,16,4,Normal,Normal,Pull,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,SIDE,Normal,1,3,4,1,2,8,1,17,1,68,54,46,58,50,57,100,564,519,.229,.289,.410,61.4,.301,.699,.287,-0.41,62,0.4,-2.7,-1.4,-0.3,-1.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,17,Efrain Cervantes,,Toronto,MLB,MLB,04/19/2014,26,USA,6' 1',185 lbs,Switch,Right,2.5 Stars,2.5 Stars,56,50,59,50,30,62,55,70,68,61,33,86,49,52,57,47,29,58,31,4,Line Drive,Normal,Spray,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,1,10,2,1,1,16,11,46,5,62,46,61,71,53,56,92,568,536,.241,.275,.386,57.4,.283,.661,.281,-2.00,54,-0.4,-10.6,-0.6,0.7,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,12,Erik Day,,Cincinnati,MLB,MLB,06/27/2013,27,USA,6' 3',200 lbs,Left,Right,2.5 Stars,3.0 Stars,48,50,51,51,41,47,44,40,45,40,31,37,53,51,54,57,43,50,59,7,Normal,Spray,Spray,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,1,1,2,2,54,68,75,55,19,33,50,46,44,38,76,206,190,.242,.296,.447,24.8,.315,.743,.259,0.49,25,0.4,-1.7,-0.7,-2.0,-2.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,36,Chris DesRoche,,Arizona,MLB,MLB,10/26/2014,25,USA,6' 0',200 lbs,Left,Right,2.5 Stars,2.5 Stars,48,56,43,53,44,43,45,39,37,39,38,32,60,52,45,60,47,47,21,4,Normal,Pull,Normal,1,7,1,4,8,1,7,1,4,8,1,8,1,4,9,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,SIDE,Normal,1,5,62,63,62,25,16,49,5,61,43,48,23,14,1,6,190,182,.181,.211,.291,9.9,.217,.502,.248,-2.67,7,-0.6,-13.7,0.0,-0.4,-0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,35,Neill Driscoll,,Washington,MLB,MLB,01/28/2014,26,CAN,5' 11',190 lbs,Switch,Right,2.5 Stars,3.5 Stars,40,40,39,38,42,41,36,34,35,29,33,32,41,42,40,41,44,43,45,1,Normal,Pull,Pull,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,1,84,83,71,15,6,44,6,52,50,46,50,31,24,40,459,415,.214,.277,.340,39.7,.270,.616,.280,-1.12,39,2.0,-13.9,0.0,-2.4,-2.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,17,Tony Duran,,Kansas City,MLB,MLB,12/18/2015,24,VEN,6' 2',200 lbs,Right,Right,2.5 Stars,4.0 Stars,52,57,41,45,55,49,65,64,44,53,73,60,55,50,40,43,51,46,25,3,Groundball,Normal,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,1,1,1,1,40,27,66,56,59,34,45,39,20,19,43,9,8,.375,.333,.500,1.5,.333,.833,.375,-0.12,1,0.0,0.2,0.0,0.1,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,1,Grady Emerson,,Atlanta,MLB,MLB,02/21/2008,32,USA,6' 1',200 lbs,Left,Right,2.5 Stars,2.5 Stars,43,41,47,39,40,46,40,41,43,35,37,44,42,44,49,40,41,47,59,27,Normal,Normal,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,4,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,1,2,1,1,-,66,76,77,75,38,40,45,51,53,64,79,526,476,.242,.310,.387,59.8,.303,.696,.282,-0.54,58,2.8,-0.8,-0.8,0.8,-0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,6,Bobby Franke,,Chicago,MLB,MLB,09/22/2015,24,USA,6' 3',195 lbs,Switch,Right,2.5 Stars,2.5 Stars,49,57,51,47,52,44,50,43,46,39,47,37,60,52,53,49,54,46,49,1,Normal,Spray,Spray,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,3/4,Normal,1,1,1,2,4,62,69,58,62,43,35,43,43,37,47,40,19,16,.125,.263,.250,1.3,.239,.513,.200,-0.07,1,0.0,-1.1,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,23,Jose Gallegos,,Boston,MLB,MLB,11/04/2011,28,DOM,6' 2',195 lbs,Switch,Right,2.5 Stars,2.5 Stars,47,51,42,43,57,45,44,39,37,34,48,35,53,50,43,46,61,48,37,8,Groundball,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,89-91,3/4,Normal,1,8,1,2,1,48,55,83,32,30,23,44,38,31,46,67,589,516,.227,.312,.347,56.0,.292,.659,.273,-2.08,61,0.9,-12.0,-2.3,-1.7,-4.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,40,Mario Garcia,,San Francisco,MLB,MLB,08/30/2016,24,CUB,6' 2',200 lbs,Right,Right,2.5 Stars,3.0 Stars,58,62,53,37,40,51,75,68,60,43,46,58,60,55,51,35,37,50,61,2,Line Drive,Pull,Pull,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,2,2,2,4,14,12,30,6,69,53,32,41,45,57,63,50,47,.298,.340,.532,7.7,.371,.872,.324,-0.10,8,0.5,2.8,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,43,Clay Gillette,,Miami,MLB,MLB,01/02/2010,30,USA,6' 3',200 lbs,Right,Right,2.5 Stars,2.5 Stars,50,52,55,39,56,49,58,59,60,44,60,58,51,48,53,38,54,47,56,6,Line Drive,Normal,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,85-87,85-87,3/4,GB'er,1,2,2,2,1,44,45,57,44,27,25,38,39,30,39,45,3,2,.500,.667,1.000,1.5,.654,1.667,.500,0.43,1,0.1,0.8,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,24,Rey Gonzales,,Atlanta,MLB,MLB,09/27/2010,29,DOM,6' 0',200 lbs,Right,Right,2.5 Stars,2.5 Stars,29,42,30,81,39,11,44,32,32,91,41,13,42,28,29,77,38,10,33,8,Flyball,Spray,Spray,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,1,1,72,69,59,23,13,47,4,35,27,43,9,9,8,1,453,418,.191,.249,.354,37.9,.261,.604,.309,-3.10,35,1.3,-16.9,0.0,1.3,1.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,13,Gastão Guards,,Texas,MLB,MLB,05/04/2015,25,VEN,6' 1',195 lbs,Left,Left,2.5 Stars,2.5 Stars,51,52,50,53,42,52,45,42,43,41,33,40,55,57,52,59,45,58,79,1,Normal,Normal,Spray,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,88-90,3/4,Normal,1,1,2,3,1,33,27,33,4,56,35,57,54,42,45,77,164,151,.258,.299,.391,17.2,.292,.690,.292,-0.91,16,0.1,-2.2,-1.4,-0.1,-1.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,36,Dave Hernandez,,Seattle,MLB,MLB,04/11/2015,25,USA,6' 0',185 lbs,Right,Right,2.5 Stars,2.5 Stars,45,44,58,47,40,48,46,48,61,51,43,52,43,44,57,46,39,46,74,58,Normal,Normal,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,87-89,3/4,Normal,1,1,4,1,1,76,73,86,68,27,41,55,65,19,12,3,551,509,.212,.263,.348,46.6,.265,.611,.273,-2.85,44,1.7,-15.8,-1.8,0.2,-1.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,5,Jordan Jimenez,,Chicago,MLB,MLB,10/20/2010,29,DOM,6' 6',200 lbs,Left,Left,2.5 Stars,2.5 Stars,47,48,43,51,55,46,38,34,34,34,42,29,51,51,46,60,61,52,37,4,Line Drive,Pull,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,3/4,Normal,1,3,1,2,1,32,30,29,30,29,29,20,22,23,24,4,351,319,.248,.311,.417,39.7,.312,.727,.284,-1.34,42,-0.2,-0.2,-1.0,-5.3,-6.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,4,Dante Johnson,,Toronto,MLB,MLB,10/13/2013,26,USA,6' 1',205 lbs,Right,Right,2.5 Stars,2.5 Stars,58,55,48,43,28,60,62,77,53,51,31,86,52,53,47,41,27,54,54,1,Normal,Normal,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,90-92,3/4,Normal,1,3,1,2,4,61,43,68,46,41,34,54,67,55,62,90,306,288,.264,.297,.385,33.8,.293,.683,.295,-0.81,31,0.6,-3.3,-0.5,2.3,1.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
