POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
1B,13,Mike Holliday,,Los Angeles,MLB,MLB,03/01/2014,28,USA,6' 1',200 lbs,Right,Right,3.0 Stars,4.0 Stars,50,61,53,56,79,42,69,58,59,70,100,48,59,48,52,52,71,41,35,4,Line Drive,Spray,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,91-93,3/4,Normal,1,6,12,6,12,50,49,57,29,36,17,40,29,35,55,46,575,500,.230,.322,.434,73.1,.326,.756,.277,0.17,75,2.0,7.7,-0.1,0.9,0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,37,Jack Kittleson,,Philadelphia,MLB,MLB,04/24/2015,27,USA,6' 3',200 lbs,Right,Right,3.0 Stars,3.5 Stars,50,55,50,77,39,48,61,57,55,100,42,52,52,49,48,66,38,46,28,7,Normal,Normal,Pull,1,6,1,3,7,1,6,1,3,8,1,6,1,3,7,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,3/4,Normal,1,3,5,5,11,21,20,25,13,68,52,61,52,41,46,73,605,562,.249,.289,.454,73.8,.315,.743,.276,0.09,73,2.4,2.3,0.3,0.5,0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,48,Brian Kline,,Los Angeles,MLB,MLB,11/17/2010,31,USA,6' 2',190 lbs,Right,Right,3.0 Stars,3.0 Stars,56,54,51,50,56,57,60,70,57,61,61,76,52,52,50,47,53,53,42,2,Normal,Normal,Spray,1,6,1,8,5,1,6,1,8,5,1,6,1,8,5,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,1,1,3,4,12,13,24,8,62,59,57,39,36,54,65,583,510,.253,.341,.408,74.8,.328,.749,.302,0.24,77,1.9,8.8,-0.5,-0.0,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,1,Gavin Klingelhoefer,,New York,MLB,MLB,09/15/2012,29,USA,6' 5',205 lbs,Right,Right,3.0 Stars,3.0 Stars,53,57,53,50,53,50,62,63,59,61,65,61,55,51,51,48,50,48,46,9,Line Drive,Spray,Pull,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,89-91,3/4,Normal,1,8,2,4,4,72,54,66,53,43,47,46,62,28,49,82,573,501,.265,.346,.405,69.1,.327,.751,.310,0.44,75,4.3,9.7,-3.6,0.4,-3.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,28,A.J. Nash,,Baltimore,MLB,MLB,03/08/2014,28,USA,6' 6',200 lbs,Right,Right,3.0 Stars,3.5 Stars,52,54,51,59,57,51,58,59,60,74,62,60,52,50,49,56,56,49,15,8,Line Drive,Normal,Normal,1,6,1,8,5,1,6,1,8,5,1,6,1,8,5,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,89-91,3/4,Normal,1,2,16,6,15,19,20,34,9,56,59,52,49,31,26,57,588,535,.250,.315,.450,74.0,.326,.765,.278,-0.25,76,1.6,7.7,-1.8,-2.0,-3.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,22,Ernesto Partida,,Philadelphia,MLB,MLB,07/09/2012,30,DOM,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,57,52,57,47,45,61,59,76,66,59,55,89,50,52,55,45,43,56,68,6,Normal,Spray,Spray,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,1,3,2,1,50,44,41,30,18,12,32,76,50,62,87,365,341,.299,.342,.472,54.4,.347,.815,.338,1.23,54,1.2,9.7,-1.6,-1.5,-3.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,29,Alan Pomerantz,,Detroit,MLB,MLB,10/18/2017,24,USA,6' 2',200 lbs,Right,Right,3.0 Stars,3.5 Stars,69,53,53,56,50,88,59,84,59,74,61,100,52,65,51,51,47,84,57,8,Flyball,Spray,Normal,1,7,1,8,6,1,6,1,8,6,1,7,1,8,7,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,89-91,3/4,Normal,1,1,10,6,7,47,26,17,8,35,27,26,2,1,2,4,8,8,.625,.625,1.000,4.0,.685,1.625,.714,-0.00,3,0.3,2.5,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,22,Emmanuel Sanchez,,Arizona,MLB,MLB,10/07/2018,23,DOM,6' 1',190 lbs,Switch,Right,3.0 Stars,3.0 Stars,53,51,69,55,47,56,46,45,57,45,43,45,53,57,73,59,48,60,19,7,Normal,Spray,Spray,1,1,1,18,1,1,1,1,18,1,1,1,1,18,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,SIDE,Normal,1,1,1,4,1,67,64,71,55,53,46,53,70,39,40,40,548,497,.264,.328,.467,76.6,.340,.795,.283,0.90,77,3.4,14.9,-1.2,-0.6,-1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,20,Eddie Senn,,Texas,MLB,MLB,11/30/2016,25,USA,6' 1',200 lbs,Right,Right,3.0 Stars,3.5 Stars,39,51,50,97,79,24,57,43,55,100,94,30,49,38,48,92,74,22,16,1,Normal,Pull,Normal,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,SIDE,Normal,1,3,12,6,8,45,42,27,51,34,23,1,24,18,21,34,20,18,.278,.350,.778,5.1,.460,1.128,.333,0.21,4,0.3,2.4,0.0,-0.1,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,19,Jose Vidal,,Texas,MLB,MLB,04/17/2009,33,CUB,6' 3',205 lbs,Left,Left,3.0 Stars,3.0 Stars,61,62,49,50,53,57,54,49,45,42,48,46,66,67,51,53,56,62,19,1,Groundball,Normal,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,3,1,1,1,17,10,14,5,51,50,60,32,35,41,37,533,471,.263,.347,.389,63.7,.322,.736,.309,0.50,67,0.8,5.0,-2.9,-1.5,-4.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,2,Hector Vigil,,Milwaukee,MLB,MLB,08/07/2012,30,DOM,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,56,50,56,53,56,64,58,71,67,83,91,82,48,53,52,48,49,60,25,12,Normal,Spray,Spray,1,8,1,7,9,1,8,1,7,9,1,8,1,7,9,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,3/4,Normal,1,1,4,3,2,24,16,3,7,60,60,41,68,17,33,7,535,470,.264,.353,.419,71.9,.335,.772,.310,1.02,73,1.6,10.4,-1.1,-0.6,-1.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,10,Jose Aguirre,,Toronto,MLB,MLB,02/23/2017,25,DOM,6' 0',200 lbs,Left,Right,3.0 Stars,3.0 Stars,41,61,44,87,50,18,52,37,40,58,42,14,65,43,45,98,54,20,15,1,Normal,Normal,Normal,1,5,1,7,5,1,5,1,7,5,1,5,1,7,5,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,1,1,9,5,13,33,60,73,13,44,20,31,33,28,26,52,612,545,.253,.332,.534,96.0,.361,.866,.338,2.33,97,4.3,26.4,-1.8,-1.3,-3.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,6,Jamie Bokman,,Chicago,MLB,MLB,06/26/2016,26,USA,6' 3',205 lbs,Right,Right,3.0 Stars,3.0 Stars,48,59,66,63,49,41,69,58,80,76,55,48,56,46,62,60,48,39,28,8,Line Drive,Pull,Pull,1,8,1,4,9,1,8,1,4,9,1,8,1,4,9,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,80-83,80-83,3/4,GB'er,1,1,8,10,6,32,35,80,28,28,23,51,33,44,49,71,579,517,.267,.337,.462,79.2,.343,.799,.333,1.35,83,1.0,16.1,-0.1,3.1,3.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,37,Emmanuel Cervantes,,Los Angeles,MLB,MLB,10/11/2015,26,DOM,6' 2',200 lbs,Left,Left,3.0 Stars,3.0 Stars,45,81,45,93,52,16,62,40,41,59,42,12,88,47,47,100,57,18,51,11,Line Drive,Normal,Normal,1,1,1,15,1,1,1,1,15,1,1,1,1,15,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,3/4,Normal,1,11,2,1,2,29,7,40,3,39,66,37,19,4,9,4,315,282,.213,.292,.447,38.0,.315,.739,.325,1.44,38,0.5,1.3,0.0,0.1,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,20,Mike Costello,,Toronto,MLB,MLB,10/18/2011,30,USA,6' 3',200 lbs,Right,Right,3.0 Stars,3.0 Stars,40,43,56,79,55,38,45,43,62,90,70,43,42,38,54,74,51,36,39,1,Flyball,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,85-87,85-87,3/4,GB'er,1,1,8,10,6,16,9,27,10,65,51,43,77,75,81,89,618,544,.230,.316,.382,72.0,.306,.698,.316,-0.01,70,1.7,-1.0,2.4,2.6,5.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,46,Danny Gonzales,,San Francisco,MLB,MLB,10/03/2011,30,DOM,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,40,51,46,100,53,27,55,43,48,100,62,31,50,39,45,95,51,25,39,1,Flyball,Pull,Spray,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,7,26,32,25,29,20,65,20,39,40,23,3,6,30,1,625,555,.214,.299,.420,71.3,.309,.719,.302,0.62,73,0.2,3.4,-1.0,-0.8,-1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,3,Rich May,,Miami,MLB,MLB,06/09/2011,31,USA,6' 0',200 lbs,Right,Right,3.0 Stars,3.0 Stars,60,48,52,45,51,81,50,67,56,49,60,91,47,59,51,43,49,79,50,1,Normal,Normal,Spray,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,88-90,SIDE,Normal,1,6,4,2,1,69,32,80,81,15,28,24,77,55,61,75,649,571,.233,.314,.387,72.6,.306,.701,.243,1.41,74,3.3,-2.8,0.2,-0.4,-0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,21,Teruhiko Nagata,,Cincinnati,MLB,MLB,03/23/2009,33,BRA,6' 2',195 lbs,Right,Right,3.0 Stars,3.0 Stars,52,50,47,54,70,55,59,73,52,84,89,84,48,48,45,49,64,48,19,5,Flyball,Normal,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,3/4,Normal,1,4,57,58,53,27,6,55,13,20,17,34,1,16,5,32,497,436,.236,.320,.356,48.3,.295,.675,.290,-0.44,52,0.3,-12.9,-1.7,-0.2,-1.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,22,Tony Navarro,,Minnesota,MLB,MLB,09/11/2010,32,USA,6' 2',195 lbs,Switch,Right,3.0 Stars,3.0 Stars,54,49,55,44,51,59,44,44,47,36,59,45,52,59,58,47,49,67,50,3,Line Drive,Normal,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,1,4,1,4,55,53,89,36,43,33,60,65,48,52,82,586,521,.286,.362,.495,96.3,.365,.857,.303,3.54,95,5.5,27.5,0.0,1.9,1.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,1,Dan Olson,,Miami,MLB,MLB,01/31/2013,29,USA,6' 5',200 lbs,Right,Right,3.0 Stars,3.0 Stars,57,56,51,59,43,58,60,69,56,75,49,74,54,54,50,55,42,55,25,3,Normal,Normal,Spray,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,1,2,1,2,35,14,25,19,39,27,42,48,48,63,72,334,311,.241,.293,.367,33.0,.288,.660,.317,0.16,33,-0.4,-6.4,0.5,-0.2,0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,38,Billie Ricard,,Minnesota,MLB,MLB,01/15/2015,27,USA,6' 2',195 lbs,Right,Right,3.0 Stars,3.0 Stars,53,52,51,55,41,55,61,80,61,93,46,91,49,48,49,48,39,48,38,11,Line Drive,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,SIDE,Normal,1,3,8,14,13,59,59,79,62,40,40,56,69,40,56,74,583,535,.252,.309,.396,64.8,.306,.705,.305,-1.14,66,2.3,-0.5,-0.6,0.3,-0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,13,Francisco Rios,,Boston,MLB,MLB,06/24/2011,31,NCA,6' 5',200 lbs,Left,Left,3.0 Stars,3.0 Stars,51,41,50,50,66,70,37,43,45,42,49,51,42,55,51,55,75,80,68,8,Line Drive,Ex. Pull,Spray,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,2,2,4,1,70,54,67,7,26,34,41,7,4,7,8,544,465,.245,.344,.385,64.5,.319,.729,.256,-0.10,67,0.9,-0.2,-1.2,-0.9,-2.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,19,Luis Rosario,,Indianapolis,MLB,MLB,07/17/2009,33,VEN,6' 0',200 lbs,Right,Right,3.0 Stars,3.0 Stars,55,47,67,46,52,68,52,81,86,62,81,100,45,50,62,43,48,57,52,5,Line Drive,Ex. Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,80-83,80-83,SIDE,GB'er,1,1,9,9,7,71,39,43,57,37,26,37,73,41,50,76,616,552,.263,.333,.449,87.3,.336,.782,.285,2.54,85,5.0,20.2,0.1,2.2,2.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,27,Logan Sieverding,,Detroit,MLB,MLB,05/02/2010,32,USA,6' 0',195 lbs,Right,Right,3.0 Stars,3.0 Stars,48,49,61,49,83,48,56,55,68,56,100,55,48,47,60,48,77,47,23,1,Line Drive,Pull,Pull,1,1,1,15,1,1,1,1,15,1,1,1,1,15,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,1,4,4,4,8,8,38,7,59,28,79,81,79,76,90,445,386,.238,.337,.394,55.0,.318,.731,.282,1.26,55,2.0,4.3,2.3,0.9,3.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,24,Bill Smith,,Pittsburgh,MLB,MLB,02/13/2013,29,USA,6' 4',200 lbs,Right,Right,3.0 Stars,3.0 Stars,59,58,62,49,49,58,66,78,75,60,53,81,56,55,60,46,47,53,61,1,Line Drive,Normal,Normal,1,9,1,11,8,1,10,1,11,9,1,8,1,11,7,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,5,1,4,4,57,51,55,58,14,28,46,55,34,33,47,615,564,.261,.314,.441,75.5,.323,.755,.278,1.83,78,1.6,7.5,-3.8,-2.0,-5.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,33,Victor Alba,,San Diego,MLB,MLB,04/08/2019,23,NCA,6' 1',190 lbs,Right,Right,3.0 Stars,3.0 Stars,65,57,55,44,18,72,64,77,61,50,22,83,56,61,53,42,17,67,50,4,Line Drive,Pull,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,89-91,SIDE,Normal,1,6,4,2,2,70,65,57,74,53,48,38,72,58,69,48,40,39,.205,.200,.256,1.7,.194,.456,.222,-0.34,0,-0.2,-3.6,-0.6,0.2,-0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,4,Daniel Delgado,,Cleveland,MLB,MLB,05/22/2017,25,DOM,6' 4',200 lbs,Right,Right,3.0 Stars,3.0 Stars,59,56,44,51,52,60,61,73,47,61,57,79,55,56,43,49,51,57,28,3,Normal,Spray,Normal,1,4,1,2,5,1,4,1,2,5,1,4,1,2,5,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,83-85,83-85,3/4,GB'er,1,1,2,2,3,41,35,30,11,47,34,36,18,11,1,25,17,16,.312,.353,.438,2.1,.341,.790,.357,0.07,2,0.1,0.4,0.0,0.1,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,50,Vicente Ferrer,,Detroit,MLB,MLB,12/18/2012,29,DOM,6' 1',200 lbs,Right,Right,3.0 Stars,3.0 Stars,56,49,55,51,57,63,56,80,65,74,88,100,48,50,52,47,51,56,42,5,Normal,Normal,Normal,1,3,1,8,2,1,3,1,8,2,1,3,1,8,2,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,3/4,Normal,1,5,2,4,2,52,57,28,59,43,48,31,43,27,27,5,526,463,.253,.335,.406,63.9,.320,.741,.293,-0.78,66,1.3,6.0,-2.7,-0.3,-3.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,34,German Garcia,,New York,MLB,MLB,06/23/2019,23,ANT,6' 3',200 lbs,Left,Right,3.0 Stars,3.0 Stars,51,53,60,63,39,50,46,43,51,47,35,41,56,55,65,74,40,55,73,9,Line Drive,Normal,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,SIDE,Normal,1,1,6,8,7,51,31,28,65,17,16,23,41,45,40,67,18,16,.188,.278,.188,1.0,.222,.465,.231,-0.29,0,-0.1,-1.2,0.0,0.2,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,41,Carlos Hernandez,,Tampa Bay,MLB,MLB,07/12/2018,24,COL,6' 5',200 lbs,Left,Right,3.0 Stars,4.0 Stars,58,58,58,55,48,58,50,48,50,45,40,46,60,62,60,60,50,62,87,65,Flyball,Normal,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,4,2,4,2,25,22,43,13,67,53,56,74,51,45,37,466,420,.248,.320,.357,48.7,.300,.677,.297,-0.02,50,1.4,-0.2,-1.7,0.3,-1.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,36,Mike Hicks,,Milwaukee,MLB,MLB,08/23/2013,29,USA,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,54,55,51,47,48,53,63,74,59,61,54,79,52,50,49,43,47,48,87,6,Line Drive,Normal,Spray,1,1,1,14,1,1,2,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,88-90,3/4,Normal,1,1,2,4,2,59,66,36,46,50,58,28,90,77,74,97,665,602,.231,.299,.387,72.8,.298,.686,.272,-0.01,71,0.7,-5.4,2.7,0.9,3.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,11,Donald Martin,,Miami,MLB,MLB,05/01/2011,31,USA,6' 1',200 lbs,Left,Right,3.0 Stars,3.0 Stars,62,54,41,52,47,74,48,49,37,43,51,51,57,71,42,57,45,84,32,2,Normal,Normal,Normal,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,1,1,1,2,2,39,17,11,10,49,31,27,1,8,4,7,465,429,.249,.301,.401,51.2,.297,.702,.268,1.13,49,-0.4,-5.3,-0.7,0.5,-0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,27,Mo Mixon,,Miami,MLB,MLB,02/22/2010,32,USA,5' 10',200 lbs,Right,Right,3.0 Stars,3.0 Stars,51,45,66,49,55,61,47,60,71,58,68,80,44,49,65,47,51,57,70,77,Line Drive,Pull,Pull,1,1,1,15,1,1,1,1,15,1,1,1,1,15,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,3/4,Normal,1,10,3,2,4,69,56,29,43,34,29,29,85,72,85,100,659,592,.233,.308,.370,77.9,.298,.678,.257,1.33,70,3.0,3.2,10.2,2.7,12.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,40,Javier Olea,,Minnesota,MLB,MLB,08/25/2018,24,DOM,6' 0',200 lbs,Right,Right,3.0 Stars,3.0 Stars,55,53,51,57,45,57,59,71,57,79,54,79,51,51,50,52,43,52,43,3,Normal,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,4,3,2,4,33,42,29,28,41,39,29,24,21,5,36,100,88,.250,.330,.341,10.0,.299,.671,.284,0.56,10,0.2,-0.7,0.0,0.2,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,28,Edward Quinonez,,Chicago,MLB,MLB,09/24/2015,26,USA,6' 5',205 lbs,Left,Right,3.0 Stars,3.5 Stars,55,47,48,55,45,67,44,49,46,48,41,56,48,58,49,57,46,73,12,4,Flyball,Spray,Normal,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,1,1,1,4,50,47,51,43,37,27,38,18,16,16,26,257,230,.283,.346,.396,31.7,.319,.742,.302,0.31,32,0.5,0.9,-1.2,-0.8,-2.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,23,Wessley Roberson,,Minnesota,MLB,MLB,02/28/2008,34,USA,6' 1',200 lbs,Right,Right,3.0 Stars,3.0 Stars,53,46,51,45,73,63,51,58,53,47,81,68,45,51,51,45,71,62,62,41,Line Drive,Spray,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,5,14,1,1,1,17,26,32,18,66,86,64,61,73,74,96,645,574,.249,.326,.364,75.6,.304,.690,.285,2.31,72,3.9,-1.7,5.5,0.8,6.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,21,Emanuel Rodriguez,,Minnesota,MLB,MLB,06/19/2016,26,VEN,6' 3',200 lbs,Right,Right,3.0 Stars,3.0 Stars,39,45,73,84,35,34,49,43,79,97,38,39,44,38,71,79,34,31,31,4,Flyball,Normal,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,6,2,4,3,30,24,22,21,70,45,40,84,65,71,86,576,530,.253,.306,.509,83.2,.344,.815,.312,2.38,83,3.2,17.4,-1.1,0.8,-0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,10,Yong-zhan Thien,,Colorado,MLB,MLB,01/07/2016,26,TPE,6' 2',200 lbs,Switch,Right,3.0 Stars,3.5 Stars,52,54,51,59,57,51,45,41,44,43,41,39,58,58,55,70,65,57,80,2,Line Drive,Normal,Normal,1,1,1,15,1,1,1,1,15,1,1,1,1,15,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,90-92,3/4,Normal,1,5,10,5,6,64,38,83,25,43,28,59,37,18,34,46,614,544,.272,.349,.438,82.0,.335,.786,.321,1.64,84,2.3,3.7,-2.5,-1.6,-4.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,30,Ryo Akamine,,Detroit,MLB,MLB,06/24/2014,28,JPN,6' 2',220 lbs,Right,Right,3.0 Stars,3.0 Stars,44,42,71,48,70,47,44,48,80,54,89,53,42,43,68,46,64,45,36,7,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,83-85,83-85,3/4,Normal,1,1,67,70,61,43,34,61,29,37,72,56,50,58,69,52,475,407,.219,.326,.388,55.4,.314,.715,.264,1.05,57,2.9,3.1,0.3,-0.1,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,50,Matt Bianchi,,Colorado,MLB,MLB,01/24/2009,33,USA,6' 0',200 lbs,Left,Left,3.0 Stars,3.0 Stars,57,56,49,42,46,59,46,47,43,32,40,48,59,62,51,45,48,63,96,76,Line Drive,Spray,Spray,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,OTT,Normal,1,5,1,1,2,39,42,41,4,62,69,50,69,56,74,83,646,588,.264,.324,.412,79.9,.318,.735,.308,0.13,80,0.8,-5.1,3.8,-1.1,2.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,43,Tom Cole,,Pittsburgh,MLB,MLB,07/06/2014,28,USA,6' 4',200 lbs,Left,Right,3.0 Stars,3.0 Stars,87,75,38,26,40,88,59,59,34,19,33,57,81,97,39,28,43,100,68,9,Line Drive,Spray,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,90-92,3/4,Normal,1,4,1,1,4,13,19,25,8,37,41,21,16,10,2,29,198,180,.272,.328,.328,19.7,.288,.656,.293,-0.21,19,-0.3,-3.3,0.0,-1.6,-1.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
