POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
RP,37,Jordan Hicks,,Chicago,MLB,MLB,09/06/1996,34,USA,6' 2',190 lbs,Right,Right,2.0 Stars,2.0 Stars,1,2,1,1,1,1,3,1,2,1,1,1,2,1,1,1,1,1,36,17,Normal,Spray,Spray,50,46,40,43,48,45,42,39,38,43,55,49,41,46,50,48,-,-,50,58,42,-,-,12,-,-,-,5,NEU,95-97,95-97,3/4,Power,59,51,1,1,1,23,24,51,27,35,10,44,23,26,12,35,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,1,0,75.2,47,5.59,4.47,-0.9,-0.1,-1.1,3.66
1B,36,Spencer Horwitz,,Detroit,MLB,MLB,11/14/1997,32,USA,6' 0',200 lbs,Left,Right,2.0 Stars,2.0 Stars,50,51,53,31,61,50,48,47,50,28,53,46,51,51,55,33,64,52,34,18,Line Drive,Normal,Normal,1,1,1,39,1,1,1,1,37,1,1,1,1,40,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,4,4,1,3,3,45,41,54,46,31,39,46,4,13,63,37,86,79,.266,.326,.405,10.0,.318,.731,.339,0.07,10,0.2,0.8,-0.4,-0.1,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,63,Kyle Hurt,,San Francisco,MLB,MLB,05/30/1998,32,USA,6' 3',230 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,19,Normal,Normal,Normal,50,48,38,43,50,49,47,38,42,49,50,48,38,43,50,59,52,47,46,-,-,47,-,-,-,-,-,5,GB,93-95,93-95,3/4,GB'er,42,58,3,3,3,32,48,51,26,14,22,31,11,11,14,17,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,1,1,30.2,4,1.17,2.83,0.4,0.5,1.3,2.99
RP,28,Kannon Kemp,,Tampa Bay,MLB,MLB,09/03/2004,26,USA,6' 6',220 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,24,Normal,Normal,Spray,45,48,41,54,47,43,46,40,51,44,48,50,41,56,49,45,50,-,51,-,-,-,-,-,-,-,-,3,NEU,91-93,91-93,3/4,Normal,51,46,1,1,1,12,11,11,20,6,5,5,20,18,17,19,6,6,.000,.000,.000,0.0,.000,.000,.000,-0.16,0,-0.1,-1.5,0.0,0.0,0.0,0,0,63.1,22,3.13,4.33,-0.1,-0.1,0.8,3.89
LF,16,Lorenzo Laurel,,Philadelphia,MLB,MLB,09/06/2007,23,USA,6' 0',200 lbs,Right,Right,2.0 Stars,3.0 Stars,46,48,50,49,42,44,50,47,56,53,44,45,48,45,49,47,42,44,55,43,Flyball,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,-,-,3/4,Normal,2,3,-,-,-,20,31,46,13,68,58,78,44,48,48,72,11,9,.333,.455,.444,2.1,.398,.899,.500,0.05,2,0.1,0.8,0.0,-0.1,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,10,Gavin Lux,,New York,MLB,MLB,11/23/1997,32,USA,5' 11',185 lbs,Left,Right,2.0 Stars,2.0 Stars,52,56,45,33,58,49,54,49,44,30,53,46,57,53,46,34,60,50,53,57,Normal,Normal,Normal,1,1,1,22,1,1,1,1,18,1,1,1,1,26,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,-,-,SIDE,Normal,1,-,-,-,2,52,66,60,56,44,48,46,56,34,75,75,196,173,.220,.296,.283,14.8,.258,.579,.286,-1.58,14,-0.7,-7.7,0.2,-1.2,-0.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,26,Jake Madden,,Indianapolis,MLB,MLB,12/26/2001,28,USA,6' 6',200 lbs,Right,Right,2.0 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,12,Flyball,Spray,Normal,46,52,29,51,53,43,47,28,45,48,49,58,30,53,59,-,48,-,62,51,-,-,-,-,-,-,-,3,NEU,95-97,95-97,3/4,Normal,78,35,1,1,1,27,30,34,19,4,4,5,9,9,16,17,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.00,0,-0.0,-0.2,0.0,0.0,0.0,0,1,30.2,20,5.87,6.39,-1.2,-0.9,-1.2,5.05
RP,36,Ty Madden,,Chicago,MLB,MLB,02/21/2000,30,USA,6' 3',205 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,4,Normal,Normal,Normal,47,44,45,51,42,45,43,45,49,41,48,45,45,51,43,52,-,35,48,-,43,44,-,-,-,-,-,5,EX FB,94-96,94-96,3/4,Normal,49,50,2,2,5,65,7,42,26,10,22,21,33,25,30,33,5,5,.000,.000,.000,0.0,.000,.000,.000,-0.08,0,-0.0,-1.3,0.0,0.0,0.0,3,3,83.0,44,4.77,4.29,-0.9,0.2,-0.2,3.87
RP,50,German Marquez,,St. Louis,MLB,MLB,02/22/1995,35,VEN,6' 1',220 lbs,Right,Right,2.0 Stars,2.0 Stars,11,8,8,1,5,15,9,11,9,1,6,16,8,11,8,1,5,15,78,6,Normal,Normal,Normal,35,48,47,46,49,31,44,46,42,45,37,52,49,50,53,40,-,16,33,33,-,-,-,-,-,-,-,4,GB,93-95,93-95,3/4,GB'er,58,51,2,2,2,12,21,37,4,7,19,20,16,12,13,23,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,1,0,101.1,52,4.62,4.64,-0.3,-0.5,-0.9,4.48
RP,28,Nick Martinez,,Toronto,MLB,MLB,08/05/1990,40,USA,6' 1',200 lbs,Left,Right,2.0 Stars,2.0 Stars,11,14,1,1,10,9,13,10,1,1,9,5,14,11,1,1,10,9,45,16,Normal,Normal,Normal,36,45,75,43,46,35,44,73,41,44,37,47,77,45,48,37,36,22,28,34,-,29,-,-,-,-,-,6,EX FB,91-93,91-93,3/4,Normal,48,58,-,-,-,22,12,52,25,-,-,-,16,29,10,16,9,8,.125,.222,.125,0.3,.174,.347,.250,-0.10,0,-0.1,-1.0,0.0,0.2,0.2,0,2,53.2,27,4.53,4.31,-0.9,-0.0,-0.2,4.09
RP,30,Blane Metz,,New York,MLB,MLB,11/10/2006,23,USA,6' 4',200 lbs,Right,Right,2.0 Stars,2.5 Stars,6,11,9,1,1,1,11,5,9,1,3,1,11,7,9,1,1,1,48,24,Normal,Normal,Normal,48,51,33,49,52,45,47,32,44,48,51,56,34,51,58,-,72,-,45,50,-,-,-,-,-,-,-,3,GB,92-94,92-94,3/4,GB'er,59,49,-,-,1,28,38,59,29,7,5,8,36,7,25,44,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.02,0,-0.1,-0.3,0.0,0.0,0.0,0,3,30.0,21,6.30,4.69,-0.9,-0.1,-0.5,5.72
SS,35,Maddox Molony,,Los Angeles,MLB,MLB,10/01/2004,25,USA,6' 2',205 lbs,Right,Right,2.0 Stars,2.5 Stars,50,58,40,51,35,45,65,56,43,55,37,48,56,49,40,51,35,44,35,42,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,5,1,1,1,73,64,59,65,61,58,56,50,49,43,74,40,39,.179,.200,.282,2.3,.209,.482,.316,-0.93,1,-0.1,-3.3,0.0,0.3,0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,52,Jordan Montgomery,,Atlanta,MLB,MLB,12/27/1992,37,USA,6' 6',220 lbs,Left,Left,2.0 Stars,2.0 Stars,11,1,5,1,1,20,1,10,3,1,1,19,1,11,5,1,1,21,43,32,Normal,Spray,Spray,31,46,55,39,49,31,46,55,39,48,32,46,55,40,49,36,30,22,-,-,-,21,-,-,-,-,-,4,FB,90-92,90-92,3/4,Normal,60,63,1,1,1,16,12,33,1,26,2,53,15,10,17,26,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.00,0,-0.0,-0.3,0.0,0.0,0.0,6,8,90.0,35,3.50,3.60,0.7,1.1,1.0,4.16
RP,50,Adrian Morejon,,Seattle,MLB,MLB,02/27/1999,31,CUB,5' 11',220 lbs,Left,Left,2.0 Stars,2.0 Stars,9,1,1,1,1,13,1,8,1,1,1,11,1,10,1,1,1,13,78,3,Normal,Normal,Normal,51,48,42,45,50,64,59,44,52,61,48,47,42,43,48,58,-,-,56,51,29,-,-,-,-,-,-,4,GB,95-97,95-97,3/4,Power,13,69,1,1,2,20,29,53,6,6,13,27,31,34,21,43,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,2,55.2,18,2.91,2.74,1.5,1.3,1.3,2.85
RP,17,Bailey Ober,,Miami,MLB,MLB,07/12/1995,35,USA,6' 9',255 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,3,1,1,1,1,1,4,1,1,1,1,1,3,1,26,8,Normal,Spray,Spray,43,43,67,44,43,42,42,66,43,42,44,44,69,45,44,44,48,42,42,-,-,-,-,-,-,-,-,4,FB,90-92,90-92,3/4,Normal,55,41,3,3,5,23,50,48,29,3,3,3,4,7,17,7,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,1,94.1,57,5.44,4.44,-0.9,-0.1,-0.9,3.89
SS,3,Joey Ortiz,,Milwaukee,MLB,MLB,07/14/1998,32,USA,5' 11',185 lbs,Right,Right,2.0 Stars,2.0 Stars,46,46,54,32,55,48,47,48,56,34,59,50,46,46,54,31,54,47,59,42,Line Drive,Pull,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83,80-83,3/4,Normal,1,-,1,1,1,70,76,52,77,42,52,39,50,47,53,57,403,367,.226,.288,.351,37.0,.279,.639,.311,-1.42,37,-0.1,-9.3,-1.3,-0.4,-1.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,11,Joc Pederson,,New York,MLB,MLB,04/21/1992,38,USA,6' 1',200 lbs,Left,Left,2.0 Stars,2.0 Stars,37,41,44,61,47,35,40,36,42,56,45,33,41,38,44,62,47,36,78,6,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,-,-,3/4,Normal,9,-,-,-,-,18,21,40,11,40,43,44,15,20,63,55,52,46,.261,.327,.478,7.3,.342,.805,.243,0.20,7,0.0,1.3,-0.6,0.4,-0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CL,38,Nick Pivetta,,Philadelphia,MLB,MLB,02/14/1993,37,CAN,6' 5',200 lbs,Right,Right,2.0 Stars,2.0 Stars,11,15,1,1,1,9,16,12,1,1,1,10,15,11,1,1,1,9,68,1,Normal,Normal,Normal,51,38,56,43,36,48,35,55,40,34,54,39,57,44,38,56,-,48,55,-,-,41,-,-,-,-,-,4,EX FB,92-94,92-94,3/4,Normal,58,85,1,1,1,24,26,61,14,10,14,28,13,17,2,25,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,13,5,63.0,38,5.43,5.40,-1.2,-1.1,-1.8,3.39
RP,17,Carlson Reed,,Pittsburgh,MLB,MLB,11/27/2002,27,USA,6' 4',200 lbs,Left,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,9,Normal,Pull,Normal,57,52,33,56,51,51,49,32,52,48,61,57,34,59,57,66,50,-,56,60,-,-,-,-,-,-,-,4,NEU,94-96,94-96,3/4,Normal,43,43,1,1,1,16,21,10,35,5,4,4,14,11,9,26,3,3,.333,.333,1.333,1.1,.674,1.667,.000,0.02,1,0.1,0.9,0.0,0.0,0.0,2,0,93.1,48,4.63,4.30,-0.8,-0.1,-0.1,4.38
RP,8,Peyton Remy,,Miami,MLB,MLB,08/20/1996,34,USA,6' 2',170 lbs,Left,Right,2.0 Stars,2.0 Stars,1,5,2,1,1,1,5,1,2,1,1,1,5,1,2,1,1,1,26,11,Normal,Normal,Normal,44,51,48,54,51,43,51,48,55,51,44,51,48,53,50,42,51,51,-,-,-,-,-,-,-,-,-,3,NEU,89-91,89-91,3/4,Normal,47,49,1,2,1,21,25,58,21,6,12,31,15,21,17,17,2,2,.000,.000,.000,0.0,.000,.000,.000,-0.03,0,-0.1,-0.5,0.0,0.0,0.0,1,1,106.2,56,4.72,5.01,-1.3,-0.4,-0.5,4.52
LF,10,Bryan Reynolds,,Pittsburgh,MLB,MLB,01/27/1995,35,USA,6' 3',200 lbs,Switch,Right,2.0 Stars,2.0 Stars,45,49,49,47,47,41,48,43,48,45,45,40,50,45,49,47,47,42,66,52,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,-,-,OTT,Normal,1,-,3,3,2,26,36,44,21,43,50,51,43,23,59,60,402,357,.207,.289,.350,35.8,.280,.639,.269,-0.18,37,-1.2,-9.1,-1.3,-1.0,-2.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,22,Ben Rice,,New York,MLB,MLB,02/22/1999,31,USA,6' 2',200 lbs,Left,Right,2.0 Stars,2.0 Stars,35,19,38,56,84,47,18,33,37,51,79,44,20,36,38,57,85,47,67,32,Flyball,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,23,46,49,59,18,23,18,16,27,24,14,30,23,52,36,166,133,.203,.355,.398,20.2,.327,.754,.217,1.43,21,1.2,2.1,-0.2,1.4,1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,18,Jeremy Rodriguez,,Colorado,MLB,MLB,07/04/2006,24,DOM,6' 0',180 lbs,Left,Right,2.0 Stars,2.0 Stars,46,44,33,34,43,49,58,50,29,29,39,44,40,45,34,35,44,51,57,27,Normal,Normal,Normal,1,1,1,35,1,1,1,1,33,1,1,1,1,36,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,5,-,1,1,2,67,67,80,65,62,63,51,75,70,79,81,234,214,.262,.316,.383,28.0,.305,.699,.315,-0.33,26,0.7,-4.3,0.4,1.3,1.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,22,Manuel Rodriguez,,Chicago,MLB,MLB,08/06/1996,34,MEX,5' 11',200 lbs,Right,Right,2.0 Stars,2.0 Stars,8,1,1,1,1,12,1,8,1,1,1,13,1,8,1,1,1,12,59,41,Normal,Normal,Normal,41,59,49,52,62,35,49,47,45,51,45,69,51,56,75,43,-,-,49,41,-,-,-,-,-,-,-,3,NEU,93-95,93-95,3/4,Normal,12,52,1,1,1,22,32,30,25,1,1,1,23,18,10,46,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,1,2,46.1,27,5.24,6.97,-0.8,-1.5,-0.7,4.33
RP,65,Landen Roupp,,Tampa Bay,MLB,MLB,09/10/1998,32,USA,6' 2',200 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,19,14,Normal,Pull,Pull,48,49,43,52,48,44,45,43,48,45,52,51,44,55,50,-,-,68,49,59,-,-,-,-,-,-,-,3,NEU,93-95,93-95,3/4,Normal,34,39,3,3,1,42,42,42,15,30,35,34,45,36,32,54,12,12,.333,.333,.333,1.3,.292,.667,.800,0.08,1,-0.0,-0.1,0.0,0.0,0.0,0,0,62.2,22,3.16,3.65,0.1,0.4,1.0,3.69
C,9,Dalton Rushing,,Los Angeles,MLB,MLB,02/21/2001,29,USA,6' 1',220 lbs,Left,Right,2.0 Stars,2.0 Stars,38,34,48,52,59,43,28,33,41,48,55,37,35,40,51,55,61,46,44,12,Normal,Pull,Normal,1,1,1,38,1,1,1,1,37,1,1,1,1,38,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83,80-83,OTT,Normal,1,-,53,50,71,24,26,57,41,34,44,47,37,10,14,42,152,136,.199,.283,.294,10.8,.261,.577,.269,-1.35,11,-0.1,-6.0,0.0,-2.2,-2.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,4,Cole Sands,,Seattle,MLB,MLB,07/17/1997,33,USA,6' 3',205 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,7,Normal,Normal,Normal,63,43,51,57,40,58,41,50,55,37,69,44,52,59,41,90,-,-,62,-,55,63,-,-,-,-,-,4,EX FB,95-97,95-97,3/4,Power,26,51,1,1,5,24,37,48,18,17,14,13,11,13,5,15,2,2,.000,.000,.000,0.0,.000,.000,.000,-0.00,0,-0.1,-0.5,0.0,0.0,0.0,1,3,77.2,36,4.17,5.07,1.0,-0.7,0.0,2.80
3B,36,Davis Schneider,,Toronto,MLB,MLB,01/26/1999,31,USA,5' 9',185 lbs,Right,Right,2.0 Stars,2.0 Stars,42,44,50,50,60,42,44,42,50,50,61,42,44,42,50,50,60,42,45,31,Normal,Pull,Pull,1,1,1,39,1,1,1,1,38,1,1,1,1,41,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,75-80,75-80,3/4,Normal,8,-,1,1,2,55,60,70,48,42,47,46,46,26,72,66,92,82,.207,.283,.378,8.5,.287,.661,.250,-1.31,9,-0.3,-1.5,-0.7,-2.1,-2.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,45,Christian Scott,,Chicago,MLB,MLB,06/15/1999,31,USA,6' 4',210 lbs,Right,Right,2.0 Stars,2.0 Stars,1,5,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,19,2,Normal,Spray,Spray,47,46,49,52,44,46,45,49,50,43,48,47,49,54,46,57,-,-,46,-,35,40,-,-,-,-,-,4,FB,94-96,94-96,3/4,Normal,38,47,1,1,1,37,21,48,3,22,7,40,18,21,24,21,12,11,.000,.000,.000,0.0,.000,.000,.000,-0.29,-1,-0.3,-3.1,0.0,0.0,0.0,0,5,107.1,45,3.77,3.86,-1.1,1.1,1.0,3.44
RP,28,Matt Scott,,Cleveland,MLB,MLB,01/13/2004,26,USA,6' 6',225 lbs,Right,Right,2.0 Stars,2.5 Stars,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,31,42,Normal,Spray,Normal,43,50,35,55,49,41,48,35,53,47,44,52,36,57,51,48,-,-,49,-,42,37,-,-,-,-,-,4,GB,93-95,93-95,3/4,GB'er,56,39,1,1,1,44,46,46,46,28,32,21,16,10,18,34,4,4,.000,.000,.000,0.0,.000,.000,.000,-0.10,0,-0.2,-1.0,0.0,0.0,0.0,0,2,67.2,28,3.72,4.17,-0.1,0.1,0.5,4.35
RP,47,Leonel Sequera,,St. Louis,MLB,MLB,08/06/2005,25,VEN,6' 0',195 lbs,Right,Right,2.0 Stars,3.0 Stars,3,8,1,1,2,1,8,5,1,1,1,3,8,3,1,1,3,1,46,13,Normal,Normal,Normal,38,58,33,57,59,34,51,31,53,50,40,64,34,60,66,44,21,-,34,34,-,-,-,-,-,-,-,4,EX GB,93-95,93-95,3/4,GB'er,65,40,1,2,1,28,31,53,15,7,18,27,21,23,19,29,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,12.0,2,1.50,4.28,0.9,-0.0,0.6,4.07
CL,80,Emmet Sheehan,,Indianapolis,MLB,MLB,11/15/1999,30,USA,6' 5',215 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48,3,Normal,Normal,Normal,55,49,38,58,47,51,47,38,56,45,59,50,39,59,48,89,69,-,54,-,-,-,-,-,-,-,-,3,FB,95-97,95-97,3/4,Power,46,33,1,1,2,28,19,39,7,10,13,15,15,11,23,25,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,7,2,22.1,13,5.24,4.09,-0.4,-0.0,-1.5,4.73
RP,63,Chase Silseth,,Washington,MLB,MLB,05/18/2000,30,USA,6' 0',210 lbs,Right,Right,2.0 Stars,2.0 Stars,3,1,1,10,9,5,1,3,1,10,9,6,1,3,1,9,9,5,40,9,Normal,Pull,Pull,48,49,45,47,49,44,46,44,44,47,51,51,46,51,51,52,-,30,48,45,39,-,-,-,-,-,-,5,GB,93-95,93-95,3/4,GB'er,40,38,23,23,55,24,26,53,7,28,26,49,22,19,19,32,7,7,.000,.000,.000,0.0,.000,.000,.000,-0.18,0,-0.2,-1.8,0.0,0.0,0.0,0,0,121.1,61,4.52,4.88,-0.5,0.2,0.7,4.42
RP,8,Brandon Sproat,,New York,MLB,MLB,09/17/2000,30,USA,6' 3',210 lbs,Right,Right,2.0 Stars,2.0 Stars,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,5,28,2,Normal,Normal,Normal,47,48,44,55,46,45,47,43,53,45,49,49,44,56,47,81,43,38,60,-,-,-,-,-,-,-,-,4,GB,98-100,98-100,3/4,Power,35,51,-,-,5,28,22,66,16,24,7,11,14,14,18,18,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,9.0,4,4.00,3.97,-0.1,0.0,-0.1,5.88
RF,7,Spencer Steer,,Cincinnati,MLB,MLB,12/07/1997,32,USA,5' 11',180 lbs,Right,Right,2.0 Stars,2.0 Stars,43,42,51,45,84,45,42,43,51,45,85,46,42,43,51,45,84,45,52,48,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,-,-,3/4,Normal,1,-,1,1,1,44,65,57,47,46,48,54,61,56,75,65,178,145,.166,.309,.241,14.0,.262,.550,.202,-0.73,14,-0.4,-9.3,0.7,0.0,0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,55,Ranger Suarez,,Detroit,MLB,MLB,08/26/1995,35,VEN,6' 1',185 lbs,Left,Left,2.0 Stars,2.0 Stars,3,11,1,1,1,1,11,1,1,1,1,1,11,3,1,1,1,1,50,26,Normal,Normal,Normal,40,49,47,31,59,41,50,48,32,61,39,49,47,31,59,37,42,37,-,40,-,36,-,-,-,-,-,5,EX GB,90-92,90-92,3/4,GB'er,38,47,1,1,1,21,29,55,23,7,16,25,18,19,19,17,2,2,.500,.500,2.000,2.0,1.012,2.500,.000,0.08,1,0.2,1.2,0.0,0.0,0.0,2,10,97.0,52,4.82,4.32,-2.8,-0.2,-1.6,4.45
RP,19,Tomoyuki Sugano,,Seattle,MLB,MLB,10/11/1989,40,JPN,6' 1',200 lbs,Right,Right,2.0 Stars,2.0 Stars,14,1,3,1,1,28,1,14,4,1,1,29,1,14,3,1,1,28,6,1,Normal,Normal,Normal,26,44,91,37,46,24,42,87,35,44,27,46,93,39,48,25,-,13,14,25,13,22,-,-,-,-,-,6,NEU,89-91,89-91,3/4,Normal,48,70,2,2,4,22,41,70,26,14,32,53,1,1,1,3,46,45,.133,.130,.200,1.3,.139,.330,.152,-0.47,0,-0.5,-6.1,0.0,-0.1,-0.1,0,0,163.1,87,4.79,4.81,-1.2,0.4,0.6,4.14
RP,6,Jarlin Susana,,Washington,MLB,MLB,03/23/2004,26,DOM,6' 6',225 lbs,Right,Right,2.0 Stars,2.0 Stars,10,12,2,1,4,8,13,10,1,1,1,6,12,10,3,1,5,9,44,19,Normal,Normal,Normal,62,41,20,43,40,55,37,19,40,36,71,43,20,45,43,-,49,71,100,91,-,-,-,-,-,-,-,4,EX FB,99-101,99-101,3/4,Normal,61,55,1,1,2,24,41,46,23,8,12,18,19,20,7,39,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.03,0,-0.0,-0.3,0.0,0.0,0.0,2,0,84.1,45,4.80,6.01,-0.5,-1.7,-0.2,5.05
RP,45,Clevari Tejada,,Indianapolis,MLB,MLB,09/23/2004,26,DOM,6' 1',205 lbs,Right,Right,2.0 Stars,2.5 Stars,1,8,2,1,2,1,8,1,2,1,2,1,8,1,2,1,2,1,35,13,Normal,Normal,Normal,42,48,48,53,46,39,46,47,50,45,43,49,48,55,48,45,-,24,40,38,25,-,-,-,-,-,-,5,EX GB,93-95,93-95,3/4,GB'er,59,56,1,1,1,30,29,54,14,8,19,24,26,23,15,40,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,3,9,72.0,47,5.88,5.44,-2.7,-1.5,-2.4,3.67
LF,17,Colby Thomas,,Indianapolis,MLB,MLB,01/26/2001,29,USA,5' 10',200 lbs,Right,Right,2.0 Stars,2.0 Stars,48,51,55,50,39,46,49,47,56,50,43,46,51,48,54,50,37,46,44,22,Normal,Pull,Pull,1,1,1,38,1,1,1,1,36,1,1,1,1,39,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83,80-83,3/4,Normal,1,-,1,1,4,26,17,9,12,55,59,58,49,51,72,56,73,66,.212,.260,.288,4.8,.241,.548,.283,-0.64,4,-0.1,-3.2,0.1,-0.4,-0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,8,Lane Thomas,,St. Louis,MLB,MLB,08/23/1995,35,USA,6' 0',200 lbs,Right,Right,2.0 Stars,2.0 Stars,43,42,51,48,41,44,43,44,53,50,41,46,42,42,51,47,40,43,65,61,Line Drive,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,-,-,OTT,Normal,1,-,1,1,1,40,46,46,33,58,61,68,76,75,75,76,352,320,.234,.298,.403,37.3,.304,.701,.286,-0.84,39,0.5,-1.0,-1.0,0.5,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
