POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
2B,28,Pat Poirier,,Kansas City,MLB,MLB,11/05/2020,24,CAN,6' 2',200 lbs,Right,Right,2.5 Stars,3.0 Stars,58,54,60,42,47,62,59,67,67,48,55,72,52,56,57,40,45,60,56,11,Line Drive,Spray,Spray,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,SIDE,Normal,1,5,6,6,5,47,48,34,62,34,35,27,54,39,39,40,91,82,.280,.352,.415,12.3,.336,.766,.349,0.68,12,0.6,1.7,0.3,1.0,1.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,5,Alan Pomerantz,,Chicago,MLB,MLB,10/18/2017,27,USA,6' 2',200 lbs,Right,Right,2.5 Stars,3.0 Stars,57,46,52,50,52,74,49,63,59,61,67,87,45,55,51,47,49,70,58,5,Normal,Spray,Normal,1,4,1,8,2,1,3,1,8,2,1,4,1,8,3,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,89-91,3/4,Normal,1,1,9,6,7,45,25,15,6,34,24,23,1,2,1,3,298,270,.270,.336,.448,38.4,.335,.784,.298,1.49,40,1.0,5.1,-0.4,-1.9,-2.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,45,Andy Ramos,,Tampa Bay,MLB,MLB,04/20/2017,28,DOM,6' 4',200 lbs,Right,Right,2.5 Stars,2.5 Stars,43,47,49,73,48,41,50,47,51,94,51,45,46,42,48,65,47,39,24,4,Flyball,Pull,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,1,13,10,14,69,46,38,34,36,35,42,45,43,51,69,261,239,.205,.261,.423,26.2,.292,.683,.248,-0.46,26,0.9,-1.6,-0.9,1.1,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,44,Ryan Randolph,,Los Angeles,MLB,MLB,07/21/2019,26,USA,6' 0',190 lbs,Right,Right,2.5 Stars,3.0 Stars,59,69,42,40,46,49,80,73,44,45,54,60,66,55,41,38,44,47,21,7,Line Drive,Normal,Spray,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,3/4,Normal,1,3,54,66,52,20,1,42,5,30,27,49,50,25,32,11,477,433,.249,.317,.363,50.9,.298,.679,.317,-0.77,50,2.2,-4.4,0.1,-1.0,-0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,41,Jose Rebollar,,New York,MLB,MLB,08/04/2019,26,USA,5' 11',190 lbs,Right,Right,2.5 Stars,3.0 Stars,50,49,47,66,43,52,55,61,50,95,47,69,48,48,45,59,42,48,56,4,Groundball,Normal,Normal,1,2,1,4,1,1,2,1,4,1,1,2,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,3/4,Normal,1,1,5,6,14,13,12,36,7,61,53,68,72,33,25,2,563,509,.250,.311,.373,57.1,.299,.684,.310,0.66,60,-1.2,-5.4,-3.8,-3.8,-7.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,4,Emanuel Rodriguez,,Minnesota,MLB,MLB,06/19/2016,29,VEN,6' 3',200 lbs,Right,Right,2.5 Stars,2.5 Stars,38,44,51,73,36,31,48,42,53,86,38,37,43,37,50,69,35,29,31,3,Normal,Normal,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,6,2,4,3,27,21,17,17,72,45,40,85,61,71,95,442,402,.229,.290,.448,55.7,.317,.737,.305,-0.65,53,3.1,3.5,3.6,5.2,8.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,49,Juan Saldierna,,Atlanta,MLB,MLB,05/31/2013,32,DOM,6' 5',200 lbs,Right,Right,2.5 Stars,2.5 Stars,38,51,49,83,59,20,56,41,53,96,80,24,49,37,48,80,55,18,37,42,Normal,Normal,Spray,1,12,1,7,14,1,11,1,7,13,1,13,1,7,14,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,80-83,80-83,3/4,GB'er,1,3,4,1,1,57,48,39,65,8,28,17,51,49,52,50,565,519,.183,.244,.391,50.2,.274,.635,.265,-1.44,49,-0.4,-15.7,0.2,-0.3,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,5,Johnny Samson,,Washington,MLB,MLB,04/24/2015,30,CAN,6' 0',195 lbs,Right,Right,2.5 Stars,2.5 Stars,46,46,44,50,45,46,49,51,47,55,48,54,45,44,43,49,44,44,12,13,Normal,Normal,Pull,1,1,1,17,1,1,1,1,17,1,1,1,1,17,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,1,1,1,2,4,68,65,65,71,27,30,36,44,19,16,77,531,488,.232,.279,.414,56.9,.298,.693,.261,-0.07,56,2.8,-4.5,-1.2,2.6,1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,16,Adam Schuster,,Tampa Bay,MLB,MLB,07/05/2019,26,USA,5' 9',170 lbs,Right,Right,2.5 Stars,2.5 Stars,59,62,69,34,34,54,67,65,75,39,36,59,61,57,67,31,32,52,60,2,Line Drive,Spray,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,89-91,3/4,Normal,1,1,1,5,2,23,27,19,20,71,64,40,72,66,70,75,360,333,.246,.289,.366,36.4,.279,.655,.297,-1.35,32,1.0,-6.1,1.1,2.4,3.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,13,Ben Scritchfield,,Toronto,MLB,MLB,10/17/2013,31,USA,5' 10',195 lbs,Right,Right,2.5 Stars,2.5 Stars,56,46,50,22,21,72,50,65,52,28,23,87,45,53,49,20,20,67,51,1,Line Drive,Normal,Normal,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,3/4,Normal,1,1,1,1,3,81,68,68,74,17,30,36,74,90,96,100,545,523,.262,.284,.331,51.6,.268,.615,.306,-1.00,45,2.7,-18.5,7.2,4.7,11.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,49,Mordechai Sender,,Minnesota,MLB,MLB,08/18/2010,35,USA,6' 3',200 lbs,Right,Right,2.5 Stars,2.5 Stars,50,45,54,48,70,59,50,59,58,65,100,73,43,49,52,44,59,56,38,7,Line Drive,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,1,3,3,2,35,27,15,22,45,54,47,40,56,48,64,495,441,.243,.319,.347,47.5,.295,.666,.306,0.73,51,-0.3,-4.6,-2.4,2.3,-0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,10,Bill Smith,,Los Angeles,MLB,MLB,02/13/2013,32,USA,6' 4',200 lbs,Right,Right,2.5 Stars,2.5 Stars,51,47,60,47,57,59,50,62,70,56,65,83,45,49,57,44,55,54,63,4,Line Drive,Normal,Normal,1,5,1,10,3,1,5,1,10,4,1,4,1,10,2,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,3,5,1,4,4,45,50,54,56,12,27,44,42,35,32,44,273,236,.271,.359,.411,36.4,.336,.770,.320,-0.22,37,0.9,8.9,-1.0,-0.2,-1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,13,Dean Stanton,,Chicago,MLB,MLB,06/23/2017,28,USA,6' 4',200 lbs,Switch,Right,2.5 Stars,2.5 Stars,34,43,47,90,46,20,45,37,50,100,42,24,42,33,46,86,47,18,16,1,Flyball,Pull,Pull,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,89-91,91-93,SIDE,Normal,1,1,77,68,46,16,20,60,2,24,28,41,29,21,14,35,198,177,.215,.293,.424,22.6,.300,.717,.309,-1.53,21,0.9,-2.3,0.0,0.7,0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,12,Parker Supple,,Kansas City,MLB,MLB,05/03/2018,27,USA,6' 2',200 lbs,Left,Right,2.5 Stars,3.0 Stars,51,47,52,56,39,58,40,40,44,40,32,41,50,57,56,63,41,67,10,4,Normal,Spray,Spray,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,89-91,91-93,3/4,Normal,1,1,2,2,4,29,24,16,17,65,53,46,54,39,41,47,585,546,.304,.342,.529,96.5,.365,.871,.327,1.58,94,2.7,24.9,-1.7,-1.0,-2.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,5,Ben Terzi,,Toronto,MLB,MLB,05/07/2021,24,USA,6' 0',185 lbs,Right,Right,2.5 Stars,2.5 Stars,60,53,50,47,43,69,58,68,53,52,45,77,52,59,49,45,42,66,42,4,Normal,Spray,Normal,45,48,44,49,48,42,46,43,46,46,48,50,45,51,49,60,58,-,20,48,-,-,-,-,-,-,-,4,NEU,95-97,95-97,3/4,Power,37,94,12,8,6,35,26,49,22,65,66,70,57,30,34,55,494,465,.226,.267,.329,40.0,.261,.596,.266,-0.56,38,0.2,-18.3,-1.9,0.2,-1.7,0,0,145.2,48,2.97,3.18,2.1,3.5,4.4,3.16
RF,5,Luis Zavala,,San Francisco,MLB,MLB,06/19/2022,23,DOM,6' 0',185 lbs,Right,Right,2.5 Stars,3.0 Stars,49,48,61,56,52,52,51,57,64,72,57,65,46,47,60,51,50,49,33,1,Line Drive,Normal,Spray,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,3/4,Normal,1,1,11,12,5,18,13,4,11,60,50,30,67,60,68,71,50,44,.295,.380,.545,9.9,.395,.925,.355,0.68,9,0.5,3.7,0.1,0.3,0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,15,Manny Alvarez,,New York,MLB,MLB,01/30/2012,33,VEN,5' 11',200 lbs,Right,Right,2.5 Stars,2.5 Stars,47,47,52,48,50,47,50,51,57,56,60,54,46,45,50,46,48,45,37,3,Line Drive,Pull,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,3/4,Normal,1,1,1,1,1,57,63,63,65,42,30,43,73,66,72,79,527,467,.240,.313,.360,61.6,.297,.673,.294,-0.96,56,1.9,-3.5,6.7,0.6,7.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,8,Gabriel Arango,,Indianapolis,MLB,MLB,09/12/2015,30,DOM,6' 1',205 lbs,Right,Right,2.5 Stars,2.5 Stars,48,40,51,61,45,61,42,55,56,79,48,79,39,47,50,57,44,57,38,2,Normal,Normal,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,1,3,3,2,26,23,19,17,43,28,28,11,7,11,10,61,51,.176,.311,.353,6.1,.301,.664,.179,-0.48,6,0.2,0.3,0.0,0.1,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,8,David Arrington,,Chicago,MLB,MLB,10/07/2015,29,USA,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,48,44,50,51,47,55,48,53,56,66,57,61,43,47,49,48,44,52,46,5,Flyball,Ex. Pull,Spray,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,90-92,SIDE,Normal,1,1,1,2,3,22,21,19,12,66,43,54,41,29,38,5,546,507,.258,.300,.410,60.8,.305,.711,.301,1.30,61,0.8,-3.9,-1.1,1.1,-0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,10,Lorenzo Becerra,,Houston,MLB,MLB,04/28/2016,29,DOM,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,45,46,32,58,51,45,49,51,35,80,57,54,45,43,31,53,49,43,63,1,Groundball,Normal,Spray,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,SIDE,Normal,1,1,38,70,66,23,24,47,2,30,25,46,25,10,1,18,192,174,.213,.286,.391,18.8,.290,.677,.259,-0.70,19,0.6,-2.8,0.0,-0.7,-0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,50,Matt Bianchi,,Colorado,MLB,MLB,01/24/2009,36,USA,6' 0',200 lbs,Left,Left,2.5 Stars,2.5 Stars,50,52,48,39,50,49,44,43,41,29,44,42,56,53,50,42,53,51,95,72,Line Drive,Spray,Spray,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,OTT,Normal,1,5,1,1,2,39,42,41,4,54,65,47,60,55,73,80,394,359,.256,.320,.404,48.7,.313,.724,.308,0.97,46,1.1,-4.4,3.3,2.0,5.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,26,Joey Cain,,Kansas City,MLB,MLB,04/09/2019,26,USA,6' 3',210 lbs,Right,Right,2.5 Stars,2.5 Stars,50,47,54,52,38,56,51,57,62,71,40,63,46,49,52,48,36,54,56,13,Normal,Spray,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,89-91,89-91,3/4,Normal,1,2,4,1,1,67,55,65,57,32,26,44,61,21,22,3,565,521,.269,.324,.403,69.2,.318,.727,.317,-1.80,69,2.7,3.7,-0.6,-2.2,-2.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,12,Manuel Calderon,,Chicago,MLB,MLB,03/01/2020,25,DOM,6' 1',190 lbs,Right,Right,2.5 Stars,2.5 Stars,61,47,51,34,56,88,50,84,57,40,77,100,45,56,49,31,51,76,57,1,Normal,Normal,Spray,1,3,1,6,2,1,3,1,6,2,1,3,1,6,2,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,1,6,3,8,6,34,39,52,64,53,47,66,70,63,68,71,222,213,.258,.284,.380,21.7,.287,.664,.299,-0.35,21,0.2,-3.9,0.6,1.3,1.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,22,Roberto Cantu,,Indianapolis,MLB,MLB,03/16/2018,27,DOM,5' 10',185 lbs,Left,Right,2.5 Stars,3.0 Stars,47,48,77,46,46,47,42,39,59,37,36,37,50,50,86,50,49,51,35,3,Line Drive,Normal,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,89-91,3/4,Normal,1,1,2,2,2,71,56,62,54,39,31,35,77,78,75,100,597,541,.198,.268,.314,50.1,.258,.582,.251,0.31,44,1.5,-26.3,2.8,3.0,5.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,33,Niccolo Castillo,,Memphis,MLB,MLB,03/18/2012,33,VEN,5' 11',190 lbs,Right,Right,2.5 Stars,2.5 Stars,52,43,52,47,43,67,46,61,57,54,45,90,43,50,51,45,42,61,8,10,Normal,Normal,Spray,1,9,1,1,11,1,10,1,1,12,1,8,1,1,10,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,86-88,86-88,3/4,GB'er,1,2,4,1,3,47,37,67,36,61,30,56,71,56,74,80,366,337,.255,.303,.383,41.3,.299,.686,.295,0.54,39,1.4,-0.6,6.4,1.2,7.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,46,Greg Chavarria,,St. Louis,MLB,MLB,03/03/2011,34,VEN,5' 9',195 lbs,Right,Right,2.5 Stars,2.5 Stars,43,46,47,53,62,41,50,48,50,70,74,48,45,42,46,49,60,39,51,8,Line Drive,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,3,5,60,57,52,27,25,52,19,25,33,41,18,19,22,44,466,400,.235,.337,.378,53.4,.316,.714,.298,-0.95,56,2.4,3.3,-1.4,1.8,0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,21,Nilas Cliver,,San Diego,MLB,MLB,10/26/2020,24,USA,6' 4',200 lbs,Right,Right,2.5 Stars,2.5 Stars,51,52,42,57,41,51,58,60,45,73,46,61,51,49,41,53,39,48,23,3,Normal,Pull,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,1,3,3,1,1,31,21,40,15,58,38,57,71,33,34,31,12,11,.182,.250,.182,0.7,.204,.432,.250,-0.01,0,-0.0,-1.0,0.2,0.3,0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,22,Dave Contreras,,Chicago,MLB,MLB,12/18/2016,28,DOM,6' 3',200 lbs,Switch,Right,2.5 Stars,3.0 Stars,54,53,52,33,50,56,50,46,47,24,41,44,55,58,55,35,54,61,68,11,Line Drive,Normal,Pull,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,90-92,3/4,Normal,1,1,6,10,7,58,43,35,57,44,40,36,74,52,62,80,582,525,.253,.321,.358,68.2,.300,.679,.311,1.45,63,0.7,-4.1,4.3,1.7,6.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,29,Matt Copeland,,Washington,MLB,MLB,12/07/2015,29,USA,6' 0',200 lbs,Left,Right,2.5 Stars,2.5 Stars,44,49,53,59,50,40,44,39,48,46,45,34,50,46,56,65,52,42,10,13,Normal,Normal,Normal,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,1,5,1,2,1,43,46,71,42,40,27,53,39,32,30,65,287,255,.267,.345,.482,41.6,.357,.827,.329,0.95,44,1.6,11.3,-1.2,0.4,-0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,9,Josh Frey,,Memphis,MLB,MLB,01/30/2012,33,USA,6' 4',195 lbs,Left,Left,2.5 Stars,2.5 Stars,49,44,54,40,50,57,36,39,47,25,34,44,47,53,57,44,58,62,43,5,Line Drive,Normal,Normal,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,1,3,1,3,3,15,16,20,3,72,75,59,61,62,67,78,568,513,.257,.319,.370,65.0,.300,.689,.290,-0.68,61,3.3,-0.5,2.1,1.1,3.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,32,Ricardo Gallego,,Miami,MLB,MLB,03/11/2011,34,COL,6' 2',190 lbs,Left,Right,2.5 Stars,2.5 Stars,59,49,47,32,60,73,43,46,42,23,51,49,51,65,48,34,65,84,59,10,Normal,Spray,Pull,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,1,1,1,1,19,45,35,30,20,17,38,33,32,32,22,229,209,.287,.345,.431,31.5,.332,.776,.326,0.88,30,0.8,3.9,0.0,0.4,0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,40,Mario Garcia,,San Francisco,MLB,MLB,08/30/2016,29,CUB,6' 2',205 lbs,Right,Right,2.5 Stars,2.5 Stars,60,58,51,36,43,61,68,74,57,43,51,73,56,57,50,34,41,58,59,2,Line Drive,Pull,Pull,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,2,2,2,4,8,6,21,6,72,53,33,49,49,71,81,489,442,.222,.290,.312,38.8,.269,.603,.264,-2.46,40,0.3,-13.1,-1.1,1.8,0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,25,Omar Garcia,,Boston,MLB,MLB,07/02/2020,25,DOM,5' 11',175 lbs,Right,Right,2.5 Stars,2.5 Stars,56,49,42,47,42,67,53,75,45,58,39,98,47,52,41,44,43,59,76,66,Normal,Normal,Pull,1,1,1,15,1,1,1,1,15,1,1,1,1,15,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,3/4,Normal,1,1,1,2,2,57,54,74,42,46,39,63,71,56,61,80,574,526,.260,.319,.386,67.4,.308,.705,.301,-0.68,66,2.1,-4.9,0.4,0.4,0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,61,Josh Gilbert,,San Francisco,MLB,MLB,07/24/2018,27,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,47,49,51,55,64,46,55,56,57,61,76,57,48,45,49,53,61,43,23,11,Normal,Normal,Normal,1,12,1,3,14,1,12,1,3,14,1,12,1,3,14,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,SIDE,Normal,1,1,3,4,2,35,35,29,29,50,41,36,12,27,28,36,213,185,.195,.286,.324,17.4,.273,.611,.240,-0.78,18,-0.4,-5.0,-0.2,-0.0,-0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,45,Victor Gonzales,,Minnesota,MLB,MLB,06/28/2016,29,PUR,6' 4',195 lbs,Right,Right,2.5 Stars,3.0 Stars,52,49,47,47,50,57,52,58,50,53,60,62,48,51,46,45,48,56,54,10,Line Drive,Normal,Pull,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,SIDE,Normal,1,8,4,2,2,10,10,32,8,59,55,58,58,45,41,68,441,410,.249,.293,.383,45.9,.294,.675,.285,-0.52,45,0.1,-4.7,-0.9,0.2,-0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,8,Jason Harris,,Los Angeles,MLB,MLB,10/24/2015,29,USA,5' 10',195 lbs,Right,Left,2.5 Stars,2.5 Stars,55,49,48,42,46,62,55,72,53,49,50,90,48,51,47,39,45,57,58,4,Line Drive,Spray,Spray,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,90-92,SIDE,Normal,1,15,1,1,1,9,6,38,2,60,72,32,53,55,57,62,475,430,.263,.326,.407,56.7,.320,.733,.289,3.17,59,1.4,7.2,-1.1,0.7,-0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,30,Mike Hookey,,Kansas City,MLB,MLB,06/07/2018,27,USA,6' 0',205 lbs,Right,Right,2.5 Stars,3.0 Stars,52,52,43,51,51,54,57,62,46,61,61,67,50,50,43,48,48,50,35,10,Line Drive,Spray,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,87-89,3/4,Normal,1,1,10,15,6,54,59,59,33,18,25,27,11,26,31,42,573,505,.244,.328,.372,62.6,.310,.700,.288,-1.01,66,1.7,-1.2,-0.9,-1.8,-2.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,11,Bill Jones,,Indianapolis,MLB,MLB,07/27/2017,28,USA,6' 4',200 lbs,Right,Left,2.5 Stars,2.5 Stars,47,49,32,52,45,46,54,56,35,72,49,57,47,45,31,48,44,43,59,10,Normal,Spray,Normal,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,90-92,3/4,Normal,1,4,9,6,11,24,14,11,4,72,63,43,43,12,12,70,543,498,.261,.311,.420,63.1,.316,.731,.326,-0.79,66,3.6,9.1,0.0,-0.5,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,19,Eric Lane,,Indianapolis,MLB,MLB,02/02/2019,26,USA,6' 2',200 lbs,Right,Right,2.5 Stars,3.0 Stars,40,48,49,89,52,33,51,44,52,100,58,38,46,39,48,85,51,30,28,1,Normal,Spray,Spray,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,OTT,Normal,1,1,3,1,1,19,20,38,21,38,32,41,10,1,1,20,34,31,.323,.382,.645,7.3,.433,1.028,.389,0.58,7,0.5,3.8,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,20,Victor Lopez,,Jacksonville,MLB,MLB,12/23/2017,27,DOM,5' 11',200 lbs,Right,Left,2.5 Stars,3.0 Stars,50,56,42,56,41,46,63,61,45,80,48,57,53,47,41,50,38,43,56,1,Groundball,Pull,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,5,9,4,4,20,17,28,4,48,42,60,22,52,59,73,194,169,.231,.320,.385,22.8,.311,.704,.274,0.43,22,0.5,3.1,0.3,1.2,1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,3,Darrin Lovejoy,,Pittsburgh,MLB,MLB,07/25/2017,28,USA,6' 1',195 lbs,Right,Right,2.5 Stars,3.0 Stars,54,62,51,46,42,47,76,63,58,57,46,51,59,51,49,43,41,45,60,1,Line Drive,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,SIDE,Normal,1,5,1,1,4,65,43,58,47,32,21,38,76,57,74,81,405,374,.251,.306,.358,41.5,.290,.664,.336,-0.33,40,0.5,-5.9,2.0,0.8,2.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
