POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
LF,28,Adam Davidson,,St. Louis,MLB,MLB,07/14/2018,31,USA,6' 0',200 lbs,Switch,Right,3.0 Stars,3.0 Stars,49,46,65,53,53,53,41,40,57,41,46,41,48,52,69,59,57,59,20,1,Line Drive,Spray,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,88-90,3/4,Normal,1,1,1,2,2,14,15,36,10,64,57,74,26,29,52,26,582,517,.238,.320,.381,60.6,.305,.701,.282,-1.82,65,1.4,-0.2,-0.2,-2.2,-2.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,43,Enrique Figueroa,,Milwaukee,MLB,MLB,01/23/2027,22,DOM,6' 2',195 lbs,Switch,Right,3.0 Stars,3.0 Stars,60,55,50,51,46,64,60,77,54,62,49,87,53,56,49,48,45,59,52,5,Normal,Pull,Spray,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,1,1,1,1,31,15,20,23,44,46,64,49,42,29,44,179,162,.272,.330,.438,24.8,.331,.768,.297,0.47,23,0.5,3.6,-0.2,0.3,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,40,Bobby Gonzales,,Chicago,MLB,MLB,12/13/2022,26,DOM,5' 11',170 lbs,Left,Left,3.0 Stars,3.0 Stars,58,51,57,42,51,67,45,46,48,34,44,47,54,65,60,45,53,79,61,72,Normal,Normal,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,89-91,3/4,Normal,1,1,9,11,7,24,24,51,3,64,47,67,82,54,59,48,631,566,.258,.328,.396,80.0,.313,.724,.285,0.79,74,2.2,3.2,1.4,-2.1,-0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,30,Miguel Juarez,,Memphis,MLB,MLB,01/18/2023,26,PUR,6' 1',195 lbs,Right,Right,3.0 Stars,3.0 Stars,53,59,49,50,55,48,75,78,57,74,88,71,56,49,47,45,49,44,55,2,Line Drive,Normal,Spray,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,OTT,Normal,1,1,1,1,1,62,50,48,62,26,27,20,70,58,70,71,490,435,.223,.302,.340,48.7,.285,.642,.286,-1.37,47,1.2,-9.0,2.3,1.1,3.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,19,Sung-woo Kim,,Baltimore,MLB,MLB,07/18/2017,32,KOR,6' 0',215 lbs,Left,Left,3.0 Stars,3.0 Stars,48,48,54,57,57,49,41,39,45,41,47,37,50,51,58,64,61,54,42,3,Flyball,Pull,Normal,1,2,1,1,3,1,3,1,1,4,1,2,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,3/4,Normal,1,1,11,10,17,33,35,26,3,45,59,55,16,2,2,2,551,489,.258,.338,.472,77.3,.349,.810,.295,0.93,81,1.9,18.3,0.0,-2.4,-2.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,12,John Larson,,Milwaukee,MLB,MLB,07/24/2016,33,USA,5' 11',200 lbs,Right,Right,3.0 Stars,3.0 Stars,48,47,53,55,78,51,50,57,60,61,90,65,45,46,51,53,74,48,25,2,Line Drive,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,3,6,4,2,2,55,58,57,58,32,23,37,59,48,55,85,619,538,.236,.325,.405,71.6,.315,.730,.279,-1.09,74,1.5,4.6,-2.5,-0.1,-2.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,65,Steve Mosier,,Indianapolis,MLB,MLB,05/25/2023,26,USA,6' 4',195 lbs,Left,Right,3.0 Stars,3.5 Stars,49,50,42,60,49,48,40,36,34,38,39,32,56,55,45,74,53,55,58,10,Normal,Normal,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,87-89,87-89,3/4,GB'er,1,2,1,5,4,63,60,58,51,55,42,52,63,52,74,88,185,164,.238,.314,.488,26.5,.341,.801,.269,-0.34,26,1.7,7.1,0.4,1.4,1.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,35,Sean Van Bibber,,Philadelphia,MLB,MLB,10/11/2022,26,USA,6' 2',200 lbs,Right,Right,3.0 Stars,3.5 Stars,64,74,50,38,69,54,85,81,54,42,80,66,70,60,49,36,66,50,52,10,Line Drive,Spray,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,90-92,SIDE,Normal,1,1,3,1,1,45,36,69,29,33,23,59,48,33,37,39,26,22,.136,.269,.136,1.1,.208,.406,.200,-0.14,0,-0.0,-2.1,0.2,0.2,0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,31,Tommy Wilson,,Pittsburgh,MLB,MLB,10/26/2023,25,USA,6' 2',190 lbs,Right,Right,3.0 Stars,4.0 Stars,50,48,59,49,52,55,52,63,71,64,59,78,46,47,56,45,50,49,26,7,Normal,Pull,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,6,5,14,6,64,59,75,63,25,31,47,46,57,70,85,584,514,.253,.337,.428,76.6,.332,.765,.311,-0.28,78,4.3,12.3,-0.1,2.1,2.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,50,Jordan Calderon,,Cleveland,MLB,MLB,03/17/2020,29,USA,6' 1',200 lbs,Switch,Right,3.0 Stars,3.0 Stars,57,54,49,41,48,59,44,43,42,30,57,42,58,65,51,45,46,70,61,6,Normal,Normal,Pull,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,9,9,14,7,66,76,73,58,59,53,66,73,38,48,72,610,561,.258,.315,.410,72.7,.313,.725,.293,1.40,72,4.0,2.0,-3.3,1.9,-1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,22,Nick Delaney,,Houston,MLB,MLB,02/03/2026,23,USA,6' 2',195 lbs,Right,Right,3.0 Stars,4.5 Stars,50,51,46,56,49,49,57,56,49,77,55,55,50,48,44,51,48,48,57,10,Normal,Normal,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,87-89,3/4,Normal,1,1,1,2,5,68,75,30,76,48,42,35,42,21,7,49,357,329,.204,.263,.286,23.7,.240,.549,.258,-2.31,21,-0.6,-19.0,-0.2,1.2,0.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,48,Chris Downs,,Houston,MLB,MLB,08/10/2025,24,USA,6' 2',200 lbs,Left,Right,3.0 Stars,3.5 Stars,40,52,54,88,52,26,45,35,47,54,45,19,55,42,57,100,55,29,26,10,Line Drive,Normal,Spray,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,89-91,89-91,3/4,Normal,1,7,3,1,2,46,34,64,34,34,37,59,22,30,27,22,85,75,.147,.247,.307,5.7,.240,.554,.243,-1.47,5,-0.2,-4.5,0.0,-0.1,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,10,Justin Fuller,,Jacksonville,MLB,MLB,07/25/2020,29,USA,6' 5',200 lbs,Left,Left,3.0 Stars,3.0 Stars,56,51,52,41,48,61,46,45,46,34,39,46,54,61,55,44,51,70,51,2,Groundball,Pull,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,2,3,3,1,13,10,15,4,67,51,53,57,36,35,33,487,436,.225,.294,.353,45.3,.282,.647,.245,-0.75,45,0.3,-3.2,-1.3,1.9,0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,34,German Garcia,,Chicago,MLB,MLB,06/23/2019,30,ANT,6' 3',195 lbs,Left,Right,3.0 Stars,3.0 Stars,55,47,45,57,36,66,42,44,40,44,32,48,48,59,47,62,38,76,76,9,Normal,Normal,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,SIDE,Normal,1,1,6,8,7,47,32,29,66,24,17,16,41,41,43,76,517,464,.239,.304,.379,54.2,.293,.683,.247,-2.36,53,-0.0,-5.6,-2.3,0.9,-1.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,28,Danny Gonzalez,,Pittsburgh,MLB,MLB,07/28/2020,29,VEN,6' 3',200 lbs,Right,Right,3.0 Stars,3.0 Stars,50,55,46,49,55,47,61,60,49,60,61,57,53,48,45,46,53,45,24,4,Normal,Normal,Spray,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,1,5,7,9,5,64,56,79,59,23,26,46,37,40,49,76,347,302,.252,.340,.407,43.9,.324,.747,.310,-0.15,44,1.7,5.0,1.4,-3.2,-1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,92,Medardo Hein,,Los Angeles,MLB,MLB,06/03/2020,29,VEN,6' 4',200 lbs,Right,Right,3.0 Stars,3.0 Stars,52,57,45,58,47,49,65,65,48,79,50,61,56,50,44,52,45,46,39,11,Normal,Pull,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,1,6,2,2,2,25,20,11,16,9,8,6,31,28,35,54,399,365,.241,.293,.422,44.3,.307,.715,.288,-0.15,45,0.3,-1.7,-0.6,-0.1,-0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,49,Carlos Hernandez,,Cleveland,MLB,MLB,07/12/2018,31,COL,6' 5',200 lbs,Left,Right,3.0 Stars,3.0 Stars,51,48,52,50,51,57,44,44,47,42,43,46,50,55,55,53,55,61,90,66,Normal,Normal,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,4,2,4,2,14,9,34,7,69,53,56,79,59,51,47,595,527,.243,.318,.408,72.6,.313,.726,.264,0.46,70,1.3,2.1,0.6,-1.6,-1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,13,Jason Herrera,,St. Louis,MLB,MLB,04/22/2016,33,USA,6' 1',200 lbs,Right,Left,3.0 Stars,3.0 Stars,47,52,73,50,50,43,59,56,79,56,52,51,51,45,70,49,49,41,39,39,Line Drive,Normal,Normal,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,OTT,Normal,1,2,3,4,2,22,19,36,4,59,36,68,71,60,68,69,490,443,.287,.353,.458,75.6,.351,.811,.361,1.63,73,4.2,18.7,3.5,2.1,5.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,3,Brent Hill,,Memphis,MLB,MLB,11/06/2016,32,USA,6' 4',195 lbs,Left,Left,3.0 Stars,3.0 Stars,38,44,52,74,51,31,39,32,46,48,39,22,46,40,56,87,56,34,41,11,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,SIDE,Normal,1,1,2,5,4,17,12,15,3,69,43,62,38,27,34,65,567,503,.217,.302,.386,61.1,.295,.687,.305,-1.96,59,1.2,-1.9,-2.0,-0.5,-2.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,5,Clancy Lewis,,Seattle,MLB,MLB,10/24/2020,28,AUS,6' 1',200 lbs,Right,Right,3.0 Stars,3.0 Stars,53,56,64,50,44,50,63,67,77,65,48,66,53,50,61,47,43,47,70,1,Line Drive,Pull,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,89-91,89-91,3/4,Normal,1,1,2,2,2,62,65,71,49,36,35,51,28,50,69,72,577,531,.237,.291,.388,57.7,.296,.679,.277,-2.29,60,1.3,-1.8,-2.7,-3.2,-5.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,32,Rafael Lopez,,Arizona,MLB,MLB,02/20/2027,22,VEN,6' 4',200 lbs,Left,Left,3.0 Stars,3.0 Stars,38,47,54,100,55,25,43,34,48,67,45,19,49,39,56,100,60,27,52,6,Flyball,Normal,Normal,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,7,1,2,3,13,5,40,2,33,41,32,26,16,9,27,345,309,.184,.258,.421,34.2,.291,.679,.213,-1.98,34,-0.2,-3.7,-1.1,-0.7,-1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,25,Laurente Magnaldi,,Jacksonville,MLB,MLB,06/19/2020,29,VEN,6' 1',200 lbs,Right,Right,3.0 Stars,3.0 Stars,50,48,50,48,50,55,54,60,57,66,44,66,46,49,48,44,52,52,55,5,Normal,Normal,Pull,1,5,1,4,5,1,5,1,4,5,1,5,1,4,5,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,84-86,84-86,OTT,GB'er,1,5,2,2,3,7,7,41,7,66,48,80,73,56,71,74,491,450,.260,.318,.407,59.9,.315,.724,.300,0.19,59,3.4,10.0,2.3,0.9,3.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,28,Chris McKeon,,Philadelphia,MLB,MLB,07/22/2020,29,USA,6' 3',200 lbs,Right,Right,3.0 Stars,3.0 Stars,57,56,45,50,48,58,68,74,50,74,55,72,53,53,43,45,46,55,29,8,Normal,Normal,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,1,1,1,4,24,20,29,15,42,51,47,36,15,8,37,327,290,.259,.343,.469,48.5,.347,.811,.273,1.61,47,1.1,10.3,-0.1,-2.4,-2.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,12,Tony Mori,,St. Louis,MLB,MLB,04/01/2024,25,VEN,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,57,53,55,41,70,60,60,76,62,48,100,86,51,53,53,39,61,55,46,9,Normal,Normal,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,SIDE,Normal,1,1,4,3,2,52,42,65,61,49,19,28,73,50,53,70,613,547,.247,.323,.369,67.7,.304,.692,.308,0.42,68,1.0,-0.7,-3.2,-0.2,-3.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,3,Bill Perez,,Seattle,MLB,MLB,11/26/2023,25,VEN,6' 3',200 lbs,Right,Right,3.0 Stars,3.0 Stars,43,47,85,66,44,41,52,50,94,82,48,50,45,41,82,62,42,38,33,12,Normal,Spray,Normal,1,8,1,13,5,1,8,1,13,6,1,8,1,13,5,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,SIDE,Normal,1,1,1,1,4,35,35,48,37,63,59,68,54,44,69,99,19,18,.333,.368,.444,3.0,.350,.813,.500,-0.07,2,0.2,0.8,0.0,0.5,0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,18,Carlos Sarabia,,Milwaukee,MLB,MLB,08/21/2019,30,VEN,6' 1',200 lbs,Right,Right,3.0 Stars,3.0 Stars,47,48,51,53,50,48,52,56,58,72,55,60,46,45,50,49,48,45,35,5,Line Drive,Spray,Normal,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,SIDE,Normal,1,1,2,1,2,77,54,38,62,26,28,18,49,52,66,96,575,521,.221,.285,.345,53.2,.275,.631,.273,-1.71,50,1.9,-14.2,0.5,0.7,1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,8,Bubba Scandrick,,Atlanta,MLB,MLB,12/30/2021,27,USA,6' 1',195 lbs,Right,Right,3.0 Stars,3.0 Stars,55,48,44,44,50,63,51,65,47,49,59,83,47,52,43,42,48,59,51,11,Normal,Normal,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,80-83,3/4,Normal,1,1,2,1,4,69,47,56,60,54,56,52,50,29,16,38,590,525,.251,.329,.379,65.9,.312,.708,.296,-2.02,69,3.0,2.9,-1.8,0.8,-1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,16,Beau Sizemore,,Los Angeles,MLB,MLB,12/26/2022,26,USA,6' 0',200 lbs,Right,Right,3.0 Stars,3.0 Stars,50,46,45,58,51,56,51,58,50,90,74,66,44,48,44,50,46,53,15,2,Normal,Normal,Normal,1,1,1,17,1,1,1,1,17,1,1,1,1,17,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,3/4,Normal,1,1,1,4,1,55,44,70,47,10,25,44,40,45,41,71,421,371,.245,.330,.426,51.3,.326,.756,.271,0.24,54,1.8,4.6,-2.5,2.0,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,1,Alex Trujillo,,Jacksonville,MLB,MLB,02/17/2025,24,DOM,6' 3',200 lbs,Right,Right,3.0 Stars,3.0 Stars,51,60,60,54,44,45,69,61,63,69,50,52,58,49,59,50,42,43,78,74,Normal,Normal,Normal,1,8,1,8,8,1,8,1,8,8,1,8,1,8,8,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,OTT,Normal,1,1,2,4,2,28,26,51,19,76,55,63,75,34,22,35,616,561,.212,.273,.365,54.7,.277,.638,.264,-1.95,55,1.3,-6.5,-4.4,-2.5,-6.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,38,Mario Villarreal,,San Diego,MLB,MLB,11/17/2018,30,USA,6' 5',200 lbs,Switch,Right,3.0 Stars,3.0 Stars,53,45,52,49,46,65,48,65,59,60,49,91,44,50,51,47,45,59,92,7,Normal,Normal,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,SUB,Normal,1,1,2,1,3,15,6,34,6,67,52,56,77,59,71,80,387,361,.260,.310,.399,48.0,.308,.709,.287,-0.10,44,2.2,1.8,3.8,0.5,4.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,25,John Bolding,,Detroit,MLB,MLB,01/22/2022,27,USA,6' 4',200 lbs,Right,Right,2.5 Stars,2.5 Stars,59,59,50,47,48,57,66,72,53,54,56,70,58,56,49,45,46,53,30,4,Line Drive,Spray,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,3/4,Normal,1,4,2,3,1,37,29,23,16,54,52,38,20,2,2,5,248,223,.233,.298,.336,22.6,.278,.635,.283,-0.92,22,0.2,-5.2,-0.4,0.8,0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,54,Antonio Borrell,,Memphis,MLB,MLB,01/24/2025,24,VEN,6' 2',190 lbs,Right,Right,2.5 Stars,4.0 Stars,61,60,60,43,46,60,67,70,66,48,53,67,58,59,57,41,44,58,56,5,Line Drive,Spray,Pull,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,90-92,3/4,Normal,1,3,4,1,1,61,46,54,66,35,33,46,26,25,29,40,184,168,.214,.272,.292,12.3,.251,.563,.270,-1.61,12,-0.4,-7.2,-0.9,-0.9,-1.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,17,Matt Burlison,,Milwaukee,MLB,MLB,09/08/2026,23,USA,6' 2',200 lbs,Right,Right,2.5 Stars,4.0 Stars,51,49,57,43,53,55,55,65,67,51,73,77,48,48,55,40,49,50,21,12,Normal,Pull,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,87-89,87-89,3/4,GB'er,1,13,2,1,5,57,66,97,30,63,57,78,61,52,51,76,494,443,.239,.308,.357,51.3,.291,.664,.304,-0.70,49,2.1,-5.8,-0.4,2.6,2.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,32,Ruben Cardenas,,Miami,MLB,MLB,09/08/2026,23,MEX,6' 1',185 lbs,Switch,Right,2.5 Stars,3.0 Stars,46,49,59,52,50,44,44,40,54,42,45,36,50,48,60,57,52,46,53,46,Line Drive,Normal,Spray,1,3,1,7,3,1,3,1,7,3,1,3,1,7,3,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,88-90,90-92,3/4,GB'er,1,1,4,1,4,17,17,45,5,82,63,61,88,42,27,21,333,301,.286,.348,.478,52.5,.355,.827,.336,1.37,50,3.8,12.4,-0.6,0.0,-0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,39,Gary Curtis,,Milwaukee,MLB,MLB,05/29/2024,25,USA,6' 4',200 lbs,Switch,Left,2.5 Stars,2.5 Stars,56,57,56,49,55,54,51,48,51,43,50,46,59,59,58,51,56,57,43,1,Normal,Normal,Normal,1,2,1,1,3,1,3,1,1,4,1,2,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,87-89,87-89,3/4,GB'er,1,2,1,1,4,27,17,30,4,59,33,51,62,31,28,15,38,33,.394,.474,.606,10.1,.462,1.080,.423,0.96,9,0.5,4.8,0.0,-0.6,-0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,25,Bill Draghi,,Los Angeles,MLB,MLB,09/30/2018,30,USA,6' 2',185 lbs,Right,Right,2.5 Stars,2.5 Stars,51,56,46,49,44,48,63,62,50,60,51,58,55,49,45,46,42,46,100,67,Normal,Normal,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,1,1,1,1,2,64,61,69,59,32,26,40,72,77,80,100,621,566,.258,.319,.408,83.1,.314,.727,.326,1.29,74,4.3,0.7,11.0,0.7,11.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,17,Sean Duran,,Washington,MLB,MLB,04/28/2023,26,USA,5' 11',200 lbs,Right,Right,2.5 Stars,2.5 Stars,56,56,47,49,44,56,62,65,51,60,47,63,54,54,46,46,43,54,51,11,Normal,Pull,Spray,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,1,3,1,2,3,23,18,27,12,69,57,49,49,47,52,69,632,574,.253,.309,.402,75.1,.308,.711,.298,0.70,72,2.3,0.8,0.3,-0.3,-0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,28,Alejandro Gonzalez,,San Diego,MLB,MLB,12/26/2019,29,DOM,6' 2',195 lbs,Left,Left,2.5 Stars,3.0 Stars,49,59,38,71,42,42,46,38,32,44,30,29,65,53,40,86,46,45,28,5,Groundball,Pull,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,90-92,3/4,Normal,1,7,4,2,4,37,31,68,27,21,16,50,6,3,6,4,117,106,.217,.291,.368,11.0,.278,.659,.260,-0.30,10,0.0,-2.3,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,9,Gabriel Gutierrez,,Minnesota,MLB,MLB,07/31/2022,27,DOM,6' 2',190 lbs,Right,Right,2.5 Stars,3.0 Stars,57,52,44,49,48,61,57,69,47,59,51,81,51,53,43,47,47,57,49,1,Normal,Normal,Pull,1,3,1,2,3,1,3,1,2,3,1,3,1,2,3,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,87-89,87-89,3/4,GB'er,1,6,3,3,1,16,8,26,8,64,61,62,43,17,23,12,585,532,.246,.301,.387,60.9,.298,.688,.276,-0.10,62,0.9,-3.1,-0.4,-2.0,-2.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,40,Luis Hernandez,,Washington,MLB,MLB,10/10/2017,31,VEN,6' 0',200 lbs,Right,Right,2.5 Stars,2.5 Stars,52,51,52,44,41,55,57,59,55,52,47,61,50,50,51,42,39,52,47,48,Line Drive,Normal,Spray,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,SIDE,Normal,1,1,14,9,9,53,77,33,59,28,36,6,73,58,70,81,570,515,.254,.321,.429,74.7,.325,.750,.300,1.66,73,1.9,8.7,2.9,0.8,3.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,7,Jose Isales,,Cleveland,MLB,MLB,07/15/2023,26,VEN,6' 2',205 lbs,Left,Left,2.5 Stars,2.5 Stars,50,50,44,55,49,51,44,42,39,43,44,41,52,53,45,60,51,56,39,10,Normal,Pull,Spray,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,SIDE,Normal,1,1,2,4,1,26,18,26,3,50,63,58,16,30,37,29,255,226,.301,.373,.535,43.7,.387,.908,.311,2.09,45,1.9,15.9,-0.5,2.0,1.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
