POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
SS,13,Eli Willits,,Baltimore,MLB,MLB,12/09/2007,30,USA,6' 1',200 lbs,Switch,Right,2.0 Stars,2.0 Stars,50,48,45,28,36,52,50,50,43,27,35,51,48,50,46,29,36,53,10,41,Normal,Normal,Normal,1,1,1,3,1,1,1,1,2,1,1,1,1,4,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,5,18,1,1,1,70,78,58,71,56,63,48,44,58,66,92,160,150,.233,.281,.347,15.2,.275,.628,.286,-0.93,14,0.5,-4.5,0.6,1.3,1.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,35,Eddie Zaun,,Toronto,MLB,MLB,11/11/2006,31,USA,6' 0',200 lbs,Right,Right,2.0 Stars,2.0 Stars,48,48,48,25,49,50,50,51,49,26,52,52,47,48,47,25,49,49,59,36,Line Drive,Spray,Spray,1,1,1,49,1,1,1,1,49,1,1,1,1,50,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,33,23,1,1,1,63,65,56,63,35,38,37,55,33,57,86,119,110,.173,.227,.236,6.2,.208,.463,.254,-1.11,4,-0.9,-9.5,0.0,-1.0,-1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,3,Justin Crawford,,Seattle,MLB,MLB,01/13/2004,34,USA,6' 2',200 lbs,Left,Right,2.0 Stars,2.0 Stars,41,37,32,28,45,46,37,40,28,17,40,43,38,42,33,32,47,47,66,40,Normal,Normal,Spray,1,1,1,36,1,1,1,1,35,1,1,1,1,38,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,1,1,1,1,9,14,9,9,78,84,60,85,90,94,100,497,447,.206,.282,.264,39.8,.247,.546,.266,-1.88,32,2.1,-21.6,5.5,2.0,7.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,44,Dylan Crews,,Houston,MLB,MLB,02/26/2002,36,USA,5' 11',200 lbs,Right,Right,2.0 Stars,2.0 Stars,42,43,47,47,47,43,43,43,48,48,48,44,43,42,47,46,46,43,67,48,Line Drive,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83,80-83,3/4,Normal,1,-,3,3,2,17,33,42,8,43,60,49,36,52,53,59,140,132,.235,.279,.341,12.4,.271,.619,.316,-0.83,11,-0.5,-4.1,-0.0,-0.1,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,43,Keiner Delgado,,-,-,-,01/05/2004,34,VEN,5' 8',175 lbs,Switch,Right,2.0 Stars,2.0 Stars,46,43,44,36,48,49,42,44,42,36,46,48,43,46,44,37,48,50,63,48,Normal,Spray,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,1,-,-,-,49,72,51,60,42,54,39,48,50,58,82,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,5,Joe Doane,,Jacksonville,MLB,MLB,10/12/2010,27,USA,6' 0',200 lbs,Right,Right,2.0 Stars,2.0 Stars,51,60,34,35,36,45,67,59,36,39,38,51,58,49,33,34,36,43,73,1,Groundball,Normal,Normal,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,1,62,64,56,22,17,50,18,38,37,52,6,1,3,22,12,12,.167,.167,.250,0.5,.177,.417,.250,-0.22,0,-0.1,-1.1,0.0,-0.0,-0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,29,Maxime Faucher,,New York,MLB,MLB,03/29/2013,25,HAI,6' 2',200 lbs,Right,Right,2.0 Stars,3.0 Stars,54,49,42,31,51,61,57,67,47,40,80,77,47,51,41,27,46,57,51,3,Line Drive,Normal,Spray,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,SIDE,Normal,1,4,1,1,2,15,11,15,9,32,50,30,13,21,20,30,2,1,.000,.500,.000,0.1,.343,.500,.000,0.01,0,0.0,0.1,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,27,Edward Florentino,,Miami,MLB,MLB,11/11/2006,31,DOM,6' 4',200 lbs,Left,Right,2.0 Stars,2.0 Stars,42,44,44,53,47,41,38,38,40,48,43,38,46,43,45,55,48,42,57,32,Normal,Ex. Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,5,3,-,-,2,28,30,42,29,54,46,55,48,47,32,75,485,435,.179,.260,.303,35.8,.252,.563,.223,-2.57,33,-1.5,-22.9,-1.0,-0.9,-1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,38,Harry Ford,,-,-,-,02/21/2003,35,USA,5' 10',195 lbs,Right,Right,2.0 Stars,2.0 Stars,38,37,45,34,59,39,35,38,56,39,72,41,37,38,42,32,56,39,37,25,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,11,68,66,68,40,52,65,38,41,58,73,35,43,49,64,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,17,Nate Hall,,Detroit,MLB,MLB,03/28/2010,28,USA,6' 5',200 lbs,Right,Right,2.0 Stars,2.0 Stars,49,47,37,44,25,51,51,59,40,51,31,69,46,46,36,41,23,48,33,6,Normal,Spray,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,90-92,OTT,Normal,1,5,58,61,47,18,12,48,5,28,17,38,24,22,20,57,182,170,.259,.291,.424,20.9,.305,.715,.291,-0.78,20,0.9,-0.0,0.0,-0.4,-0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,22,David Holmes,,Detroit,MLB,MLB,12/23/2007,30,USA,5' 10',195 lbs,Right,Right,2.0 Stars,2.0 Stars,45,49,47,50,37,43,52,50,49,60,39,48,48,44,46,48,37,41,22,2,Normal,Normal,Normal,1,1,1,17,1,1,1,1,17,1,1,1,1,17,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,OTT,Normal,1,1,4,3,2,69,33,72,40,43,49,26,30,33,49,39,43,42,.190,.186,.214,1.6,.172,.400,.276,-0.62,0,-0.2,-4.7,0.2,-0.4,-0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,37,Enrique Jimenez,,Colorado,MLB,MLB,11/03/2005,32,VEN,5' 10',205 lbs,Switch,Right,2.0 Stars,2.0 Stars,43,40,44,29,64,47,42,45,48,32,57,48,39,43,42,29,68,47,47,50,Normal,Normal,Normal,1,1,1,11,1,1,1,1,10,1,1,1,1,12,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,4,1,62,60,57,12,27,33,7,21,21,37,41,40,49,72,174,152,.237,.328,.355,17.4,.304,.683,.306,-0.38,19,0.5,-3.2,-1.7,-0.1,-1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,31,Rich Kilpatrick,,Cincinnati,MLB,MLB,09/21/2010,27,USA,6' 0',195 lbs,Right,Right,2.0 Stars,2.5 Stars,47,47,42,47,35,48,48,49,43,49,37,51,46,47,41,46,35,48,45,3,Normal,Normal,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,91-93,SIDE,Normal,1,5,1,4,1,59,59,62,60,41,48,49,34,31,48,24,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,34,Aaron Krieger,,San Francisco,MLB,MLB,09/21/2013,24,USA,6' 2',200 lbs,Right,Right,2.0 Stars,2.5 Stars,47,49,48,43,38,45,54,53,49,50,40,52,48,45,47,41,37,43,21,2,Line Drive,Normal,Spray,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,91-93,OTT,Normal,1,2,1,4,4,29,21,36,17,69,54,36,86,41,32,47,4,4,.250,.250,.250,0.0,.219,.500,.250,0.08,0,0.1,-0.3,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,39,Ruben Munoz,,Baltimore,MLB,MLB,05/09/2014,24,DOM,6' 0',190 lbs,Left,Left,2.0 Stars,3.0 Stars,55,57,49,38,49,52,51,47,46,34,43,45,59,58,50,40,51,56,40,4,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,83-85,83-85,3/4,GB'er,1,5,1,2,1,45,45,35,5,47,74,28,21,31,44,44,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.00,0,-0.0,-0.3,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,47,Luis Murillo,,Chicago,MLB,MLB,09/20/2010,27,DOM,6' 2',200 lbs,Right,Right,2.0 Stars,2.0 Stars,51,48,52,34,44,57,50,59,57,38,47,71,47,49,51,32,44,53,56,8,Normal,Normal,Pull,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,SIDE,Normal,1,10,1,2,2,21,16,7,10,63,62,38,63,45,50,13,4,4,.750,.750,.750,1.8,.658,1.500,.750,0.03,1,0.1,1.1,0.2,-0.7,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,38,Anderson Navas,,-,-,-,02/16/2007,31,VEN,6' 2',200 lbs,Right,Right,2.0 Stars,2.0 Stars,40,43,46,50,48,37,48,43,49,54,50,38,42,39,45,49,47,37,49,35,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,2,-,45,50,60,26,29,36,12,9,13,20,29,30,42,72,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,87,Emmanuel Rodriguez,,Cincinnati,MLB,MLB,02/28/2003,35,DOM,5' 11',200 lbs,Left,Left,2.0 Stars,2.0 Stars,34,40,48,47,73,23,43,34,47,47,65,19,39,33,48,47,75,25,59,29,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,2,-,2,2,1,11,11,14,10,61,65,62,52,55,72,77,128,114,.211,.297,.377,13.5,.296,.674,.299,-0.67,13,-0.2,-3.0,-0.8,-0.4,-1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,46,Jose Sanchez,,Atlanta,MLB,MLB,11/26/2014,23,USA,6' 0',190 lbs,Right,Right,2.0 Stars,3.0 Stars,48,57,43,36,47,42,69,61,47,45,42,54,53,45,41,33,49,39,29,1,Normal,Normal,Normal,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,SIDE,Normal,1,1,1,1,4,51,52,39,53,34,34,31,33,15,12,35,10,9,.111,.200,.111,0.1,.156,.311,.200,-0.24,0,-0.1,-1.2,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,13,Israel Villarreal,,Philadelphia,MLB,MLB,11/05/2010,27,DOM,6' 1',200 lbs,Right,Right,2.0 Stars,2.0 Stars,48,47,49,45,37,49,52,53,54,55,39,55,46,46,47,42,36,48,37,3,Normal,Normal,Normal,1,2,1,6,1,1,3,1,6,2,1,2,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,89-91,91-93,3/4,GB'er,1,1,1,1,4,16,11,29,11,70,48,43,57,24,35,16,274,261,.195,.234,.310,17.1,.237,.544,.235,-1.31,15,-1.1,-16.1,-0.7,0.3,-0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,25,Kyle Vincent,,Washington,MLB,MLB,01/21/2015,23,USA,6' 3',195 lbs,Right,Right,2.0 Stars,2.5 Stars,48,55,84,34,25,43,61,52,91,39,31,45,52,46,82,32,23,42,61,1,Line Drive,Pull,Pull,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,7,3,4,2,77,63,59,72,44,34,39,93,56,44,82,23,22,.273,.304,.727,4.2,.427,1.032,.214,-0.15,4,0.2,2.2,0.0,-0.1,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,9,Wehiwa Aloy,,-,-,-,02/04/2004,34,USA,6' 2',200 lbs,Right,Right,2.0 Stars,2.0 Stars,43,43,45,41,51,45,46,47,49,44,60,48,43,42,43,40,49,43,53,40,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,NEU,75-80,75-80,3/4,Normal,5,8,2,-,1,55,56,53,61,40,50,36,28,33,38,59,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,9,Victor Anaya,,Los Angeles,MLB,MLB,01/24/2013,25,DOM,6' 1',200 lbs,Left,Right,2.0 Stars,2.0 Stars,52,41,51,38,14,73,36,45,45,29,11,57,42,55,54,41,14,79,94,69,Normal,Normal,Normal,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,3/4,Normal,1,3,1,4,2,70,57,66,59,24,27,38,70,69,76,100,264,259,.224,.239,.293,17.1,.231,.532,.268,-2.18,13,-0.1,-16.7,-1.2,1.0,-0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,26,Gabriel Arango,,Arizona,MLB,MLB,09/12/2015,23,DOM,6' 1',200 lbs,Right,Right,2.0 Stars,3.0 Stars,38,28,36,59,36,46,31,42,38,76,39,52,28,37,35,55,36,44,40,2,Normal,Normal,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,1,4,3,2,25,22,19,16,48,34,33,15,9,11,8,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,9,Byron Chourio,,Tampa Bay,MLB,MLB,05/20/2005,33,VEN,6' 2',195 lbs,Switch,Right,2.0 Stars,2.0 Stars,46,42,42,25,48,53,44,49,44,27,49,57,41,45,41,24,47,51,48,27,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,2,-,1,1,1,17,12,28,6,58,82,64,41,43,52,82,10,9,.333,.400,.333,1.3,.332,.733,.375,0.15,1,0.0,0.3,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,18,Cortez Corona,,Detroit,MLB,MLB,07/31/2012,26,VEN,5' 10',180 lbs,Right,Right,2.0 Stars,2.5 Stars,49,50,40,38,42,49,55,56,42,43,44,57,49,48,40,37,41,47,54,2,Normal,Spray,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,1,6,1,3,2,47,49,71,32,32,30,41,11,7,10,1,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,46,Ben Cross,,Memphis,MLB,MLB,09/07/2016,22,USA,6' 2',195 lbs,Left,Right,2.0 Stars,2.5 Stars,44,49,47,45,45,41,43,38,41,36,40,32,51,47,49,48,47,43,10,3,Normal,Normal,Pull,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,3/4,Normal,1,1,2,4,4,60,54,67,50,22,25,47,45,13,15,2,4,4,.000,.000,.000,0.0,.000,.000,.000,-0.02,0,-0.0,-1.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,2,Skyler Cunningham,,Cincinnati,MLB,MLB,05/08/2015,23,USA,6' 2',195 lbs,Switch,Right,2.0 Stars,3.0 Stars,40,41,43,57,41,41,43,44,46,72,43,45,40,39,43,53,40,39,40,5,Flyball,Spray,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,89-91,91-93,3/4,Normal,1,1,5,7,6,50,50,78,28,33,34,48,13,17,25,35,9,8,.250,.333,.250,0.9,.271,.583,.667,-0.22,0,0.0,-0.4,0.2,-0.0,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,9,Rob Daniels,,Toronto,MLB,MLB,02/06/2013,25,USA,6' 4',200 lbs,Left,Left,2.0 Stars,2.5 Stars,38,38,38,45,38,39,33,31,33,35,33,30,39,40,39,48,39,42,49,8,Normal,Pull,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,3/4,Normal,1,1,4,2,1,55,76,31,4,52,60,64,42,43,35,59,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,43,Marquos Fino,,Chicago,MLB,MLB,06/17/2015,23,VEN,6' 2',200 lbs,Right,Right,2.0 Stars,2.5 Stars,43,43,45,47,39,45,46,49,48,50,42,53,42,42,44,46,38,42,17,3,Normal,Normal,Normal,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,86-88,86-88,3/4,Normal,1,1,4,6,9,45,57,78,31,47,48,62,17,46,65,70,5,5,.200,.200,.200,0.0,.175,.400,.250,-0.01,0,-0.1,-0.6,-0.5,0.0,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,55,Andrew Frechette,,Indianapolis,MLB,MLB,08/01/2013,25,USA,6' 2',210 lbs,Right,Right,2.0 Stars,3.0 Stars,44,48,50,43,37,41,51,48,54,48,39,46,47,43,49,42,36,40,42,6,Normal,Spray,Pull,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,80-83,3/4,Normal,1,1,4,1,4,53,54,44,45,50,36,35,28,56,56,80,3,3,.000,.000,.000,0.0,.000,.000,.000,-0.14,0,-0.1,-0.7,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,35,Carlos Mendez,,Miami,MLB,MLB,01/16/2006,32,PUR,6' 0',200 lbs,Right,Right,2.0 Stars,2.0 Stars,37,39,50,46,48,37,42,41,55,55,52,42,38,36,49,44,47,35,35,9,Normal,Normal,Spray,1,12,1,1,14,1,12,1,1,14,1,12,1,1,14,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,3/4,Normal,1,5,51,51,71,34,24,63,11,38,37,45,2,5,4,14,150,134,.194,.273,.328,12.4,.267,.602,.242,-0.66,12,-0.1,-5.3,0.0,-0.1,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,46,Israel Montano,,San Francisco,MLB,MLB,01/05/2015,23,PUR,6' 1',185 lbs,Switch,Right,2.0 Stars,4.0 Stars,43,44,50,33,51,43,39,36,43,22,43,32,47,46,52,36,54,46,38,6,Line Drive,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,89-91,3/4,Normal,1,1,1,1,1,17,14,28,7,68,53,55,70,55,65,70,36,32,.250,.306,.250,3.0,.254,.556,.320,0.20,2,-0.3,-1.4,0.1,-0.9,-0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,76,Jeferson Quero,,Milwaukee,MLB,MLB,10/08/2002,35,VEN,5' 10',200 lbs,Right,Right,2.0 Stars,2.0 Stars,40,37,34,42,49,45,37,41,36,46,54,46,37,40,33,41,47,44,50,42,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,-,67,62,54,10,10,29,10,10,13,24,38,15,77,53,166,155,.206,.259,.258,10.6,.233,.517,.279,-1.16,8,-0.2,-10.0,-0.1,0.2,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,11,Jayden Webster,,Kansas City,MLB,MLB,01/26/2013,25,USA,6' 3',200 lbs,Left,Left,2.0 Stars,2.5 Stars,49,51,29,48,41,49,44,41,24,38,45,39,53,53,30,51,39,53,33,10,Flyball,Spray,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,87-89,OTT,Normal,1,1,1,5,4,11,10,31,4,39,57,56,13,5,8,2,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.00,0,-0.0,-0.3,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,70,Travis Wilson,,Texas,MLB,MLB,02/18/2012,26,USA,6' 1',200 lbs,Right,Right,2.0 Stars,2.0 Stars,43,46,45,42,26,40,51,47,50,52,35,45,44,41,43,38,23,39,40,4,Normal,Spray,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,1,6,1,3,2,79,63,58,72,54,41,43,52,30,30,68,193,174,.207,.280,.305,14.6,.262,.584,.299,-1.91,15,0.2,-7.3,-0.7,-0.8,-1.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,43,Tyler Bates,,San Diego,MLB,MLB,04/03/2013,25,USA,6' 3',200 lbs,Right,Left,2.0 Stars,2.5 Stars,44,46,49,38,38,43,53,50,58,49,43,49,44,42,46,33,36,41,59,10,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,4,11,11,11,36,37,28,3,66,71,63,75,53,67,46,10,9,.222,.300,.333,1.0,.281,.633,.400,-0.18,0,-0.1,-0.2,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,25,Pete Crow-Armstrong,,New York,MLB,MLB,03/25/2002,36,USA,6' 1',200 lbs,Left,Left,2.0 Stars,2.0 Stars,39,39,41,36,32,40,38,37,40,34,31,38,39,40,41,37,33,41,53,44,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83,80-83,OTT,Normal,1,-,1,1,3,20,30,46,9,74,86,69,61,73,72,84,197,183,.230,.269,.295,13.5,.245,.564,.312,-1.06,12,-0.2,-10.4,-0.9,1.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,20,Ryan Glover,,Seattle,MLB,MLB,11/01/2012,25,USA,6' 0',175 lbs,Left,Left,2.0 Stars,2.5 Stars,48,47,48,30,42,51,44,44,43,22,37,45,48,50,50,33,43,53,62,3,Line Drive,Normal,Spray,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,1,1,1,2,1,13,15,22,3,60,69,52,59,56,59,67,6,5,.000,.167,.000,0.0,.114,.167,.000,-0.07,0,-0.1,-0.9,0.0,0.2,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,3,Mike Greer,,Pittsburgh,MLB,MLB,04/13/2010,28,USA,6' 1',195 lbs,Right,Right,2.0 Stars,2.5 Stars,41,35,35,39,47,48,37,46,37,45,50,58,34,39,34,37,45,45,36,8,Normal,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,3/4,Normal,1,1,4,2,2,63,58,63,50,44,39,52,66,61,76,95,26,25,.280,.308,.400,3.3,.307,.708,.316,0.23,2,0.1,0.0,0.2,-0.5,-0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,36,Ike Irish,,Chicago,MLB,MLB,11/26/2003,34,USA,6' 2',200 lbs,Left,Right,2.0 Stars,2.0 Stars,42,42,38,42,42,44,40,40,35,39,39,40,43,43,39,43,43,45,39,30,Line Drive,Spray,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,89-91,89-91,3/4,Normal,6,1,46,54,61,23,31,36,18,29,40,54,37,38,39,64,173,158,.196,.266,.310,13.1,.244,.576,.239,-1.35,10,-0.3,-9.7,-0.1,-0.9,-0.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
