POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
2B,29,Greg Whitman,,New York,MLB,MLB,02/28/2018,23,USA,6' 2',195 lbs,Left,Right,2.5 Stars,3.5 Stars,46,51,47,43,41,43,41,35,38,28,26,28,56,50,50,47,45,47,91,5,Normal,Spray,Spray,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,89-91,3/4,Normal,1,9,6,13,13,67,51,58,58,42,34,48,47,49,65,50,16,15,.333,.375,.733,3.5,.459,1.108,.364,-0.05,3,0.3,2.0,-0.5,0.3,-0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,8,Mike Bontrager,,St. Louis,MLB,MLB,04/01/2013,28,USA,6' 1',200 lbs,Left,Right,2.5 Stars,3.0 Stars,36,38,43,43,59,35,34,30,40,35,50,27,39,38,43,45,62,37,63,68,Flyball,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,88-90,3/4,Normal,1,1,4,5,5,74,79,66,67,65,58,61,65,64,55,70,33,28,.179,.303,.179,1.9,.236,.482,.250,-0.04,1,0.1,-1.8,-0.6,0.1,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,17,Billy Churchill,,Arizona,MLB,MLB,05/29/2008,33,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,41,42,33,38,35,41,44,44,36,43,37,46,41,40,32,37,35,39,40,5,Normal,Normal,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,1,1,1,4,3,72,81,86,78,34,44,61,30,32,49,66,445,415,.234,.281,.361,42.1,.278,.642,.297,-0.32,40,2.2,-9.0,0.8,0.4,1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,38,Sean Daunis,,Seattle,MLB,MLB,03/25/2017,24,USA,6' 2',190 lbs,Left,Left,2.5 Stars,2.5 Stars,50,50,50,26,48,52,45,46,46,20,40,47,52,53,51,28,50,55,32,6,Normal,Normal,Pull,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,1,5,1,1,1,10,1,40,1,60,67,57,75,58,51,55,8,8,.250,.250,.250,0.6,.218,.500,.286,-0.16,0,-0.1,-0.5,0.2,-0.0,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,26,Justin Diallo,,Cincinnati,MLB,MLB,04/15/2016,25,USA,6' 2',200 lbs,Left,Right,2.5 Stars,2.5 Stars,44,42,57,47,41,47,34,32,44,31,25,31,44,48,63,53,45,53,38,5,Normal,Normal,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,OTT,Normal,1,3,1,3,1,64,57,66,51,8,20,30,65,38,41,70,2,2,.000,.000,.000,0.0,.000,.000,.000,-0.09,0,-0.0,-0.5,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,31,Roberto Flores,,Memphis,MLB,MLB,03/04/2019,22,DOM,6' 4',200 lbs,Switch,Right,2.5 Stars,3.0 Stars,45,48,52,38,68,43,53,52,59,45,56,53,46,43,50,35,74,40,34,3,Normal,Normal,Normal,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,84-86,84-86,3/4,Normal,1,7,1,1,4,44,30,61,32,33,38,51,35,13,22,12,6,4,.000,.167,.000,0.1,.114,.167,.000,-0.11,0,-0.1,-0.9,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,39,Marc Geller,,Los Angeles,MLB,MLB,03/18/2016,25,USA,6' 0',200 lbs,Left,Right,2.5 Stars,2.5 Stars,38,41,44,54,46,36,38,34,40,45,43,29,42,40,45,58,48,38,20,3,Flyball,Normal,Normal,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,SIDE,Normal,1,1,66,67,57,19,32,51,16,56,46,53,4,12,12,1,138,126,.230,.283,.381,13.1,.286,.664,.312,-0.78,13,0.6,-2.8,0.0,-0.9,-0.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,24,Rey Gonzales,,Atlanta,MLB,MLB,09/27/2010,30,DOM,6' 0',205 lbs,Right,Right,2.5 Stars,2.5 Stars,29,42,27,69,39,10,45,32,29,78,41,12,42,28,26,66,38,9,33,9,Flyball,Spray,Spray,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,1,1,68,65,53,23,13,47,4,35,27,43,8,9,7,1,162,151,.205,.253,.391,15.8,.277,.644,.287,-0.64,14,0.9,-3.6,0.0,0.6,0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,61,Scott Hughes,,Pittsburgh,MLB,MLB,07/16/2011,30,USA,6' 0',200 lbs,Right,Right,2.5 Stars,2.5 Stars,43,36,39,43,41,52,38,47,40,46,44,59,36,42,38,41,40,50,42,1,Normal,Ex. Pull,Pull,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,86-88,86-88,3/4,GB'er,1,4,67,68,64,9,4,48,6,26,23,44,10,4,8,2,443,400,.190,.253,.275,28.8,.235,.528,.223,-3.61,25,-0.6,-24.8,0.0,-1.1,-1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,29,Jonathan Jezierski,,Seattle,MLB,MLB,02/04/2016,25,USA,6' 2',185 lbs,Right,Right,2.5 Stars,3.0 Stars,50,55,46,39,45,48,60,58,49,44,47,55,53,49,45,37,44,45,47,1,Line Drive,Pull,Pull,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,1,1,1,1,3,50,38,65,54,45,39,62,38,49,53,49,1,1,1.000,1.000,1.000,1.5,.874,2.000,1.000,0.12,0,0.1,0.5,0.2,-0.0,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,12,Danny Johnson,,Houston,MLB,MLB,09/14/2013,28,USA,6' 3',210 lbs,Right,Right,2.5 Stars,2.5 Stars,34,44,53,67,58,20,47,37,56,79,61,24,43,33,52,63,57,18,100,73,Flyball,Pull,Spray,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,89-91,3/4,Normal,1,1,7,6,16,53,48,64,58,41,47,54,52,65,65,69,6,5,.200,.333,.200,0.4,.259,.533,.333,-0.22,0,-0.0,-0.2,0.0,0.1,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,17,U L Johnson,,Houston,MLB,MLB,11/04/2012,28,USA,6' 4',200 lbs,Right,Right,2.5 Stars,2.5 Stars,43,46,26,35,31,40,50,48,29,40,37,47,45,41,25,32,28,38,21,5,Normal,Normal,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,90-92,3/4,Normal,1,2,81,75,81,20,6,54,8,8,14,49,9,3,6,25,448,410,.178,.241,.237,22.8,.211,.478,.262,-2.74,16,-0.8,-33.8,0.0,-0.1,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,10,Jorvorskie Lane Jr.,,Los Angeles,MLB,MLB,07/01/2008,33,USA,5' 11',200 lbs,Right,Right,2.5 Stars,2.5 Stars,46,46,45,29,42,47,50,49,46,31,45,49,44,45,45,28,41,46,43,43,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,5,12,27,29,47,51,58,59,62,70,81,66,64,69,71,94,364,332,.199,.261,.292,25.7,.238,.553,.251,-2.03,21,-1.1,-21.6,2.2,-0.5,1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,33,Eric Lloyd,,Arizona,MLB,MLB,11/08/2016,24,USA,6' 4',200 lbs,Switch,Right,2.5 Stars,3.0 Stars,53,54,45,34,45,53,59,65,48,39,49,67,52,50,43,32,45,49,59,1,Line Drive,Normal,Spray,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,1,1,1,3,1,25,17,33,12,74,50,50,72,64,61,75,37,36,.167,.189,.250,1.1,.192,.439,.185,-0.24,0,-0.0,-3.3,-0.1,0.0,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,33,Chandler Macha,,Los Angeles,MLB,MLB,04/06/2015,26,USA,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,46,49,42,46,55,45,54,53,45,55,73,52,48,45,41,43,50,42,19,1,Normal,Normal,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,3/4,Normal,1,4,40,41,40,28,9,45,9,54,40,57,15,9,1,2,3,3,.000,.000,.000,0.0,.000,.000,.000,-0.08,0,-0.2,-0.8,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,18,Santiago Macias,,San Francisco,MLB,MLB,09/23/2016,24,DOM,6' 1',200 lbs,Left,Right,2.5 Stars,2.5 Stars,38,42,43,50,62,35,37,32,40,39,45,25,44,40,44,56,74,37,51,2,Line Drive,Pull,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,83-85,83-85,SIDE,GB'er,1,6,1,4,4,15,10,30,5,66,47,49,69,74,72,83,20,16,.188,.350,.375,2.6,.328,.725,.200,0.04,2,0.1,0.5,0.2,0.1,0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,3,Darnell Martin,,Toronto,MLB,MLB,12/21/2015,25,USA,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,48,42,46,46,40,56,45,55,47,54,42,72,42,46,45,44,39,52,17,1,Line Drive,Pull,Spray,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,8,8,9,14,53,36,57,36,22,18,44,77,75,72,75,8,6,.500,.625,1.000,4.1,.644,1.625,.400,0.45,3,0.2,2.2,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,4,Antonio Rios,,Jacksonville,MLB,MLB,10/07/2008,32,USA,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,45,45,38,49,39,46,48,50,40,60,42,55,44,43,37,47,38,44,86,42,Normal,Normal,Pull,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,4,1,1,4,56,49,61,51,33,29,38,54,60,62,73,411,375,.224,.280,.357,39.8,.274,.637,.276,0.02,36,0.2,-4.7,0.4,-2.5,-2.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,36,Harold Rivas,,Boston,MLB,MLB,05/10/2008,33,VEN,6' 2',205 lbs,Switch,Right,2.5 Stars,2.5 Stars,39,37,51,37,45,42,40,40,49,36,44,41,36,39,51,37,45,42,68,52,Flyball,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,7,5,2,2,3,19,22,35,7,74,80,70,72,79,82,100,465,423,.203,.271,.317,42.0,.260,.588,.271,-1.02,35,1.2,-24.0,4.5,2.5,7.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,26,Brian Robinson,,Toronto,MLB,MLB,10/04/2012,28,USA,6' 0',205 lbs,Right,Right,2.5 Stars,2.5 Stars,49,43,46,39,38,59,46,54,50,45,40,68,42,48,45,37,37,57,45,13,Groundball,Normal,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,83-85,83-85,3/4,Normal,1,4,52,54,70,10,10,37,9,29,23,66,13,10,3,5,183,171,.251,.290,.392,18.4,.285,.681,.286,-0.01,17,0.7,-2.7,0.0,0.7,0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,13,Carlos Rosario,,Cleveland,MLB,MLB,07/19/2010,31,DOM,6' 4',200 lbs,Switch,Right,2.5 Stars,2.5 Stars,53,52,53,35,40,56,44,45,45,23,35,46,56,58,57,37,42,60,45,8,Line Drive,Normal,Pull,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,6,4,2,2,11,6,25,6,48,62,61,45,28,28,40,91,83,.241,.308,.470,11.3,.333,.778,.254,0.04,12,0.5,1.9,0.0,0.7,0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,12,Josh Rutkowski,,Memphis,MLB,MLB,02/10/2013,28,USA,6' 6',200 lbs,Right,Right,2.5 Stars,2.5 Stars,46,47,48,28,54,46,51,52,52,35,61,55,45,44,47,26,52,43,21,9,Normal,Pull,Spray,1,5,1,11,2,1,5,1,11,2,1,5,1,11,2,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,3/4,Normal,1,5,67,71,54,29,15,60,3,30,39,41,30,4,3,2,286,256,.223,.294,.328,25.0,.273,.622,.325,-0.71,25,1.2,-5.8,-0.4,1.0,0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,30,Jerry Sotos,,Houston,MLB,MLB,08/01/2015,26,DOM,6' 4',205 lbs,Left,Left,2.5 Stars,2.5 Stars,49,43,41,50,35,58,41,46,40,46,32,51,44,50,42,52,36,60,49,6,Normal,Normal,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,3/4,Normal,1,7,3,7,9,10,16,29,3,53,67,25,31,30,33,27,3,3,.667,.667,1.667,3.3,.973,2.333,.500,0.36,1,0.2,1.6,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,32,Bryan Tooley,,Detroit,MLB,MLB,07/18/2015,26,USA,6' 1',200 lbs,Right,Right,2.5 Stars,3.0 Stars,59,55,53,26,42,62,67,79,66,36,47,80,51,54,50,22,40,58,100,78,Line Drive,Spray,Pull,1,6,1,6,6,1,6,1,6,6,1,5,1,6,5,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,89-91,3/4,Normal,1,4,2,1,2,35,30,31,30,22,19,16,87,39,24,41,2,2,.500,.500,.500,0.5,.437,1.000,1.000,0.34,0,0.0,0.2,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,0,Kevin Alvarez,,Milwaukee,MLB,MLB,01/13/2008,33,CUB,6' 4',205 lbs,Left,Left,2.0 Stars,2.0 Stars,45,45,49,41,46,46,38,38,38,38,39,39,47,47,54,42,49,48,62,53,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,7,9,2,-,3,12,24,26,7,52,63,58,40,41,54,77,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.00,0,-0.0,-0.2,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,17,Miguel Amaya,,Detroit,MLB,MLB,01/22/2015,26,DOM,6' 2',205 lbs,Right,Right,2.0 Stars,2.5 Stars,51,55,38,37,33,50,61,65,42,44,39,65,52,49,37,35,30,46,30,6,Normal,Spray,Pull,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,91-93,SUB,Normal,1,1,57,51,45,19,8,44,7,38,31,45,1,17,14,42,146,132,.197,.274,.303,10.9,.249,.577,.220,0.63,10,-0.2,-6.3,0.0,-0.5,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,14,Ashly Andujar,,San Francisco,MLB,MLB,07/29/2007,34,DOM,6' 1',175 lbs,Switch,Right,2.0 Stars,2.0 Stars,46,47,43,27,48,46,52,50,44,28,50,48,46,45,43,27,47,46,65,53,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,86-88,86-88,3/4,Normal,7,1,2,-,3,72,70,63,68,54,55,41,65,74,67,94,118,106,.179,.254,.236,7.1,.225,.490,.243,-1.31,5,0.0,-7.1,0.7,0.4,1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,5,Cam Collier,,-,-,-,11/20/2004,36,USA,6' 1',205 lbs,Left,Right,2.0 Stars,2.0 Stars,36,37,46,47,88,36,39,32,41,40,63,22,36,37,48,49,96,40,30,7,Flyball,Ex. Pull,Pull,1,1,3,20,1,1,1,3,21,1,1,1,3,20,1,23,-,1,-,-,-,-,-,-,-,-,-,2,EX FB,92-94,92-94,3/4,Normal,48,33,1,1,2,37,52,71,34,39,43,66,47,21,31,79,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,30,Brian Cunningham,,Toronto,MLB,MLB,04/06/2010,31,USA,6' 1',200 lbs,Right,Right,2.0 Stars,2.0 Stars,45,46,45,48,46,45,49,51,48,59,55,55,44,43,43,45,43,43,22,5,Line Drive,Normal,Normal,1,1,1,15,1,1,1,1,15,1,1,1,1,15,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,SIDE,Normal,1,2,1,2,1,60,51,63,28,42,35,18,48,44,63,75,217,196,.209,.276,.347,16.5,.266,.623,.246,-1.02,17,-0.0,-6.6,-0.9,-0.1,-1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,38,Kayson Cunningham,,-,-,-,06/25/2006,35,USA,5' 9',200 lbs,Left,Right,2.0 Stars,2.0 Stars,47,37,40,33,45,61,32,43,34,28,38,55,39,49,42,34,48,64,59,37,Normal,Spray,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,23,12,1,1,1,55,65,49,59,46,52,39,53,57,68,86,13,13,.308,.308,.538,2.4,.359,.846,.333,0.18,2,0.2,0.6,0.5,0.0,0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,25,Matt Daniel,,Toronto,MLB,MLB,08/25/2015,26,USA,6' 5',210 lbs,Left,Left,2.0 Stars,2.5 Stars,40,47,52,41,61,32,41,34,48,31,50,22,50,42,54,44,67,35,21,9,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,89-91,3/4,Normal,1,4,1,2,2,47,40,31,5,40,56,46,72,64,66,78,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.02,0,-0.0,-0.2,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,12,Ben Eaton,,Boston,MLB,MLB,10/08/2015,25,USA,6' 5',205 lbs,Left,Left,2.0 Stars,3.0 Stars,33,41,38,55,45,22,35,24,31,39,34,14,42,35,40,62,49,25,9,1,Line Drive,Pull,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,88-90,3/4,Normal,1,1,2,4,1,21,12,28,3,67,42,61,51,49,38,80,2,1,.000,.500,.000,0.1,.341,.500,.000,-0.02,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,7,Joe Gattie,,San Diego,MLB,MLB,01/28/2015,26,USA,6' 0',190 lbs,Left,Left,2.0 Stars,3.0 Stars,41,42,44,44,41,41,38,35,42,35,32,33,44,43,45,46,43,44,96,88,Line Drive,Pull,Spray,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,SIDE,Normal,1,1,3,1,2,63,64,39,3,73,48,75,74,70,72,82,26,24,.125,.192,.125,0.8,.153,.317,.200,-0.33,0,-0.1,-3.1,0.2,0.2,0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,56,Paul Jensen,,Miami,MLB,MLB,12/16/2015,25,USA,6' 3',200 lbs,Right,Right,2.0 Stars,2.0 Stars,49,56,33,44,26,44,61,57,36,50,30,51,54,47,32,42,24,42,57,3,Normal,Spray,Spray,1,7,1,4,8,1,6,1,4,7,1,7,1,4,8,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,86-88,86-88,3/4,GB'er,1,1,63,65,60,18,7,60,6,34,24,42,10,17,13,2,194,186,.242,.268,.371,17.0,.275,.639,.312,-1.26,17,0.1,-5.1,-0.9,-3.2,-4.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,24,Steve Lively,,Chicago,MLB,MLB,03/07/2017,24,USA,6' 1',200 lbs,Right,Right,2.0 Stars,3.0 Stars,42,47,70,51,46,38,50,46,74,56,47,42,46,41,68,50,45,36,18,9,Line Drive,Spray,Normal,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,SIDE,Normal,1,2,2,1,1,20,12,60,5,71,57,75,73,65,71,81,21,20,.050,.095,.200,0.4,.130,.295,.000,-0.31,0,-0.2,-3.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,58,Sal Lopez,,Seattle,MLB,MLB,11/15/2013,27,VEN,6' 2',200 lbs,Left,Right,2.0 Stars,2.0 Stars,46,52,27,44,45,42,46,40,23,36,37,35,55,48,28,46,48,44,37,16,Groundball,Normal,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,SIDE,Normal,1,1,56,51,64,15,6,47,6,30,29,51,13,8,4,28,185,169,.189,.259,.266,10.9,.237,.526,.261,-0.94,10,-0.1,-9.1,0.0,0.2,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,16,Jason Mansi,,Memphis,MLB,MLB,01/18/2008,33,USA,6' 0',200 lbs,Right,Right,2.0 Stars,2.0 Stars,48,47,46,37,51,50,52,54,50,43,58,57,45,47,44,34,49,49,88,10,Normal,Pull,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,1,1,4,1,1,62,52,57,46,12,27,27,56,38,41,48,216,200,.190,.241,.285,14.9,.232,.526,.233,-1.22,11,-0.5,-11.5,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,31,Jake McCullough,,Los Angeles,MLB,MLB,01/05/2016,25,USA,6' 2',205 lbs,Right,Right,2.0 Stars,3.5 Stars,46,47,50,44,38,46,51,53,57,53,45,57,45,44,49,41,36,43,43,6,Normal,Pull,Pull,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,91-93,3/4,Normal,1,1,1,1,1,24,23,35,14,41,30,27,27,34,42,49,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,30,Omar Mercado,,Indianapolis,MLB,MLB,01/15/2011,30,DOM,6' 0',185 lbs,Right,Right,2.0 Stars,2.0 Stars,49,56,46,46,39,45,60,55,48,51,41,49,55,48,45,45,39,43,94,8,Line Drive,Spray,Normal,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,1,1,3,4,48,48,25,32,14,26,9,25,34,38,58,2,2,.000,.000,.000,0.0,.000,.000,.000,-0.03,0,-0.1,-0.5,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,45,Jonathan Morelock,,Cleveland,MLB,MLB,11/06/2014,26,USA,6' 2',200 lbs,Right,Right,2.0 Stars,2.0 Stars,50,50,41,38,33,52,55,57,44,43,36,58,48,49,40,36,32,50,64,2,Normal,Normal,Pull,1,4,1,8,3,1,4,1,8,3,1,4,1,8,3,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,3/4,Normal,1,7,65,65,53,22,38,58,24,42,46,48,3,2,1,1,30,28,.214,.267,.250,2.0,.234,.517,.316,-0.12,1,0.0,-1.8,0.0,0.4,0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,60,Bill Parks,,Philadelphia,MLB,MLB,06/20/2009,32,USA,6' 1',195 lbs,Right,Right,2.0 Stars,2.0 Stars,50,54,45,38,39,47,64,67,50,47,49,64,51,46,43,35,36,43,29,1,Line Drive,Normal,Spray,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,OTT,Normal,1,1,1,1,4,59,46,66,55,38,30,47,68,74,72,87,233,217,.212,.258,.318,18.6,.248,.575,.276,-1.14,15,-0.5,-10.9,0.8,-1.9,-1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
