POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
2B,36,Angel Carmona,,New York,MLB,MLB,10/27/2007,24,VEN,6' 1',195 lbs,Right,Right,3.0 Stars,3.0 Stars,55,66,59,45,51,46,76,62,61,47,59,51,63,52,59,45,49,44,66,46,Line Drive,Normal,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,7,11,1,3,2,70,71,60,64,57,53,55,62,54,63,78,102,93,.247,.304,.376,10.1,.296,.680,.333,-0.62,10,0.2,-1.3,-0.5,1.0,0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,0,Coleman Crow,,Cincinnati,MLB,MLB,12/30/2000,31,USA,6' 0',185 lbs,Right,Right,3.0 Stars,3.0 Stars,13,16,13,1,16,12,16,13,13,1,16,12,16,13,13,1,16,12,66,2,Normal,Normal,Normal,49,53,64,54,53,45,48,60,49,48,53,58,67,57,59,49,48,56,58,-,-,-,-,-,-,-,-,4,NEU,92-94,92-94,SIDE,Normal,53,35,2,3,2,24,20,54,11,8,10,10,11,13,4,28,1,1,1.000,1.000,1.000,1.0,.878,2.000,1.000,0.11,0,0.0,0.5,0.0,0.0,0.0,45,1,68.1,12,1.58,2.75,3.7,2.4,2.9,3.77
2B,26,Keiner Delgado,,Pittsburgh,MLB,MLB,01/05/2004,28,VEN,5' 8',165 lbs,Switch,Right,3.0 Stars,3.0 Stars,58,50,51,39,55,69,48,56,48,39,52,66,51,59,51,40,56,70,62,50,Normal,Spray,Spray,1,1,1,43,1,1,1,1,41,1,1,1,1,45,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,1,-,-,-,67,74,53,62,58,60,46,69,68,73,92,232,208,.269,.341,.409,30.5,.327,.749,.317,0.91,30,1.0,3.6,0.2,1.5,1.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,17,AJ Ewing,,Toronto,MLB,MLB,08/10/2004,28,USA,5' 11',190 lbs,Left,Right,3.0 Stars,3.0 Stars,49,48,55,59,52,50,45,45,49,51,48,46,50,50,57,62,55,51,51,26,Flyball,Normal,Normal,1,1,1,44,1,1,1,1,42,1,1,1,1,45,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,1,1,1,1,51,62,52,56,71,74,49,64,66,74,82,186,160,.181,.280,.306,16.0,.258,.586,.226,-0.58,14,-0.4,-7.5,0.6,0.6,1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,5,Gavin Gallaher,,San Diego,MLB,MLB,08/03/2004,28,USA,6' 0',185 lbs,Right,Right,3.0 Stars,3.0 Stars,50,51,52,62,44,50,55,54,56,70,47,53,50,49,51,61,44,49,54,42,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,1,1,1,1,64,65,61,63,56,59,37,57,45,70,85,602,544,.241,.307,.458,78.2,.325,.765,.288,1.13,78,1.9,9.8,-1.1,0.9,-0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,35,Jhostynxon Garcia,,Toronto,MLB,MLB,12/11/2002,29,VEN,6' 0',180 lbs,Right,Right,3.0 Stars,3.0 Stars,53,52,62,49,44,55,55,57,86,51,54,59,52,52,57,49,41,54,46,38,Line Drive,Normal,Normal,1,1,1,48,1,1,1,1,46,1,1,1,1,50,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,4,-,1,1,2,7,7,7,4,72,68,55,70,57,85,83,609,562,.281,.335,.457,85.8,.338,.792,.336,0.82,85,3.5,15.0,2.1,2.3,4.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,17,Kenni Gomez,,Texas,MLB,MLB,05/14/2005,27,CUB,5' 11',200 lbs,Left,Right,3.0 Stars,3.0 Stars,54,57,51,45,54,51,69,48,46,31,52,35,54,56,54,50,55,59,50,28,Normal,Pull,Pull,1,1,1,45,1,1,1,1,43,1,1,1,1,46,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,3,-,1,1,1,18,18,23,7,74,72,61,72,74,75,84,647,576,.273,.351,.431,88.8,.339,.781,.324,0.80,91,3.1,15.0,-1.4,2.5,1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,6,Josh Hammond,,Seattle,MLB,MLB,09/21/2006,26,USA,6' 1',200 lbs,Right,Right,3.0 Stars,3.5 Stars,48,50,53,61,44,47,55,52,59,71,46,50,49,47,52,60,44,46,24,21,Normal,Pull,Pull,47,60,46,53,63,44,54,45,49,56,50,64,47,55,69,64,43,-,81,23,-,-,-,-,-,-,-,4,GB,94-96,94-96,3/4,GB'er,61,46,1,1,1,35,28,74,44,41,31,69,28,18,33,41,31,29,.103,.161,.103,0.5,.129,.265,.150,-0.18,0,-0.4,-4.4,0.0,0.1,0.1,0,0,74.0,19,2.31,3.30,1.3,1.6,2.6,3.86
CF,1,Dillon Head,,Indianapolis,MLB,MLB,10/11/2004,27,USA,5' 11',200 lbs,Left,Left,3.0 Stars,3.0 Stars,53,53,49,35,50,55,49,49,45,31,46,50,55,56,50,36,51,56,42,39,Line Drive,Pull,Pull,1,1,1,43,1,1,1,1,46,1,1,1,1,43,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,1,1,1,1,16,13,23,23,84,75,68,100,83,100,100,645,589,.212,.279,.277,53.2,.250,.556,.269,-2.95,44,2.1,-24.0,11.0,2.4,13.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,46,Jackson Humphries,,Milwaukee,MLB,MLB,07/20/2004,28,USA,6' 1',200 lbs,Right,Left,3.0 Stars,3.0 Stars,1,3,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,24,48,Normal,Spray,Normal,56,49,48,53,48,60,50,49,56,49,55,48,48,53,47,90,40,97,88,-,-,-,-,-,-,-,-,4,FB,95-97,95-97,3/4,Power,51,51,1,1,1,23,25,17,16,27,23,24,23,10,21,36,12,12,.000,.000,.000,0.0,.000,.000,.000,-0.29,-1,-0.3,-3.0,0.0,0.0,0.0,0,0,166.1,69,3.73,4.73,0.9,1.1,3.4,3.60
CF,22,Parker Meadows,,Cincinnati,MLB,MLB,11/02/1999,32,USA,6' 5',200 lbs,Left,Right,3.0 Stars,3.0 Stars,48,46,51,48,45,51,45,46,50,47,44,49,46,48,52,49,46,51,63,64,Normal,Spray,Spray,1,1,1,37,1,1,1,1,35,1,1,1,1,38,1,12,-,-,-,-,-,-,-,-,-,-,-,1,FB,88-90,88-90,3/4,Normal,12,-,2,2,2,8,4,32,8,82,77,73,82,74,84,98,576,520,.265,.333,.425,77.9,.329,.758,.325,0.52,76,3.4,1.4,1.9,3.6,5.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,26,Ramcell Medina,,Kansas City,MLB,MLB,11/13/2007,24,DOM,6' 1',190 lbs,Right,Right,3.0 Stars,3.0 Stars,49,58,73,69,43,44,59,51,81,79,44,46,57,49,70,65,42,43,47,38,Line Drive,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,OTT,Normal,7,11,2,-,3,66,65,69,63,60,51,60,69,50,71,81,580,541,.244,.288,.434,65.6,.308,.722,.303,-0.19,67,2.4,-2.5,0.1,2.7,2.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,41,Miguel Mora,,Chicago,MLB,MLB,11/29/2008,23,PAN,6' 2',195 lbs,Right,Right,3.0 Stars,3.0 Stars,62,59,58,51,55,65,66,74,66,62,60,74,57,60,56,49,53,61,18,9,Normal,Normal,Normal,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,89-91,SIDE,Normal,1,1,1,4,4,57,47,71,36,34,26,46,34,29,33,54,557,497,.264,.330,.441,70.3,.331,.771,.282,1.69,75,1.9,7.2,-1.7,-2.7,-4.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,22,Zach Neto,,Miami,MLB,MLB,01/31/2001,31,USA,6' 0',205 lbs,Right,Right,3.0 Stars,3.0 Stars,49,48,58,52,64,50,48,49,58,53,66,51,48,49,58,51,63,50,53,39,Normal,Spray,Spray,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,17,-,1,-,-,-,-,-,-,-,-,-,2,NEU,90-92,90-92,3/4,Normal,20,44,1,1,1,47,73,64,67,43,52,59,49,61,59,64,607,534,.253,.328,.448,81.5,.334,.775,.284,0.35,83,1.7,11.1,-1.1,-0.4,-1.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CL,34,Tyler Owens,,Pittsburgh,MLB,MLB,01/09/2001,31,USA,5' 10',195 lbs,Right,Right,3.0 Stars,3.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,74,1,Normal,Normal,Normal,50,61,73,59,62,47,58,67,60,57,54,64,79,58,67,70,-,67,-,-,-,-,-,-,-,-,-,2,FB,94-96,94-96,OTT,Normal,18,35,2,4,1,40,33,52,38,8,8,16,5,12,14,29,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,37,11,69.1,30,3.89,3.55,0.3,1.1,-0.7,3.62
C,26,Woo-jin Park,,Los Angeles,MLB,MLB,04/10/2008,24,KOR,6' 0',200 lbs,Right,Right,3.0 Stars,3.5 Stars,90,69,38,27,22,100,80,100,41,32,26,100,66,86,37,25,20,95,53,10,Line Drive,Normal,Spray,1,4,1,1,7,1,4,1,1,7,1,4,1,1,7,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,1,63,61,46,27,25,49,12,11,30,48,8,8,7,9,443,413,.315,.354,.429,55.6,.337,.783,.344,2.15,61,3.4,9.6,0.0,2.3,2.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,14,Ty Peeples,,Colorado,MLB,MLB,10/17/2006,25,USA,6' 2',200 lbs,Left,Right,3.0 Stars,3.5 Stars,50,58,61,60,49,44,48,45,53,52,47,42,62,53,66,63,49,45,62,29,Line Drive,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,83-85,83-85,3/4,Normal,13,21,1,1,1,36,38,45,44,72,84,62,62,57,68,76,661,598,.258,.325,.448,87.5,.331,.773,.320,0.25,89,2.5,1.8,-2.4,-0.6,-2.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,11,Josh Proctor,,San Diego,MLB,MLB,12/01/2006,25,USA,6' 5',215 lbs,Right,Right,3.0 Stars,3.5 Stars,54,57,56,62,47,51,58,55,58,65,48,51,57,54,56,62,47,51,31,18,Line Drive,Pull,Pull,1,1,1,8,1,1,1,1,7,1,1,1,1,9,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,-,-,3/4,Normal,3,-,1,1,-,56,64,69,54,48,49,61,33,42,45,63,625,576,.264,.317,.457,79.8,.331,.773,.311,1.15,84,3.7,13.6,-0.8,-1.0,-1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,27,Josh Pryor,,Miami,MLB,MLB,02/24/2010,22,USA,6' 2',185 lbs,Right,Right,3.0 Stars,5.0 Stars,61,73,62,47,49,50,91,79,80,64,57,58,66,57,59,43,48,49,45,3,Line Drive,Pull,Pull,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,90-92,SIDE,Normal,1,1,4,6,12,61,68,73,65,49,26,55,48,27,12,23,103,96,.240,.291,.312,8.1,.269,.604,.313,-0.08,8,-0.3,-3.5,0.0,-1.0,-1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,12,Branden Reeves,,Cincinnati,MLB,MLB,02/17/2005,27,USA,6' 1',205 lbs,Right,Right,3.0 Stars,3.0 Stars,61,62,54,47,45,58,75,85,61,58,49,83,59,56,51,44,44,52,54,3,Line Drive,Normal,Normal,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,88-90,3/4,Normal,1,3,1,4,2,59,77,55,43,26,45,23,42,42,57,39,610,540,.267,.344,.428,82.0,.335,.772,.310,-0.53,84,1.6,4.4,0.6,-4.0,-3.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,21,Nolan Schanuel,,Arizona,MLB,MLB,02/14/2002,30,USA,6' 4',205 lbs,Left,Right,3.0 Stars,3.0 Stars,55,50,45,53,88,61,48,50,44,49,81,55,50,56,46,55,90,63,48,24,Groundball,Ex. Pull,Pull,1,1,1,43,1,1,1,1,41,1,1,1,1,44,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,7,10,1,1,1,31,32,37,17,42,42,46,52,23,83,77,661,570,.246,.342,.360,76.3,.313,.702,.289,-0.11,79,0.8,3.1,1.2,-5.1,-3.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,19,Luis Serna,,Indianapolis,MLB,MLB,07/20/2004,28,MEX,5' 11',185 lbs,Right,Right,3.0 Stars,3.0 Stars,3,1,1,1,1,10,1,3,1,1,1,10,1,3,1,1,1,10,38,4,Normal,Normal,Normal,51,55,46,56,54,48,51,45,55,51,54,57,46,57,58,72,61,43,57,-,-,-,-,-,-,-,-,4,NEU,93-95,93-95,3/4,Normal,55,56,1,1,1,28,31,54,18,4,14,20,17,27,17,33,47,44,.159,.191,.182,1.4,.168,.373,.241,-0.49,0,-0.4,-4.9,0.0,-0.7,-0.7,0,0,172.0,61,3.19,3.71,2.1,2.6,4.2,3.48
SS,39,Rouselle Shepard,,San Francisco,MLB,MLB,11/30/2007,24,USA,5' 11',200 lbs,Left,Right,3.0 Stars,3.0 Stars,51,53,51,37,37,51,50,48,47,36,34,48,54,53,53,38,38,53,67,53,Normal,Pull,Pull,1,1,1,52,1,1,1,1,52,1,1,1,1,52,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,-,-,3/4,Normal,-,-,-,-,-,81,77,62,72,79,63,61,91,86,96,100,626,571,.271,.334,.420,88.2,.327,.754,.333,2.01,82,5.7,12.7,5.7,4.6,10.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,98,Will Warren,,Arizona,MLB,MLB,06/16/1999,33,USA,6' 2',195 lbs,Right,Right,3.0 Stars,3.0 Stars,1,1,1,1,1,2,1,1,1,3,1,4,1,1,1,1,1,1,57,29,Flyball,Spray,Pull,53,48,53,46,49,48,45,51,43,46,59,51,55,50,51,47,45,-,48,72,-,37,-,-,-,-,-,5,GB,92-94,92-94,3/4,GB'er,53,39,1,1,1,25,19,39,16,21,12,16,21,20,27,16,9,9,.000,.000,.000,0.0,.000,.000,.000,-0.12,-1,-0.2,-2.3,0.0,0.6,0.6,0,0,172.1,56,2.92,3.20,1.9,4.0,5.1,3.28
SP,10,Jack Wenninger,,Colorado,MLB,MLB,03/14/2002,30,USA,6' 4',200 lbs,Left,Right,3.0 Stars,3.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,12,Flyball,Pull,Pull,54,48,55,58,46,53,47,55,57,45,55,48,56,59,46,84,60,50,55,-,-,50,-,-,-,-,-,5,FB,95-97,95-97,3/4,Power,66,35,1,1,1,25,18,24,29,5,5,5,10,12,17,15,5,5,.000,.000,.000,0.0,.000,.000,.000,-0.17,0,0.1,-1.3,0.0,0.0,0.0,0,0,194.1,75,3.47,4.44,1.1,2.6,5.2,3.27
SS,26,Luis Aguilera,,New York,MLB,MLB,01/05/2007,25,VEN,5' 11',170 lbs,Left,Right,2.5 Stars,3.0 Stars,66,59,49,38,56,72,48,49,46,34,50,51,63,76,50,39,59,80,49,27,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,3,-,1,-,1,64,61,59,57,67,58,45,67,63,58,82,634,564,.280,.353,.413,84.8,.335,.766,.333,0.15,87,2.6,12.2,-1.9,0.5,-1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,25,Tony Ayers,,Minnesota,MLB,MLB,11/19/2005,26,USA,6' 3',205 lbs,Switch,Right,2.5 Stars,3.5 Stars,50,50,62,47,59,51,47,46,58,43,56,46,51,51,66,49,59,53,90,70,Normal,Ex. Pull,Normal,1,10,1,4,11,1,10,1,4,11,1,10,1,4,11,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,87-89,SIDE,Normal,1,1,2,5,4,44,49,28,45,33,39,30,66,66,80,76,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,14,Henry Bolte,,Indianapolis,MLB,MLB,08/04/2003,29,USA,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,42,59,52,72,46,25,58,42,51,93,50,25,59,43,52,65,45,25,38,30,Normal,Pull,Pull,1,1,1,43,1,1,1,1,43,1,1,1,1,44,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,4,20,2,2,2,7,20,28,1,72,63,67,74,91,88,91,647,587,.215,.280,.382,64.5,.285,.661,.321,-1.33,63,1.7,-5.6,2.7,1.0,3.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,32,Griffin Burkholder,,San Francisco,MLB,MLB,08/30/2005,27,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,50,52,52,49,46,50,56,55,57,56,48,55,51,50,51,47,45,49,43,40,Normal,Pull,Pull,1,1,1,3,1,1,1,1,2,1,1,1,1,4,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,21,35,1,1,1,39,30,37,29,78,69,63,87,92,88,100,678,618,.236,.301,.411,79.9,.306,.712,.285,0.53,77,3.3,1.9,2.1,2.9,4.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,5,Juan Cabada,,Tampa Bay,MLB,MLB,04/30/2008,24,DOM,5' 10',185 lbs,Left,Right,2.5 Stars,2.5 Stars,60,55,56,38,40,65,45,45,47,35,36,47,59,68,60,39,41,76,53,55,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,7,8,2,-,4,73,65,67,60,70,66,53,76,60,70,83,605,554,.236,.291,.381,62.4,.291,.672,.269,-0.80,62,2.4,-4.3,-1.2,-3.3,-4.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,31,Aaron Combs,,Washington,MLB,MLB,12/28/2001,30,USA,6' 3',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,20,Flyball,Normal,Pull,82,58,40,52,60,59,47,38,43,49,100,70,42,57,76,-,49,-,100,100,-,-,-,-,-,-,-,3,NEU,95-97,95-97,SIDE,Normal,23,31,1,1,1,9,25,11,28,6,5,5,11,16,12,19,3,3,.000,.000,.000,0.0,.000,.000,.000,-0.06,0,-0.0,-0.8,0.0,0.0,0.0,3,6,87.2,54,5.54,4.32,-1.1,0.4,-1.0,3.41
LF,36,Colton Cowser,,Los Angeles,MLB,MLB,03/20/2000,32,USA,6' 2',210 lbs,Left,Right,2.5 Stars,2.5 Stars,50,68,49,51,58,39,65,49,48,50,55,37,69,50,50,52,59,39,37,19,Line Drive,Pull,Normal,1,1,1,39,1,1,1,1,39,1,1,1,1,40,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83,80-83,OTT,Normal,1,-,2,3,4,21,29,52,18,64,73,61,75,32,73,85,600,526,.224,.317,.375,64.5,.304,.691,.290,-1.06,67,1.2,-2.7,-3.4,4.3,0.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,38,Luis De Avila,,Los Angeles,MLB,MLB,05/29/2001,31,COL,5' 9',200 lbs,Left,Left,2.5 Stars,2.5 Stars,1,10,1,1,1,1,8,1,1,1,1,1,10,1,1,1,1,1,36,20,Normal,Pull,Pull,43,60,48,48,67,46,69,50,52,77,41,58,48,46,63,44,37,-,43,50,-,38,-,-,-,-,-,5,EX GB,93-95,93-95,3/4,GB'er,54,39,-,-,-,11,6,18,3,20,6,39,28,16,27,49,63,63,.032,.032,.032,0.1,.028,.063,.118,-1.39,-7,-1.4,-14.8,0.0,-0.0,-0.0,0,0,200.0,76,3.42,3.65,1.6,4.2,5.0,3.77
C,11,Alfredo Duno,,Indianapolis,MLB,MLB,01/07/2006,26,VEN,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,45,47,41,51,48,44,47,46,42,53,50,45,46,45,40,51,48,44,50,28,Normal,Normal,Normal,1,1,1,41,1,1,1,1,40,1,1,1,1,41,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,2,2,61,62,80,13,28,37,7,11,23,12,55,26,72,73,498,448,.246,.315,.422,59.7,.317,.737,.287,-2.54,61,3.7,8.4,0.6,-2.2,-1.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CL,18,Javy Echeverria,,Atlanta,MLB,MLB,05/17/2009,23,VEN,6' 0',185 lbs,Right,Right,2.5 Stars,3.0 Stars,3,7,1,6,15,1,10,9,1,11,20,9,6,1,1,2,13,1,86,9,Flyball,Normal,Normal,100,45,26,54,42,100,45,27,54,43,100,44,26,54,41,100,100,-,-,-,39,-,-,-,-,-,-,3,EX FB,97-99,97-99,3/4,Power,88,75,2,2,2,18,3,27,9,44,40,38,9,3,3,25,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,34,Cole Fontenelle,,Los Angeles,MLB,MLB,03/11/2002,30,USA,6' 3',205 lbs,Switch,Right,2.5 Stars,2.5 Stars,52,54,56,60,49,50,50,49,52,56,48,48,55,53,57,61,50,51,44,45,Line Drive,Pull,Pull,1,1,1,48,1,1,1,1,43,1,1,1,1,52,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,SIDE,Normal,5,11,1,1,1,48,61,61,34,36,37,49,47,43,69,71,262,238,.277,.336,.517,40.9,.359,.853,.333,1.68,41,1.5,9.3,-1.0,0.8,-0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,54,Max Fried,,Baltimore,MLB,MLB,01/18/1994,38,USA,6' 4',195 lbs,Left,Left,2.5 Stars,2.5 Stars,9,6,10,1,20,11,4,7,9,1,19,9,7,9,10,1,20,11,67,14,Normal,Normal,Normal,41,48,49,29,58,43,50,50,31,62,40,47,48,28,56,41,38,49,34,39,-,34,-,-,-,-,-,6,EX GB,91-93,91-93,3/4,GB'er,56,86,-,-,-,25,48,56,12,27,38,47,15,16,19,23,45,43,.116,.156,.140,1.0,.136,.295,.217,-0.51,-1,-0.5,-6.4,0.0,0.1,0.1,0,0,163.2,73,4.01,3.80,0.4,2.8,2.8,3.36
SP,26,Jaime Guevara,,Houston,MLB,MLB,12/29/2006,25,USA,6' 4',200 lbs,Right,Right,2.5 Stars,4.0 Stars,1,9,1,1,12,1,10,7,1,1,15,1,7,1,1,1,11,1,32,7,Normal,Normal,Normal,53,59,38,62,58,46,51,37,57,50,62,68,40,70,67,86,12,-,68,60,-,-,-,-,-,-,-,4,EX GB,95-97,95-97,3/4,Power,72,43,5,1,2,36,19,42,26,27,37,36,6,1,2,4,61,59,.136,.148,.136,1.2,.127,.283,.276,-0.71,-1,-0.9,-9.0,0.0,-0.8,-0.8,0,0,200.1,66,2.97,3.36,1.9,4.6,5.5,3.88
SP,49,Edinson Hernandez,,San Diego,MLB,MLB,06/09/2006,26,DOM,6' 2',195 lbs,Right,Right,2.5 Stars,2.5 Stars,1,7,8,1,1,1,9,1,9,1,1,1,6,1,8,1,2,1,30,13,Normal,Normal,Normal,73,48,46,50,48,75,49,46,51,48,71,48,46,49,47,100,93,100,-,-,-,-,-,-,-,-,-,3,EX FB,94-96,94-96,3/4,Normal,62,54,2,-,2,24,37,52,20,11,18,25,24,4,9,27,4,4,.000,.000,.000,0.0,.000,.000,.000,-0.08,0,-0.2,-1.0,0.0,0.0,0.0,0,0,186.2,93,4.48,4.05,-1.4,2.6,1.5,3.26
SP,27,Victor Juarez,,Detroit,MLB,MLB,06/19/2003,29,MEX,6' 0',185 lbs,Right,Right,2.5 Stars,3.0 Stars,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,57,17,Normal,Normal,Normal,45,56,50,49,59,43,53,49,47,56,47,58,51,50,61,48,70,50,51,21,-,-,-,-,-,-,-,5,GB,93-95,93-95,3/4,GB'er,44,49,1,2,2,29,34,52,17,6,9,19,13,13,21,24,59,58,.138,.153,.138,1.4,.131,.290,.258,-0.99,-1,-0.8,-8.5,0.0,-0.1,-0.1,0,0,190.0,63,2.98,3.66,3.1,3.4,5.3,3.82
SP,35,Michael Kennedy,,Boston,MLB,MLB,11/30/2004,27,USA,6' 1',200 lbs,Left,Left,2.5 Stars,2.5 Stars,7,1,1,1,1,12,1,7,1,1,1,12,1,7,1,1,1,12,12,40,Normal,Pull,Normal,46,49,57,54,47,49,51,59,58,50,44,47,56,53,46,58,50,-,62,-,-,-,-,-,-,-,-,3,FB,92-94,92-94,3/4,Normal,54,68,1,1,1,27,17,21,25,19,19,22,16,15,15,29,53,50,.080,.094,.100,0.5,.086,.194,.138,-0.72,-3,-0.8,-10.1,0.0,-0.0,-0.0,0,0,176.0,58,2.97,3.81,2.0,3.2,5.6,3.28
