POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
1B,13,Ricardo Estevez,,Memphis,MLB,MLB,10/15/2013,25,DOM,6' 1',185 lbs,Right,Right,3.0 Stars,3.0 Stars,62,55,51,42,49,71,62,88,58,49,55,100,52,57,50,40,47,61,49,5,Line Drive,Normal,Normal,1,3,1,10,1,1,3,1,10,1,1,3,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,SIDE,Normal,1,1,5,8,8,53,54,29,34,33,10,31,64,53,61,84,239,212,.250,.326,.396,26.8,.313,.723,.260,-0.15,28,0.5,2.1,-0.9,1.8,1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,31,Carlo Greenway,,Cleveland,MLB,MLB,05/21/2015,24,AUS,6' 1',195 lbs,Right,Right,3.0 Stars,3.0 Stars,60,68,51,53,47,51,80,78,57,69,51,65,64,56,50,50,46,48,42,1,Line Drive,Normal,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,3/4,Normal,1,7,8,4,5,46,28,52,46,15,17,35,37,55,72,77,5,5,.000,.000,.000,0.0,.000,.000,.000,-0.18,0,-0.1,-1.3,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,4,Matt Hall,,Arizona,MLB,MLB,08/30/2013,26,USA,6' 0',205 lbs,Left,Right,3.0 Stars,3.0 Stars,56,49,47,53,45,65,45,46,42,43,38,49,51,61,48,57,48,74,41,8,Normal,Pull,Normal,1,2,1,1,3,1,2,1,1,3,1,2,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,88-90,90-92,3/4,GB'er,1,5,1,4,1,66,63,49,65,55,42,44,65,51,43,62,534,471,.289,.369,.450,80.7,.352,.819,.324,1.05,81,3.5,19.5,-3.3,3.3,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,12,Sung-jin Im,,San Diego,MLB,MLB,08/06/2015,24,KOR,6' 0',185 lbs,Right,Right,3.0 Stars,3.0 Stars,49,48,76,50,41,51,53,59,90,63,48,66,47,47,71,47,39,48,42,2,Line Drive,Spray,Pull,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,84-86,OTT,Normal,1,1,4,1,3,62,71,52,63,65,50,54,71,90,100,89,307,278,.252,.316,.410,38.4,.314,.726,.285,0.61,37,1.4,2.3,5.1,1.9,7.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,17,Sadanobu Kano,,Texas,MLB,MLB,07/06/2008,31,JPN,5' 10',195 lbs,Right,Right,3.0 Stars,3.0 Stars,55,45,34,57,56,72,48,65,36,72,70,93,44,52,34,53,53,65,50,9,Flyball,Pull,Pull,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,87-89,SIDE,Normal,1,3,3,3,2,24,10,28,14,39,53,37,32,22,1,36,602,526,.278,.360,.451,88.3,.351,.811,.303,2.54,90,1.0,19.9,0.0,-5.9,-5.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,45,Swaroop Miller,,Indianapolis,MLB,MLB,09/19/2013,25,USA,6' 3',200 lbs,Right,Right,3.0 Stars,3.0 Stars,60,49,54,45,57,77,56,76,62,57,68,95,48,57,51,42,55,71,45,3,Normal,Pull,Spray,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,86-88,86-88,3/4,Normal,1,1,4,2,2,45,55,65,42,40,46,54,35,32,45,39,12,12,.333,.333,.833,1.7,.484,1.167,.222,0.19,3,0.2,1.8,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,31,Elian Peña,,Toronto,MLB,MLB,10/19/2007,31,DOM,5' 10',200 lbs,Left,Right,3.0 Stars,3.0 Stars,50,50,48,38,45,52,41,41,43,34,40,42,54,55,50,39,46,57,67,44,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,90-92,90-92,3/4,Normal,9,12,2,2,2,75,73,60,65,52,48,43,69,66,73,92,621,559,.252,.324,.363,72.8,.303,.687,.307,2.51,69,3.8,-2.5,3.5,1.3,4.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,14,Matt Shively,,Tampa Bay,MLB,MLB,04/26/2016,23,USA,6' 4',200 lbs,Right,Right,3.0 Stars,4.0 Stars,45,57,46,53,94,35,62,49,48,58,100,39,56,44,45,52,90,34,36,6,Flyball,Pull,Normal,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,1,73,72,49,23,7,60,11,53,48,60,16,11,10,2,505,435,.214,.315,.313,45.0,.284,.627,.312,-0.28,48,1.8,-7.0,-1.6,-1.0,-2.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,2,Frank Vig,,Texas,MLB,MLB,05/05/2009,30,USA,5' 10',200 lbs,Right,Right,3.0 Stars,3.0 Stars,53,60,51,47,47,48,70,68,55,57,51,60,57,50,51,44,45,45,43,11,Line Drive,Normal,Normal,1,2,1,3,2,1,2,1,3,2,1,2,1,3,2,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,3/4,Normal,1,4,4,2,1,72,40,68,55,47,39,45,80,50,65,44,330,296,.250,.324,.402,40.0,.317,.726,.284,0.60,40,2.0,1.7,2.3,-0.3,2.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,13,Sandy Cepeda,,Jacksonville,MLB,MLB,03/24/2013,26,CUB,6' 3',205 lbs,Switch,Right,3.0 Stars,3.0 Stars,52,52,52,50,49,53,45,42,45,39,43,41,55,58,56,54,51,59,21,1,Normal,Normal,Normal,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,3/4,Normal,1,2,4,3,4,16,8,24,6,65,68,43,53,30,27,74,554,507,.249,.303,.377,58.3,.291,.680,.297,0.02,56,1.0,-0.5,-0.8,2.5,1.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,1,Matt Hoekstra,,San Francisco,MLB,MLB,12/18/2010,28,USA,6' 3',200 lbs,Right,Right,3.0 Stars,3.0 Stars,57,49,52,44,54,69,57,72,61,58,85,87,47,53,50,41,48,62,54,4,Line Drive,Pull,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,86-88,86-88,3/4,GB'er,1,1,1,3,2,57,54,63,50,44,37,46,53,20,21,17,168,147,.286,.375,.408,22.4,.345,.783,.317,0.08,24,1.0,5.8,-0.8,0.7,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,3,David Johnson,,Los Angeles,MLB,MLB,01/15/2014,25,USA,6' 3',200 lbs,Left,Left,3.0 Stars,3.0 Stars,69,58,46,42,44,79,48,49,40,33,35,50,61,80,47,45,47,92,66,6,Normal,Spray,Spray,1,12,1,1,15,1,13,1,1,16,1,12,1,1,15,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,83-85,83-85,OTT,GB'er,1,1,9,5,15,20,23,16,4,47,57,33,12,14,12,9,357,323,.276,.333,.433,45.5,.324,.767,.298,2.01,46,0.6,2.6,0.0,-1.3,-1.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,35,Jeremy Kent,,Chicago,MLB,MLB,12/24/2010,28,USA,6' 5',200 lbs,Right,Right,3.0 Stars,3.0 Stars,51,48,53,50,46,56,56,62,62,80,65,68,46,49,50,46,42,52,26,4,Normal,Ex. Pull,Spray,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,SIDE,Normal,1,1,6,10,6,65,50,81,45,41,20,53,71,35,66,42,524,469,.256,.328,.412,67.2,.320,.740,.300,0.56,65,3.3,4.6,3.3,0.2,3.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,12,Matt LaFond,,Memphis,MLB,MLB,11/02/2012,26,USA,6' 4',200 lbs,Left,Right,3.0 Stars,3.0 Stars,50,50,53,58,51,52,44,42,47,44,45,41,52,55,57,65,54,58,37,2,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,OTT,Normal,1,2,2,5,1,16,15,21,11,18,42,26,19,5,3,12,324,295,.305,.364,.498,53.3,.365,.863,.351,0.99,52,1.8,16.6,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,34,Andy Noonan,,Toronto,MLB,MLB,10/21/2009,29,USA,6' 3',200 lbs,Left,Right,3.0 Stars,3.0 Stars,53,52,36,62,40,53,45,43,31,45,35,41,56,58,38,73,42,59,23,11,Normal,Pull,Pull,1,8,1,11,7,1,8,1,11,6,1,8,1,11,7,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,89-91,3/4,Normal,1,1,12,5,6,44,40,58,21,13,19,32,21,9,5,5,396,365,.260,.313,.452,51.2,.326,.765,.280,0.78,51,1.7,5.8,0.0,-0.3,-0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,6,Danny Ramirez,,Tampa Bay,MLB,MLB,09/15/2012,27,DOM,6' 3',200 lbs,Right,Right,3.0 Stars,3.0 Stars,50,47,39,58,56,55,52,64,43,86,83,80,46,47,38,52,50,50,54,3,Normal,Normal,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,3/4,Normal,1,2,7,6,7,21,11,35,14,66,64,75,36,32,32,28,573,501,.255,.340,.409,69.0,.325,.749,.282,1.19,74,2.8,11.3,-1.0,-2.8,-3.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,10,Gabriel Ramirez,,San Francisco,MLB,MLB,04/14/2012,27,DOM,6' 1',200 lbs,Left,Left,3.0 Stars,3.0 Stars,57,48,51,54,48,72,42,44,45,41,42,48,50,63,55,60,50,85,15,2,Normal,Normal,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,86-88,86-88,3/4,Normal,1,3,4,4,3,30,21,14,3,58,70,53,26,19,2,33,561,500,.246,.314,.420,66.7,.315,.734,.254,1.44,68,2.5,5.4,-1.1,0.5,-0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,10,Brian Rochford,,Jacksonville,MLB,MLB,05/01/2010,29,USA,6' 2',200 lbs,Left,Left,3.0 Stars,3.0 Stars,56,47,49,54,35,70,42,45,44,43,26,49,49,61,51,60,37,81,38,2,Normal,Normal,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,3/4,Normal,1,6,2,2,1,18,10,10,3,74,55,56,52,43,45,87,554,515,.243,.289,.365,56.7,.280,.654,.288,-1.15,51,1.0,-5.4,-0.7,-0.8,-1.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,34,Rafael Seballos,,Cincinnati,MLB,MLB,03/25/2011,28,DOM,6' 1',195 lbs,Right,Right,3.0 Stars,3.0 Stars,59,50,50,45,49,73,53,70,53,50,56,91,49,56,49,44,47,67,58,7,Normal,Spray,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,89-91,OTT,Normal,1,1,3,1,3,71,34,69,61,12,28,45,46,13,3,17,577,525,.274,.334,.444,76.0,.334,.778,.293,0.97,79,3.2,3.4,-1.7,1.9,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,18,Justin Ward,,St. Louis,MLB,MLB,12/17/2011,27,USA,6' 4',195 lbs,Right,Right,3.0 Stars,3.5 Stars,52,53,55,52,61,52,64,80,67,86,100,86,50,48,51,46,52,46,30,6,Line Drive,Spray,Normal,1,1,1,17,1,1,1,1,17,1,1,1,1,17,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,1,15,9,10,23,18,5,10,50,55,42,64,20,20,48,510,439,.255,.343,.390,63.6,.319,.733,.324,0.32,63,0.8,4.5,-1.6,0.3,-1.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,25,Luke Adams,,Los Angeles,MLB,MLB,04/24/2004,35,USA,6' 4',195 lbs,Right,Right,2.5 Stars,2.5 Stars,37,38,49,49,93,37,40,43,47,48,100,48,37,35,50,50,88,33,42,43,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,1,40,33,36,42,55,62,34,29,29,37,55,57,65,79,642,528,.220,.354,.407,83.6,.336,.761,.272,1.47,89,2.7,13.5,-1.6,1.8,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,48,Jason Ainsworth,,St. Louis,MLB,MLB,05/23/2014,25,USA,6' 2',200 lbs,Right,Right,2.5 Stars,3.0 Stars,47,52,62,72,41,43,54,48,66,76,42,44,51,46,62,70,41,42,14,12,Normal,Normal,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,SIDE,Normal,1,1,1,2,2,35,27,43,23,57,49,62,51,56,66,89,43,35,.114,.279,.171,2.3,.227,.450,.154,-0.23,2,-0.2,-2.9,0.4,-0.2,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,28,Kevin Alvarado,,Detroit,MLB,MLB,08/27/2015,24,USA,6' 2',195 lbs,Left,Left,2.5 Stars,2.5 Stars,46,44,55,56,41,49,40,40,48,44,37,40,45,49,58,61,42,53,26,6,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,89-91,3/4,Normal,1,2,11,9,11,18,14,19,5,66,50,45,76,68,84,84,584,525,.265,.332,.476,88.0,.343,.808,.309,0.63,84,3.8,17.1,3.2,2.8,6.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,25,David Arrington,,Washington,MLB,MLB,10/07/2015,23,USA,6' 3',200 lbs,Right,Right,2.5 Stars,3.5 Stars,54,50,58,59,46,59,56,62,66,84,56,69,49,52,56,54,43,57,43,7,Normal,Ex. Pull,Spray,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,90-92,SIDE,Normal,1,1,1,2,3,29,26,27,19,66,45,55,43,29,32,6,26,26,.269,.269,.346,2.1,.264,.615,.318,-0.45,2,-0.0,-1.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,15,Rod Barrera,,Memphis,MLB,MLB,12/18/2012,26,VEN,6' 1',200 lbs,Right,Right,2.5 Stars,3.0 Stars,38,49,43,90,51,25,53,42,47,100,57,31,48,37,42,85,50,23,20,14,Normal,Normal,Normal,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,8,12,12,10,66,40,68,48,27,31,42,29,32,38,27,580,510,.233,.319,.484,80.0,.339,.803,.281,0.63,81,3.7,17.4,-1.0,-3.4,-4.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,37,Caleb Duff,,St. Louis,MLB,MLB,03/13/2007,32,USA,6' 0',195 lbs,Left,Right,2.5 Stars,2.5 Stars,46,47,65,48,61,47,42,40,55,41,57,39,48,48,70,51,62,49,29,2,Normal,Normal,Normal,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,1,2,1,4,20,14,82,9,49,55,100,64,59,75,100,572,509,.250,.329,.450,80.0,.333,.779,.303,0.86,77,2.1,11.3,2.6,1.5,4.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,37,Jim Erickson,,Kansas City,MLB,MLB,04/27/2014,25,USA,6' 2',205 lbs,Switch,Right,2.5 Stars,2.5 Stars,67,62,43,35,58,66,49,46,37,24,47,44,69,79,46,38,62,80,54,8,Groundball,Normal,Pull,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,3,1,3,1,51,35,53,28,16,22,35,42,16,6,17,306,271,.266,.343,.395,38.0,.322,.738,.302,0.43,38,0.0,2.0,0.0,-6.8,-6.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,37,Antonio Gonzalez,,San Francisco,MLB,MLB,12/10/2010,28,DOM,6' 0',200 lbs,Switch,Right,2.5 Stars,2.5 Stars,52,47,48,44,57,59,51,63,51,51,63,83,46,49,47,42,55,54,49,4,Normal,Pull,Pull,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,3/4,Normal,1,1,2,2,1,23,21,14,17,81,30,34,83,72,84,100,646,586,.247,.310,.360,71.5,.291,.670,.301,2.43,65,2.6,-6.3,3.9,1.2,5.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,14,Marcos Hammer,,Houston,MLB,MLB,08/24/2008,31,USA,6' 3',200 lbs,Right,Right,2.5 Stars,2.5 Stars,47,40,52,57,51,57,44,55,57,72,59,73,38,45,51,54,49,53,33,10,Flyball,Normal,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,84-86,84-86,SIDE,Normal,1,1,1,3,2,54,73,77,80,43,51,60,45,49,52,71,567,509,.248,.305,.415,65.7,.306,.720,.281,0.15,64,1.3,-1.3,-0.8,3.1,2.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,22,Bobby Hernandez,,Memphis,MLB,MLB,07/27/2014,25,DOM,6' 3',200 lbs,Right,Right,2.5 Stars,2.5 Stars,54,45,60,46,46,70,49,73,72,57,48,100,44,50,57,43,45,61,95,69,Normal,Pull,Spray,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,1,4,1,1,2,21,14,17,10,62,56,48,73,62,50,72,336,314,.287,.327,.484,49.3,.346,.811,.308,-0.27,49,1.1,12.0,-1.8,-0.5,-2.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,13,Mike Holliday,,Texas,MLB,MLB,03/01/2014,25,USA,6' 1',195 lbs,Right,Right,2.5 Stars,4.5 Stars,49,58,44,53,79,42,64,55,47,65,100,48,56,47,44,50,72,40,32,3,Line Drive,Spray,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,91-93,3/4,Normal,1,6,12,6,12,51,50,58,29,38,22,45,27,36,59,32,191,171,.228,.309,.363,20.4,.297,.671,.303,-0.17,20,0.1,-2.2,0.7,0.1,0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,1,Gavin Klingelhoefer,,New York,MLB,MLB,09/15/2012,27,USA,6' 5',205 lbs,Right,Right,2.5 Stars,3.0 Stars,51,54,54,52,53,49,59,60,59,63,66,59,52,49,52,49,50,47,45,10,Line Drive,Spray,Pull,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,89-91,3/4,Normal,1,8,2,4,4,73,55,66,53,48,52,52,52,27,37,71,561,498,.225,.307,.357,56.0,.292,.664,.282,-1.20,57,2.5,-6.6,-2.1,0.9,-1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,33,Felipe Marquez,,Miami,MLB,MLB,10/27/2013,25,DOM,5' 11',195 lbs,Switch,Right,2.5 Stars,2.5 Stars,58,47,63,50,40,77,41,44,51,39,35,49,49,65,71,54,41,91,29,6,Normal,Pull,Spray,1,14,1,11,15,1,13,1,11,14,1,14,1,11,15,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,89-91,OTT,Normal,1,7,10,5,10,54,51,79,63,10,20,40,79,42,47,26,601,552,.243,.303,.400,66.8,.299,.703,.259,-2.34,65,1.0,-6.2,-2.8,-0.5,-3.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,44,Mike Prado,,Cincinnati,MLB,MLB,10/08/2009,29,DOM,6' 2',205 lbs,Right,Right,2.5 Stars,3.0 Stars,46,43,46,56,54,50,47,54,50,79,61,66,42,44,45,51,52,47,47,13,Normal,Normal,Pull,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,89-91,3/4,Normal,1,1,2,1,2,11,11,43,6,68,29,70,73,51,65,100,457,408,.223,.302,.400,51.5,.305,.701,.254,0.66,51,0.8,-8.0,-0.1,1.2,1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,5,João Prudente,,Los Angeles,MLB,MLB,12/11/2017,21,VEN,6' 2',195 lbs,Left,Left,2.5 Stars,4.0 Stars,48,70,60,63,59,35,52,40,48,44,42,23,78,52,65,76,70,37,35,1,Line Drive,Normal,Spray,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,3/4,Normal,1,1,2,2,2,24,23,34,4,64,23,29,74,61,66,52,148,127,.205,.297,.378,15.4,.294,.675,.280,-0.76,15,0.5,-2.0,0.4,0.8,1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,30,Angelo Quiroga,,Boston,MLB,MLB,12/27/2009,29,DOM,6' 0',200 lbs,Right,Right,2.5 Stars,3.0 Stars,52,59,52,49,51,47,69,66,60,62,67,60,56,49,50,45,47,44,87,10,Line Drive,Spray,Pull,1,3,1,14,1,1,3,1,14,1,1,3,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,5,1,2,2,36,41,36,62,18,21,12,68,37,58,56,208,187,.262,.337,.508,33.4,.356,.845,.317,2.28,32,1.1,6.2,-0.2,1.4,1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,89,Danny Ramirez,,Boston,MLB,MLB,05/08/2011,28,DOM,6' 4',200 lbs,Right,Right,2.5 Stars,3.0 Stars,48,52,48,63,45,45,57,55,51,86,52,51,51,46,47,59,43,43,31,10,Normal,Pull,Spray,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,3/4,Normal,1,1,53,30,57,9,9,23,7,41,36,57,18,12,12,4,211,192,.214,.275,.438,21.6,.303,.712,.244,0.29,23,0.5,-2.8,0.0,0.8,0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,38,Billie Ricard,,Minnesota,MLB,MLB,01/15/2015,24,USA,6' 2',190 lbs,Right,Right,2.5 Stars,2.5 Stars,57,54,54,51,43,59,66,90,65,83,48,100,51,50,51,46,41,51,35,12,Normal,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,SIDE,Normal,1,3,8,14,13,59,58,78,61,47,44,59,57,40,51,63,55,46,.283,.382,.326,6.3,.322,.708,.342,-0.02,7,0.3,0.7,-0.4,0.3,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,5,Bill Tomba,,Colorado,MLB,MLB,08/22/2010,29,VEN,6' 1',200 lbs,Left,Right,2.5 Stars,3.0 Stars,38,47,44,84,65,24,38,27,36,44,47,14,50,40,47,100,76,28,56,9,Flyball,Normal,Spray,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,1,1,1,1,30,35,31,65,16,40,37,77,58,63,49,165,144,.257,.345,.576,30.4,.382,.922,.313,1.19,29,1.1,7.2,0.9,0.2,1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,26,Emmanuel Trevino,,Detroit,MLB,MLB,06/16/2011,28,DOM,6' 1',205 lbs,Left,Left,2.5 Stars,2.5 Stars,57,48,96,42,41,72,42,44,71,33,36,48,50,63,100,45,42,84,56,1,Line Drive,Normal,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,90-92,3/4,Normal,1,14,7,8,7,14,7,38,4,53,48,59,77,75,72,84,440,408,.267,.316,.429,55.9,.319,.745,.294,0.83,55,1.7,4.5,0.7,0.6,1.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,38,Jesus Villalva,,San Francisco,MLB,MLB,07/19/2010,29,DOM,6' 4',200 lbs,Right,Right,2.5 Stars,3.0 Stars,50,48,50,47,52,54,56,72,58,65,62,87,46,47,48,43,50,48,44,11,Normal,Normal,Normal,1,14,1,6,16,1,14,1,6,17,1,14,1,6,16,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,86-88,86-88,3/4,GB'er,1,7,1,5,5,76,46,67,61,53,48,51,79,51,69,49,543,500,.238,.291,.362,55.6,.285,.653,.279,-1.22,52,2.6,-8.2,2.4,3.0,5.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
