POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
C,29,Pedro Escobedo,,Memphis,MLB,MLB,09/12/2021,25,DOM,6' 2',200 lbs,Switch,Right,2.5 Stars,2.5 Stars,45,41,46,49,50,49,37,38,41,39,44,39,43,47,48,53,53,54,17,2,Normal,Normal,Pull,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,3/4,Normal,1,1,58,52,62,21,12,44,36,44,31,42,1,17,20,23,234,207,.217,.303,.382,23.0,.295,.685,.247,-0.52,24,0.7,-1.4,0.0,-1.4,-1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,54,Edwin Fletcher,,Washington,MLB,MLB,04/15/2013,33,USA,6' 2',205 lbs,Right,Right,2.5 Stars,2.5 Stars,57,60,41,22,51,52,67,67,46,31,61,62,58,53,39,18,49,49,55,11,Line Drive,Normal,Spray,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,3/4,Normal,1,4,1,3,3,56,64,41,56,42,44,51,33,40,40,70,403,355,.214,.305,.304,31.3,.277,.609,.277,-1.56,36,-0.6,-10.5,-2.2,0.4,-1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,49,Jorge Flores,,Los Angeles,MLB,MLB,09/04/2021,25,VEN,6' 3',200 lbs,Left,Left,2.5 Stars,2.5 Stars,35,46,38,91,59,17,39,26,32,61,41,11,49,37,40,100,70,20,32,8,Flyball,Pull,Pull,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,5,2,3,2,48,49,16,5,61,28,56,33,17,18,3,30,29,.138,.167,.345,1.4,.217,.511,.143,-0.78,1,-0.3,-2.4,0.0,-1.1,-1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,23,Roberto Gamboa,,Chicago,MLB,MLB,06/28/2010,36,DOM,6' 2',200 lbs,Left,Right,2.5 Stars,2.5 Stars,43,43,50,37,52,43,40,38,47,31,44,37,44,44,52,38,56,45,51,2,Line Drive,Normal,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,89-91,89-91,3/4,GB'er,1,1,1,2,3,57,66,77,75,16,20,44,26,57,70,100,179,161,.267,.335,.385,22.0,.317,.720,.325,-0.29,21,1.0,0.2,-1.0,0.3,-0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,18,Bobby Graciano,,Chicago,MLB,MLB,07/15/2016,30,USA,6' 6',200 lbs,Right,Right,2.5 Stars,2.5 Stars,41,42,39,48,28,41,46,47,43,61,31,49,41,39,38,44,27,39,53,9,Flyball,Pull,Normal,1,5,1,12,2,1,5,1,12,2,1,5,1,12,2,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,86-88,86-88,3/4,Normal,1,6,80,78,53,8,14,39,7,30,27,39,2,1,16,6,417,391,.223,.261,.366,35.8,.265,.627,.269,-2.08,33,1.1,-17.2,-0.3,-3.1,-3.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,28,Chris Grosso,,New York,MLB,MLB,02/21/2022,24,USA,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,45,46,42,42,44,45,49,51,45,50,53,55,44,43,41,40,42,42,27,6,Normal,Pull,Spray,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,1,1,76,74,53,25,28,76,15,48,46,61,23,17,22,1,216,196,.230,.296,.291,17.9,.249,.587,.317,-1.32,14,0.4,-11.1,0.0,0.9,0.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,37,Ricky Guerrero,,Chicago,MLB,MLB,07/16/2020,26,USA,6' 0',190 lbs,Right,Right,2.5 Stars,3.0 Stars,50,51,78,25,51,50,53,53,83,29,52,55,51,50,77,23,50,49,70,1,Line Drive,Spray,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,85-87,86-88,3/4,GB'er,1,2,1,1,3,61,53,53,46,72,56,67,68,33,14,36,10,9,.111,.200,.111,0.3,.157,.311,.167,-0.22,0,-0.2,-1.3,0.0,-0.1,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,45,Manny Hernandez,,San Francisco,MLB,MLB,08/08/2024,22,DOM,6' 5',200 lbs,Right,Right,2.5 Stars,2.5 Stars,46,39,45,52,44,55,42,55,49,59,45,78,38,44,43,50,43,50,24,3,Flyball,Spray,Normal,1,6,1,11,3,1,6,1,11,3,1,6,1,11,3,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,SIDE,Normal,1,2,1,4,2,14,10,39,2,73,42,64,46,48,52,76,8,5,.400,.625,.600,2.7,.524,1.225,.400,0.26,2,0.1,1.4,0.2,-1.0,-0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,44,Bobby Holguin,,Indianapolis,MLB,MLB,04/07/2022,24,DOM,6' 2',195 lbs,Right,Right,2.5 Stars,3.5 Stars,45,49,56,55,39,43,52,48,61,67,41,45,48,44,55,52,39,42,30,5,Normal,Normal,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,89-91,3/4,Normal,1,6,2,3,2,48,51,44,70,50,32,32,39,53,56,57,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,16,Max Hoskins,,Cincinnati,MLB,MLB,08/25/2020,26,CAN,6' 4',200 lbs,Switch,Right,2.5 Stars,2.5 Stars,38,42,50,42,50,36,44,42,53,47,55,40,41,37,49,40,49,35,16,5,Normal,Spray,Normal,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,86-88,SIDE,Normal,1,5,74,71,65,20,23,64,10,59,42,66,19,21,28,39,449,398,.198,.287,.286,32.4,.261,.574,.281,-3.35,34,0.3,-24.0,-1.5,-3.4,-4.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,13,James Jenssen,,Houston,MLB,MLB,05/13/2014,32,USA,6' 1',185 lbs,Right,Right,2.5 Stars,2.5 Stars,45,47,43,49,44,43,50,49,46,58,51,49,46,43,42,47,42,42,55,3,Normal,Pull,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,1,1,1,2,1,59,70,63,63,36,11,10,44,47,57,56,198,188,.186,.227,.309,11.8,.234,.536,.242,-1.34,10,-0.9,-12.0,-0.8,-0.2,-1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,32,Steve Jones,,New York,MLB,MLB,06/20/2015,31,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,46,44,56,47,50,48,47,50,61,53,47,56,44,45,55,45,52,46,68,3,Line Drive,Normal,Spray,1,6,1,12,3,1,6,1,12,3,1,6,1,12,3,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,2,1,2,1,35,34,55,39,18,17,27,43,44,53,72,133,117,.239,.323,.385,15.7,.312,.708,.282,0.07,15,0.5,0.6,0.9,0.5,1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,26,Jason Knuth,,Houston,MLB,MLB,08/22/2020,26,USA,6' 4',195 lbs,Right,Right,2.5 Stars,3.0 Stars,49,49,56,46,48,50,58,59,69,64,55,58,47,47,52,42,46,47,44,1,Line Drive,Spray,Pull,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,SIDE,Normal,1,3,9,9,4,14,17,16,12,34,55,41,42,22,5,18,15,14,.214,.267,.429,1.3,.293,.695,.273,-0.09,1,-0.0,-0.2,0.0,0.2,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,25,Julio Martinez,,Washington,MLB,MLB,07/13/2019,27,VEN,6' 2',200 lbs,Left,Right,2.5 Stars,2.5 Stars,57,51,35,36,11,63,44,43,29,25,1,44,55,63,37,38,13,76,46,4,Normal,Spray,Pull,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,3/4,Normal,1,1,69,71,61,13,41,43,10,45,41,46,8,3,2,1,457,437,.236,.258,.327,35.4,.254,.585,.280,-1.90,32,0.4,-20.4,0.0,-2.3,-2.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,15,Juan Ortiz,,Washington,MLB,MLB,11/24/2020,25,VEN,6' 1',195 lbs,Right,Left,2.5 Stars,2.5 Stars,48,47,59,41,43,51,52,56,72,51,38,59,45,46,55,38,45,49,53,1,Normal,Normal,Spray,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,1,1,2,1,4,30,28,45,7,58,46,61,33,42,41,40,66,61,.230,.273,.459,7.6,.299,.732,.238,0.71,7,0.1,-0.5,0.0,-0.5,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,9,Andy Osborne,,Seattle,MLB,MLB,12/24/2017,28,USA,6' 1',205 lbs,Right,Right,2.5 Stars,2.5 Stars,46,46,50,44,48,46,49,50,55,49,51,53,45,44,49,42,47,44,46,8,Line Drive,Normal,Normal,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,88-90,SIDE,Normal,1,1,54,42,64,37,38,80,55,33,40,51,24,10,3,3,411,366,.205,.282,.328,33.9,.268,.610,.257,-0.68,33,-0.0,-11.7,0.0,1.9,1.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,34,Frank Oyola,,Colorado,MLB,MLB,07/14/2015,31,DOM,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,47,49,46,47,47,46,54,54,50,57,51,55,48,45,45,44,46,43,54,1,Groundball,Normal,Spray,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,87-89,3/4,Normal,1,1,4,3,1,43,27,80,26,10,9,23,11,13,1,19,211,180,.228,.341,.394,24.4,.320,.736,.278,0.17,26,0.3,-1.4,0.0,-0.1,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,2,John Reichard,,Seattle,MLB,MLB,09/30/2017,28,USA,6' 4',205 lbs,Right,Right,2.5 Stars,2.5 Stars,48,52,47,41,44,46,57,55,49,46,46,53,51,47,47,39,43,44,100,8,Line Drive,Normal,Normal,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,88-90,SIDE,Normal,1,1,7,5,13,16,7,13,7,75,45,51,78,59,58,88,528,484,.219,.277,.329,46.9,.266,.605,.302,-2.06,42,1.7,-15.4,-0.9,2.9,2.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,2,Alberto Rios,,San Francisco,MLB,MLB,12/11/2018,27,VEN,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,44,41,45,51,39,49,43,48,47,61,41,57,40,43,44,49,38,47,21,3,Normal,Normal,Spray,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,OTT,Normal,1,5,70,50,53,13,16,60,1,15,11,48,15,9,3,12,161,148,.216,.280,.385,14.6,.290,.665,.243,-0.75,16,0.5,-1.8,0.0,-0.6,-0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,31,Josue Rodriguez,,Toronto,MLB,MLB,07/25/2013,33,DOM,5' 10',200 lbs,Left,Right,2.5 Stars,2.5 Stars,42,35,39,41,88,50,31,37,36,35,58,42,36,44,40,43,99,55,9,4,Normal,Spray,Pull,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,3,1,48,42,56,20,11,80,12,28,31,54,8,7,8,3,485,409,.186,.313,.242,34.7,.258,.555,.246,-1.94,36,-0.1,-19.7,0.0,-0.6,-0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,2,Nelson Santa,,Arizona,MLB,MLB,02/06/2018,28,BRA,6' 0',190 lbs,Left,Left,2.5 Stars,2.5 Stars,43,41,43,47,48,47,39,39,40,41,44,41,42,45,43,49,49,48,52,7,Normal,Normal,Normal,1,3,1,4,2,1,3,1,4,3,1,2,1,4,2,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,91-93,3/4,Normal,1,2,1,1,1,49,46,37,4,68,58,28,70,74,82,100,162,150,.213,.272,.307,13.4,.257,.578,.292,0.07,11,-0.3,-6.7,1.4,0.7,2.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,6,Beau Sizemore,,Colorado,MLB,MLB,12/26/2022,23,USA,6' 0',185 lbs,Right,Right,2.5 Stars,3.0 Stars,47,46,49,45,51,49,52,54,56,58,74,56,45,46,47,41,46,47,16,1,Normal,Normal,Normal,1,1,1,17,1,1,1,1,17,1,1,1,1,17,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,3/4,Normal,1,1,1,4,1,57,42,69,46,18,31,47,40,47,42,62,10,7,.143,.400,.571,1.9,.413,.971,.000,0.12,2,0.1,0.7,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,54,Bryan Thurston,,Atlanta,MLB,MLB,10/25/2022,23,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,49,51,48,55,39,48,57,59,52,76,42,60,49,47,46,50,38,45,21,3,Normal,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,OTT,Normal,1,7,59,69,53,17,2,52,4,29,31,39,5,2,1,4,199,183,.230,.266,.301,13.6,.245,.567,.286,-0.70,12,-0.4,-10.4,0.0,-2.6,-2.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,16,Sal Valdez,,Minnesota,MLB,MLB,07/13/2023,23,DOM,6' 2',190 lbs,Left,Left,2.5 Stars,2.5 Stars,48,47,54,52,34,50,41,40,47,41,28,40,48,51,57,58,35,55,33,1,Flyball,Pull,Normal,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,1,1,3,1,25,19,21,4,67,63,52,69,54,62,71,76,69,.232,.303,.333,6.9,.283,.636,.288,0.01,7,-0.1,-1.5,-1.2,0.0,-1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,41,Angel Valle,,Detroit,MLB,MLB,03/26/2011,35,PAN,6' 3',200 lbs,Right,Right,2.5 Stars,2.5 Stars,47,42,46,42,62,55,44,54,48,48,84,71,41,46,45,40,57,51,62,1,Normal,Normal,Normal,1,10,1,8,11,1,11,1,8,11,1,10,1,8,10,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,1,1,1,1,42,29,27,43,26,9,16,37,43,46,68,25,23,.304,.280,.435,2.6,.292,.715,.300,-0.30,2,0.0,-0.3,0.0,-0.2,-0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,45,Edwardo Venni,,Baltimore,MLB,MLB,04/18/2013,33,VEN,6' 3',195 lbs,Right,Right,2.5 Stars,2.5 Stars,50,45,50,34,59,57,48,58,55,38,76,74,44,48,49,32,55,54,55,12,Line Drive,Spray,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,3/4,Normal,1,5,5,4,11,48,36,42,35,41,34,47,21,14,19,1,4,4,.000,.000,.000,0.0,.000,.000,.000,-0.18,0,-0.1,-1.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,27,Bubba Williams,,Memphis,MLB,MLB,01/08/2016,30,USA,6' 5',200 lbs,Left,Left,2.5 Stars,2.5 Stars,57,46,43,40,41,78,37,44,35,25,33,52,48,63,46,44,43,88,41,8,Normal,Pull,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,84-86,84-86,OTT,GB'er,1,5,1,3,5,23,18,53,3,41,34,68,23,32,27,67,120,115,.296,.325,.461,17.1,.332,.786,.297,0.55,16,0.7,2.9,0.0,0.4,0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,36,Orlando Anaya,,San Diego,MLB,MLB,11/09/2021,24,VEN,6' 2',190 lbs,Right,Right,2.5 Stars,3.5 Stars,43,47,44,49,60,40,51,48,47,62,86,47,46,41,43,46,55,38,99,2,Normal,Normal,Normal,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,1,6,2,4,4,42,39,68,34,39,62,53,50,41,53,32,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,47,Victor Arriaga,,San Diego,MLB,MLB,07/21/2017,29,DOM,5' 11',190 lbs,Switch,Right,2.5 Stars,2.5 Stars,61,51,49,31,34,75,56,70,53,36,36,85,50,59,48,29,34,72,55,5,Groundball,Normal,Pull,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,1,1,1,2,53,43,49,41,49,26,22,32,54,71,80,44,39,.231,.295,.385,3.9,.296,.680,.212,0.10,4,0.1,-0.3,0.1,0.1,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,14,Craig Astleford,,Arizona,MLB,MLB,03/26/2015,31,USA,6' 1',200 lbs,Left,Right,2.5 Stars,2.5 Stars,43,48,36,49,43,40,40,35,28,36,37,26,51,46,37,56,46,43,28,2,Normal,Normal,Spray,1,4,1,8,3,1,4,1,8,3,1,4,1,8,3,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,2,62,66,55,6,6,28,6,33,28,33,21,20,19,25,162,149,.208,.265,.315,12.3,.257,.581,.301,-1.91,11,0.2,-6.7,-0.1,-0.1,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,14,Steve Begley,,Texas,MLB,MLB,09/09/2017,29,USA,6' 3',200 lbs,Right,Right,2.5 Stars,2.5 Stars,48,49,45,41,49,47,53,54,48,46,51,55,48,46,44,39,49,44,32,5,Normal,Normal,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,1,1,1,1,3,53,38,51,58,40,40,39,30,60,54,76,113,106,.283,.327,.472,16.4,.343,.799,.342,0.52,16,0.3,3.0,-0.2,0.1,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,65,Martial Brazio,,Texas,MLB,MLB,09/05/2022,24,VEN,6' 4',200 lbs,Left,Right,2.5 Stars,4.0 Stars,51,55,51,32,52,48,48,43,46,24,46,39,58,55,55,35,55,51,43,3,Line Drive,Spray,Pull,1,1,1,19,1,1,1,1,19,1,1,1,1,19,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,1,1,4,1,50,24,55,19,49,33,28,20,9,11,10,3,3,.000,.000,.000,0.0,.000,.000,.000,-0.06,0,-0.1,-0.8,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,53,Austin Bryant,,Pittsburgh,MLB,MLB,07/20/2016,30,USA,6' 1',200 lbs,Left,Right,2.5 Stars,2.5 Stars,47,44,31,42,21,52,38,37,24,30,13,38,46,51,33,45,24,59,50,4,Normal,Normal,Normal,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,87-89,3/4,Normal,1,2,64,68,62,14,14,53,7,40,30,45,28,11,6,16,459,437,.236,.266,.323,35.6,.257,.588,.290,-3.10,33,1.0,-19.4,-1.2,-1.3,-2.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,7,Dan Chema,,Miami,MLB,MLB,05/27/2014,32,USA,6' 0',195 lbs,Right,Right,2.5 Stars,2.5 Stars,44,40,40,46,34,49,43,48,43,59,41,55,38,42,39,42,30,47,35,6,Normal,Normal,Spray,1,1,1,15,1,1,1,1,15,1,1,1,1,15,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,1,5,2,3,4,64,71,64,77,35,45,44,53,20,16,16,299,278,.212,.261,.306,20.4,.248,.567,.268,-0.72,19,-0.2,-15.4,0.0,-2.0,-2.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,16,Josh Coburn,,New York,MLB,MLB,01/22/2021,25,USA,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,50,47,43,34,42,54,52,57,47,40,50,61,46,49,42,31,40,52,46,7,Normal,Normal,Pull,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,3,57,60,69,28,22,56,15,51,34,51,19,6,2,8,180,163,.190,.267,.227,10.7,.229,.494,.258,-1.06,9,-0.5,-11.3,0.0,-0.7,-0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,18,Cortez Coronado,,Seattle,MLB,MLB,08/06/2016,30,USA,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,43,46,45,56,45,41,54,56,51,70,51,57,44,40,43,52,43,37,21,5,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,89-91,89-91,3/4,GB'er,1,3,3,1,1,42,49,72,31,43,36,55,19,13,26,32,13,13,.231,.231,.231,0.7,.203,.462,.300,-0.50,0,-0.1,-1.1,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,43,Mike Davis,,New York,MLB,MLB,04/16/2020,26,USA,6' 2',200 lbs,Right,Right,2.5 Stars,3.0 Stars,37,44,54,68,52,29,47,41,61,81,59,36,43,36,52,63,51,26,9,8,Line Drive,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,80-83,3/4,Normal,1,1,7,7,13,29,28,28,26,35,33,33,1,17,5,20,39,30,.200,.359,.367,4.5,.325,.726,.294,-0.06,5,0.1,0.4,0.0,-1.2,-1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,22,Chris DesRoche,,San Diego,MLB,MLB,10/26/2014,31,USA,6' 0',200 lbs,Left,Right,2.5 Stars,2.5 Stars,43,50,32,46,45,38,43,36,25,34,39,26,54,47,34,50,48,41,20,7,Normal,Pull,Normal,1,8,1,2,10,1,8,1,2,10,1,8,1,2,10,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,87-89,87-89,SIDE,GB'er,3,5,60,62,59,19,9,45,5,45,37,42,11,16,2,11,155,137,.234,.316,.387,17.6,.309,.703,.303,-0.57,17,0.7,0.5,0.0,-0.9,-0.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,40,Virgile Fiorentino,,Boston,MLB,MLB,11/22/2020,25,ITA,6' 3',200 lbs,Switch,Right,2.5 Stars,3.0 Stars,38,47,37,66,38,26,40,30,30,43,32,17,49,40,39,80,40,29,34,3,Flyball,Normal,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,SIDE,Normal,1,4,1,2,1,48,34,77,60,45,43,60,72,49,43,48,6,6,.333,.333,.500,1.0,.355,.833,.500,-0.10,0,0.0,0.2,0.0,-0.1,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,44,Jason Fried,,St. Louis,MLB,MLB,06/09/2021,25,USA,5' 11',180 lbs,Right,Right,2.5 Stars,3.0 Stars,46,48,51,41,49,45,52,52,57,47,55,53,47,44,50,39,48,43,74,2,Line Drive,Ex. Pull,Normal,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,83-85,83-85,3/4,Normal,1,1,4,2,1,54,39,42,52,47,35,42,75,33,19,3,2,1,.000,.500,.000,0.1,.344,.500,.000,-0.02,0,-0.0,0.1,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,7,Mike Friesema,,St. Louis,MLB,MLB,01/05/2021,25,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,47,50,53,52,44,45,56,55,60,71,47,55,49,45,51,49,43,42,28,2,Normal,Pull,Pull,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,83-85,83-85,3/4,Normal,1,1,2,1,2,60,51,29,47,38,37,36,38,12,5,4,53,50,.280,.302,.500,6.4,.337,.802,.343,0.78,7,0.1,1.2,0.0,-1.9,-1.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
