POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
LF,28,Kyle Stowers,,Miami,MLB,MLB,01/02/1998,29,USA,6' 2',210 lbs,Left,Left,2.5 Stars,2.5 Stars,48,56,57,60,49,42,52,45,53,52,45,39,57,49,58,62,51,43,49,52,Normal,Pull,Pull,1,10,1,50,1,1,13,1,55,1,1,8,1,47,1,11,-,-,3,-,-,-,-,-,-,-,-,2,FB,88-90,88-90,OTT,Normal,16,54,1,1,2,17,23,45,18,51,55,64,71,7,13,64,389,356,.199,.260,.430,38.0,.294,.689,.230,-1.06,40,-0.7,-5.6,-1.5,0.4,-1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,18,Matt Strahm,,Atlanta,MLB,MLB,11/12/1991,35,USA,6' 3',185 lbs,Right,Left,2.5 Stars,2.5 Stars,11,1,1,1,5,15,2,11,1,1,8,16,1,10,1,1,4,15,45,8,Normal,Normal,Normal,57,49,63,65,46,72,56,72,73,51,53,47,62,62,44,61,-,-,57,-,-,46,-,-,-,-,-,3,EX FB,92-94,92-94,3/4,Normal,23,51,-,-,-,29,27,39,17,-,-,-,17,12,16,27,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.02,0,0.0,-0.2,0.0,0.0,0.0,2,2,119.0,54,4.08,3.90,1.0,1.0,0.4,2.91
RP,61,Thomas Szapucki,,Cleveland,MLB,MLB,06/12/1996,31,USA,6' 2',185 lbs,Right,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,31,Normal,Spray,Spray,66,49,44,54,47,81,51,45,57,50,62,48,43,53,47,86,47,94,-,-,-,-,-,-,-,-,-,3,FB,94-96,94-96,SIDE,Normal,27,69,1,1,1,36,20,47,13,4,10,32,29,41,10,36,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.00,0,0.0,-0.3,0.0,0.0,0.0,0,1,41.1,14,3.05,2.89,0.6,0.7,0.6,1.79
RF,8,Lane Thomas,,St. Louis,MLB,MLB,08/23/1995,32,USA,6' 0',195 lbs,Right,Right,2.5 Stars,2.5 Stars,48,50,63,50,47,48,51,50,67,54,48,50,49,48,62,49,47,47,65,60,Line Drive,Pull,Pull,1,1,1,28,1,1,1,1,27,1,1,1,1,28,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,-,-,OTT,Normal,1,-,1,1,1,42,48,47,35,65,65,71,83,75,79,76,578,512,.211,.291,.352,52.3,.282,.642,.261,0.00,54,1.2,-12.3,1.4,0.4,1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,17,Will Wagner,,San Diego,MLB,MLB,07/29/1998,29,USA,5' 11',205 lbs,Left,Right,2.5 Stars,2.5 Stars,70,70,45,28,58,63,67,65,44,27,55,60,71,73,45,28,59,66,59,34,Groundball,Pull,Pull,1,1,1,44,1,1,1,1,43,1,1,1,1,46,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,23,1,1,1,54,48,50,55,45,52,43,41,15,74,51,332,300,.250,.313,.367,32.7,.294,.680,.305,-1.52,34,-0.0,-3.8,-0.4,-0.7,-1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,22,Garrett Whitlock,,Boston,MLB,MLB,06/11/1996,31,USA,6' 5',195 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,4,1,1,1,1,1,6,1,1,1,1,1,3,1,90,2,Normal,Normal,Normal,45,49,78,53,49,41,47,74,50,46,47,52,81,56,52,-,45,-,52,46,-,42,-,-,-,-,-,4,NEU,92-94,92-94,3/4,Normal,9,44,2,2,5,24,17,45,3,32,26,60,12,11,9,27,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,3,6,68.1,23,3.03,4.17,1.2,0.2,1.5,3.66
SS,5,Jacob Wilson,,Indianapolis,MLB,MLB,03/30/2002,25,USA,6' 2',195 lbs,Right,Right,2.5 Stars,2.5 Stars,72,48,73,26,44,100,49,76,78,29,47,100,48,70,72,26,43,100,46,33,Normal,Pull,Pull,1,1,1,48,1,1,1,1,46,1,1,1,1,50,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,5,9,1,1,1,65,77,62,65,51,49,54,59,14,13,84,623,578,.237,.291,.344,56.6,.279,.635,.264,-1.78,56,0.7,-8.6,-0.4,-1.0,-1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,13,Keaton Winn,,Chicago,MLB,MLB,02/20/1998,29,USA,6' 4',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,5,1,1,1,1,6,2,1,1,1,1,5,1,1,1,1,1,54,6,Normal,Normal,Normal,42,54,59,52,55,39,49,57,48,50,45,58,62,54,60,57,-,-,41,42,41,-,-,-,-,-,-,4,NEU,96-98,96-98,3/4,Power,46,32,3,3,2,22,1,48,19,20,11,22,16,8,15,24,12,12,.167,.167,.167,0.2,.146,.333,.250,-0.31,0,-0.1,-1.6,0.0,0.0,0.0,0,0,178.2,90,4.53,4.42,-1.1,1.5,1.1,4.37
C,12,Connor Wong,,Boston,MLB,MLB,05/19/1996,31,USA,5' 10',195 lbs,Right,Right,2.5 Stars,2.5 Stars,54,60,54,44,35,48,61,54,54,44,35,48,60,53,54,44,35,48,55,43,Groundball,Normal,Normal,1,1,1,36,1,1,1,1,36,1,1,1,1,37,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83,80-83,OTT,Normal,1,-,52,51,64,48,56,56,49,60,61,45,72,41,66,74,453,423,.291,.336,.433,58.7,.333,.768,.364,1.52,61,2.6,4.9,-1.7,1.2,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,24,Simeon Woods Richardson,,Minnesota,MLB,MLB,09/27/2000,27,USA,6' 3',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,4,5,4,1,1,5,1,6,6,1,1,3,1,5,3,1,1,40,12,Normal,Pull,Pull,45,48,44,56,46,43,46,44,55,44,47,49,45,58,47,60,47,45,54,-,-,-,-,-,-,-,-,4,FB,93-95,93-95,3/4,Normal,54,50,1,1,1,24,42,67,23,24,30,47,18,12,16,20,50,47,.085,.120,.085,0.6,.098,.205,.182,-0.76,-2,-0.8,-8.5,0.0,-0.1,-0.1,0,0,163.0,67,3.70,4.05,-0.0,2.0,3.0,3.76
2B,13,Luisangel Acuna,,San Francisco,MLB,MLB,03/12/2002,25,VEN,5' 8',185 lbs,Right,Right,2.5 Stars,2.5 Stars,65,61,45,29,42,65,65,73,47,31,41,74,61,63,45,29,42,62,49,39,Normal,Normal,Normal,1,1,1,38,1,1,1,1,36,1,1,1,1,39,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,2,-,1,1,1,63,57,71,59,71,60,65,93,88,83,70,157,143,.238,.280,.294,11.7,.253,.574,.266,-0.24,11,-0.5,-6.3,-1.1,0.4,-0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,7,Jo Adell,,Los Angeles,MLB,MLB,04/08/1999,28,USA,6' 3',220 lbs,Right,Right,2.5 Stars,2.5 Stars,41,45,50,57,44,38,46,42,50,59,44,39,45,41,50,56,44,38,65,48,Normal,Pull,Pull,1,14,1,51,1,1,14,1,52,1,1,14,1,51,1,16,-,1,-,-,-,-,-,-,-,-,-,2,FB,90-92,90-92,OTT,Normal,45,38,1,1,1,26,26,62,22,67,65,50,75,67,75,81,630,583,.242,.297,.487,85.0,.334,.784,.283,1.01,85,1.2,9.6,0.5,1.0,1.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,9,Miguel Amaya,,Chicago,MLB,MLB,03/09/1999,28,PAN,6' 0',225 lbs,Right,Right,2.5 Stars,2.5 Stars,49,44,46,43,51,57,44,50,46,44,52,58,44,49,46,43,51,56,41,38,Normal,Pull,Pull,1,1,1,54,1,1,1,1,54,1,1,1,1,54,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,-,-,3/4,Normal,1,-,71,58,57,21,30,47,17,22,31,39,24,14,64,40,194,176,.239,.289,.369,17.3,.284,.658,.275,-0.09,18,0.3,-3.9,-1.1,-2.9,-3.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,28,Nolan Arenado,,St. Louis,MLB,MLB,04/16/1991,36,USA,6' 2',205 lbs,Right,Right,2.5 Stars,2.5 Stars,51,47,44,46,52,58,48,55,45,48,56,63,46,50,44,45,51,57,23,18,Normal,Ex. Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,-,-,OTT,Normal,3,-,-,-,-,67,75,75,42,48,58,82,15,12,56,36,528,482,.247,.303,.340,47.3,.284,.643,.288,-0.71,50,0.9,-10.6,-1.8,-2.7,-4.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,3,Randy Arozarena,,Los Angeles,MLB,MLB,02/28/1995,32,CUB,5' 11',190 lbs,Right,Right,2.5 Stars,2.5 Stars,47,50,49,47,63,44,51,48,50,49,66,46,50,46,49,47,62,43,62,58,Line Drive,Pull,Pull,1,1,1,28,1,1,1,1,26,1,1,1,1,29,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,9,-,1,1,1,46,47,42,36,48,51,54,61,67,74,75,307,272,.239,.322,.390,34.7,.313,.712,.296,-0.74,36,-0.1,-0.5,-0.9,0.5,-0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,10,Luis Arraez,,San Diego,MLB,MLB,04/09/1997,30,VEN,5' 10',190 lbs,Left,Right,2.5 Stars,2.5 Stars,94,75,37,12,29,100,69,87,35,10,26,94,77,95,37,12,30,100,60,54,Line Drive,Spray,Spray,1,1,1,44,1,1,1,1,43,1,1,1,1,44,1,16,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,90-92,90-92,OTT,Normal,2,-,3,3,1,38,47,45,54,53,52,40,44,22,68,66,493,466,.262,.298,.345,44.4,.281,.644,.289,-1.54,45,-0.8,-9.8,-0.7,1.2,0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,58,Tanner Banks,,Toronto,MLB,MLB,10/24/1991,35,USA,6' 1',205 lbs,Right,Left,2.5 Stars,2.5 Stars,3,8,1,1,11,1,8,3,1,1,11,1,8,2,1,1,11,1,41,6,Normal,Normal,Normal,47,48,55,45,50,55,56,59,50,58,45,46,54,43,48,57,44,-,52,38,-,-,-,-,-,-,-,4,NEU,94-96,94-96,3/4,Normal,12,81,1,1,1,13,33,37,14,9,21,23,15,18,5,21,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,2,5,67.0,32,4.30,3.48,0.1,0.9,-0.1,3.25
SP,43,Tristan Beck,,Chicago,MLB,MLB,06/24/1996,31,USA,6' 4',160 lbs,Right,Right,2.5 Stars,2.5 Stars,15,19,1,1,1,13,20,16,1,1,1,13,19,15,1,1,1,13,25,22,Normal,Pull,Pull,35,50,55,47,52,33,49,55,45,50,37,53,56,50,55,47,26,24,42,-,-,-,-,-,-,-,-,4,NEU,93-95,93-95,3/4,Normal,38,62,1,1,1,28,55,63,44,30,16,9,18,14,8,30,52,49,.143,.192,.163,1.5,.166,.356,.241,-0.47,0,-0.4,-6.3,0.0,0.1,0.1,0,0,160.1,73,4.10,4.25,-0.7,1.9,1.6,4.21
RP,51,David Bednar,,St. Louis,MLB,MLB,10/10/1994,32,USA,6' 0',215 lbs,Left,Right,2.5 Stars,2.5 Stars,9,1,1,1,1,13,1,8,1,1,1,11,1,10,1,1,1,14,28,6,Normal,Normal,Normal,49,51,46,49,52,49,52,46,50,54,48,50,46,49,51,62,-,55,-,-,48,-,-,-,-,-,-,3,FB,95-97,95-97,3/4,Power,13,51,2,2,2,27,30,56,15,34,10,21,19,13,14,27,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,2,70.1,19,2.43,2.94,1.6,1.4,1.9,3.64
SP,53,Juan Bello,,Los Angeles,MLB,MLB,04/06/2004,23,COL,6' 1',180 lbs,Right,Right,2.5 Stars,2.5 Stars,10,12,2,1,1,6,11,9,3,1,1,7,13,10,2,1,1,6,50,12,Normal,Normal,Normal,44,49,49,52,48,43,47,48,51,46,46,50,50,53,49,47,40,69,46,-,-,-,-,-,-,-,-,4,FB,91-93,91-93,3/4,Normal,59,51,2,2,1,29,34,52,20,11,17,28,22,20,12,37,27,27,.148,.148,.148,0.7,.130,.296,.286,-0.40,0,-0.3,-4.1,0.0,-0.0,-0.0,0,0,100.1,62,5.56,4.24,-2.3,1.2,-0.1,3.95
LF,39,Steward Berroa,,San Francisco,MLB,MLB,06/05/1999,28,DOM,5' 9',185 lbs,Switch,Right,2.5 Stars,2.5 Stars,50,54,53,33,57,48,51,47,50,30,53,44,56,51,54,35,58,49,58,43,Normal,Normal,Normal,1,1,1,53,1,1,1,1,53,1,1,1,1,53,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,-,-,3/4,Normal,-,-,-,-,-,28,36,39,27,69,65,45,78,100,83,79,134,119,.252,.328,.403,16.8,.319,.732,.292,0.26,16,0.2,1.7,0.0,-0.2,-0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,21,Jake Burger,,Texas,MLB,MLB,04/10/1996,31,USA,6' 2',225 lbs,Right,Right,2.5 Stars,2.5 Stars,47,47,50,63,34,48,48,49,51,73,35,51,47,47,49,61,33,47,53,31,Normal,Pull,Pull,1,1,1,35,1,1,1,1,34,1,1,1,1,36,1,16,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,90-92,90-92,3/4,Normal,1,-,1,1,1,39,41,53,39,32,37,58,60,6,9,58,203,191,.230,.271,.471,22.5,.314,.742,.258,0.71,24,0.5,0.6,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CL,53,Mike Burrows,,Pittsburgh,MLB,MLB,11/08/1999,27,USA,6' 1',200 lbs,Right,Right,2.5 Stars,3.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,63,10,Normal,Normal,Normal,48,49,51,59,47,50,50,52,60,49,47,48,51,58,46,57,44,39,-,-,-,48,-,-,12,-,-,5,NEU,94-96,96-98,OTT,Normal,43,46,4,4,1,11,44,51,3,36,11,12,17,16,12,25,10,10,.000,.000,.000,0.0,.000,.000,.000,-0.29,-1,-0.4,-2.5,0.0,0.0,0.0,4,0,151.2,73,4.33,4.99,0.1,-0.1,1.6,4.45
C,85,Jair Camargo,,San Diego,MLB,MLB,07/01/1999,28,COL,5' 10',225 lbs,Right,Right,2.5 Stars,2.5 Stars,46,65,47,60,40,32,70,48,48,67,42,34,63,46,46,58,39,31,55,49,Line Drive,Ex. Pull,Pull,1,1,1,52,1,1,1,1,52,1,1,1,1,52,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,90-92,90-92,3/4,Normal,1,-,42,43,59,18,39,51,19,23,36,46,50,19,67,53,194,177,.237,.304,.458,24.1,.328,.762,.313,0.10,25,1.0,3.6,0.1,1.0,1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,78,Yennier Cano,,Toronto,MLB,MLB,03/09/1994,33,CUB,6' 4',240 lbs,Right,Right,2.5 Stars,2.5 Stars,7,9,1,1,9,6,9,8,1,1,9,7,9,7,1,1,9,6,62,2,Normal,Normal,Normal,48,58,43,46,64,43,50,42,41,55,52,65,45,50,74,47,-,-,41,55,41,-,-,-,-,-,-,4,EX GB,95-97,95-97,3/4,Power,15,40,1,1,1,16,17,56,14,13,17,27,11,6,17,18,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,2,6,58.2,30,4.60,3.83,-2.1,0.3,-0.8,3.35
LF,1,Dylan Carlson,,Baltimore,MLB,MLB,10/23/1998,28,USA,6' 2',200 lbs,Switch,Left,2.5 Stars,2.5 Stars,53,51,53,40,56,56,53,56,54,41,59,59,51,53,52,39,55,56,51,34,Line Drive,Pull,Pull,1,1,1,37,1,1,1,1,37,1,1,1,1,37,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,90-92,90-92,OTT,Normal,1,-,1,1,1,30,37,36,14,63,72,57,51,20,70,55,58,51,.196,.241,.373,4.6,.259,.614,.200,-0.63,4,-0.1,-2.4,0.2,-1.1,-0.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,36,Triston Casas,,Boston,MLB,MLB,01/15/2000,27,USA,6' 4',225 lbs,Left,Right,2.5 Stars,3.0 Stars,48,51,53,57,79,47,49,45,50,50,63,43,52,49,55,59,83,48,45,16,Normal,Ex. Pull,Pull,1,9,1,51,1,1,8,1,49,1,1,10,1,52,1,23,-,-,-,-,-,-,-,-,-,-,-,1,NEU,92-94,92-94,3/4,Normal,67,43,1,1,4,22,34,70,22,24,33,49,5,11,13,37,168,151,.146,.232,.331,9.6,.236,.563,.133,-1.77,9,-0.9,-11.3,0.0,-0.6,-0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,71,Tsung-Che Cheng,,Pittsburgh,MLB,MLB,07/26/2001,26,TPE,5' 7',180 lbs,Left,Right,2.5 Stars,2.5 Stars,52,48,52,33,48,58,49,48,65,27,45,48,48,54,49,35,48,62,51,51,Normal,Normal,Normal,1,1,1,38,1,1,1,1,36,1,1,1,1,40,1,6,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,86-88,86-88,3/4,Normal,1,-,2,2,2,72,70,66,62,48,47,49,73,64,73,76,554,489,.221,.300,.321,51.2,.276,.621,.264,-1.73,49,1.9,-14.4,-0.6,1.1,0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,14,Alex Cobb,,Miami,MLB,MLB,10/07/1987,39,USA,6' 3',200 lbs,Right,Right,2.5 Stars,2.5 Stars,1,5,1,1,10,1,5,2,1,1,10,1,4,1,1,1,9,1,44,21,Normal,Normal,Normal,31,57,51,39,70,27,50,49,35,59,35,62,53,43,78,-,-,-,24,35,31,-,-,-,-,21,-,4,EX GB,91-93,91-93,3/4,GB'er,51,50,3,3,5,22,41,58,19,50,28,34,10,14,11,18,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.01,0,0.0,-0.3,0.0,0.0,0.0,0,3,78.1,30,3.45,3.31,-0.1,1.2,0.7,4.16
RF,13,Zach Cole,,Houston,MLB,MLB,08/04/2000,27,USA,6' 2',200 lbs,Left,Right,2.5 Stars,2.5 Stars,43,59,51,54,43,25,77,44,47,45,39,14,56,42,53,58,44,28,38,23,Normal,Pull,Pull,1,1,1,46,1,1,1,1,44,1,1,1,1,47,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,23,1,1,1,12,18,7,21,79,71,81,65,66,91,71,581,520,.192,.270,.338,49.8,.267,.609,.272,-1.97,47,0.3,-19.7,2.5,-1.2,1.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,40,Willson Contreras,,St. Louis,MLB,MLB,05/13/1992,35,VEN,6' 1',235 lbs,Right,Right,2.5 Stars,2.5 Stars,46,49,48,53,55,43,50,46,49,55,56,44,49,46,48,53,55,43,43,22,Normal,Pull,Pull,1,13,1,38,2,1,13,1,38,2,1,13,1,38,2,-,-,-,-,-,-,-,-,-,-,-,-,0,EX GB,-,-,OTT,GB'er,-,-,44,40,69,38,41,69,34,41,42,49,43,19,60,48,501,427,.199,.311,.323,46.4,.287,.635,.253,-0.50,48,-0.7,-8.8,-1.8,-0.0,-1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,65,Nestor Cortes,,Texas,MLB,MLB,12/10/1994,32,CUB,5' 11',200 lbs,Right,Left,2.5 Stars,2.5 Stars,10,14,5,1,13,5,15,11,6,1,14,7,14,10,5,1,12,4,53,37,Normal,Normal,Normal,48,44,68,46,44,51,48,73,49,47,48,43,67,45,43,48,47,-,42,-,-,52,-,-,-,-,-,4,EX FB,91-93,91-93,3/4,Normal,57,65,3,3,3,18,10,39,17,12,14,19,16,17,8,26,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.09,0,-0.0,-0.3,0.0,0.0,0.0,0,5,69.0,33,4.30,3.03,-1.4,1.3,-0.6,3.35
RP,0,Coleman Crow,,Cincinnati,MLB,MLB,12/30/2000,26,USA,6' 0',175 lbs,Right,Right,2.5 Stars,3.0 Stars,14,18,13,1,12,13,18,14,13,1,12,13,18,14,13,1,12,13,63,3,Normal,Normal,Normal,45,47,68,56,46,41,44,62,51,42,48,50,72,59,48,44,45,43,50,-,-,-,-,-,-,-,-,4,GB,91-93,93-95,SIDE,GB'er,55,39,2,3,2,24,21,54,11,9,16,18,11,13,6,27,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.01,0,-0.1,-0.3,0.0,0.0,0.0,4,3,72.1,29,3.61,4.91,0.5,-0.2,0.6,4.30
RP,43,Alexis Diaz,,St. Louis,MLB,MLB,09/28/1996,31,PUR,6' 2',220 lbs,Right,Right,2.5 Stars,2.5 Stars,1,4,10,6,1,1,5,1,10,7,1,1,3,1,10,5,1,1,79,2,Flyball,Pull,Pull,59,64,36,80,60,49,52,35,69,49,73,80,37,89,78,80,-,-,76,-,-,-,-,-,-,-,-,2,EX FB,94-96,94-96,3/4,Normal,13,51,1,1,1,30,9,75,24,13,15,35,9,2,10,20,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.04,0,0.1,-0.2,0.0,0.0,0.0,1,4,60.1,24,3.58,4.78,0.9,-0.5,0.7,4.52
RP,75,Camilo Doval,,New York,MLB,MLB,07/04/1997,30,DOM,6' 2',190 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,1,1,7,1,1,1,1,1,9,1,1,1,1,1,6,1,48,38,Flyball,Normal,Normal,59,59,33,53,61,45,47,30,43,49,83,71,35,58,76,93,-,-,98,57,-,-,-,-,-,-,-,3,EX GB,97-99,97-99,SIDE,Power,9,60,3,3,1,25,53,57,33,3,3,3,25,20,23,31,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.01,0,-0.0,-0.3,0.0,0.0,0.0,1,3,41.2,25,5.40,4.53,0.5,-0.1,-0.9,4.03
1B,19,Yandy Díaz,,Detroit,MLB,MLB,08/08/1991,36,CUB,6' 2',205 lbs,Right,Right,2.5 Stars,2.5 Stars,66,61,41,42,47,67,65,75,42,44,50,77,60,64,41,41,46,64,82,23,Normal,Normal,Normal,1,1,1,6,1,1,1,1,4,1,1,1,1,7,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,84-86,84-86,3/4,Normal,1,-,4,4,6,33,39,58,37,39,43,69,17,5,4,56,158,137,.219,.323,.328,13.3,.290,.651,.245,-1.28,15,0.2,-2.1,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,9,Xavier Edwards,,Miami,MLB,MLB,08/09/1999,28,USA,5' 10',175 lbs,Switch,Right,2.5 Stars,2.5 Stars,74,66,38,3,50,74,61,64,37,1,49,63,68,78,38,4,51,79,79,73,Line Drive,Normal,Normal,1,1,1,39,1,1,1,1,37,1,1,1,1,40,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,75-80,75-80,3/4,Normal,10,-,1,1,1,59,68,64,62,70,53,60,74,75,96,80,433,381,.255,.323,.323,46.1,.286,.646,.286,0.42,41,0.0,-8.9,3.0,2.7,5.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,25,Zach Eflin,,New York,MLB,MLB,04/08/1994,33,USA,6' 6',215 lbs,Right,Right,2.5 Stars,2.5 Stars,9,11,4,1,1,4,12,10,5,1,1,6,11,9,4,1,1,3,48,24,Groundball,Normal,Normal,34,47,94,48,46,32,44,90,46,44,35,49,96,50,48,39,12,23,29,33,-,30,-,-,-,-,-,6,NEU,93-95,93-95,3/4,Normal,63,57,-,-,-,15,23,60,8,-,-,-,14,16,11,9,32,30,.100,.125,.100,0.5,.104,.225,.200,-0.67,-1,-0.5,-5.4,0.0,0.0,0.0,0,0,120.1,63,4.71,4.28,-0.9,1.1,0.8,4.10
C,34,Freddy Fermin,,Kansas City,MLB,MLB,05/16/1995,32,VEN,5' 9',200 lbs,Right,Right,2.5 Stars,2.5 Stars,54,49,43,40,41,61,49,55,43,41,41,62,48,53,43,40,41,60,48,49,Normal,Pull,Pull,1,1,1,37,1,1,1,1,35,1,1,1,1,38,1,16,-,-,-,-,-,-,-,-,-,-,-,1,FB,90-92,90-92,3/4,Normal,1,-,70,57,77,16,28,35,8,33,33,50,42,6,16,54,214,193,.244,.308,.358,20.5,.283,.666,.281,-0.58,20,0.7,-5.2,0.0,-1.2,-1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,56,Justin Foscue,,Los Angeles,MLB,MLB,03/02/1999,28,USA,5' 11',200 lbs,Right,Right,2.5 Stars,2.5 Stars,47,32,55,51,55,70,32,48,56,53,56,75,31,46,54,50,55,68,53,49,Normal,Pull,Pull,1,1,1,38,1,1,1,1,36,1,1,1,1,40,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,-,-,3/4,Normal,1,-,1,1,1,44,67,51,50,44,45,41,49,29,59,51,121,103,.388,.471,.602,29.2,.449,1.073,.430,1.49,27,1.6,13.2,-0.8,0.8,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,6,Nick Frasso,,San Francisco,MLB,MLB,10/18/1998,28,USA,6' 5',205 lbs,Right,Right,2.5 Stars,2.5 Stars,9,1,1,1,1,13,1,9,1,1,1,13,1,9,1,1,1,13,26,5,Normal,Normal,Normal,48,50,55,55,49,44,47,52,52,46,51,53,57,57,52,74,42,-,59,-,-,-,-,-,-,-,-,3,GB,97-99,97-99,3/4,Power,34,36,1,1,3,17,30,42,25,14,19,29,16,15,11,30,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,3,5,84.2,41,4.36,4.19,-0.9,-0.2,-0.7,3.54
