POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
CL,13,Ken Majer,,Detroit,MLB,MLB,07/18/2008,26,USA,6' 0',205 lbs,Right,Right,3.0 Stars,3.0 Stars,1,1,1,19,12,1,3,1,1,22,13,1,1,1,1,18,11,1,40,1,Flyball,Pull,Normal,39,57,90,55,58,40,59,91,55,60,39,56,88,55,57,36,41,-,-,-,-,51,-,-,-,-,-,3,FB,87-89,87-89,3/4,Finesse,66,27,1,4,4,17,20,59,6,39,41,46,2,10,8,33,59,57,.070,.102,.070,0.5,.083,.172,.154,-0.85,-3,-0.7,-10.6,0.0,0.4,0.4,0,0,186.1,77,3.72,4.38,0.5,1.4,3.1,4.20
SP,13,Jeff McCurry,,Miami,MLB,MLB,09/28/2011,23,USA,5' 10',170 lbs,Right,Right,3.0 Stars,4.5 Stars,1,1,1,1,16,1,1,1,1,1,18,1,1,1,1,1,15,1,67,6,Flyball,Pull,Normal,52,60,49,65,59,50,57,48,62,55,54,63,49,68,62,91,-,-,-,55,45,47,-,-,-,-,-,4,GB,98-100,98-100,3/4,Power,51,84,6,7,7,21,10,53,14,27,35,36,8,8,16,18,11,11,.091,.091,.091,0.1,.080,.182,.125,-0.27,0,-0.1,-2.0,0.0,0.0,0.0,0,0,174.2,70,3.61,3.66,0.6,3.1,3.8,3.95
2B,32,Ryan Reckley,,Baltimore,MLB,MLB,09/06/2004,30,BAH,5' 10',175 lbs,Switch,Right,3.0 Stars,3.0 Stars,47,48,46,47,55,47,46,44,42,43,52,44,48,48,48,48,56,48,53,40,Normal,Spray,Spray,1,19,1,52,7,1,18,1,50,7,1,19,1,53,8,1,-,-,-,-,-,-,-,-,-,-,-,1,EX GB,-,-,3/4,GB'er,1,-,1,2,1,80,77,59,68,53,45,36,76,43,93,95,624,573,.267,.324,.417,84.8,.322,.741,.330,1.13,79,6.1,6.5,7.1,2.1,9.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,13,Tony Robinson,,Minnesota,MLB,MLB,04/16/2010,24,USA,6' 2',195 lbs,Right,Right,3.0 Stars,4.0 Stars,1,1,1,11,8,1,1,1,1,14,12,1,1,1,1,10,5,1,68,1,Flyball,Normal,Spray,51,55,45,61,53,48,55,45,60,53,53,56,45,62,53,100,47,38,77,-,-,-,-,-,-,-,-,4,GB,98-100,98-100,OTT,Power,61,52,1,2,1,27,22,63,39,50,42,59,13,7,4,18,53,52,.058,.075,.135,0.7,.092,.210,.105,-0.97,-3,-0.7,-9.2,0.0,0.1,0.1,0,0,181.2,60,2.97,3.91,1.9,2.5,5.1,4.03
LF,26,Brian Rochford,,Toronto,MLB,MLB,05/01/2010,24,USA,6' 2',195 lbs,Left,Left,3.0 Stars,3.0 Stars,65,53,49,55,36,81,46,49,43,43,27,53,56,76,50,61,38,93,37,4,Flyball,Normal,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,3/4,Normal,1,6,2,2,1,23,15,15,3,73,54,55,48,40,43,81,62,56,.375,.403,.643,14.9,.435,1.046,.347,0.45,13,0.8,6.5,0.1,-0.2,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,80,Kumar Rocker,,St. Louis,MLB,MLB,11/22/1999,34,USA,6' 5',220 lbs,Right,Right,3.0 Stars,3.0 Stars,1,1,9,1,1,1,1,1,10,2,1,1,1,1,9,1,1,1,52,40,Flyball,Pull,Pull,59,50,78,58,49,59,50,76,58,49,59,51,79,58,49,100,39,77,-,61,-,-,-,-,-,-,-,4,NEU,98-100,98-100,OTT,Power,35,55,1,1,4,23,44,61,31,3,3,3,25,21,10,48,10,10,.000,.000,.000,0.0,.000,.000,.000,-0.34,-1,-0.1,-2.5,0.0,0.0,0.0,0,0,167.0,91,4.90,4.57,-1.7,0.9,0.5,3.09
1B,21,Nolan Schanuel,,Arizona,MLB,MLB,02/14/2002,32,USA,6' 4',200 lbs,Left,Right,3.0 Stars,3.0 Stars,53,49,47,51,91,59,47,49,46,48,84,53,49,55,48,53,94,61,50,26,Normal,Ex. Pull,Pull,1,1,1,41,1,1,1,1,39,1,1,1,1,43,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,7,10,1,1,1,31,32,38,17,39,39,42,50,24,86,82,612,508,.256,.373,.400,84.1,.339,.772,.294,0.60,86,2.8,16.7,1.4,1.0,2.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,7,Gabe Torres,,Chicago,MLB,MLB,01/11/2008,26,USA,6' 1',195 lbs,Right,Right,3.0 Stars,3.0 Stars,19,34,1,6,1,1,38,24,1,11,3,9,33,17,1,2,1,1,60,2,Groundball,Normal,Pull,49,50,62,52,50,49,50,62,52,50,50,50,62,52,50,52,56,-,-,-,-,-,90,-,-,-,-,3,FB,93-95,93-95,3/4,Normal,77,55,13,8,15,21,14,61,31,41,45,53,26,7,1,1,54,53,.151,.148,.151,1.4,.130,.299,.286,-0.69,-1,-0.5,-8.0,0.0,0.0,0.0,0,0,182.1,80,3.95,3.85,0.1,3.2,3.6,3.34
SP,3,Javier Bartolozzi,,Los Angeles,MLB,MLB,04/14/2005,29,VEN,6' 4',200 lbs,Right,Right,3.0 Stars,3.0 Stars,8,13,5,1,1,1,12,6,8,1,1,1,13,8,4,1,1,1,51,14,Normal,Normal,Normal,48,53,57,54,53,49,54,58,55,54,48,52,57,53,51,58,70,70,-,-,-,-,-,-,-,-,-,3,FB,92-94,93-95,3/4,Normal,55,50,1,-,2,25,37,49,19,8,9,15,26,2,12,52,6,6,.333,.333,.333,0.7,.293,.667,.667,-0.01,0,-0.2,-0.1,0.0,0.0,0.0,0,0,191.0,91,4.29,4.29,-1.1,2.2,2.4,3.42
3B,11,Kennew Blanco,,Toronto,MLB,MLB,06/21/2007,27,VEN,6' 4',205 lbs,Right,Right,3.0 Stars,3.0 Stars,52,46,53,53,50,61,51,58,61,56,56,67,45,50,51,52,49,59,65,60,Normal,Pull,Pull,1,1,1,43,1,1,1,1,41,1,1,1,1,44,1,11,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,88-90,88-90,3/4,Normal,8,9,3,-,3,61,74,65,57,68,59,46,74,55,65,82,451,408,.260,.326,.449,60.2,.334,.774,.298,0.47,61,2.8,10.3,-0.3,0.3,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,5,Juan Cabada,,Tampa Bay,MLB,MLB,04/30/2008,26,DOM,5' 10',200 lbs,Left,Right,3.0 Stars,3.0 Stars,59,55,54,36,43,63,45,45,46,34,39,46,59,67,58,37,45,73,50,57,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,7,8,2,-,4,73,65,67,60,70,65,52,77,63,72,86,362,325,.280,.354,.418,50.2,.338,.772,.327,0.45,50,3.3,11.6,0.2,-0.3,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,5,Yeremi Cabrera,,Toronto,MLB,MLB,07/02/2005,29,DOM,5' 11',185 lbs,Left,Left,3.0 Stars,3.0 Stars,50,53,66,49,53,47,48,45,57,43,47,42,56,51,70,50,56,49,45,13,Normal,Normal,Normal,1,1,1,40,1,1,1,1,40,1,1,1,1,39,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,3,-,1,2,1,9,9,21,6,75,69,79,79,56,81,86,591,536,.222,.286,.394,63.1,.295,.680,.275,-0.73,62,1.5,-5.5,2.5,3.1,5.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,25,John Cruz,,Miami,MLB,MLB,08/29/2005,29,DOM,6' 3',200 lbs,Left,Left,3.0 Stars,3.0 Stars,49,50,50,59,49,49,45,45,49,51,52,45,51,50,51,62,48,50,48,26,Normal,Pull,Pull,1,1,1,41,1,1,1,1,44,1,1,1,1,40,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,1,1,1,2,11,7,10,7,68,70,71,63,33,78,76,564,508,.264,.335,.449,76.6,.337,.784,.308,2.01,78,2.9,12.4,-1.4,0.6,-0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,7,Brian de la Rosa,,Miami,MLB,MLB,10/22/2010,23,USA,5' 10',175 lbs,Switch,Right,3.0 Stars,4.5 Stars,2,6,1,1,21,1,1,1,1,1,16,1,8,4,1,1,23,1,95,2,Normal,Spray,Normal,72,53,47,59,52,56,49,45,56,48,88,59,48,62,59,100,-,-,57,-,-,-,-,-,-,-,-,2,GB,100+,100+,3/4,Power,19,44,4,2,2,17,12,42,22,55,43,51,8,5,3,7,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,3,56.0,28,4.50,4.19,0.4,0.1,0.2,3.13
2B,20,Juan Garcia,,Houston,MLB,MLB,01/30/2010,24,DOM,5' 10',180 lbs,Right,Right,3.0 Stars,3.0 Stars,67,53,53,53,36,84,58,85,57,63,40,100,52,62,51,51,35,77,39,5,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,91-93,3/4,Normal,1,1,5,12,13,60,49,58,35,33,30,38,31,23,25,52,365,335,.278,.332,.448,50.7,.335,.779,.302,2.14,50,1.5,8.4,0.0,-2.7,-2.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,7,Angel Genao,,Cleveland,MLB,MLB,05/19/2004,30,DOM,6' 0',190 lbs,Switch,Right,3.0 Stars,3.0 Stars,51,51,50,42,46,52,49,50,49,58,40,52,51,51,51,37,48,53,55,36,Normal,Normal,Normal,1,1,1,39,1,1,1,1,37,1,1,1,1,40,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,75-80,75-80,3/4,Normal,3,3,2,2,1,71,72,64,66,56,53,50,76,61,88,100,627,582,.241,.295,.385,70.9,.297,.680,.293,-1.79,67,2.9,-6.6,6.3,4.3,10.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,7,Jackson Holliday,,Los Angeles,MLB,MLB,12/04/2003,30,USA,6' 0',200 lbs,Left,Right,3.0 Stars,3.0 Stars,49,49,47,45,83,50,48,48,46,43,79,48,50,50,47,45,84,51,57,22,Groundball,Pull,Spray,1,1,1,44,1,1,1,1,43,1,1,1,1,46,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,1,1,1,1,73,69,52,59,51,55,41,100,33,88,100,663,572,.213,.315,.344,72.0,.295,.660,.249,-0.40,69,3.0,-9.9,5.0,3.1,8.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,17,Sadanobu Kano,,Chicago,MLB,MLB,07/06/2008,26,JPN,5' 10',185 lbs,Right,Right,3.0 Stars,3.0 Stars,59,46,35,67,59,80,49,72,37,88,75,100,45,56,34,61,55,73,49,7,Normal,Pull,Pull,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,87-89,SIDE,Normal,1,3,3,3,2,25,11,28,16,39,54,38,36,21,1,31,670,583,.214,.301,.358,62.1,.289,.660,.219,-2.66,67,-0.4,-9.8,0.0,0.8,0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,5,Jorvorskie Lane Jr.,,Minnesota,MLB,MLB,07/01/2008,26,USA,5' 11',200 lbs,Right,Right,3.0 Stars,3.0 Stars,59,54,67,39,46,63,62,68,71,41,51,70,52,57,66,39,45,61,43,41,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,5,12,27,29,47,72,61,64,66,87,84,65,82,76,78,89,667,594,.237,.316,.364,70.7,.300,.680,.290,0.20,73,3.2,-3.0,-1.6,1.1,-0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,26,Ramcell Medina,,Kansas City,MLB,MLB,11/13/2007,26,DOM,6' 1',200 lbs,Right,Right,3.0 Stars,3.0 Stars,49,56,68,64,42,43,57,50,76,74,43,45,56,48,66,62,41,43,50,38,Line Drive,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,OTT,Normal,7,11,2,-,3,66,65,69,63,56,48,57,74,54,74,88,629,581,.243,.293,.454,73.5,.318,.747,.288,0.74,78,3.2,3.6,-0.4,0.9,0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,5,Gustavo Melendez,,Indianapolis,MLB,MLB,10/20/2007,26,PUR,5' 8',170 lbs,Left,Right,3.0 Stars,3.0 Stars,53,45,50,34,47,65,42,47,48,30,43,55,46,56,51,35,48,70,73,41,Normal,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,83-85,83-85,3/4,Normal,13,20,1,1,1,70,78,69,74,59,66,57,76,72,82,100,636,577,.269,.330,.392,80.5,.316,.722,.304,1.78,77,4.2,11.0,1.8,3.0,4.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,15,Ben Morrow,,Milwaukee,MLB,MLB,08/03/2009,25,USA,5' 9',175 lbs,Left,Left,3.0 Stars,3.5 Stars,1,3,1,1,19,1,1,1,1,1,13,1,5,1,1,1,20,1,54,4,Normal,Normal,Normal,100,55,33,56,54,100,61,35,58,62,100,51,32,55,51,95,28,98,98,89,100,-,-,-,-,-,-,6,GB,94-96,94-96,3/4,GB'er,71,76,1,3,1,22,24,63,5,47,33,51,13,5,2,2,16,14,.000,.125,.000,0.2,.088,.125,.000,-0.53,0,-0.4,-2.8,0.0,0.0,0.0,0,0,189.2,108,5.12,5.16,-2.5,0.1,0.8,3.17
1B,23,Angel Naranjo,,Tampa Bay,MLB,MLB,03/29/2010,24,DOM,6' 2',190 lbs,Left,Left,3.0 Stars,3.0 Stars,70,62,51,38,48,72,53,52,46,31,43,51,67,79,53,40,49,81,48,7,Normal,Pull,Pull,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,87-89,3/4,Normal,1,5,7,4,7,19,28,47,6,42,26,46,78,28,14,5,467,412,.267,.340,.396,57.7,.320,.736,.295,0.19,58,0.9,8.3,0.0,-1.3,-1.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,7,Raimundo Nungaray,,Indianapolis,MLB,MLB,01/08/2011,23,DOM,6' 1',185 lbs,Switch,Right,3.0 Stars,3.0 Stars,9,14,1,13,14,1,15,11,1,17,18,1,13,8,1,12,13,1,73,6,Normal,Normal,Normal,53,57,48,47,61,53,58,49,47,63,53,55,47,47,60,79,46,-,-,-,88,-,-,-,-,-,-,3,GB,94-96,94-96,3/4,GB'er,50,54,4,1,2,22,12,56,17,51,40,55,18,7,10,30,40,39,.179,.200,.256,2.0,.200,.456,.286,-0.43,1,-0.1,-3.1,0.0,0.3,0.3,0,0,156.1,64,3.68,3.60,0.3,2.4,2.1,3.29
RP,18,Elio Rebagliati,,Houston,MLB,MLB,10/19/2011,22,VEN,6' 3',195 lbs,Right,Right,3.0 Stars,3.5 Stars,10,15,1,1,12,1,17,12,1,1,13,8,15,10,1,1,11,1,62,11,Normal,Spray,Normal,50,60,57,54,62,41,50,53,49,50,60,67,61,58,72,38,-,-,47,27,-,-,-,-,-,-,-,3,GB,87-89,87-89,3/4,GB'er,73,34,1,3,2,15,22,39,13,40,43,37,1,3,1,12,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,4.1,5,10.38,5.71,0.2,-0.1,-0.3,4.29
CF,36,Harold Rivas,,Boston,MLB,MLB,05/10/2008,26,VEN,6' 2',200 lbs,Switch,Right,3.0 Stars,3.0 Stars,43,44,55,69,42,43,47,44,52,66,42,42,43,43,56,70,42,43,67,51,Flyball,Pull,Pull,1,1,1,18,1,1,1,1,18,1,1,1,1,18,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,7,5,2,2,3,26,29,40,16,81,79,71,80,81,85,100,608,574,.244,.283,.469,74.7,.320,.752,.284,-0.87,76,2.7,1.1,-0.6,-1.3,-1.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,87,Emmanuel Rodriguez,,Minnesota,MLB,MLB,02/28/2003,31,DOM,5' 11',200 lbs,Left,Left,3.0 Stars,3.0 Stars,43,55,61,61,88,30,61,43,60,62,79,25,54,43,62,60,91,32,61,29,Normal,Pull,Pull,1,1,1,38,1,1,1,1,40,1,1,1,1,36,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,2,-,2,2,1,11,11,14,10,71,68,66,64,56,80,79,604,518,.189,.300,.324,55.5,.279,.624,.261,-2.26,55,0.6,-13.0,0.6,0.6,1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,8,Andy Sannes,,Texas,MLB,MLB,04/11/2009,25,USA,6' 0',195 lbs,Right,Right,3.0 Stars,3.0 Stars,59,62,51,55,50,54,74,77,56,70,56,70,61,56,49,51,49,50,35,1,Line Drive,Normal,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,3/4,Normal,1,6,1,2,1,14,17,40,9,59,56,41,56,51,77,69,269,233,.249,.338,.408,33.6,.321,.746,.306,0.39,34,0.3,2.7,-0.7,-1.6,-2.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,13,Noah Schultz,,Chicago,MLB,MLB,08/05/2003,31,USA,6' 9',205 lbs,Left,Left,3.0 Stars,3.0 Stars,1,1,1,1,1,6,1,1,1,1,1,6,1,1,1,1,1,6,52,49,Normal,Normal,Normal,60,51,49,46,54,74,63,49,55,68,57,48,48,42,50,93,49,-,92,58,-,-,-,-,-,-,-,4,EX GB,97-99,97-99,SIDE,Power,50,52,1,1,1,46,49,42,54,17,10,11,28,24,9,21,53,52,.154,.170,.154,1.4,.146,.324,.308,-0.68,0,-0.4,-7.2,0.0,0.4,0.4,0,0,166.2,62,3.35,3.55,0.7,3.5,3.6,3.55
SP,5,Mike Simpson,,Boston,MLB,MLB,12/26/2008,25,USA,6' 1',200 lbs,Switch,Right,3.0 Stars,3.5 Stars,8,11,1,1,12,1,13,10,1,1,15,7,11,7,1,1,11,1,43,14,Flyball,Spray,Pull,50,51,56,55,50,46,49,55,53,48,54,53,58,57,52,63,39,-,40,49,-,58,-,-,-,-,-,5,FB,95-97,96-98,3/4,Power,55,100,3,3,2,22,24,42,17,45,37,38,12,5,2,15,45,45,.089,.089,.089,0.5,.078,.178,.222,-0.99,-3,-0.9,-8.7,0.0,-1.1,-1.1,0,0,174.1,68,3.51,3.62,-0.0,3.4,4.1,3.36
SP,21,Tarik Skubal,,Texas,MLB,MLB,11/20/1996,37,USA,6' 3',220 lbs,Left,Left,3.0 Stars,3.0 Stars,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,56,9,Flyball,Spray,Spray,42,50,86,40,56,45,55,90,43,62,41,48,84,38,53,42,61,14,37,42,-,-,-,-,-,-,-,5,GB,91-93,91-93,3/4,GB'er,56,62,1,1,2,27,17,43,2,18,10,37,14,14,25,21,56,55,.109,.125,.109,0.7,.107,.234,.240,-1.04,-2,-0.6,-9.1,0.0,0.1,0.1,0,0,187.2,75,3.60,3.14,1.1,4.8,3.7,3.08
CF,5,Pete Vallis,,Philadelphia,MLB,MLB,09/11/2010,24,CAN,6' 0',190 lbs,Right,Right,3.0 Stars,3.5 Stars,59,58,61,59,42,60,68,74,74,89,50,72,55,56,58,52,39,57,52,2,Normal,Pull,Spray,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,1,1,1,4,1,26,18,39,11,69,59,53,70,26,31,28,48,40,.400,.479,.750,12.1,.504,1.229,.406,0.06,13,0.9,7.6,0.0,-0.0,-0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CL,22,Matt Ward,,Philadelphia,MLB,MLB,03/03/2010,24,USA,6' 2',195 lbs,Right,Left,3.0 Stars,3.5 Stars,16,25,4,3,4,7,27,18,7,9,10,11,24,15,3,1,2,5,98,6,Groundball,Spray,Normal,62,54,49,54,54,60,55,52,52,56,63,53,49,54,53,-,-,58,-,-,-,100,-,-,-,-,-,2,NEU,97-99,97-99,3/4,Normal,5,95,1,4,2,30,17,56,4,83,71,67,17,1,1,1,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,40,5,57.0,34,5.37,4.77,-1.2,-0.5,-1.2,3.58
SS,39,J.J. Wetherholt,,St. Louis,MLB,MLB,09/10/2002,32,USA,5' 10',200 lbs,Left,Right,3.0 Stars,3.0 Stars,55,54,53,43,86,55,47,47,46,39,69,48,56,57,57,45,92,58,43,39,Line Drive,Normal,Normal,1,1,1,24,1,1,1,1,23,1,1,1,1,26,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,1,1,1,1,58,73,60,67,43,62,47,52,54,59,76,609,519,.243,.342,.356,68.5,.309,.698,.297,-0.38,71,0.4,1.3,-1.1,-0.0,-1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,32,Quentin Young,,Miami,MLB,MLB,03/02/2007,27,USA,6' 6',200 lbs,Right,Right,3.0 Stars,3.5 Stars,48,60,48,70,48,40,72,57,53,92,56,46,57,46,46,62,46,38,28,29,Normal,Pull,Pull,1,1,1,8,1,1,1,1,8,1,1,1,1,9,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,5,12,1,1,1,66,55,81,53,44,43,65,60,54,52,75,620,574,.230,.279,.423,65.2,.300,.702,.298,0.70,67,2.4,-4.8,-0.9,-0.3,-1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,12,Ricardo Zapata,,Boston,MLB,MLB,09/24/2009,25,DOM,6' 9',200 lbs,Left,Left,3.0 Stars,4.5 Stars,1,3,1,11,12,1,1,1,1,6,10,1,4,1,1,11,12,1,59,8,Flyball,Normal,Spray,50,63,48,50,72,59,72,50,52,81,48,61,47,49,69,50,28,-,-,43,53,-,-,-,-,-,-,4,GB,91-93,92-94,3/4,GB'er,82,100,7,5,5,33,19,38,3,46,37,41,15,1,4,26,2,2,.000,.000,.000,0.0,.000,.000,.000,-0.02,0,-0.1,-0.5,0.0,0.0,0.0,5,2,74.2,33,3.98,4.10,0.7,0.3,0.9,3.72
3B,16,CJ Abrams,,Seattle,MLB,MLB,10/03/2000,34,USA,6' 2',200 lbs,Left,Right,3.0 Stars,3.0 Stars,57,50,69,49,42,66,49,52,63,46,41,59,51,59,70,50,42,69,65,62,Normal,Spray,Spray,1,1,1,31,1,1,1,1,29,1,1,1,1,32,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,7,-,1,2,3,64,67,58,58,52,53,52,58,78,84,92,640,586,.256,.312,.442,77.6,.324,.754,.278,0.11,82,3.3,12.3,-0.7,1.7,1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,29,Franklin Arias,,Boston,MLB,MLB,11/19/2005,28,VEN,5' 11',190 lbs,Right,Right,3.0 Stars,3.0 Stars,48,50,46,43,47,48,58,55,49,46,49,51,48,47,45,43,47,47,47,28,Normal,Normal,Normal,1,1,1,38,1,1,1,1,36,1,1,1,1,40,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,75-80,75-80,3/4,Normal,2,4,1,1,1,82,80,71,76,51,61,41,80,68,83,89,586,534,.240,.302,.371,61.0,.295,.673,.293,-0.19,61,2.0,-10.6,0.8,-0.4,0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,35,Gabriel Avitia,,Washington,MLB,MLB,07/19/2011,23,DOM,6' 1',185 lbs,Switch,Right,3.0 Stars,3.0 Stars,57,56,46,60,40,58,65,81,50,92,43,87,53,52,45,53,38,51,35,2,Normal,Normal,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,1,1,4,4,14,7,11,5,66,28,43,78,45,41,44,525,489,.278,.326,.509,81.0,.355,.835,.295,0.70,80,2.0,20.4,-2.2,-0.0,-2.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,32,Josh Butler,,Chicago,MLB,MLB,06/22/2010,24,USA,6' 0',185 lbs,Switch,Right,3.0 Stars,3.0 Stars,19,31,15,1,25,8,32,21,16,1,28,10,30,18,14,1,24,7,69,10,Groundball,Spray,Spray,65,53,45,47,57,46,45,43,39,47,94,61,47,53,66,100,-,-,76,-,-,-,-,-,-,16,-,3,NEU,98-100,98-100,SIDE,Power,31,67,1,1,2,19,14,61,6,46,39,59,16,5,5,17,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,2,7,67.0,31,4.16,3.55,0.2,0.9,0.7,2.96
1B,35,Kristian Campbell,,Houston,MLB,MLB,06/28/2002,32,USA,6' 3',200 lbs,Right,Right,3.0 Stars,3.0 Stars,50,49,53,60,50,52,50,52,54,63,52,56,49,50,52,59,49,51,52,40,Normal,Normal,Normal,1,1,1,42,1,1,1,1,40,1,1,1,1,44,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,75-80,75-80,3/4,Normal,2,19,3,3,2,56,56,54,50,47,49,41,71,63,83,87,597,537,.197,.275,.367,57.4,.281,.642,.219,-0.39,56,0.4,-12.5,1.8,-1.1,0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
