POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
1B,31,Carlo Greenway,,Cleveland,MLB,MLB,05/21/2015,29,AUS,6' 1',200 lbs,Right,Right,3.0 Stars,3.0 Stars,63,70,50,48,45,56,83,84,54,58,48,74,66,59,48,45,44,51,42,1,Line Drive,Normal,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,3/4,Normal,1,7,8,4,5,46,27,52,46,22,16,32,41,56,75,81,276,259,.266,.297,.390,30.6,.294,.687,.341,-0.31,28,0.2,-3.9,0.9,1.0,1.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,14,Jorge Hinojos,,Los Angeles,MLB,MLB,09/07/2019,25,DOM,6' 4',200 lbs,Left,Right,3.0 Stars,3.0 Stars,49,47,49,48,59,53,42,41,43,38,49,42,49,52,51,51,62,59,37,9,Normal,Pull,Spray,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,3/4,Normal,1,4,57,61,65,31,16,83,19,43,35,60,41,21,19,34,490,432,.292,.367,.468,75.1,.358,.835,.327,1.75,75,3.6,17.3,-1.9,-2.0,-3.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,13,Jonathan Kelly,,Indianapolis,MLB,MLB,11/30/2019,24,USA,6' 1',190 lbs,Switch,Right,3.0 Stars,4.0 Stars,56,59,56,57,51,52,50,45,48,43,45,41,63,61,60,62,54,57,89,7,Line Drive,Normal,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,5,2,1,2,64,48,40,46,62,45,47,48,25,18,60,55,46,.304,.418,.391,8.5,.365,.809,.371,0.66,8,0.6,3.1,0.0,0.2,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,10,Masayuki Komori,,Indianapolis,MLB,MLB,01/14/2018,26,JPN,6' 1',195 lbs,Right,Right,3.0 Stars,3.5 Stars,63,67,74,24,53,57,77,81,86,28,66,75,63,59,70,22,50,53,57,6,Line Drive,Normal,Normal,1,5,1,4,6,1,6,1,4,6,1,5,1,4,5,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,1,1,5,2,2,18,16,64,10,52,37,83,74,82,80,100,569,513,.267,.334,.388,70.6,.316,.722,.336,-0.80,68,1.2,9.5,4.1,-0.7,3.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,11,Cris Sandoval,,Toronto,MLB,MLB,01/23/2017,27,PUR,6' 1',195 lbs,Left,Right,3.0 Stars,3.5 Stars,47,47,66,60,49,47,41,39,52,44,43,37,49,50,73,69,51,51,32,2,Line Drive,Spray,Normal,1,11,1,2,13,1,11,1,2,13,1,11,1,2,13,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,86-88,88-90,OTT,GB'er,1,2,1,2,3,7,7,19,3,71,58,52,81,72,71,60,606,543,.245,.318,.422,76.3,.318,.740,.297,1.17,74,2.5,5.2,0.9,-0.7,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,38,Eddie Senn,,Kansas City,MLB,MLB,11/30/2016,27,USA,6' 1',205 lbs,Right,Right,3.0 Stars,3.5 Stars,38,49,51,100,74,24,54,42,57,100,89,30,48,37,49,94,70,22,14,1,Normal,Pull,Normal,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,SIDE,Normal,1,3,12,6,8,45,41,27,50,28,19,1,23,20,24,42,236,210,.238,.309,.490,31.4,.334,.800,.343,0.15,31,0.7,4.0,-0.2,-0.1,-0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,45,Miguel Soto,,Arizona,MLB,MLB,09/07/2013,31,DOM,6' 1',200 lbs,Right,Right,3.0 Stars,3.0 Stars,46,59,47,76,53,37,69,53,51,100,60,43,56,44,46,65,51,35,45,8,Normal,Spray,Spray,1,2,1,8,1,1,1,1,8,1,1,2,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,3/4,Normal,1,10,1,1,2,47,55,40,18,18,29,42,34,31,42,37,603,548,.219,.287,.405,63.3,.300,.692,.286,-3.03,65,0.4,-3.2,-0.7,0.5,-0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,2,Hector Vigil,,Memphis,MLB,MLB,08/07/2012,32,DOM,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,57,51,53,51,56,65,59,73,63,77,90,83,49,53,51,46,49,60,24,11,Normal,Spray,Spray,1,8,1,7,8,1,8,1,7,8,1,8,1,7,8,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,3/4,Normal,1,1,4,3,2,35,29,10,24,60,60,41,68,24,44,7,566,511,.249,.311,.442,71.4,.321,.753,.272,0.65,70,1.9,8.9,-1.2,-0.5,-1.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,31,Joaquin Zarco,,Minnesota,MLB,MLB,09/05/2011,33,BRA,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,51,50,68,53,52,53,56,64,83,72,58,73,49,49,63,49,50,49,67,2,Normal,Pull,Normal,1,14,1,6,16,1,14,1,6,16,1,14,1,6,16,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,89-91,3/4,Normal,1,4,1,3,1,11,10,31,9,68,49,65,76,51,60,77,616,567,.259,.317,.423,77.4,.319,.740,.312,1.08,75,2.5,6.0,-1.9,-0.1,-2.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,69,Pedro Alvarenga,,Detroit,MLB,MLB,02/28/2020,24,PUR,6' 0',200 lbs,Switch,Right,3.0 Stars,3.0 Stars,54,52,49,55,56,57,58,67,53,71,63,76,51,51,48,50,55,52,47,3,Line Drive,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,4,9,5,5,63,61,62,52,16,37,49,36,38,70,39,55,48,.396,.473,.521,13.4,.431,.994,.452,0.51,11,0.9,5.6,0.5,0.3,0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,1,Luis Cruz,,Colorado,MLB,MLB,03/17/2010,34,DOM,6' 4',200 lbs,Right,Right,3.0 Stars,3.0 Stars,54,54,51,46,49,54,59,63,55,53,52,66,53,51,50,45,48,51,40,4,Line Drive,Spray,Normal,1,9,1,8,9,1,9,1,8,9,1,9,1,8,9,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,89-91,3/4,Normal,1,7,3,1,2,75,76,39,57,19,25,13,38,43,72,61,592,527,.247,.316,.368,65.1,.298,.684,.290,-0.16,62,3.1,-14.0,3.7,-0.3,3.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,23,Adam Davidson,,Kansas City,MLB,MLB,07/14/2018,26,USA,6' 0',200 lbs,Switch,Right,3.0 Stars,3.0 Stars,49,48,83,57,50,50,42,40,70,43,43,40,49,52,87,65,52,56,21,2,Line Drive,Spray,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,90-92,3/4,Normal,1,1,1,2,2,21,26,45,17,67,57,74,32,33,52,23,566,497,.256,.339,.493,81.9,.356,.832,.273,3.68,86,3.7,20.0,-1.3,-1.3,-2.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,40,Bill Draghi,,Chicago,MLB,MLB,09/30/2018,25,USA,6' 2',185 lbs,Right,Right,3.0 Stars,3.0 Stars,56,62,51,49,47,49,73,70,56,60,57,61,59,52,50,46,45,47,100,70,Normal,Normal,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,3/4,Normal,1,1,1,1,2,67,61,68,58,42,37,49,78,75,80,98,629,577,.227,.288,.376,66.2,.290,.664,.280,0.27,62,3.0,-12.7,3.9,1.2,5.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,38,Jordan Elizalde,,Chicago,MLB,MLB,02/13/2018,26,DOM,6' 1',200 lbs,Switch,Right,3.0 Stars,3.0 Stars,57,50,47,45,73,66,43,43,40,34,46,44,53,64,49,49,87,79,40,11,Normal,Normal,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,86-88,86-88,3/4,Normal,1,6,1,2,1,11,11,20,3,61,29,52,74,48,55,75,378,324,.299,.389,.423,55.1,.350,.812,.340,0.71,55,2.1,10.7,-0.4,0.0,-0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,16,Jonathan Funk,,Atlanta,MLB,MLB,03/25/2021,23,USA,6' 0',175 lbs,Right,Right,3.0 Stars,3.0 Stars,51,44,50,56,57,63,48,60,57,83,66,78,43,50,48,50,54,60,48,1,Normal,Normal,Spray,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,1,1,1,2,69,41,57,51,46,36,46,50,60,70,75,227,196,.291,.388,.500,40.6,.384,.888,.329,1.97,39,2.3,14.0,-0.4,0.8,0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,39,Jeremy Grable,,Cleveland,MLB,MLB,12/27/2017,26,USA,6' 1',200 lbs,Switch,Right,3.0 Stars,3.0 Stars,52,53,48,61,40,52,59,62,51,82,43,64,52,50,47,57,39,49,31,7,Normal,Ex. Pull,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,1,1,4,1,68,55,48,34,44,35,51,36,40,60,33,474,435,.320,.369,.547,86.0,.390,.916,.359,3.27,85,4.4,30.1,-2.4,1.0,-1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,35,Keith Harz,,Jacksonville,MLB,MLB,07/10/2017,27,USA,6' 1',205 lbs,Right,Right,3.0 Stars,3.0 Stars,45,45,51,75,55,46,48,50,56,87,60,53,44,43,50,71,53,43,24,2,Flyball,Normal,Spray,1,3,1,11,1,1,3,1,11,1,1,3,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,84-86,84-86,3/4,Normal,1,9,1,2,4,59,53,48,55,36,27,19,39,24,7,18,621,552,.236,.309,.449,78.4,.325,.758,.276,0.78,79,2.4,16.5,0.0,-2.0,-2.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,51,Scott Hovermale,,Indianapolis,MLB,MLB,12/16/2016,27,USA,6' 2',200 lbs,Left,Left,3.0 Stars,3.5 Stars,35,44,45,100,71,22,39,28,40,75,48,15,46,37,47,100,83,24,22,6,Normal,Normal,Spray,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,87-89,SIDE,Normal,1,8,3,1,1,19,18,52,4,40,47,52,29,21,23,2,82,66,.333,.463,.758,25.1,.502,1.221,.464,1.00,22,1.4,13.7,0.0,-1.0,-1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,19,Mario Izurieta,,Detroit,MLB,MLB,01/29/2009,35,USA,6' 1',200 lbs,Left,Left,3.0 Stars,3.0 Stars,57,61,53,30,91,52,55,47,49,21,66,40,63,62,55,33,99,58,92,68,Line Drive,Spray,Spray,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,5,2,4,3,40,43,46,1,50,58,61,40,53,49,76,529,437,.265,.388,.373,72.1,.338,.761,.337,1.86,73,1.5,13.7,-1.1,-3.1,-4.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,14,Nick Johnson,,Washington,MLB,MLB,09/10/2016,28,USA,6' 1',195 lbs,Left,Left,3.0 Stars,3.0 Stars,69,54,50,26,29,86,48,55,45,20,25,66,57,76,52,28,30,92,58,7,Line Drive,Normal,Pull,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,88-90,3/4,Normal,1,1,6,11,8,27,27,42,5,68,73,74,71,45,60,76,485,456,.285,.324,.447,65.9,.332,.771,.303,1.13,64,3.8,9.2,2.1,2.1,4.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,25,Chris Milligan,,New York,MLB,MLB,11/28/2017,26,USA,6' 0',205 lbs,Left,Left,3.0 Stars,4.5 Stars,52,48,60,58,48,57,43,43,50,43,38,43,50,57,65,65,52,65,66,6,Line Drive,Pull,Normal,1,4,1,3,4,1,4,1,3,4,1,3,1,3,4,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,88-90,3/4,Normal,1,1,1,3,2,21,24,37,6,50,65,58,57,26,20,42,238,214,.294,.366,.514,41.2,.367,.880,.310,0.46,38,1.5,12.9,-0.3,-1.1,-1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,21,Ruben Santiago,,Houston,MLB,MLB,05/05/2014,30,PUR,6' 1',205 lbs,Left,Right,3.0 Stars,3.0 Stars,52,58,70,44,51,48,49,43,61,36,48,39,61,57,73,47,52,52,34,7,Line Drive,Spray,Normal,1,2,1,15,1,1,2,1,15,1,1,2,1,15,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,1,1,1,3,3,74,59,62,35,40,31,27,84,58,69,87,603,542,.258,.332,.443,87.8,.335,.774,.307,1.01,82,6.7,13.4,5.3,3.3,8.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,46,Greg Chavarria,,St. Louis,MLB,MLB,03/03/2011,33,VEN,5' 9',195 lbs,Right,Right,3.0 Stars,3.0 Stars,48,51,48,58,63,46,56,55,51,81,76,55,49,45,46,53,61,43,50,8,Line Drive,Spray,Normal,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,3,5,62,59,57,27,25,52,19,25,33,41,21,19,23,44,489,445,.231,.290,.357,46.0,.281,.648,.293,-0.62,45,0.6,-10.7,-0.8,-2.4,-3.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,26,Osvaldo Galan,,St. Louis,MLB,MLB,09/24/2014,29,DOM,6' 2',205 lbs,Right,Right,3.0 Stars,3.0 Stars,59,60,50,48,38,56,76,77,59,69,42,68,56,55,48,43,36,53,39,2,Line Drive,Spray,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,90-92,3/4,Normal,1,1,2,1,2,59,35,34,38,34,11,8,14,27,36,77,336,311,.296,.339,.476,45.8,.349,.815,.332,-0.89,49,1.6,11.2,0.0,1.1,1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,5,Angelo Garcia,,Chicago,MLB,MLB,05/31/2017,27,DOM,6' 2',200 lbs,Switch,Right,3.0 Stars,3.0 Stars,62,49,50,53,37,83,54,83,55,69,40,100,48,58,48,49,36,73,11,9,Normal,Normal,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,88-90,SIDE,Normal,1,2,2,2,1,43,60,43,36,39,16,14,29,6,2,1,484,449,.254,.298,.412,49.7,.306,.710,.268,-1.28,54,0.8,-1.3,-1.5,-3.3,-4.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,40,Bobby Gonzales,,Chicago,MLB,MLB,12/13/2022,21,DOM,5' 11',165 lbs,Left,Left,3.0 Stars,3.5 Stars,61,60,62,44,52,60,50,47,51,35,45,45,65,70,68,47,56,69,61,70,Line Drive,Normal,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,89-91,3/4,Normal,1,1,9,11,7,27,27,55,3,63,47,67,71,51,52,29,12,9,.556,.667,.889,5.9,.635,1.556,.667,0.18,4,0.3,3.2,0.0,0.2,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,11,Jeff Levy,,Jacksonville,MLB,MLB,08/29/2017,27,USA,6' 1',195 lbs,Switch,Right,3.0 Stars,3.0 Stars,51,52,52,53,43,51,58,60,57,65,46,62,51,49,51,50,43,49,46,45,Normal,Normal,Normal,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,3/4,Normal,1,1,1,2,1,16,11,29,7,66,56,52,65,73,76,100,635,576,.222,.287,.372,65.7,.288,.658,.243,-0.91,62,2.1,-1.9,4.8,-0.1,4.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,22,Ivan Manriquez,,Milwaukee,MLB,MLB,10/01/2017,26,VEN,6' 1',195 lbs,Right,Right,3.0 Stars,3.0 Stars,58,53,41,42,47,63,59,69,44,49,57,75,51,56,40,40,45,61,44,8,Normal,Normal,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,OTT,Normal,1,4,66,57,77,18,9,58,23,48,37,60,1,6,3,5,494,448,.281,.334,.411,59.2,.322,.745,.327,0.28,62,3.3,5.6,0.0,-1.2,-1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,16,Manuel Martinez,,Memphis,MLB,MLB,02/28/2019,25,DOM,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,66,64,41,50,45,63,82,99,45,72,40,100,60,58,39,45,46,55,52,7,Line Drive,Normal,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,3/4,Normal,1,8,9,5,7,42,32,64,37,39,37,22,12,7,1,27,8,7,.143,.250,.143,0.2,.196,.393,.143,-0.20,0,-0.1,-0.7,0.0,0.1,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,34,Jim Miller,,St. Louis,MLB,MLB,05/24/2011,33,USA,6' 2',195 lbs,Left,Left,3.0 Stars,3.0 Stars,66,58,73,27,47,73,50,50,59,21,39,52,60,74,79,29,49,83,44,6,Line Drive,Normal,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,4,1,1,1,43,31,34,2,44,48,61,71,55,56,78,504,458,.284,.345,.463,73.2,.347,.808,.319,0.97,73,2.0,15.8,-1.2,-1.4,-2.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,9,Edward Quinonez,,San Francisco,MLB,MLB,09/24/2015,28,USA,6' 5',200 lbs,Left,Right,3.0 Stars,3.0 Stars,55,47,48,54,43,67,44,49,46,48,39,56,47,57,49,57,44,73,11,4,Flyball,Spray,Normal,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,1,1,1,4,50,47,51,43,34,26,36,20,18,15,30,424,383,.266,.328,.441,53.9,.327,.769,.284,0.28,54,1.3,4.3,0.0,-2.1,-2.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,35,Willie Vigil,,Memphis,MLB,MLB,06/19/2017,27,MEX,6' 3',200 lbs,Right,Right,3.0 Stars,3.0 Stars,47,50,49,72,52,46,55,55,53,100,57,54,49,45,48,63,50,43,52,13,Normal,Normal,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,3/4,Normal,1,7,8,13,7,41,35,46,48,34,29,29,21,10,2,13,513,449,.232,.326,.448,64.6,.333,.773,.267,0.80,68,1.5,12.9,-0.9,-1.9,-2.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,5,Justin Ward,,Jacksonville,MLB,MLB,12/17/2011,32,USA,6' 4',200 lbs,Right,Right,3.0 Stars,3.0 Stars,57,52,57,49,58,62,63,91,72,77,100,100,50,51,53,44,50,53,33,5,Line Drive,Spray,Normal,1,1,1,17,1,1,1,1,17,1,1,1,1,17,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,1,15,9,10,23,18,5,10,48,53,40,61,24,30,65,686,619,.236,.303,.368,68.3,.293,.672,.265,-1.85,70,1.0,0.9,-1.3,0.3,-0.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,5,Danny Acevedo,,St. Louis,MLB,MLB,12/12/2014,29,DOM,6' 0',200 lbs,Right,Right,3.0 Stars,3.0 Stars,49,51,51,54,48,49,58,61,59,76,53,63,49,47,50,49,47,46,39,12,Line Drive,Normal,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,1,1,3,2,2,68,60,87,41,52,36,52,46,30,35,55,548,502,.241,.296,.398,57.0,.298,.694,.287,-1.91,58,1.9,-4.5,-1.6,-0.0,-1.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,30,Ryo Akamine,,Detroit,MLB,MLB,06/24/2014,30,JPN,6' 2',220 lbs,Right,Right,3.0 Stars,3.0 Stars,43,40,65,44,70,47,42,47,73,48,88,53,40,42,62,42,63,45,34,8,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,83-85,83-85,3/4,Normal,1,1,67,70,62,42,32,57,28,34,69,52,50,59,71,55,469,405,.254,.345,.412,61.7,.328,.758,.315,-0.99,61,3.9,8.4,1.0,1.2,2.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,32,Danny Alfaro,,Los Angeles,MLB,MLB,03/17/2014,30,VEN,6' 5',205 lbs,Right,Right,3.0 Stars,3.0 Stars,52,50,64,52,45,55,55,61,69,63,48,68,49,50,62,49,44,51,7,6,Normal,Normal,Normal,1,11,1,10,11,1,11,1,10,12,1,11,1,10,11,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,1,1,3,1,4,18,17,48,13,56,57,62,74,66,72,88,295,273,.256,.305,.451,35.9,.321,.756,.298,-1.18,36,0.8,1.6,0.4,-0.3,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,50,Roberto Balderas,,San Francisco,MLB,MLB,07/09/2019,25,USA,6' 0',185 lbs,Right,Right,3.0 Stars,3.0 Stars,49,52,59,48,73,46,62,66,73,70,94,65,50,46,55,44,66,42,49,5,Line Drive,Pull,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,85-87,85-87,3/4,GB'er,1,4,1,2,4,38,27,23,11,73,23,57,78,48,48,81,204,178,.230,.328,.360,21.6,.301,.688,.289,-0.97,22,0.9,-0.3,-0.8,0.6,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,43,Tom Cole,,Pittsburgh,MLB,MLB,07/06/2014,30,USA,6' 4',200 lbs,Left,Right,3.0 Stars,3.0 Stars,87,75,37,23,43,87,59,59,34,17,35,56,81,95,39,25,45,98,68,9,Line Drive,Spray,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,1,4,1,1,4,12,17,22,7,36,39,19,18,9,2,32,130,116,.259,.338,.310,12.5,.295,.649,.290,-0.00,13,0.1,-1.4,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,15,Daniel Delgado,,Chicago,MLB,MLB,05/22/2017,27,DOM,6' 4',200 lbs,Right,Right,3.0 Stars,3.0 Stars,56,50,42,55,51,63,54,67,45,67,55,84,49,53,42,51,49,59,24,4,Normal,Spray,Normal,1,4,1,2,5,1,4,1,2,5,1,4,1,2,5,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,83-85,83-85,3/4,GB'er,1,1,2,2,3,40,34,29,11,43,31,31,19,13,1,29,289,253,.273,.349,.403,35.4,.330,.753,.310,0.11,38,1.2,5.0,0.0,1.4,1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,19,Jorge Diaz,,Chicago,MLB,MLB,09/23/2016,27,DOM,6' 2',205 lbs,Switch,Right,3.0 Stars,3.0 Stars,53,50,50,52,57,57,56,60,56,70,63,64,49,51,49,49,55,55,44,8,Normal,Spray,Normal,1,8,1,11,7,1,8,1,11,7,1,8,1,11,7,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,SIDE,Normal,1,5,1,1,1,19,15,39,9,64,52,74,57,50,67,71,633,570,.249,.316,.418,75.6,.315,.733,.281,0.91,76,2.3,3.4,0.9,-2.4,-1.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,35,Jeremy Duncombe,,Houston,MLB,MLB,11/17/2014,29,AUS,6' 2',200 lbs,Left,Left,3.0 Stars,3.0 Stars,47,47,53,59,59,47,42,39,46,44,72,38,49,49,56,67,56,51,36,8,Flyball,Normal,Spray,1,2,1,1,3,1,2,1,1,3,1,2,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,90-92,3/4,Normal,1,4,4,11,9,7,6,7,3,71,23,28,41,36,47,69,602,533,.255,.334,.411,74.7,.326,.745,.316,1.84,77,3.5,8.7,-2.7,-2.2,-5.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
