POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
3B,18,Oswald Peraza,,New York,MLB,MLB,06/15/2000,29,VEN,6' 0',200 lbs,Right,Right,2.5 Stars,2.5 Stars,51,49,43,55,46,56,49,52,43,56,46,56,49,51,43,55,46,55,85,51,Normal,Normal,Normal,1,1,1,36,1,1,1,1,36,1,1,1,1,36,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,90-92,90-92,3/4,Normal,1,-,4,4,4,62,71,61,63,50,49,46,65,68,78,82,624,572,.233,.285,.376,65.7,.288,.661,.264,-1.32,61,0.8,-12.8,1.7,1.2,2.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,48,Adonys Perez,,Houston,MLB,MLB,10/10/2003,25,DOM,6' 3',200 lbs,Left,Left,2.5 Stars,2.5 Stars,9,10,4,1,1,9,11,10,7,1,4,9,10,9,3,1,1,9,42,8,Normal,Normal,Normal,43,61,45,53,65,46,69,47,55,75,42,59,45,53,62,39,-,53,-,52,-,30,-,-,-,-,-,4,NEU,90-92,90-92,3/4,Normal,62,59,1,2,1,24,30,47,17,10,18,26,21,15,16,40,29,28,.036,.069,.036,0.1,.054,.105,.071,-0.78,-2,-0.6,-6.0,0.0,-0.0,-0.0,0,0,169.2,96,5.09,4.37,-3.0,1.3,-0.3,4.24
RF,12,Michael Petite,,Baltimore,MLB,MLB,03/14/2004,25,USA,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,54,61,50,48,44,48,67,60,53,51,45,52,59,51,50,47,43,46,30,51,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,1,1,1,1,28,22,18,23,77,63,75,81,60,70,77,210,189,.249,.319,.381,25.2,.292,.700,.293,-0.38,21,0.4,-3.4,0.8,1.1,1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,15,Chase Petty,,Houston,MLB,MLB,04/04/2003,26,USA,6' 1',200 lbs,Right,Right,2.5 Stars,3.0 Stars,5,10,8,1,1,1,10,5,8,1,1,1,10,5,8,1,1,1,12,11,Normal,Normal,Normal,46,48,59,54,46,43,45,56,52,43,48,49,60,56,48,68,28,-,44,41,-,45,-,-,-,-,-,5,FB,97-99,98-100,3/4,Power,59,46,3,3,3,17,28,60,6,10,20,18,9,11,12,14,23,21,.048,.087,.048,0.2,.068,.135,.100,-0.41,-1,-0.2,-4.9,0.0,0.1,0.1,0,0,171.2,79,4.14,4.76,-0.4,1.9,3.5,3.70
SP,24,Rafe Schlesinger,,Kansas City,MLB,MLB,01/22/2003,26,USA,6' 3',205 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,11,1,1,1,1,1,11,1,1,1,1,1,11,35,22,Normal,Pull,Normal,38,49,53,44,51,38,48,53,43,50,39,49,53,44,51,49,38,48,-,-,-,-,-,-,-,-,-,3,GB,91-93,91-93,3/4,GB'er,58,65,1,1,1,24,14,18,19,43,41,32,16,13,22,23,55,54,.111,.127,.111,0.9,.109,.238,.188,-0.65,-2,-0.7,-9.2,0.0,0.0,0.0,0,0,187.2,68,3.26,4.24,0.5,2.0,4.5,3.94
SP,33,Robby Snelling,,San Francisco,MLB,MLB,12/19/2003,25,USA,6' 3',210 lbs,Right,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,23,Normal,Normal,Normal,41,58,53,43,68,48,73,59,47,87,38,54,51,41,62,60,40,-,48,24,-,-,-,-,-,-,-,4,EX GB,94-96,94-96,3/4,GB'er,30,63,2,2,1,25,21,54,16,7,18,18,20,12,11,44,3,3,.000,.000,.000,0.0,.000,.000,.000,-0.06,0,-0.0,-0.7,0.0,0.0,0.0,0,0,163.2,62,3.41,3.50,0.3,3.0,2.8,3.51
C,21,Tyler Soderstrom,,Los Angeles,MLB,MLB,11/24/2001,27,USA,6' 2',200 lbs,Left,Right,2.5 Stars,3.0 Stars,46,43,49,70,47,50,42,44,48,62,45,47,43,47,50,74,47,51,48,30,Normal,Pull,Pull,1,1,1,38,1,1,1,1,30,1,1,1,1,44,1,1,-,-,1,-,-,-,-,-,-,-,-,2,FB,80-83,80-83,3/4,Normal,1,-,37,37,56,29,28,48,25,33,43,50,53,8,7,49,206,190,.232,.291,.437,23.2,.311,.728,.256,-0.05,24,0.1,-0.8,0.0,-2.0,-2.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,19,Tomoyuki Sugano,,Seattle,MLB,MLB,10/11/1989,39,JPN,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,15,1,5,1,1,31,1,16,5,1,1,32,1,15,5,1,1,31,7,1,Normal,Normal,Normal,26,45,88,38,48,24,43,84,36,46,27,47,90,39,49,27,-,16,16,27,18,22,-,-,-,-,-,6,NEU,89-91,89-91,3/4,Normal,58,70,2,2,4,22,41,71,27,14,32,53,1,1,2,3,57,55,.091,.123,.109,0.8,.108,.232,.143,-0.87,-2,-1.0,-9.0,0.0,-0.5,-0.5,0,0,189.1,69,3.28,4.02,1.2,2.4,4.3,3.98
RF,67,Jack Suwinski,,Cleveland,MLB,MLB,07/29/1998,31,USA,6' 2',200 lbs,Left,Left,2.5 Stars,2.5 Stars,47,53,51,55,66,43,50,44,49,49,60,39,54,48,51,57,69,44,56,45,Normal,Pull,Pull,1,1,1,53,1,1,1,1,53,1,1,1,1,53,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,90-92,90-92,3/4,Normal,1,-,1,1,1,20,21,41,9,74,70,56,69,50,82,65,610,531,.228,.323,.356,65.9,.302,.679,.302,-1.31,67,0.8,-5.1,1.5,-3.6,-2.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,27,Seiya Suzuki,,Chicago,MLB,MLB,08/18/1994,35,JPN,5' 11',195 lbs,Right,Right,2.5 Stars,2.5 Stars,50,57,51,51,55,46,59,53,53,56,60,48,56,49,50,50,54,45,41,37,Line Drive,Pull,Pull,1,1,1,7,1,1,1,1,6,1,1,1,1,8,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83,80-83,3/4,Normal,1,-,1,-,-,41,37,69,42,51,57,69,52,53,66,51,615,541,.242,.327,.396,71.2,.318,.722,.298,0.32,75,0.8,3.6,0.7,0.6,1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,8,Leody Taveras,,Houston,MLB,MLB,09/08/1998,31,DOM,6' 1',180 lbs,Switch,Right,2.5 Stars,2.5 Stars,54,51,48,42,47,58,53,59,49,45,48,63,51,52,47,41,46,56,60,55,Normal,Spray,Spray,1,1,1,35,1,1,1,1,35,1,1,1,1,35,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,90-92,90-92,3/4,Normal,1,-,1,1,1,10,10,44,8,80,76,62,74,74,83,82,636,573,.236,.308,.351,66.2,.291,.659,.287,-0.24,64,1.5,-9.4,2.0,2.5,4.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,16,Jose Tena,,Kansas City,MLB,MLB,03/20/2001,28,DOM,5' 9',165 lbs,Left,Right,2.5 Stars,2.5 Stars,60,72,53,44,41,50,69,58,51,43,40,49,73,61,53,44,41,51,63,60,Line Drive,Pull,Pull,1,1,1,40,1,1,1,1,39,1,1,1,1,42,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,8,-,2,2,1,56,59,60,61,50,50,50,63,60,72,71,657,608,.296,.339,.442,95.2,.338,.782,.364,0.92,91,3.4,12.5,0.9,1.9,2.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,13,Ricky Tiedemann,,Toronto,MLB,MLB,08/18/2002,27,USA,6' 4',210 lbs,Left,Left,2.5 Stars,2.5 Stars,3,2,1,1,1,3,2,3,1,1,1,3,2,3,1,1,1,3,26,2,Normal,Normal,Normal,71,55,33,60,53,80,59,34,65,57,68,52,33,58,51,100,68,-,100,-,-,-,-,-,-,-,-,3,NEU,96-98,96-98,3/4,Power,40,58,2,2,4,22,14,90,13,7,13,24,26,25,18,27,42,41,.146,.143,.293,1.9,.181,.436,.167,-0.53,0,-0.5,-4.4,0.0,-0.1,-0.1,0,0,157.0,70,4.01,4.29,-1.2,1.6,1.8,3.21
RF,26,Spencer Torkelson,,New York,MLB,MLB,08/26/1999,30,USA,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,48,45,50,60,60,53,45,49,50,61,61,55,45,48,50,59,59,53,49,39,Normal,Pull,Pull,1,1,1,38,1,1,1,1,38,1,1,1,1,39,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83,80-83,OTT,Normal,1,-,2,2,2,22,28,35,22,44,55,56,52,4,19,68,479,427,.234,.311,.365,49.7,.298,.676,.312,-1.26,51,-0.7,-5.4,-1.6,0.4,-1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,19,Jared Triolo,,Chicago,MLB,MLB,02/08/1998,31,USA,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,56,58,46,37,50,53,60,59,47,39,51,57,57,55,46,37,50,52,38,37,Line Drive,Pull,Pull,1,1,1,46,1,1,1,1,44,1,1,1,1,47,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,6,11,3,3,2,65,71,72,44,35,33,53,80,45,77,88,539,481,.254,.330,.387,64.1,.316,.717,.300,-0.26,65,2.0,2.6,0.4,2.6,2.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,26,Framber Valdez,,Chicago,MLB,MLB,11/19/1993,35,DOM,5' 11',220 lbs,Left,Left,2.5 Stars,2.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,11,Normal,Normal,Normal,41,47,53,37,51,45,50,56,40,57,40,46,52,36,50,23,46,53,38,49,-,-,-,-,-,-,-,5,NEU,91-93,91-93,3/4,Normal,55,76,1,1,1,22,47,51,40,3,3,3,16,17,16,23,50,47,.021,.060,.021,0.2,.045,.081,.053,-0.98,-4,-0.9,-11.0,0.0,0.1,0.1,0,0,164.0,78,4.28,4.45,-0.8,1.8,2.1,3.93
2B,27,Echedry Vargas,,Miami,MLB,MLB,02/27/2005,24,DOM,5' 11',175 lbs,Right,Right,2.5 Stars,2.5 Stars,56,50,46,57,27,63,56,62,48,68,30,70,48,54,46,54,26,61,54,43,Normal,Pull,Pull,1,1,1,46,1,1,1,1,45,1,1,1,1,46,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,4,-,2,2,1,60,66,60,67,62,55,52,74,61,73,72,613,574,.239,.281,.416,65.3,.300,.697,.259,-1.90,66,1.2,-6.2,-0.1,0.4,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,5,Daulton Varsho,,Los Angeles,MLB,MLB,07/02/1996,33,USA,5' 8',200 lbs,Left,Right,2.5 Stars,2.5 Stars,41,33,49,50,50,49,31,38,47,47,46,45,33,41,49,52,51,50,37,22,Flyball,Pull,Pull,1,1,1,42,1,1,1,1,40,1,1,1,1,44,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,6,-,40,51,42,23,34,51,10,89,91,75,67,60,77,71,568,517,.244,.305,.408,65.9,.309,.713,.285,0.79,66,2.9,-3.2,1.3,-0.9,0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,9,Diego Velasquez,,San Francisco,MLB,MLB,10/01/2003,26,VEN,6' 1',175 lbs,Switch,Right,2.5 Stars,2.5 Stars,59,50,55,19,41,71,57,66,61,13,38,74,48,57,53,21,41,70,61,30,Normal,Normal,Normal,1,1,1,41,1,1,1,1,41,1,1,1,1,42,1,1,-,-,-,-,-,-,-,-,-,-,-,1,FB,75-80,75-80,OTT,Normal,7,4,3,3,3,73,76,63,68,57,60,48,70,60,77,76,616,554,.255,.320,.363,67.8,.300,.683,.291,-0.06,67,3.0,-1.7,0.0,-2.1,-2.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,38,Matt Wallner,,Chicago,MLB,MLB,12/12/1997,31,USA,6' 4',205 lbs,Left,Right,2.5 Stars,2.5 Stars,44,61,58,58,56,29,59,43,56,55,54,28,61,45,59,60,57,30,58,13,Normal,Ex. Pull,Pull,24,31,12,52,24,24,31,12,53,25,23,31,12,52,24,42,-,30,-,-,-,-,-,-,-,-,-,2,NEU,94-96,94-96,3/4,Normal,20,44,1,1,1,15,24,81,10,42,50,90,65,25,74,52,556,481,.210,.315,.378,62.6,.306,.693,.274,-1.71,63,0.1,-1.7,4.2,1.9,6.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,28,Austin Wells,,New York,MLB,MLB,07/12/1999,30,USA,6' 2',190 lbs,Left,Right,2.5 Stars,2.5 Stars,44,45,51,52,61,44,43,41,49,48,58,41,45,45,51,54,63,45,39,7,Normal,Pull,Pull,1,1,1,53,1,1,1,1,53,1,1,1,1,53,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,75-80,75-80,3/4,Normal,-,-,58,78,52,23,33,52,18,48,40,57,46,18,78,73,493,438,.226,.310,.326,49.0,.278,.637,.283,-1.57,44,1.7,-13.9,0.6,-1.1,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,13,Keaton Winn,,Chicago,MLB,MLB,02/20/1998,31,USA,6' 4',205 lbs,Right,Right,2.5 Stars,2.5 Stars,1,6,1,1,1,1,7,2,1,1,1,1,5,1,1,1,1,1,54,7,Normal,Normal,Normal,43,49,53,50,48,39,45,51,45,45,45,51,56,52,51,58,-,-,39,41,42,-,-,-,-,-,-,4,NEU,96-98,96-98,3/4,Power,50,30,3,3,2,22,1,48,19,15,9,18,15,8,17,26,12,12,.083,.083,.083,0.1,.073,.167,.200,-0.16,0,-0.2,-2.3,0.0,0.0,0.0,0,0,188.1,90,4.30,3.55,-1.3,3.8,2.4,3.68
2B,2,Travis Bazzana,,Cleveland,MLB,MLB,08/28/2002,27,AUS,6' 0',200 lbs,Left,Right,2.5 Stars,2.5 Stars,50,57,66,51,49,45,53,42,51,47,45,32,58,53,74,52,51,49,58,12,Line Drive,Spray,Spray,1,1,1,52,1,1,1,1,51,1,1,1,1,54,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,-,-,3/4,Normal,1,1,-,-,-,53,59,46,50,52,50,42,74,46,85,74,74,68,.338,.365,.515,11.8,.373,.880,.385,0.53,12,0.3,3.7,-1.2,0.1,-1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,37,Cody Bellinger,,Minnesota,MLB,MLB,07/13/1995,34,USA,6' 4',205 lbs,Left,Left,2.5 Stars,2.5 Stars,49,43,44,51,48,59,42,46,43,47,45,52,44,50,45,52,50,61,49,22,Normal,Ex. Pull,Pull,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,75-80,75-80,3/4,Normal,4,-,2,2,1,27,39,51,22,71,73,66,70,57,80,70,522,462,.234,.316,.357,57.1,.299,.673,.278,0.24,56,1.3,-4.4,-0.7,-1.9,-2.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,10,Dylan Carlson,,Houston,MLB,MLB,10/23/1998,30,USA,6' 2',200 lbs,Switch,Left,2.5 Stars,2.5 Stars,53,51,56,40,53,55,53,55,58,41,55,58,51,52,56,40,52,55,51,34,Line Drive,Pull,Pull,1,1,1,37,1,1,1,1,37,1,1,1,1,37,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,90-92,90-92,OTT,Normal,1,-,1,1,1,29,35,36,10,62,72,57,51,21,67,60,299,264,.258,.334,.390,37.3,.316,.725,.294,-0.60,36,0.8,1.7,0.5,0.4,0.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RP,6,AJ Causey,,Kansas City,MLB,MLB,11/19/2002,26,USA,6' 3',195 lbs,Right,Right,2.5 Stars,3.0 Stars,1,1,1,1,1,6,1,1,1,1,1,6,1,1,1,1,1,6,51,46,Normal,Pull,Normal,60,49,44,51,49,56,47,43,49,47,63,51,45,52,50,72,54,86,-,-,-,-,-,-,-,-,-,3,NEU,93-95,93-95,SIDE,Normal,60,50,30,30,28,24,18,15,19,30,31,22,9,5,6,8,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,4.0,5,11.25,6.71,-0.4,-0.1,-0.4,1.33
LF,8,Jonatan Clase,,Milwaukee,MLB,MLB,05/23/2002,27,DOM,5' 8',165 lbs,Switch,Right,2.5 Stars,2.5 Stars,47,60,55,48,46,37,57,44,52,44,44,34,62,48,57,49,47,38,57,42,Normal,Normal,Normal,1,1,1,45,1,1,1,1,45,1,1,1,1,46,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,OTT,Normal,2,-,1,1,1,19,24,32,10,80,72,45,97,100,88,81,25,20,.300,.440,.550,5.6,.425,.990,.455,0.10,5,0.4,2.4,0.2,0.2,0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,13,Zach Cole,,Houston,MLB,MLB,08/04/2000,29,USA,6' 2',200 lbs,Left,Right,2.5 Stars,2.5 Stars,41,54,50,50,42,27,66,42,46,43,39,16,51,41,51,53,44,30,43,23,Line Drive,Pull,Pull,1,1,1,46,1,1,1,1,44,1,1,1,1,47,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,23,1,1,1,8,12,6,16,79,71,81,70,69,94,79,588,529,.238,.311,.420,73.4,.318,.731,.324,-0.61,72,3.0,4.2,4.6,1.8,6.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,67,Nestor Cortes,,New York,MLB,MLB,12/10/1994,34,CUB,5' 11',200 lbs,Right,Left,2.5 Stars,2.5 Stars,8,12,3,1,5,1,12,9,4,1,8,1,11,8,3,1,4,1,53,37,Normal,Normal,Normal,42,42,79,40,42,44,44,83,42,45,41,41,77,39,41,44,44,-,38,-,-,50,11,-,-,-,-,5,EX FB,90-92,90-92,3/4,Normal,57,62,3,3,3,17,10,39,17,12,14,19,11,13,7,22,49,48,.021,.041,.021,0.1,.032,.062,.042,-0.92,-5,-0.8,-11.2,0.0,0.2,0.2,0,0,176.2,81,4.13,4.00,0.3,2.8,2.8,3.14
SP,6,Kutter Crawford,,Los Angeles,MLB,MLB,04/01/1996,33,USA,6' 1',195 lbs,Right,Right,2.5 Stars,2.5 Stars,1,1,5,1,10,1,1,1,6,1,11,2,1,1,5,1,10,1,30,10,Normal,Normal,Normal,41,46,59,49,45,39,44,59,47,44,42,47,60,50,46,42,-,27,36,-,29,48,-,-,-,-,-,5,FB,91-93,91-93,3/4,Normal,56,41,4,4,3,31,22,50,8,23,13,24,13,13,15,16,53,50,.060,.075,.080,0.3,.070,.155,.120,-0.91,-4,-0.9,-9.8,0.0,-0.3,-0.3,0,0,168.2,69,3.68,3.69,0.1,2.5,2.0,3.51
SP,14,Humberto Cruz,,San Diego,MLB,MLB,12/18/2006,22,MEX,6' 1',180 lbs,Right,Right,2.5 Stars,3.0 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,20,Normal,Normal,Normal,44,49,58,57,48,42,47,56,54,45,46,51,59,59,50,38,74,-,48,-,-,-,-,-,-,-,-,3,NEU,87-89,87-89,3/4,Normal,76,57,1,-,2,31,25,51,7,15,22,21,1,4,21,15,5,5,.000,.000,.000,0.0,.000,.000,.000,-0.09,0,-0.2,-1.2,0.0,0.0,0.0,0,0,82.2,44,4.79,4.09,-0.8,1.0,0.1,3.59
RF,15,Oneil Cruz,,Pittsburgh,MLB,MLB,10/04/1998,30,DOM,6' 7',200 lbs,Left,Right,2.5 Stars,2.5 Stars,48,56,70,56,49,43,53,46,64,50,48,40,57,49,72,57,50,44,57,52,Normal,Ex. Pull,Pull,1,1,1,36,1,1,1,1,36,1,1,1,1,36,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,90-92,90-92,OTT,Normal,1,-,1,1,1,64,41,90,60,70,55,90,80,65,84,69,479,429,.233,.303,.445,61.2,.321,.748,.282,-0.81,60,2.3,4.4,1.1,1.3,2.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,28,Ronny Cruz,,Chicago,MLB,MLB,08/24/2006,23,USA,6' 2',185 lbs,Right,Right,2.5 Stars,2.5 Stars,58,57,49,41,44,58,59,62,52,43,45,62,56,57,48,41,43,57,45,14,Normal,Normal,Normal,1,1,1,16,1,1,1,1,14,1,1,1,1,16,1,8,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,86-88,86-88,3/4,Normal,42,21,1,1,1,72,67,53,61,62,55,57,74,73,71,80,10,9,.000,.000,.000,0.0,.000,.000,.000,-0.19,-1,-0.2,-2.5,0.2,0.0,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,24,Charles Davalan,,Washington,MLB,MLB,12/16/2003,25,CAN,5' 9',200 lbs,Left,Right,2.5 Stars,2.5 Stars,62,53,51,32,49,74,48,53,48,27,44,60,55,66,52,34,51,79,56,41,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,23,1,1,1,55,57,49,55,70,74,53,58,46,69,76,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CL,48,Jacob deGrom,,Kansas City,MLB,MLB,06/19/1988,41,USA,6' 4',185 lbs,Left,Right,2.5 Stars,2.5 Stars,25,25,13,1,28,26,24,23,12,1,27,24,25,25,13,1,28,27,59,12,Normal,Normal,Normal,66,42,80,51,38,60,39,77,49,36,73,43,82,52,40,96,43,49,95,-,-,-,-,-,-,-,-,4,FB,95-97,95-97,3/4,Power,32,68,-,-,-,25,27,45,15,-,-,-,21,21,23,29,8,6,.167,.375,.167,0.6,.283,.542,.333,-0.03,0,0.2,-0.2,0.0,0.5,0.5,15,2,131.0,70,4.81,4.25,0.8,1.0,0.1,2.70
3B,11,Rafael Devers,,Boston,MLB,MLB,10/24/1996,32,DOM,6' 0',220 lbs,Left,Right,2.5 Stars,2.5 Stars,48,51,59,58,45,46,50,47,57,55,44,44,51,48,59,60,46,47,43,19,Line Drive,Pull,Pull,1,1,1,21,1,1,1,1,21,1,1,1,1,21,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,75-80,75-80,OTT,Normal,7,-,3,3,2,44,42,74,32,40,39,66,32,13,62,44,629,569,.257,.316,.460,84.0,.333,.777,.303,0.06,85,2.4,6.4,0.0,-0.4,-0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,13,Dillon Dingler,,Detroit,MLB,MLB,09/17/1998,31,USA,6' 2',205 lbs,Right,Right,2.5 Stars,2.5 Stars,45,46,48,50,40,44,47,46,49,53,41,46,46,44,48,49,40,43,59,23,Normal,Ex. Pull,Pull,1,1,1,46,1,1,1,1,44,1,1,1,1,47,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,8,7,65,73,80,10,15,48,8,33,47,47,55,18,76,79,475,430,.184,.240,.286,31.3,.224,.526,.237,-3.76,22,0.1,-32.2,0.9,0.3,1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,21,Thairo Estrada,,Indianapolis,MLB,MLB,02/22/1996,33,VEN,5' 10',190 lbs,Right,Right,2.5 Stars,2.5 Stars,53,54,44,47,29,53,56,58,45,50,32,58,53,52,44,46,28,52,61,51,Line Drive,Spray,Spray,1,13,1,35,3,1,13,1,35,3,1,13,1,35,3,-,-,-,-,-,-,-,-,-,-,-,-,0,EX GB,-,-,3/4,GB'er,-,-,2,2,1,58,64,53,70,42,50,46,46,49,61,55,223,208,.284,.327,.500,33.0,.354,.827,.314,1.00,33,1.3,10.3,-0.2,-0.5,-0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SP,2,Allen Facundo,,Toronto,MLB,MLB,09/03/2002,27,VEN,6' 0',185 lbs,Left,Left,2.5 Stars,3.0 Stars,10,10,1,1,1,11,11,10,4,1,1,10,10,10,1,1,1,12,41,23,Normal,Normal,Normal,49,65,40,57,69,59,82,41,65,88,47,60,39,55,62,-,43,-,95,81,-,-,-,-,-,-,-,3,GB,95-97,95-97,3/4,GB'er,37,55,2,2,2,25,35,50,17,7,15,21,20,20,9,26,41,38,.158,.195,.158,1.6,.163,.353,.286,-0.66,0,-0.4,-4.9,0.0,-0.4,-0.4,0,0,156.0,92,5.31,4.12,-1.6,1.9,0.1,3.99
SP,6,Travis Garnett,,Arizona,MLB,MLB,01/19/2003,26,USA,6' 6',225 lbs,Left,Left,2.5 Stars,4.5 Stars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48,18,Normal,Normal,Normal,77,70,27,60,74,100,98,29,77,100,65,62,26,57,64,-,18,-,100,100,-,74,-,-,-,-,-,4,GB,97-99,97-99,SIDE,GB'er,34,67,1,1,2,22,17,36,6,13,19,19,22,5,12,49,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,110.2,35,2.85,3.02,2.1,2.2,2.0,2.82
SS,23,Alex Harrington,,Kansas City,MLB,MLB,05/20/2007,22,USA,6' 2',175 lbs,Right,Right,2.5 Stars,3.0 Stars,50,49,53,36,44,50,51,53,56,37,46,56,49,49,52,36,43,50,62,45,Line Drive,Pull,Pull,1,1,1,48,1,1,1,1,46,1,1,1,1,50,1,1,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,75-80,75-80,3/4,Normal,1,4,1,1,1,88,90,73,80,59,55,56,64,59,73,77,6,4,.000,.333,.000,0.2,.230,.333,.000,-0.04,0,-0.0,-0.4,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
