POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
SS,35,Glenn Dial,,Pittsburgh,MLB,MLB,07/19/2023,24,CAN,6' 6',200 lbs,Right,Right,2.5 Stars,3.0 Stars,49,65,81,48,32,39,81,57,90,67,36,42,60,47,78,44,30,38,47,53,Line Drive,Normal,Pull,1,6,1,6,7,1,6,1,6,7,1,6,1,6,7,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,83-85,83-85,OTT,GB'er,1,1,2,2,2,72,56,67,49,24,25,40,78,73,86,92,152,144,.222,.263,.410,13.4,.288,.673,.300,0.18,14,0.8,-2.7,-1.0,1.4,0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,29,Pedro Escobedo,,Memphis,MLB,MLB,09/12/2021,26,DOM,6' 2',200 lbs,Switch,Right,2.5 Stars,2.5 Stars,43,41,45,51,50,47,36,37,40,40,44,38,42,46,47,57,52,51,18,1,Normal,Normal,Pull,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,3/4,Normal,1,1,59,52,63,20,9,41,35,43,30,41,1,16,20,25,441,400,.237,.306,.410,48.4,.311,.716,.282,-1.61,51,1.9,2.9,-1.4,-0.4,-1.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,2,Vicente Ferrer,,Kansas City,MLB,MLB,12/18/2012,34,DOM,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,51,46,51,41,49,59,51,69,59,51,67,93,45,48,49,38,45,52,38,3,Line Drive,Normal,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,3/4,Normal,1,5,2,4,2,46,57,28,60,38,44,26,34,28,27,6,258,236,.258,.318,.394,27.2,.307,.712,.306,0.34,29,0.1,-1.4,0.0,-2.0,-2.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,26,Osvaldo Galan,,St. Louis,MLB,MLB,09/24/2014,32,DOM,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,53,58,47,43,39,50,72,67,53,58,43,58,55,50,45,40,37,48,33,1,Line Drive,Spray,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,1,1,2,1,2,56,34,33,36,41,18,12,16,26,35,76,190,184,.223,.247,.386,15.3,.271,.633,.252,-0.52,15,-0.2,-5.9,0.0,0.8,0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,18,Mario Garcia,,Boston,MLB,MLB,08/30/2016,31,CUB,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,53,51,51,35,44,56,57,61,57,41,52,63,49,51,49,33,41,54,59,4,Line Drive,Pull,Pull,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,2,2,2,4,8,6,20,6,71,53,33,48,46,70,81,555,500,.258,.330,.414,67.0,.322,.744,.310,1.01,69,2.1,0.9,0.8,-2.4,-1.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,61,Josh Gilbert,,Indianapolis,MLB,MLB,07/24/2018,29,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,46,47,55,55,63,45,52,53,62,61,75,55,46,44,53,52,60,43,25,11,Normal,Normal,Normal,1,11,1,3,13,1,11,1,3,13,1,11,1,3,13,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,SIDE,Normal,1,1,3,4,2,31,32,26,26,45,40,33,10,28,27,37,44,35,.171,.341,.371,4.8,.306,.712,.190,-0.73,4,0.2,0.3,0.0,-0.1,-0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,17,Carlo Greenway,,Chicago,MLB,MLB,05/21/2015,32,AUS,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,54,60,47,45,47,48,70,66,50,53,50,59,58,51,46,43,46,46,45,1,Line Drive,Normal,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,3/4,Normal,1,7,8,4,5,44,27,52,46,20,15,31,34,53,72,83,48,45,.267,.312,.378,4.4,.301,.690,.333,0.10,5,0.1,-0.6,0.0,0.2,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,4,Jarret Hand,,Cincinnati,MLB,MLB,12/02/2021,25,USA,6' 2',200 lbs,Switch,Right,2.5 Stars,3.0 Stars,56,57,49,29,19,54,46,45,41,18,12,44,61,61,52,32,22,58,49,7,Line Drive,Normal,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,83-85,83-85,SIDE,Normal,1,3,4,2,2,76,68,70,64,43,31,52,57,42,64,67,7,6,.500,.571,.500,1.7,.376,1.071,.500,0.17,1,0.1,0.3,0.0,-0.0,-0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,47,Hsiao-lou Hang,,Cincinnati,MLB,MLB,01/23/2018,29,CHN,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,51,50,37,53,49,53,57,67,40,79,56,78,48,48,36,49,48,48,20,10,Normal,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,87-89,3/4,Normal,1,1,4,3,2,59,25,46,9,43,29,42,2,14,3,21,63,52,.269,.381,.481,10.2,.360,.862,.289,0.06,9,0.2,1.7,0.0,-1.1,-1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,35,Keith Harz,,Chicago,MLB,MLB,07/10/2017,30,USA,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,42,44,50,57,48,41,46,46,55,62,51,47,43,40,49,55,47,39,23,3,Flyball,Normal,Spray,1,4,1,11,2,1,4,1,11,2,1,4,1,11,2,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,9,1,2,4,54,51,47,54,33,23,17,33,25,7,18,180,153,.255,.361,.386,21.6,.327,.747,.330,-0.06,23,0.2,2.5,0.0,0.1,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,36,Dave Hernandez,,New York,MLB,MLB,04/11/2015,32,USA,6' 0',200 lbs,Right,Right,2.5 Stars,2.5 Stars,43,40,52,37,51,47,42,46,56,40,57,52,40,42,51,36,49,46,77,54,Normal,Normal,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,1,4,1,1,75,73,87,69,16,30,48,65,24,14,7,524,473,.226,.286,.359,50.5,.279,.646,.291,-2.05,47,1.9,-14.4,-0.2,-0.6,-0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,44,Austin Hunter,,Toronto,MLB,MLB,07/25/2020,27,USA,6' 1',195 lbs,Right,Right,2.5 Stars,3.5 Stars,43,39,50,49,41,48,41,48,52,58,46,57,38,42,50,47,39,46,43,1,Line Drive,Spray,Normal,1,6,1,14,2,1,6,1,14,2,1,6,1,14,2,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,91-93,OTT,Normal,1,5,1,4,4,80,72,70,66,56,54,47,66,36,38,36,536,504,.177,.213,.304,32.3,.220,.516,.213,-2.80,22,-0.5,-38.8,-0.5,1.3,0.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,8,Bill Jones,,Indianapolis,MLB,MLB,07/27/2017,30,USA,6' 4',200 lbs,Right,Left,2.5 Stars,2.5 Stars,48,49,31,49,45,47,56,58,34,62,48,59,48,46,29,45,43,44,60,10,Normal,Spray,Normal,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,1,4,9,6,11,22,12,9,4,70,63,43,41,11,15,67,82,78,.256,.293,.462,11.0,.322,.754,.306,-0.56,10,0.4,1.7,0.1,0.0,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,15,Jake Lambert,,Cleveland,MLB,MLB,10/08/2016,30,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,56,54,50,34,52,58,59,67,54,38,57,74,52,53,49,32,51,54,61,1,Normal,Normal,Normal,1,1,1,15,1,1,1,1,15,1,1,1,1,15,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,1,1,15,8,52,46,34,45,51,47,50,57,46,39,45,31,30,.133,.161,.133,0.5,.135,.295,.182,-0.67,0,-0.4,-4.5,0.0,0.1,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,3,Darrin Lovejoy,,Pittsburgh,MLB,MLB,07/25/2017,30,USA,6' 1',195 lbs,Right,Right,2.5 Stars,2.5 Stars,53,62,50,44,42,46,76,62,57,53,46,50,59,51,49,41,41,45,62,1,Line Drive,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,SIDE,Normal,1,5,1,1,4,65,43,58,47,29,18,36,70,57,74,80,123,113,.177,.228,.265,6.1,.212,.493,.231,-0.91,4,-0.6,-9.7,0.3,1.1,1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,7,Mario Mata,,Pittsburgh,MLB,MLB,10/19/2021,25,USA,6' 8',200 lbs,Left,Left,2.5 Stars,3.0 Stars,36,42,62,69,48,27,38,29,57,47,38,19,44,37,66,80,52,29,36,10,Normal,Pull,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,SIDE,Normal,1,9,4,2,2,17,12,45,3,48,30,69,48,55,73,79,51,46,.239,.294,.326,4.8,.274,.620,.357,-0.16,4,0.0,-1.5,-0.1,0.4,0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,3,Rich May,,Miami,MLB,MLB,06/09/2011,36,USA,6' 0',200 lbs,Right,Right,2.5 Stars,2.5 Stars,44,40,48,41,76,48,42,46,51,45,95,51,40,43,48,40,69,47,48,1,Normal,Normal,Spray,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,SIDE,Normal,3,6,4,2,1,57,29,74,77,14,27,22,59,57,62,76,515,459,.237,.311,.390,57.2,.305,.701,.293,-0.90,57,2.0,-3.1,-2.3,1.8,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,28,Chris McKeon,,Philadelphia,MLB,MLB,07/22/2020,27,USA,6' 3',205 lbs,Right,Right,2.5 Stars,2.5 Stars,53,54,43,47,50,53,63,65,48,66,59,62,51,50,42,43,48,50,32,9,Normal,Normal,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,1,1,1,4,27,23,32,18,42,51,47,36,16,6,36,123,116,.267,.301,.526,16.9,.348,.827,.272,-0.13,18,0.1,3.7,-0.7,0.2,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,4,Matt Moore,,Detroit,MLB,MLB,02/25/2013,34,USA,6' 4',200 lbs,Right,Right,2.5 Stars,2.5 Stars,46,47,50,51,54,47,50,51,54,55,56,53,46,45,49,50,53,45,32,17,Normal,Normal,Spray,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,84-86,84-86,3/4,Normal,1,14,2,2,3,8,1,31,1,50,58,61,22,27,41,30,84,78,.244,.298,.410,9.1,.298,.708,.321,-0.39,8,0.1,-0.7,0.0,0.4,0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,65,Steve Mosier,,Indianapolis,MLB,MLB,05/25/2023,24,USA,6' 4',200 lbs,Left,Right,2.5 Stars,3.5 Stars,46,51,38,62,50,42,40,35,29,39,40,27,56,50,41,78,55,47,55,10,Normal,Normal,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,87-89,87-89,3/4,GB'er,1,2,1,5,4,62,60,57,51,58,46,54,57,51,75,82,9,6,.167,.444,.167,0.8,.326,.611,.250,-0.19,1,0.1,0.2,0.2,0.0,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,49,Duncan Nichols,,Indianapolis,MLB,MLB,04/09/2022,25,CAN,6' 3',200 lbs,Right,Right,2.5 Stars,3.0 Stars,48,50,52,58,57,47,53,52,56,69,59,52,49,47,51,55,56,45,17,2,Normal,Pull,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,91-93,OTT,Normal,1,5,2,4,4,32,29,67,27,40,21,58,37,30,6,15,2,2,.000,.000,.000,0.0,.000,.000,.000,0.05,0,-0.0,-0.5,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,11,Ernesto Partida,,Colorado,MLB,MLB,07/09/2012,35,DOM,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,52,45,47,39,44,63,49,67,51,46,52,94,44,49,46,37,41,57,71,4,Normal,Spray,Spray,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,84-86,84-86,3/4,GB'er,1,1,3,2,1,48,44,42,30,13,8,27,75,49,65,89,111,100,.240,.306,.310,10.7,.275,.616,.277,0.60,9,-0.4,-4.8,-0.0,-0.6,-0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,19,Mickenzie Pate,,Washington,MLB,MLB,04/29/2022,25,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,50,51,86,16,30,50,57,57,93,21,36,55,50,49,83,15,27,49,74,90,Line Drive,Spray,Spray,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,86-88,3/4,Normal,1,2,3,1,5,86,73,62,59,83,62,58,100,89,85,100,317,287,.216,.271,.321,30.0,.259,.592,.279,-0.03,23,1.5,-13.0,5.5,0.8,6.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,11,Chris Phillips,,Atlanta,MLB,MLB,09/06/2016,31,USA,6' 5',200 lbs,Switch,Right,2.5 Stars,2.5 Stars,59,46,45,39,43,81,49,74,48,45,46,100,45,55,44,38,42,73,51,3,Normal,Pull,Pull,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,1,3,57,50,48,14,3,37,7,32,24,33,11,13,13,46,199,186,.231,.276,.317,16.4,.257,.594,.284,-0.65,14,0.2,-8.4,0.0,1.1,1.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,44,Tony Ramos,,Houston,MLB,MLB,01/31/2024,23,USA,6' 2',200 lbs,Left,Left,2.5 Stars,3.5 Stars,52,53,59,44,51,53,46,43,53,36,58,42,56,57,61,47,49,58,57,1,Line Drive,Normal,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,3/4,Normal,1,5,6,11,8,19,12,43,6,51,37,60,83,71,78,71,3,3,.333,.333,.333,0.3,.292,.667,.333,0.07,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,13,Butch Reber,,Seattle,MLB,MLB,06/05/2013,34,USA,6' 4',200 lbs,Right,Right,2.5 Stars,2.5 Stars,42,46,57,44,74,39,48,47,60,47,81,46,46,41,56,42,72,37,8,1,Line Drive,Pull,Normal,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,SIDE,Normal,1,1,2,1,4,62,48,62,52,30,25,34,60,69,84,85,295,251,.215,.329,.331,33.0,.298,.659,.294,0.45,31,1.5,-1.1,4.2,1.7,5.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,28,Alex Rios,,Seattle,MLB,MLB,07/12/2021,26,DOM,6' 1',195 lbs,Switch,Right,2.5 Stars,3.0 Stars,55,60,42,38,56,50,69,69,45,44,75,61,58,51,41,36,52,47,47,4,Groundball,Normal,Pull,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,89-91,OTT,Normal,1,8,1,2,2,50,36,47,68,29,42,67,52,46,54,26,30,25,.240,.367,.440,4.4,.330,.807,.227,-0.01,3,0.1,0.7,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,8,Edgar Rodregez,,Kansas City,MLB,MLB,11/05/2012,34,DOM,6' 3',200 lbs,Left,Left,2.5 Stars,2.5 Stars,37,47,47,69,48,23,42,32,44,57,46,17,48,38,48,74,49,25,47,44,Line Drive,Normal,Normal,1,6,1,10,5,1,6,1,10,5,1,6,1,10,5,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,5,10,8,6,13,14,40,3,55,52,71,42,44,45,42,483,422,.197,.292,.353,46.5,.284,.645,.293,-1.68,45,-0.7,-11.6,-1.7,-1.8,-3.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,9,Jesus Rodriguez,,Kansas City,MLB,MLB,10/14/2021,25,DOM,5' 11',200 lbs,Right,Right,2.5 Stars,3.0 Stars,52,57,50,43,50,48,70,74,58,55,59,70,54,48,48,39,48,44,53,3,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,OTT,Normal,1,2,1,2,1,47,74,59,52,14,32,50,34,16,12,7,554,495,.244,.321,.410,66.5,.316,.731,.308,1.43,67,1.0,1.1,0.0,-3.4,-3.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,44,Melvin Rodriguez,,Cleveland,MLB,MLB,10/17/2010,36,DOM,6' 4',200 lbs,Left,Right,2.5 Stars,2.5 Stars,50,47,47,31,89,55,39,39,40,19,59,39,49,56,50,34,100,63,48,4,Line Drive,Spray,Pull,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,1,1,1,3,2,21,23,47,12,52,76,50,45,46,54,75,297,241,.203,.340,.299,28.6,.287,.639,.226,-0.85,28,0.1,-6.0,-0.8,1.6,0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,33,Alex Roldan,,St. Louis,MLB,MLB,03/16/2023,24,USA,6' 4',200 lbs,Left,Left,2.5 Stars,3.5 Stars,48,49,50,42,42,47,42,38,43,31,30,35,52,51,53,45,45,50,89,7,Line Drive,Pull,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,88-90,3/4,Normal,1,6,5,11,7,33,27,34,3,85,35,45,83,53,49,45,508,458,.240,.311,.345,51.1,.290,.656,.321,-1.68,50,2.8,-7.8,-0.4,-0.1,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,10,Cris Sandoval,,Colorado,MLB,MLB,01/23/2017,30,PUR,6' 1',200 lbs,Left,Right,2.5 Stars,2.5 Stars,47,47,59,48,47,47,42,39,49,38,41,37,49,49,63,51,49,50,31,2,Line Drive,Spray,Normal,1,10,1,2,12,1,10,1,2,12,1,10,1,2,12,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,86-88,86-88,OTT,GB'er,1,2,1,2,3,6,7,15,3,67,58,52,83,69,73,70,541,494,.217,.281,.334,51.2,.269,.615,.277,-1.54,44,-1.7,-26.0,3.9,0.8,4.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,30,Beau Sizemore,,Colorado,MLB,MLB,12/26/2022,24,USA,6' 0',195 lbs,Right,Right,2.5 Stars,3.0 Stars,49,47,46,52,51,51,52,56,51,78,76,59,45,47,45,47,47,49,16,2,Normal,Normal,Normal,1,1,1,17,1,1,1,1,17,1,1,1,1,17,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,3/4,Normal,1,1,1,4,1,55,43,70,47,16,31,47,39,47,41,63,24,21,.190,.292,.238,1.7,.247,.530,.308,0.13,1,-0.1,-1.6,0.0,0.2,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,43,Bill Smith,,Pittsburgh,MLB,MLB,02/13/2013,34,USA,6' 4',200 lbs,Right,Right,2.5 Stars,2.5 Stars,47,42,51,42,67,55,45,56,58,49,80,74,41,45,50,40,63,50,62,4,Line Drive,Normal,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,3,5,1,4,4,43,50,54,56,12,27,44,36,36,32,43,27,24,.208,.296,.333,2.6,.281,.630,.235,-0.00,2,0.0,-0.6,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,21,Devon Spence,,Miami,MLB,MLB,07/03/2024,23,USA,5' 10',170 lbs,Left,Left,2.5 Stars,3.0 Stars,49,55,60,44,45,45,48,42,51,37,41,38,58,52,63,47,47,48,100,71,Line Drive,Spray,Spray,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,86-88,3/4,Normal,1,1,5,1,1,15,14,42,4,75,52,63,77,39,33,46,38,37,.432,.447,.784,13.1,.516,1.231,.520,0.17,10,0.9,6.3,0.0,0.8,0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,54,Bryan Thurston,,Atlanta,MLB,MLB,10/25/2022,24,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,48,49,48,52,39,49,54,58,52,70,42,61,47,46,46,49,38,46,21,3,Normal,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,OTT,Normal,1,7,60,70,53,17,2,52,4,29,31,39,6,1,1,5,421,399,.226,.257,.386,38.6,.274,.642,.278,-1.19,36,2.0,-12.0,0.0,2.9,2.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,49,Conan Varga,,Colorado,MLB,MLB,04/18/2015,32,USA,6' 1',200 lbs,Right,Right,2.5 Stars,2.5 Stars,51,49,42,44,49,56,53,62,44,50,59,73,48,49,41,42,46,52,9,1,Groundball,Pull,Pull,1,1,1,17,1,1,1,1,17,1,1,1,1,17,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,3/4,Normal,1,1,2,1,4,71,59,60,67,24,23,29,37,44,55,57,525,473,.228,.299,.342,47.1,.282,.642,.268,-3.01,48,1.2,-19.9,-0.7,1.9,1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,23,Eli Vito,,Colorado,MLB,MLB,12/14/2018,28,USA,6' 2',200 lbs,Right,Right,2.5 Stars,2.5 Stars,47,50,56,50,47,45,56,54,58,56,49,52,49,45,55,49,47,42,27,7,Line Drive,Normal,Spray,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,3/4,Normal,1,5,12,9,12,54,71,69,47,38,41,56,64,55,57,79,564,510,.231,.285,.392,58.0,.289,.678,.279,-1.79,55,0.1,-18.1,0.4,2.6,3.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,28,Nate Willms,,Houston,MLB,MLB,02/02/2020,27,USA,6' 2',200 lbs,Left,Left,2.5 Stars,3.0 Stars,58,60,49,33,48,53,50,45,43,24,54,41,65,62,51,35,46,59,61,9,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,89-91,91-93,3/4,GB'er,1,3,4,6,7,13,10,53,5,42,60,55,74,57,75,70,88,79,.253,.318,.405,10.9,.299,.723,.283,-0.53,9,0.2,-0.7,0.1,0.1,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,15,Danny Alfaro,,Pittsburgh,MLB,MLB,03/17/2014,33,VEN,6' 5',200 lbs,Right,Right,2.5 Stars,2.5 Stars,47,47,51,42,44,49,50,53,54,48,47,58,46,46,51,40,43,46,8,4,Normal,Normal,Normal,1,10,1,10,10,1,10,1,10,10,1,9,1,10,9,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,1,1,3,1,4,14,14,45,9,54,57,62,73,66,71,89,85,77,.208,.271,.377,7.4,.273,.647,.222,-0.09,7,0.1,-2.5,-0.7,1.3,0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,30,Manny Alvarez,,Boston,MLB,MLB,01/30/2012,35,VEN,5' 11',200 lbs,Right,Right,2.5 Stars,2.5 Stars,44,45,49,44,59,44,48,48,52,49,76,50,44,43,48,42,55,43,35,3,Line Drive,Pull,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,3/4,Normal,1,1,1,1,1,46,62,61,63,41,28,42,52,62,65,69,139,122,.270,.360,.443,21.1,.349,.802,.345,0.93,20,0.9,3.3,0.4,-0.3,0.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
