POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
RF,23,Adam Davidson,,Kansas City,MLB,MLB,07/14/2018,30,USA,6' 0',200 lbs,Switch,Right,3.0 Stars,3.0 Stars,50,47,74,56,49,55,41,41,62,42,43,42,49,55,78,62,52,61,20,2,Line Drive,Spray,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,88-90,3/4,Normal,1,1,1,2,2,15,17,37,11,64,57,74,27,29,53,26,589,518,.253,.333,.434,76.5,.329,.767,.285,1.44,78,2.8,7.1,-1.0,-2.2,-3.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,31,Jimmy Dempewolf,,Philadelphia,MLB,MLB,07/30/2020,28,USA,6' 0',195 lbs,Right,Right,3.0 Stars,3.0 Stars,54,48,59,59,42,62,51,59,66,76,44,72,46,52,57,55,41,60,58,4,Normal,Pull,Spray,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,87-89,3/4,Normal,1,6,8,8,12,6,4,28,1,63,35,69,67,53,65,72,603,559,.250,.294,.442,72.1,.311,.735,.280,-0.65,71,1.6,-0.1,1.8,0.5,2.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,15,Steve Doherty,,Texas,MLB,MLB,05/07/2021,27,USA,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,56,51,52,50,51,61,60,84,62,76,60,100,49,50,50,46,49,53,58,17,Normal,Normal,Spray,1,2,1,7,1,1,2,1,7,1,1,2,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,SIDE,Normal,1,3,10,10,9,13,10,42,8,67,54,72,77,69,75,90,604,543,.262,.334,.416,78.6,.325,.751,.308,0.39,79,2.3,6.9,3.5,1.3,4.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,10,Justin Fuller,,Jacksonville,MLB,MLB,07/25/2020,28,USA,6' 5',200 lbs,Left,Left,3.0 Stars,3.0 Stars,56,53,52,43,47,59,47,45,46,35,38,45,56,61,55,45,49,66,51,1,Normal,Pull,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,2,3,3,1,16,11,17,4,69,51,53,58,35,34,32,473,420,.274,.340,.405,59.3,.322,.745,.320,0.59,60,2.1,11.3,-1.7,1.3,-0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,9,Carlos Garcia,,Detroit,MLB,MLB,09/27/2022,25,DOM,5' 11',190 lbs,Right,Right,3.0 Stars,3.5 Stars,50,56,40,69,51,47,63,62,44,100,58,59,53,48,39,60,50,44,12,4,Normal,Normal,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,90-92,3/4,Normal,1,4,4,13,10,34,27,60,35,36,33,54,43,38,34,58,104,93,.237,.308,.312,8.6,.277,.620,.286,-0.44,9,0.0,-2.6,0.0,0.2,0.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,7,Jose Isales,,Cleveland,MLB,MLB,07/15/2023,25,VEN,6' 2',205 lbs,Left,Left,3.0 Stars,3.0 Stars,53,52,45,60,49,54,46,44,40,45,44,42,55,58,47,67,51,59,38,11,Normal,Pull,Spray,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,SIDE,Normal,1,1,2,4,1,30,22,30,3,49,63,58,15,29,35,27,186,171,.275,.317,.585,28.6,.370,.902,.252,1.45,31,1.2,8.8,0.0,-0.4,-0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,12,Tony Mori,,St. Louis,MLB,MLB,04/01/2024,24,VEN,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,60,56,56,40,69,62,63,80,63,47,99,89,54,55,54,38,61,57,48,9,Normal,Normal,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,SIDE,Normal,1,1,4,3,2,52,42,65,61,50,21,30,71,51,52,70,651,563,.245,.344,.325,64.8,.301,.669,.310,0.20,71,0.4,-4.5,-6.1,1.8,-4.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,23,Edwin Padilla,,Arizona,MLB,MLB,09/30/2022,25,PUR,6' 1',200 lbs,Left,Right,3.0 Stars,3.0 Stars,53,49,38,52,38,58,39,37,28,33,28,36,54,62,40,61,41,73,42,4,Normal,Normal,Normal,1,10,1,1,12,1,10,1,1,12,1,9,1,1,11,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,85-87,85-87,3/4,GB'er,1,2,65,63,57,14,1,45,32,43,28,40,34,48,49,72,483,442,.285,.337,.416,62.8,.323,.754,.325,0.18,62,3.3,5.9,-0.7,-0.5,-1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,36,Brad Partington,,Toronto,MLB,MLB,05/01/2023,25,USA,6' 1',195 lbs,Left,Right,3.0 Stars,3.0 Stars,70,56,55,33,39,85,52,60,51,29,35,69,57,74,56,34,39,90,62,6,Line Drive,Normal,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,SIDE,Normal,1,1,1,1,1,17,11,49,16,66,37,76,74,51,66,70,631,583,.271,.326,.413,80.7,.322,.740,.295,1.21,80,3.1,6.6,1.0,-2.5,-1.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,3,Bill Perez,,Seattle,MLB,MLB,11/26/2023,24,VEN,6' 3',200 lbs,Right,Right,3.0 Stars,3.0 Stars,44,46,94,66,43,42,51,51,100,81,48,52,45,42,90,62,42,39,32,11,Normal,Spray,Normal,1,8,1,13,5,1,8,1,13,6,1,8,1,13,5,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,SIDE,Normal,1,1,1,1,4,37,40,50,39,63,59,68,54,45,68,98,512,468,.222,.281,.408,53.5,.296,.689,.295,-0.92,54,1.5,-3.0,0.3,2.2,2.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,41,Tim Woods,,San Francisco,MLB,MLB,09/28/2020,27,USA,6' 5',200 lbs,Left,Left,3.0 Stars,3.0 Stars,51,48,53,53,51,57,39,38,43,36,41,38,51,58,59,61,56,67,52,1,Normal,Pull,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,OTT,Normal,1,4,1,2,3,24,17,28,4,67,60,61,55,32,55,20,564,481,.274,.376,.439,81.8,.352,.815,.295,0.81,86,4.0,22.5,-4.0,-0.7,-4.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,46,Alex Arredondo,,Philadelphia,MLB,MLB,12/30/2013,34,DOM,6' 1',205 lbs,Right,Right,3.0 Stars,3.0 Stars,64,58,49,29,65,70,62,74,52,33,83,79,56,62,48,27,60,67,78,3,Line Drive,Pull,Pull,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,1,1,2,4,3,16,11,7,6,43,64,39,64,63,69,92,628,555,.247,.328,.353,70.2,.301,.681,.279,-0.92,69,-0.6,-5.2,4.2,-2.6,1.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,5,Antonio Caicedo,,Philadelphia,MLB,MLB,09/16/2013,35,CUB,6' 0',200 lbs,Right,Right,3.0 Stars,3.0 Stars,43,43,51,68,70,45,46,48,56,80,82,52,42,42,49,65,66,43,30,6,Normal,Normal,Spray,1,11,1,9,12,1,11,1,9,12,1,11,1,9,12,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,3,1,4,2,2,45,53,59,52,19,41,44,25,28,26,38,613,535,.224,.313,.366,65.0,.300,.680,.277,-1.99,67,-0.0,-5.8,-1.5,-1.1,-2.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,22,Roberto Cantu,,Indianapolis,MLB,MLB,03/16/2018,30,DOM,5' 10',190 lbs,Left,Right,3.0 Stars,3.0 Stars,52,48,79,43,44,60,42,43,59,34,35,44,49,58,87,46,47,69,30,2,Normal,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,87-89,3/4,Normal,1,1,2,2,2,72,56,62,54,38,27,32,82,79,81,100,550,502,.257,.313,.376,64.8,.300,.689,.295,-0.82,60,3.7,1.5,6.0,2.2,8.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,33,Kazuya Fukuda,,Milwaukee,MLB,MLB,04/16/2022,26,JPN,6' 2',200 lbs,Left,Left,3.0 Stars,3.0 Stars,60,48,54,43,55,79,41,44,45,32,45,48,51,70,59,47,59,94,48,8,Normal,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,6,2,2,2,36,35,11,8,20,49,12,23,9,12,7,346,312,.321,.376,.462,56.4,.361,.837,.347,2.34,55,1.7,14.7,0.0,-2.2,-2.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,27,Armando Galarza,,Colorado,MLB,MLB,12/31/2021,26,DOM,6' 1',195 lbs,Right,Right,3.0 Stars,3.5 Stars,62,53,53,51,47,73,59,81,58,61,55,98,52,58,51,48,45,65,69,60,Normal,Pull,Pull,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,1,4,6,4,10,10,29,3,67,38,43,72,41,27,47,662,596,.277,.340,.419,85.6,.326,.759,.310,2.06,86,1.9,-1.7,-1.3,-0.3,-1.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,34,German Garcia,,Chicago,MLB,MLB,06/23/2019,29,ANT,6' 3',200 lbs,Left,Right,3.0 Stars,3.0 Stars,55,48,48,58,32,64,43,44,43,44,27,47,49,59,50,64,34,74,75,9,Normal,Normal,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,SIDE,Normal,1,1,6,8,7,52,32,29,66,25,17,17,47,45,44,81,579,536,.267,.316,.455,76.0,.329,.771,.285,0.64,77,2.0,8.9,-1.8,2.4,0.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,19,Moises Gomez,,Arizona,MLB,MLB,06/11/2022,26,DOM,6' 0',200 lbs,Right,Right,3.0 Stars,3.0 Stars,58,71,44,40,69,47,74,62,46,43,73,52,70,56,43,39,69,46,56,9,Line Drive,Normal,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,89-91,3/4,Normal,1,10,3,4,4,24,20,23,13,59,54,53,22,26,36,75,430,379,.277,.358,.404,57.2,.333,.762,.353,2.68,59,1.7,8.9,-1.2,1.9,0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,28,Alejandro Gonzalez,,San Diego,MLB,MLB,12/26/2019,28,DOM,6' 2',195 lbs,Left,Left,3.0 Stars,3.0 Stars,50,61,39,69,42,42,48,39,32,43,29,29,69,55,41,84,46,45,27,7,Groundball,Pull,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,90-92,3/4,Normal,1,7,4,2,4,37,31,68,27,22,17,51,5,4,6,4,118,103,.311,.390,.573,22.7,.389,.963,.381,1.75,21,1.1,8.1,0.0,-0.5,-0.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,28,Danny Gonzalez,,Pittsburgh,MLB,MLB,07/28/2020,28,VEN,6' 3',200 lbs,Right,Right,3.0 Stars,3.0 Stars,50,55,48,48,55,47,61,60,51,59,60,56,53,48,47,46,52,44,25,4,Normal,Normal,Spray,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,1,5,7,9,5,65,56,79,59,24,26,46,39,42,49,77,536,467,.259,.347,.403,70.0,.329,.750,.322,0.45,71,3.6,8.6,-0.9,-0.3,-1.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,40,Luis Hernandez,,Washington,MLB,MLB,10/10/2017,30,VEN,6' 0',200 lbs,Right,Right,3.0 Stars,3.0 Stars,56,52,56,45,43,60,59,65,60,52,50,70,51,54,55,42,41,58,48,47,Line Drive,Normal,Spray,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,SIDE,Normal,1,1,14,9,9,61,77,33,59,29,37,6,91,60,70,89,609,567,.268,.310,.427,75.9,.317,.737,.306,-0.33,75,2.0,3.5,3.2,0.8,4.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,29,Miguel Juarez,,Baltimore,MLB,MLB,01/18/2023,25,PUR,6' 1',195 lbs,Right,Right,3.0 Stars,3.0 Stars,53,62,50,50,55,46,80,78,59,77,88,65,59,49,48,46,48,43,55,1,Line Drive,Normal,Spray,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,OTT,Normal,1,1,1,1,1,62,50,48,62,27,27,22,67,58,68,70,397,359,.262,.327,.429,50.1,.326,.756,.329,-0.21,51,1.5,4.6,0.5,0.9,1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,8,Masayuki Komori,,Seattle,MLB,MLB,01/14/2018,30,JPN,6' 1',190 lbs,Right,Right,3.0 Stars,3.0 Stars,63,60,67,18,51,64,67,82,77,22,62,87,58,59,63,17,48,59,53,6,Line Drive,Normal,Normal,1,5,1,4,5,1,5,1,4,6,1,5,1,4,5,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,1,1,5,2,2,11,8,57,8,52,37,83,72,79,75,100,362,325,.283,.351,.412,52.6,.333,.763,.341,1.23,49,2.2,10.7,4.2,1.3,5.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,18,Eric Lane,,Baltimore,MLB,MLB,02/02/2019,29,USA,6' 2',200 lbs,Right,Right,3.0 Stars,3.0 Stars,40,47,47,97,52,32,51,43,50,100,57,37,46,39,46,93,50,30,29,1,Flyball,Spray,Spray,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,OTT,Normal,1,1,3,1,1,17,19,35,19,37,31,40,9,2,1,23,334,304,.214,.275,.434,35.2,.296,.710,.291,-1.06,35,-0.9,-4.2,0.0,-0.8,-0.8,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,5,Clancy Lewis,,Seattle,MLB,MLB,10/24/2020,27,AUS,6' 1',205 lbs,Right,Right,3.0 Stars,3.0 Stars,52,54,67,50,44,50,61,65,81,64,48,66,52,49,63,47,43,47,69,1,Line Drive,Pull,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,89-91,89-91,3/4,Normal,1,1,2,2,2,62,65,71,49,38,36,53,30,50,65,71,269,248,.282,.335,.472,39.6,.345,.806,.349,1.52,39,2.5,9.4,1.1,2.6,3.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,38,Joe Matson,,Los Angeles,MLB,MLB,12/12/2018,29,USA,6' 2',200 lbs,Left,Left,3.0 Stars,3.0 Stars,57,53,70,34,44,62,48,48,63,27,40,48,55,61,73,36,45,69,53,2,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,80-83,80-83,OTT,GB'er,1,6,4,1,2,24,13,32,4,59,56,65,100,89,92,100,496,448,.250,.319,.368,60.6,.299,.687,.302,1.27,54,1.2,-7.1,7.3,0.8,8.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,39,Eddie Millan,,Chicago,MLB,MLB,11/02/2015,32,USA,6' 3',200 lbs,Left,Right,3.0 Stars,3.0 Stars,53,48,56,49,50,62,43,44,48,40,41,47,49,58,59,52,55,70,39,4,Line Drive,Pull,Pull,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,88-90,88-90,SIDE,GB'er,1,11,1,2,4,69,62,53,37,42,41,37,26,12,15,2,611,544,.244,.319,.395,71.3,.310,.714,.266,0.41,72,1.6,0.1,-1.6,1.3,-0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,40,Vinny Molina,,Indianapolis,MLB,MLB,09/22/2026,21,DOM,6' 1',200 lbs,Right,Right,3.0 Stars,3.0 Stars,49,56,48,53,53,45,67,66,55,84,49,60,52,46,46,48,55,41,41,1,Normal,Spray,Spray,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,89-91,3/4,Normal,1,2,58,60,74,25,23,79,17,32,37,64,22,9,2,4,487,421,.216,.306,.406,53.9,.307,.712,.264,-0.96,56,2.9,4.0,0.0,-0.6,-0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,24,Mike Paynter,,Detroit,MLB,MLB,04/03/2019,29,USA,6' 1',205 lbs,Left,Right,3.0 Stars,3.0 Stars,51,48,85,49,37,57,44,45,76,42,30,46,50,55,87,52,38,62,5,1,Line Drive,Spray,Spray,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,SIDE,Normal,1,1,2,2,5,24,22,50,16,74,67,68,69,57,63,86,565,514,.270,.324,.465,77.2,.334,.789,.300,0.65,78,4.7,12.4,0.2,1.2,1.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,44,Tony Ramos,,Houston,MLB,MLB,01/31/2024,24,USA,6' 2',200 lbs,Left,Left,3.0 Stars,3.5 Stars,57,52,68,46,50,61,46,45,60,37,57,46,56,62,72,49,48,70,57,1,Line Drive,Normal,Normal,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,3/4,Normal,1,5,6,11,8,19,12,43,6,51,38,61,83,71,80,72,180,168,.321,.367,.500,33.4,.372,.867,.356,1.12,30,2.0,9.2,1.7,0.5,2.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,12,Parker Supple,,Kansas City,MLB,MLB,05/03/2018,30,USA,6' 2',200 lbs,Left,Right,3.0 Stars,3.0 Stars,51,49,50,56,39,56,41,40,42,40,33,40,52,58,53,62,41,65,14,4,Normal,Spray,Spray,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,89-91,89-91,3/4,Normal,1,1,1,2,4,24,19,11,15,64,53,46,55,40,41,51,582,538,.255,.308,.480,78.5,.332,.787,.258,2.62,79,1.7,8.6,-1.2,0.2,-1.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,8,Sean Van Bibber,,Philadelphia,MLB,MLB,10/11/2022,25,USA,6' 2',200 lbs,Right,Right,3.0 Stars,3.5 Stars,62,75,51,38,68,50,86,79,55,43,79,60,71,58,50,36,64,48,50,10,Line Drive,Spray,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,90-92,SIDE,Normal,1,1,3,1,1,45,36,69,29,36,25,63,45,33,38,38,49,46,.348,.388,.500,9.4,.382,.888,.455,0.01,8,0.4,2.8,0.1,-0.1,-0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,16,Austin White,,Cleveland,MLB,MLB,08/23/2020,28,USA,6' 3',200 lbs,Right,Right,3.0 Stars,3.0 Stars,46,46,52,51,40,46,49,51,58,66,46,56,45,44,50,48,38,44,34,3,Normal,Normal,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,1,1,1,3,2,91,56,59,83,64,36,35,73,44,43,46,515,455,.222,.297,.363,49.7,.282,.660,.269,-1.67,49,2.2,-12.9,-0.9,2.0,1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,18,Pat White,,Kansas City,MLB,MLB,11/01/2021,26,USA,6' 5',200 lbs,Right,Right,3.0 Stars,3.0 Stars,45,46,43,59,37,46,51,53,46,69,44,57,45,43,41,56,35,43,23,7,Normal,Normal,Normal,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,1,1,68,84,70,14,16,49,9,59,53,51,37,22,30,57,479,436,.232,.290,.383,45.9,.290,.673,.278,-0.19,48,1.8,-9.4,-2.0,0.9,-1.2,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,54,Antonio Borrell,,Memphis,MLB,MLB,01/24/2025,23,VEN,6' 2',185 lbs,Right,Right,3.0 Stars,3.5 Stars,61,61,59,42,46,58,70,71,66,47,52,64,60,59,57,41,44,57,56,6,Line Drive,Spray,Pull,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,90-92,3/4,Normal,1,3,4,1,1,61,46,54,66,35,33,46,26,26,28,36,192,180,.256,.302,.383,20.2,.295,.685,.289,-0.14,20,0.2,-1.3,-0.9,0.6,-0.3,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,35,Manny Castillo,,Cleveland,MLB,MLB,03/10/2014,34,VEN,6' 0',200 lbs,Right,Right,3.0 Stars,3.0 Stars,49,60,47,49,64,41,71,59,51,55,94,48,57,47,46,48,58,39,28,8,Line Drive,Normal,Spray,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,87-89,SIDE,Normal,1,1,61,67,56,47,53,52,45,46,37,41,5,21,27,49,489,425,.224,.313,.365,48.7,.299,.678,.293,-0.54,53,1.9,-5.7,-1.4,-0.5,-1.9,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,1,Francisco Castro,,Minnesota,MLB,MLB,06/10/2024,24,USA,6' 0',180 lbs,Right,Right,3.0 Stars,3.0 Stars,64,61,50,33,43,63,65,72,51,35,44,73,60,62,49,32,43,61,56,1,Line Drive,Pull,Pull,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,SIDE,Normal,1,6,4,1,1,77,30,47,71,45,20,63,54,21,16,60,572,519,.260,.315,.362,60.8,.292,.677,.322,-0.72,59,2.7,-7.7,-1.6,1.1,-0.4,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,17,Sean Duran,,Washington,MLB,MLB,04/28/2023,25,USA,5' 11',200 lbs,Right,Right,3.0 Stars,3.0 Stars,57,58,49,52,44,56,66,67,53,67,47,63,56,55,48,49,43,54,51,11,Normal,Pull,Spray,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,1,3,1,2,3,26,21,31,15,68,57,49,49,45,51,64,569,519,.258,.313,.420,67.4,.312,.733,.289,-0.70,67,1.1,0.9,0.5,-2.6,-2.1,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,3,Brent Hill,,Memphis,MLB,MLB,11/06/2016,31,USA,6' 4',200 lbs,Left,Left,3.0 Stars,3.0 Stars,37,43,52,72,50,31,38,31,46,48,39,22,45,39,56,84,55,34,41,11,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,SIDE,Normal,1,1,2,5,4,17,13,16,3,69,43,62,38,27,35,64,493,429,.212,.302,.415,56.7,.309,.717,.262,0.88,57,1.7,-0.4,-1.0,-0.6,-1.7,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,25,Tomas Jimenez,,Baltimore,MLB,MLB,09/26/2019,28,USA,6' 4',200 lbs,Right,Right,3.0 Stars,3.0 Stars,50,41,50,47,46,65,45,59,52,63,49,83,40,49,49,43,46,61,46,44,Normal,Pull,Normal,1,10,1,3,12,1,11,1,3,12,1,10,1,3,12,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,88-90,90-92,3/4,GB'er,1,3,10,11,12,78,59,71,56,47,41,61,73,60,71,71,556,496,.232,.311,.343,56.4,.289,.654,.269,-1.68,56,3.6,-10.3,0.8,4.7,5.5,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,37,Skylar Morgan,,Arizona,MLB,MLB,07/13/2023,25,USA,6' 4',200 lbs,Right,Left,3.0 Stars,3.0 Stars,55,55,81,46,50,56,61,63,88,57,55,62,52,53,78,44,48,53,51,11,Line Drive,Normal,Normal,1,4,1,12,1,1,4,1,12,1,1,4,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,86-88,86-88,3/4,Normal,1,5,11,10,6,30,21,36,4,60,32,56,75,48,55,67,580,522,.247,.314,.406,65.9,.312,.720,.287,-0.61,69,1.0,1.8,-2.6,2.0,-0.6,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
